DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_RAW_VSM_65,Associated
0.035,0.1175,NO
0.0672,0.2732,YES
0.0378,0.2113,NO
0.0637,0.2078,YES
0.3024,1.0,YES
0.0482,1.0,YES
0.3634,0.1955,NO
0.1548,0.11,NO
0.1459,0.0514,NO
0.1506,0.0584,NO
0.2394,1.0,YES
0.3693,1.0,YES
0.1404,0.14800000000000002,NO
0.0758,0.1665,NO
0.1517,0.0687,NO
0.067,0.1665,NO
0.2131,0.0995,NO
0.16,0.1649,NO
0.1446,0.069,NO
0.0844,0.3834,YES
0.095,0.1955,NO
0.2419,1.0,YES
0.026000000000000002,0.11,NO
0.2985,0.3331,YES
0.0377,0.1955,NO
0.102,0.0909,NO
0.0927,0.1665,NO
0.1259,0.1665,NO
0.1193,0.1665,NO
0.2177,0.1371,NO
0.15,0.1398,NO
0.0996,0.14800000000000002,NO
0.0839,0.1741,NO
0.0672,0.0802,NO
0.3068,1.0,YES
0.1154,0.2996,YES
0.0802,0.2628,YES
0.3166,1.0,YES
0.0868,0.1661,NO
0.0677,0.071,NO
0.5456,1.0,YES
0.0938,0.1475,NO
0.3771,1.0,YES
0.0765,0.0928,NO
0.3042,0.1183,NO
0.1867,0.1489,NO
0.2024,0.0945,NO
0.084,0.0973,NO
0.1127,1.0,YES
0.0773,0.0806,NO
0.3002,0.2829,YES
0.0821,0.0695,NO
0.1969,1.0,YES
0.1353,0.1128,NO
0.0942,0.1709,NO
0.3023,0.2444,NO
0.1177,0.1193,NO
0.2966,1.0,YES
0.2621,0.2341,NO
0.3631,1.0,YES
0.1178,0.1741,NO
0.0474,0.1494,NO
0.4277,1.0,YES
0.2214,0.2996,YES
0.2007,0.2628,YES
0.2467,1.0,YES
0.2192,0.1661,NO
0.1165,0.1494,NO
0.3035,1.0,YES
0.1886,0.2672,NO
0.2922,1.0,YES
0.1088,0.0823,NO
0.2277,0.1183,NO
0.1763,0.1489,NO
0.1744,0.0945,NO
0.0948,0.0973,NO
0.152,1.0,YES
0.0882,0.1494,NO
0.2267,0.2829,YES
0.1968,0.1494,NO
0.1574,1.0,YES
0.2134,0.1128,NO
0.1846,0.2672,NO
0.3004,0.2672,NO
0.1322,0.1165,NO
0.3039,1.0,YES
0.2341,0.2672,NO
0.2137,1.0,YES
0.1342,0.1523,NO
0.1099,0.1009,NO
0.526,1.0,YES
0.1623,0.2996,YES
0.1996,0.2628,YES
0.3297,1.0,YES
0.22699999999999998,0.1924,NO
0.1622,0.1184,NO
0.3372,1.0,YES
0.1102,0.1475,NO
0.3901,1.0,YES
0.1022,0.2419,NO
0.1483,0.1437,NO
0.0862,0.1489,NO
0.0629,0.0367,NO
0.2034,0.136,NO
0.1682,1.0,YES
0.1975,0.1184,NO
0.3422,0.2829,YES
0.1773,0.0958,NO
0.2514,1.0,YES
0.1754,0.2419,NO
0.1301,0.2419,NO
0.3619,0.2844,NO
0.1715,0.1165,NO
0.3452,1.0,YES
0.3259,0.2419,NO
0.258,1.0,YES
0.0709,0.1741,NO
0.0732,0.077,NO
0.3094,1.0,YES
0.1091,0.1105,YES
0.0665,0.1154,YES
0.2941,1.0,YES
0.0664,0.1924,NO
0.0556,0.0724,NO
0.5229,1.0,YES
0.1003,0.0772,NO
0.3604,1.0,YES
0.08800000000000001,0.0823,NO
0.2859,0.1437,NO
0.1263,0.1489,NO
0.1497,0.0945,NO
0.1047,0.136,NO
0.1031,0.3077,YES
0.1016,0.0595,NO
0.3066,0.2598,YES
0.0639,0.0698,NO
0.2147,0.3077,YES
0.1277,0.2491,NO
0.0813,0.1709,NO
0.3135,0.2844,NO
0.1095,0.2491,NO
0.302,1.0,YES
0.2369,0.2491,NO
0.4263,1.0,YES
0.1151,0.1328,NO
0.0905,0.1202,NO
0.1028,1.0,YES
0.3566,1.0,YES
0.2651,1.0,YES
0.1542,0.2985,YES
0.094,0.1661,NO
0.0554,0.1202,NO
0.2037,0.2465,YES
0.1971,0.1475,NO
0.1126,0.2134,YES
0.1418,0.2335,NO
0.2488,0.1049,NO
0.2731,0.1719,NO
0.2523,0.0594,NO
0.1698,0.0818,NO
0.2266,1.0,YES
0.1648,0.1202,NO
0.2745,0.3695,YES
0.1508,0.1202,NO
0.2653,1.0,YES
0.1206,0.2335,NO
0.1613,0.2335,NO
0.1611,0.2335,NO
0.1018,0.1116,NO
0.152,0.2732,YES
0.1186,0.2335,NO
0.1207,0.2078,YES
0.1201,0.0566,NO
0.10300000000000001,0.073,NO
0.254,0.3313,YES
0.3285,0.4264,YES
0.3624,0.3505,YES
0.2593,0.2728,YES
0.0981,0.073,NO
0.0792,0.073,NO
0.2917,0.2728,YES
0.1836,0.111,NO
0.3039,0.2728,YES
0.1342,0.2252,NO
0.1448,0.0447,NO
0.1036,0.0733,NO
0.0702,0.0168,NO
0.1825,0.0358,NO
0.2937,0.4264,YES
0.1772,0.073,NO
0.5728,0.3488,YES
0.0892,0.073,NO
0.4594,0.4264,YES
0.1677,0.2252,NO
0.1461,0.2252,NO
0.2985,0.2252,NO
0.1348,0.0404,NO
0.2479,0.2728,YES
0.2298,0.2252,NO
0.2345,0.2635,YES
0.08900000000000001,0.0522,NO
0.0394,0.1233,NO
0.1381,0.1588,NO
0.2108,0.14800000000000002,NO
0.0676,0.1191,NO
0.0957,0.0474,NO
0.0963,0.1233,NO
0.0435,0.1233,NO
0.2592,0.1147,NO
0.1291,0.10800000000000001,NO
0.0785,0.0796,NO
0.1052,0.0403,NO
0.4225,0.3842,YES
0.3368,0.1415,YES
0.3938,0.3842,YES
0.0766,0.0171,NO
0.0711,0.1588,NO
0.0797,0.1233,NO
0.0531,0.14800000000000002,NO
0.1551,0.1233,NO
0.077,0.1588,NO
0.0463,0.0416,NO
0.0745,0.10800000000000001,NO
0.1014,0.10800000000000001,NO
0.0541,0.0416,NO
0.1685,0.0796,NO
0.0541,0.10800000000000001,NO
0.2105,0.09300000000000001,NO
0.1239,0.4232,YES
0.289,1.0,YES
0.2752,0.1256,NO
0.1653,0.115,NO
0.0814,0.1222,NO
0.0623,0.0963,NO
0.32899999999999996,1.0,YES
0.1249,1.0,YES
0.0968,0.0543,NO
0.1519,0.1565,NO
0.0533,0.0543,NO
0.1784,0.1565,NO
0.1661,0.0887,NO
0.1504,0.0608,NO
0.1562,0.0452,NO
0.3075,0.1413,YES
0.0597,0.1256,NO
0.1815,1.0,YES
0.0336,0.0421,NO
0.3735,1.0,YES
0.0877,0.1256,NO
0.1163,0.0865,NO
0.0418,0.1565,NO
0.1354,0.1565,NO
0.0948,0.1565,NO
0.1407,0.0804,NO
0.0821,0.0889,NO
0.0894,0.0546,NO
0.0416,0.1248,NO
0.0131,0.0635,NO
0.1203,1.0,YES
0.2886,0.3855,YES
0.2879,0.3943,YES
0.1294,0.2985,YES
0.0498,0.1661,NO
0.0139,0.0999,NO
0.1999,0.2465,YES
0.1109,0.183,NO
0.1389,0.2134,YES
0.0996,0.1166,NO
0.1977,0.0778,NO
0.1726,0.1632,NO
0.1805,0.0593,NO
0.0204,0.0818,NO
0.2123,1.0,YES
0.0198,0.0999,NO
0.3536,0.3855,YES
0.1039,0.0737,NO
0.2827,1.0,YES
0.0426,0.1516,NO
0.0387,0.1166,NO
0.1228,0.1488,NO
0.0373,0.1166,NO
0.1359,0.2732,YES
0.0808,0.2113,NO
0.1119,0.2078,YES
0.3458,1.0,YES
0.0264,1.0,YES
0.3473,0.1736,NO
0.1555,0.1283,NO
0.0906,0.0993,NO
0.107,0.1736,NO
0.226,1.0,YES
0.4184,1.0,YES
0.1111,0.1736,NO
0.1017,0.1173,NO
0.09699999999999999,0.1736,NO
0.1058,0.0609,NO
0.1741,0.0995,NO
0.1373,0.1649,NO
0.132,0.0453,NO
0.1138,0.3834,YES
0.0766,0.1636,NO
0.3242,1.0,YES
0.0297,0.1283,NO
0.3407,1.0,YES
0.0387,0.1636,NO
0.0621,0.1267,NO
0.076,0.1173,NO
0.1266,0.1173,NO
0.0726,0.1267,NO
0.192,0.1736,NO
0.1128,0.1267,NO
0.0813,0.1736,NO
0.1238,0.1474,NO
0.0659,0.0785,NO
0.0991,0.2688,NO
0.2168,0.1671,NO
0.0941,0.1247,NO
0.1226,0.1986,NO
0.0797,0.1987,NO
0.0869,0.1474,NO
0.1921,0.2252,NO
0.2119,0.3805,YES
0.0845,0.1412,NO
0.1963,1.0,YES
0.24100000000000002,0.2036,NO
0.263,0.1834,NO
0.2504,0.2036,NO
0.1414,0.0181,NO
0.0983,0.20600000000000002,NO
0.1658,0.1544,NO
0.1333,0.1843,NO
0.2072,0.0473,NO
0.1519,0.2083,NO
0.1227,1.0,YES
0.1324,1.0,YES
0.1581,1.0,YES
0.1927,1.0,YES
0.1378,0.2254,NO
0.09699999999999999,1.0,YES
0.11900000000000001,0.1576,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.1531,NO
0.1584,0.114,NO
0.065,0.0312,NO
0.0678,0.1163,NO
0.1652,1.0,YES
0.4499,1.0,YES
0.0947,0.1163,NO
0.1079,0.0956,NO
0.0645,0.1163,NO
0.1095,0.0609,NO
0.1665,0.0995,NO
0.1472,0.1649,NO
0.1463,0.0453,NO
0.1261,0.3834,YES
0.0528,0.1033,NO
0.3791,1.0,YES
0.0329,0.114,NO
0.3577,0.434,YES
0.062,0.0902,NO
0.0477,0.0909,NO
0.0457,0.1143,NO
0.1274,0.0956,NO
0.0681,0.0611,NO
0.1427,0.1163,NO
0.0804,0.0956,NO
0.0769,0.1163,NO
0.1422,0.0272,NO
0.0613,0.1727,NO
0.1484,0.2688,NO
0.1778,0.161,NO
0.1025,0.1508,NO
0.1545,0.12300000000000001,NO
0.1529,0.1987,NO
0.1098,0.1727,NO
0.1753,0.2252,NO
0.1807,1.0,YES
0.134,0.1484,NO
0.2818,0.3754,YES
0.2438,0.1248,NO
0.2385,0.1834,NO
0.2176,0.0599,NO
0.0807,0.0831,NO
0.0972,0.1906,NO
0.0862,0.1727,NO
0.0815,0.1843,NO
0.2286,0.0687,NO
0.0804,0.166,NO
0.0972,1.0,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2254,NO
0.1151,1.0,YES
0.1052,0.1576,NO
