DIRECT_NA_NA_VSM,50Traced_NONETRACED_MAX_MULTI_VSM_80,Associated
0.0297,0.1462,NO
0.3407,1.0,YES
0.0387,0.1462,NO
0.0621,0.1769,NO
0.076,0.1517,NO
0.1266,0.2321,NO
0.0726,0.1206,NO
0.192,0.2673,NO
0.1128,0.2142,NO
0.0813,0.1554,NO
0.1238,0.2947,NO
0.0659,0.2582,NO
0.0991,0.1724,NO
0.2168,0.4029,NO
0.0941,0.2287,NO
0.1226,0.2524,NO
0.0797,0.1153,NO
0.0869,0.1779,NO
0.1921,0.1783,NO
0.2119,1.0,YES
0.0845,0.0988,NO
0.1963,0.5949,YES
0.24100000000000002,0.2734,NO
0.263,0.3551,NO
0.2504,0.3551,NO
0.1414,0.2582,NO
0.0983,0.2151,NO
0.1658,0.2582,NO
0.1333,0.1971,NO
0.2072,0.2425,NO
0.1519,0.1971,NO
0.1227,0.4513,YES
0.1324,0.6533,YES
0.1581,1.0,YES
0.1927,0.5193,YES
0.1378,0.2351,NO
0.09699999999999999,0.2854,YES
0.11900000000000001,0.1923,NO
0.3612,1.0,YES
0.0488,1.0,YES
0.2823,0.1546,NO
0.1584,0.2576,NO
0.065,0.2061,NO
0.0678,0.1546,NO
0.1652,0.7571,YES
0.4499,0.7333,YES
0.0947,0.1287,NO
0.1079,0.0528,NO
0.0645,0.0864,NO
0.1095,0.1189,NO
0.1665,0.196,NO
0.1472,0.3144,NO
0.1463,0.07200000000000001,NO
0.1261,1.0,YES
0.0528,0.2278,NO
0.3791,1.0,YES
0.0329,0.2061,NO
0.3577,1.0,YES
0.062,0.2061,NO
0.0477,0.1769,NO
0.0457,0.073,NO
0.1274,0.1267,NO
0.0681,0.1128,NO
0.1427,0.2673,NO
0.0804,0.2142,NO
0.0769,0.1546,NO
0.1422,0.3446,NO
0.0613,0.3765,NO
0.1484,0.2445,NO
0.1778,0.5644,NO
0.1025,0.31,NO
0.1545,0.26,NO
0.1529,0.3258,NO
0.1098,0.2553,NO
0.1753,0.3138,NO
0.1807,1.0,YES
0.134,0.2888,NO
0.2818,1.0,YES
0.2438,0.1876,NO
0.2385,0.35200000000000004,NO
0.2176,0.0793,NO
0.0807,0.3765,NO
0.0972,0.4327,NO
0.0862,0.3765,NO
0.0815,0.3529,NO
0.2286,0.2198,NO
0.0804,0.2888,NO
0.0972,0.83,YES
0.105,1.0,YES
0.1237,1.0,YES
0.2731,1.0,YES
0.1937,0.2445,NO
0.1151,1.0,YES
0.1052,0.2888,NO
