DirectBest,DirectBestMAP,DirectBestAUC,DirectBestLagGlobal,DirectBestCredibility,IndirectAggregation,IndirectScalingType,IndirectNLP,IndirectTechnique,IndirectAUC,IndirectCredibility,IndirectLagGlobal,IndirectMAP,Scenario,PathAggregation,AggregatedAUC,AggregatedCredibility,AggregatedLagGlobal,AggregatedMAP,AUC Gain from Scenario 1,AUC Gain Rank,MAP Gain from Scenario 1,MAP Gain Rank,Credibility Gain from Scenario 1,Credibility Gain Rank,LagGlobal Gain from Scenario 1,LagGlobal Gain Rank
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,LSA,ALLTRACED_RFUNDER_MULTI_LSA,1.0,1.0,0.0,1.0,6,MAX,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,25.0,0.4716470302564718,25.0,0.3569595830890429,111.0,-1.0,745.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,LSA,ALLTRACED_RFUNDER_MULTI_LSA,1.0,1.0,0.0,1.0,6,SUM,1.0,0.8789604088596411,0.0,1.0,0.284956120573034,26.0,0.4716470302564718,26.0,0.32379533350265605,167.0,-1.0,746.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,LSA,ALLTRACED_RFUNDER_MULTI_LSA,1.0,1.0,0.0,1.0,6,MEDIAN,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,27.0,0.4716470302564718,27.0,0.3569595830890429,112.0,-1.0,747.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,LSA,ALLTRACED_RFUNDER_MULTI_LSA,1.0,1.0,0.0,1.0,6,RFSMOTE,1.0,1.0,0.0,1.0,0.284956120573034,28.0,0.4716470302564718,28.0,0.5060921062646514,13.0,-1.0,748.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,LSA,ALLTRACED_RFUNDER_MULTI_LSA,1.0,1.0,0.0,1.0,6,RFUNDER,1.0,1.0,0.0,1.0,0.284956120573034,29.0,0.4716470302564718,29.0,0.5060921062646514,14.0,-1.0,749.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,LSA,ALLTRACED_RFUNDER_MULTI_LSA,1.0,1.0,0.0,1.0,6,RFNONE,1.0,1.0,0.0,1.0,0.284956120573034,30.0,0.4716470302564718,30.0,0.5060921062646514,15.0,-1.0,750.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,SINGLE,VSM,ALLTRACED_MAX_SINGLE_VSM,1.0,1.0,0.0,1.0,6,RFNONE,1.0,1.0,0.0,1.0,0.284956120573034,31.0,0.4716470302564718,31.0,0.5060921062646514,16.0,-1.0,751.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,SINGLE,VSM,ALLTRACED_MAX_SINGLE_VSM,1.0,1.0,0.0,1.0,6,MAX,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,32.0,0.4716470302564718,32.0,0.3569595830890429,113.0,-1.0,752.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,SINGLE,VSM,ALLTRACED_MAX_SINGLE_VSM,1.0,1.0,0.0,1.0,6,MEDIAN,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,33.0,0.4716470302564718,33.0,0.3569595830890429,114.0,-1.0,753.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,SINGLE,VSM,ALLTRACED_MAX_SINGLE_VSM,1.0,1.0,0.0,1.0,6,SUM,1.0,0.8789604088596411,0.0,1.0,0.284956120573034,34.0,0.4716470302564718,34.0,0.32379533350265605,168.0,-1.0,754.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,SINGLE,VSM,ALLTRACED_MAX_SINGLE_VSM,1.0,1.0,0.0,1.0,6,RFUNDER,1.0,1.0,0.0,1.0,0.284956120573034,35.0,0.4716470302564718,35.0,0.5060921062646514,17.0,-1.0,755.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,SINGLE,VSM,ALLTRACED_MAX_SINGLE_VSM,1.0,1.0,0.0,1.0,6,RFSMOTE,1.0,1.0,0.0,1.0,0.284956120573034,36.0,0.4716470302564718,36.0,0.5060921062646514,18.0,-1.0,756.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,RAW,LSA,ALLTRACED_RFNONE_RAW_LSA,1.0,1.0,0.0,1.0,6,SUM,1.0,0.8789604088596411,0.0,1.0,0.284956120573034,37.0,0.4716470302564718,37.0,0.32379533350265605,169.0,-1.0,757.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,RAW,LSA,ALLTRACED_RFNONE_RAW_LSA,1.0,1.0,0.0,1.0,6,RFNONE,1.0,1.0,0.0,1.0,0.284956120573034,38.0,0.4716470302564718,38.0,0.5060921062646514,19.0,-1.0,758.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,RAW,LSA,ALLTRACED_RFNONE_RAW_LSA,1.0,1.0,0.0,1.0,6,RFUNDER,1.0,1.0,0.0,1.0,0.284956120573034,39.0,0.4716470302564718,39.0,0.5060921062646514,20.0,-1.0,759.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,RAW,LSA,ALLTRACED_RFNONE_RAW_LSA,1.0,1.0,0.0,1.0,6,MEDIAN,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,40.0,0.4716470302564718,40.0,0.3569595830890429,115.0,-1.0,760.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,RAW,LSA,ALLTRACED_RFNONE_RAW_LSA,1.0,1.0,0.0,1.0,6,RFSMOTE,1.0,1.0,0.0,1.0,0.284956120573034,41.0,0.4716470302564718,41.0,0.5060921062646514,21.0,-1.0,761.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,RAW,LSA,ALLTRACED_RFNONE_RAW_LSA,1.0,1.0,0.0,1.0,6,MAX,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,42.0,0.4716470302564718,42.0,0.3569595830890429,116.0,-1.0,762.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,ALLTRACED_SUM_RAW_VSM,1.0,0.2761904761904762,0.0,1.0,6,SUM,1.0,0.8331676322165056,0.0,1.0,0.284956120573034,43.0,0.4716470302564718,43.0,0.25482719407648935,206.0,-1.0,763.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,ALLTRACED_SUM_RAW_VSM,1.0,0.2761904761904762,0.0,1.0,6,MAX,1.0,0.17717095238095235,0.0,1.0,0.284956120573034,44.0,0.4716470302564718,44.0,-0.7331642271596572,865.0,-1.0,764.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,ALLTRACED_SUM_RAW_VSM,1.0,0.2761904761904762,0.0,1.0,6,MEDIAN,1.0,0.17717095238095235,0.0,1.0,0.284956120573034,45.0,0.4716470302564718,45.0,-0.7331642271596572,866.0,-1.0,765.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,ALLTRACED_SUM_RAW_VSM,1.0,0.2761904761904762,0.0,1.0,6,RFSMOTE,1.0,1.0,0.0,1.0,0.284956120573034,46.0,0.4716470302564718,46.0,0.5060921062646514,22.0,-1.0,766.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,ALLTRACED_SUM_RAW_VSM,1.0,0.2761904761904762,0.0,1.0,6,RFUNDER,1.0,1.0,0.0,1.0,0.284956120573034,47.0,0.4716470302564718,47.0,0.5060921062646514,23.0,-1.0,767.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,ALLTRACED_SUM_RAW_VSM,1.0,0.2761904761904762,0.0,1.0,6,RFNONE,1.0,1.0,0.0,1.0,0.284956120573034,48.0,0.4716470302564718,48.0,0.5060921062646514,24.0,-1.0,768.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFSMOTE,SINGLE,VSM,ALLTRACED_RFSMOTE_SINGLE_VSM,1.0,1.0,0.0,1.0,6,MEDIAN,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,49.0,0.4716470302564718,49.0,0.3569595830890429,117.0,-1.0,769.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFSMOTE,SINGLE,VSM,ALLTRACED_RFSMOTE_SINGLE_VSM,1.0,1.0,0.0,1.0,6,MAX,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,50.0,0.4716470302564718,50.0,0.3569595830890429,118.0,-1.0,770.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFSMOTE,SINGLE,VSM,ALLTRACED_RFSMOTE_SINGLE_VSM,1.0,1.0,0.0,1.0,6,RFNONE,1.0,1.0,0.0,1.0,0.284956120573034,51.0,0.4716470302564718,51.0,0.5060921062646514,25.0,-1.0,771.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFSMOTE,SINGLE,VSM,ALLTRACED_RFSMOTE_SINGLE_VSM,1.0,1.0,0.0,1.0,6,RFUNDER,1.0,1.0,0.0,1.0,0.284956120573034,52.0,0.4716470302564718,52.0,0.5060921062646514,26.0,-1.0,772.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFSMOTE,SINGLE,VSM,ALLTRACED_RFSMOTE_SINGLE_VSM,1.0,1.0,0.0,1.0,6,RFSMOTE,1.0,1.0,0.0,1.0,0.284956120573034,53.0,0.4716470302564718,53.0,0.5060921062646514,27.0,-1.0,773.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFSMOTE,SINGLE,VSM,ALLTRACED_RFSMOTE_SINGLE_VSM,1.0,1.0,0.0,1.0,6,SUM,1.0,0.8789604088596411,0.0,1.0,0.284956120573034,54.0,0.4716470302564718,54.0,0.32379533350265605,170.0,-1.0,774.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,SINGLE,LSA,ALLTRACED_RFNONE_SINGLE_LSA,1.0,1.0,0.0,1.0,6,MEDIAN,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,55.0,0.4716470302564718,55.0,0.3569595830890429,119.0,-1.0,775.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,SINGLE,LSA,ALLTRACED_RFNONE_SINGLE_LSA,1.0,1.0,0.0,1.0,6,SUM,1.0,0.8789604088596411,0.0,1.0,0.284956120573034,56.0,0.4716470302564718,56.0,0.32379533350265605,171.0,-1.0,776.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,SINGLE,LSA,ALLTRACED_RFNONE_SINGLE_LSA,1.0,1.0,0.0,1.0,6,MAX,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,57.0,0.4716470302564718,57.0,0.3569595830890429,120.0,-1.0,777.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,SINGLE,LSA,ALLTRACED_RFNONE_SINGLE_LSA,1.0,1.0,0.0,1.0,6,RFNONE,1.0,1.0,0.0,1.0,0.284956120573034,58.0,0.4716470302564718,58.0,0.5060921062646514,28.0,-1.0,778.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,SINGLE,LSA,ALLTRACED_RFNONE_SINGLE_LSA,1.0,1.0,0.0,1.0,6,RFUNDER,1.0,1.0,0.0,1.0,0.284956120573034,59.0,0.4716470302564718,59.0,0.5060921062646514,29.0,-1.0,779.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,SINGLE,LSA,ALLTRACED_RFNONE_SINGLE_LSA,1.0,1.0,0.0,1.0,6,RFSMOTE,1.0,1.0,0.0,1.0,0.284956120573034,60.0,0.4716470302564718,60.0,0.5060921062646514,30.0,-1.0,780.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,VSM,ALLTRACED_RFUNDER_MULTI_VSM,1.0,1.0,0.0,1.0,6,RFUNDER,1.0,1.0,0.0,1.0,0.284956120573034,61.0,0.4716470302564718,61.0,0.5060921062646514,31.0,-1.0,781.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,VSM,ALLTRACED_RFUNDER_MULTI_VSM,1.0,1.0,0.0,1.0,6,MEDIAN,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,62.0,0.4716470302564718,62.0,0.3569595830890429,121.0,-1.0,782.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,VSM,ALLTRACED_RFUNDER_MULTI_VSM,1.0,1.0,0.0,1.0,6,MAX,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,63.0,0.4716470302564718,63.0,0.3569595830890429,122.0,-1.0,783.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,VSM,ALLTRACED_RFUNDER_MULTI_VSM,1.0,1.0,0.0,1.0,6,SUM,1.0,0.8789604088596411,0.0,1.0,0.284956120573034,64.0,0.4716470302564718,64.0,0.32379533350265605,172.0,-1.0,784.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,VSM,ALLTRACED_RFUNDER_MULTI_VSM,1.0,1.0,0.0,1.0,6,RFSMOTE,1.0,1.0,0.0,1.0,0.284956120573034,65.0,0.4716470302564718,65.0,0.5060921062646514,32.0,-1.0,785.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFUNDER,MULTI,VSM,ALLTRACED_RFUNDER_MULTI_VSM,1.0,1.0,0.0,1.0,6,RFNONE,1.0,1.0,0.0,1.0,0.284956120573034,66.0,0.4716470302564718,66.0,0.5060921062646514,33.0,-1.0,786.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,MULTI,VSM,ALLTRACED_RFNONE_MULTI_VSM,1.0,1.0,0.0,1.0,6,MEDIAN,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,67.0,0.4716470302564718,67.0,0.3569595830890429,123.0,-1.0,787.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,MULTI,VSM,ALLTRACED_RFNONE_MULTI_VSM,1.0,1.0,0.0,1.0,6,MAX,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,68.0,0.4716470302564718,68.0,0.3569595830890429,124.0,-1.0,788.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,MULTI,VSM,ALLTRACED_RFNONE_MULTI_VSM,1.0,1.0,0.0,1.0,6,SUM,1.0,0.8789604088596411,0.0,1.0,0.284956120573034,69.0,0.4716470302564718,69.0,0.32379533350265605,173.0,-1.0,789.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,MULTI,VSM,ALLTRACED_RFNONE_MULTI_VSM,1.0,1.0,0.0,1.0,6,RFSMOTE,1.0,1.0,0.0,1.0,0.284956120573034,70.0,0.4716470302564718,70.0,0.5060921062646514,34.0,-1.0,790.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,MULTI,VSM,ALLTRACED_RFNONE_MULTI_VSM,1.0,1.0,0.0,1.0,6,RFNONE,1.0,1.0,0.0,1.0,0.284956120573034,71.0,0.4716470302564718,71.0,0.5060921062646514,35.0,-1.0,791.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFNONE,MULTI,VSM,ALLTRACED_RFNONE_MULTI_VSM,1.0,1.0,0.0,1.0,6,RFUNDER,1.0,1.0,0.0,1.0,0.284956120573034,72.0,0.4716470302564718,72.0,0.5060921062646514,36.0,-1.0,792.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFSMOTE,RAW,LSA,ALLTRACED_RFSMOTE_RAW_LSA,1.0,1.0,0.0,1.0,6,SUM,1.0,0.8789604088596411,0.0,1.0,0.284956120573034,73.0,0.4716470302564718,73.0,0.32379533350265605,174.0,-1.0,793.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,RFSMOTE,RAW,LSA,ALLTRACED_RFSMOTE_RAW_LSA,1.0,1.0,0.0,1.0,6,MEDIAN,1.0,0.9009804761904762,0.0,1.0,0.284956120573034,74.0,0.4716470302564718,74.0,0.3569595830890429,125.0,-1.0,794.0
