50Traced_NONETRACED_SUM_RAW_LSA_64_MEDIAN,Associated
0.146,NO
0.797,NO
1.9623,YES
0.8301,NO
0.9813,YES
0.5895,NO
0.7168,NO
0.2796,NO
0.363,NO
1.1158,NO
0.3076,NO
0.9642,NO
0.2225,NO
0.6673,NO
1.8873,YES
3.4771,YES
1.272,YES
0.9539,YES
0.4571,NO
1.6233,YES
0.8031,NO
0.155,NO
0.1939,NO
0.2367,YES
1.1523,YES
1.0005,YES
0.2001,YES
0.2322,NO
0.0755,NO
0.3696,YES
0.3035,NO
0.4306,YES
0.2907,NO
0.2252,NO
0.3115,NO
0.2375,NO
0.2306,NO
1.1097,YES
0.248,NO
1.3116,YES
0.142,NO
0.8578,YES
0.3746,NO
0.8114,NO
0.4517,NO
0.312,NO
0.2119,YES
0.18100000000000002,NO
0.4634,YES
0.3728,NO
0.1447,NO
1.0043,NO
1.2117,NO
0.4663,NO
0.4738,NO
0.4257,NO
0.4482,NO
0.7441,NO
1.7928,YES
0.7249,NO
1.5184,YES
0.4585,NO
0.4629,NO
0.2648,NO
0.5005,NO
0.8802,NO
0.3951,NO
0.7468,NO
0.4209,NO
0.4922,NO
1.7972,YES
3.3466,YES
1.6441,YES
1.5243,YES
0.636,NO
1.653,YES
0.7004,NO
0.3413,NO
0.1503,NO
0.9397,NO
0.9188,NO
0.3303,NO
0.498,NO
0.4791,NO
0.2009,NO
0.6764,NO
1.1063,YES
0.9151,NO
1.3337,YES
0.4458,NO
0.38799999999999996,NO
0.1138,NO
0.3482,NO
0.8297,NO
0.2467,NO
0.6218,NO
0.1309,NO
0.5139,NO
1.0755,YES
2.7898,YES
1.6669,YES
1.3618,YES
0.7759999999999999,NO
0.9893,YES
0.7328,NO
0.2776,NO
0.1452,NO
0.6315,NO
1.2279,NO
0.5986,NO
0.5525,NO
0.3383,NO
0.1204,NO
0.5061,NO
1.3025,YES
0.743,NO
1.3992,YES
0.6,NO
0.6752,NO
0.26,NO
0.2091,NO
0.9766,NO
0.193,NO
0.9014,NO
0.1912,NO
0.6797,NO
1.2998,YES
2.8949,YES
1.6038,YES
1.3655,YES
0.588,NO
1.1035,YES
0.9276,NO
0.3267,NO
0.2331,NO
0.7331,NO
0.9276,NO
0.3281,NO
0.4264,NO
0.4762,NO
0.2096,NO
0.5932,NO
1.0632,YES
0.7299,NO
1.278,YES
0.4798,NO
0.429,NO
0.2045,NO
0.4583,NO
0.7754,NO
0.3929,NO
0.5413,NO
0.2759,NO
0.4065,NO
1.0254,YES
2.362,YES
1.4503,YES
1.2858,YES
0.6614,NO
1.0107,YES
0.6946,NO
0.6287,NO
0.3708,NO
3.9896,YES
1.5326,YES
0.647,YES
2.6809,YES
0.8538,NO
0.2663,NO
3.7901,YES
0.3109,NO
2.4456,YES
0.1059,NO
0.7996,NO
0.8197,NO
0.2886,NO
0.4488,NO
1.5474,YES
0.5065,NO
1.1498,YES
0.2917,NO
0.5579,YES
0.428,NO
0.564,NO
0.4667,NO
0.3215,NO
2.719,YES
0.5236,NO
3.2512,YES
0.3233,NO
0.1547,NO
1.5939,YES
0.5253,NO
0.4019,NO
0.5757,YES
0.2944,NO
0.1097,NO
1.2225,YES
0.1938,NO
0.4754,YES
0.3335,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.2363,NO
0.4288,NO
0.1769,NO
0.3673,NO
0.1451,NO
0.3272,NO
0.2895,NO
0.7807,NO
0.55,NO
0.5112,NO
1.2494,YES
0.3359,NO
0.5435,YES
0.2847,NO
0.2005,NO
1.0022,YES
2.9339999999999997,YES
2.8026,YES
0.855,YES
0.3837,NO
0.389,NO
1.8396,YES
0.6737,NO
1.7081,YES
0.5475,NO
0.5873,NO
0.8647,NO
0.3694,NO
0.4847,NO
2.9337,YES
0.4357,NO
3.5229,YES
0.4389,NO
1.6357,YES
0.7728,NO
1.0133,NO
0.9069,NO
0.7074,NO
1.1018,YES
0.5022,NO
2.0774,YES
0.3531,NO
0.1647,NO
2.004,YES
0.5945,NO
0.4534,NO
2.3297,YES
0.4916,NO
0.153,NO
2.0469,YES
0.3637,NO
0.9407,YES
0.3977,NO
0.5349,NO
0.609,NO
0.1277,NO
0.2518,NO
0.5536,NO
0.1654,NO
0.3641,NO
0.1145,NO
0.5954,NO
0.3426,NO
0.5866,NO
0.4794,NO
0.3637,NO
1.8241,YES
0.4777,NO
2.2838,YES
0.1497,NO
0.2455,NO
0.5657,YES
2.3693,YES
1.1999,YES
0.4705,YES
0.1982,NO
0.2144,NO
1.1907,YES
0.1571,NO
1.1840000000000002,YES
0.2187,NO
0.2112,NO
0.4434,NO
0.2069,NO
0.3152,NO
2.3556,YES
0.3155,NO
2.5038,YES
0.285,NO
1.5767,YES
0.457,NO
0.726,NO
0.4328,NO
0.3108,NO
0.5247,YES
0.0989,NO
1.3157,YES
0.4095,YES
0.4263,YES
0.5261,NO
0.1664,NO
0.2415,NO
0.3487,NO
0.5619,YES
0.6377,YES
0.4128,NO
0.14800000000000002,NO
0.2741,NO
0.067,NO
0.45799999999999996,NO
0.4658,NO
0.1803,NO
0.8055,YES
0.1958,NO
0.767,YES
0.1726,NO
0.5162,YES
0.149,NO
0.102,NO
0.0927,NO
0.1259,NO
0.1193,NO
0.4234,NO
0.15,NO
0.4611,NO
0.6545,NO
0.2852,NO
4.813,YES
1.6092,YES
0.42200000000000004,YES
3.0469,YES
0.8598,NO
0.0837,NO
4.7127,YES
0.3465,NO
3.1016,YES
0.1103,NO
0.6437,NO
0.6276,NO
0.23199999999999998,NO
0.4072,NO
1.6866,YES
0.4006,NO
1.1597,YES
0.2198,NO
0.4466,YES
0.511,NO
0.6692,NO
0.6537,NO
0.4273,NO
3.5008,YES
0.5222,NO
4.0079,YES
0.4346,NO
0.3376,NO
1.9918,YES
1.494,YES
0.6817,YES
2.0748,YES
0.5653,NO
0.1165,NO
3.0809,YES
0.5149,NO
2.0353,YES
0.4014,NO
0.4998,NO
0.6401,NO
0.2124,NO
0.3698,NO
1.5068,YES
0.3039,NO
1.2847,YES
0.3089,NO
0.5841,YES
0.5998,NO
0.8697,NO
0.7357,NO
0.5813,NO
1.6917,YES
0.5019,NO
2.9204,YES
0.5084,NO
0.3043,NO
3.8993,YES
1.5021,YES
0.4389,YES
2.6026,YES
0.7764,NO
0.1622,NO
4.1194,YES
0.3718,NO
2.8494,YES
0.1104,NO
0.5248,NO
0.6269,NO
0.1824,NO
0.42700000000000005,NO
1.5839,YES
0.4017,NO
1.1712,YES
0.2079,NO
0.3528,YES
0.4994,NO
0.5647,NO
0.6416,NO
0.3352,NO
3.0634,YES
0.5502,NO
3.6763,YES
0.63,NO
0.2169,NO
4.1749,YES
0.9349,YES
0.3768,YES
3.0610000000000004,YES
0.833,NO
0.0724,NO
3.8227,YES
0.44799999999999995,NO
2.4868,YES
0.3585,NO
0.9905,NO
0.7987,NO
0.285,NO
0.3265,NO
1.0947,YES
0.2131,NO
0.5518,YES
0.1749,NO
0.3416,YES
0.4968,NO
0.7028,NO
0.72,NO
0.6112,NO
3.3189,YES
0.466,NO
3.8914,YES
0.2363,NO
0.1552,NO
0.6663,YES
1.9629,YES
1.2534,YES
0.5378,YES
0.1633,NO
0.2709,NO
1.2851,YES
0.4825,NO
1.2295,YES
0.2813,NO
0.377,NO
0.5904,NO
0.2523,NO
0.2803,NO
1.8786,YES
0.3,NO
2.0847,YES
0.3449,NO
1.0571,YES
0.6451,NO
1.0495,NO
0.5946,NO
0.39899999999999997,NO
0.6307,YES
0.3579,NO
1.2708,YES
0.2052,NO
0.1311,NO
0.8634,YES
2.9535,YES
3.3847,YES
0.8911,YES
0.1893,NO
0.1486,NO
1.7905,YES
0.3507,NO
1.4052,YES
0.1593,NO
0.1884,NO
0.5294,NO
0.2271,NO
0.2566,NO
2.8932,YES
0.2516,NO
3.7408,YES
0.2115,NO
2.1951,YES
0.5355,NO
0.4977,NO
0.5826,NO
0.2711,NO
0.8277,YES
0.2385,NO
1.673,YES
0.1849,NO
0.2291,NO
0.52,NO
0.2498,NO
0.3868,NO
0.3026,NO
0.3422,NO
0.1043,NO
0.2616,NO
0.2963,NO
0.2605,NO
0.1052,NO
0.8506,YES
0.8171,YES
0.4327,YES
0.2403,NO
0.3524,NO
0.2336,NO
0.2537,NO
0.1551,NO
0.1939,NO
0.3096,NO
0.3068,NO
0.1299,NO
0.1573,NO
0.4588,NO
0.2164,NO
0.5995,NO
0.3325,YES
0.4022,YES
0.2846,NO
0.1653,NO
0.163,NO
0.1397,NO
0.6171,YES
1.2408,YES
0.1806,NO
0.2226,NO
0.071,NO
0.1998,NO
0.1693,NO
0.2527,NO
0.1562,NO
0.7644,YES
0.0971,NO
0.5351,YES
0.2004,NO
0.4727,YES
0.1677,NO
0.1907,NO
0.3909,NO
0.1576,NO
0.1466,NO
0.1841,NO
0.1766,NO
0.1792,NO
0.3043,NO
0.2287,NO
0.8835,YES
2.1448,YES
2.0141,YES
0.7882,YES
0.3492,NO
0.2776,NO
1.1924,YES
0.4179,NO
0.7408,YES
0.1666,NO
0.414,NO
0.5862,NO
0.1885,NO
0.4405,NO
2.057,YES
0.3907,NO
2.3331,YES
0.2737,NO
1.3931,YES
0.4518,NO
0.5965,NO
0.3126,NO
0.2236,NO
0.8603,YES
0.3486,NO
1.1011,YES
0.4428,YES
0.505,YES
0.3523,NO
0.4326,NO
0.2886,NO
0.3225,NO
0.5984,YES
0.7171,YES
0.5869,NO
0.1074,NO
0.3726,NO
0.1058,NO
0.1741,NO
0.1492,NO
0.132,NO
0.9540000000000001,YES
0.4421,NO
0.882,YES
0.4118,NO
0.6071,YES
0.3161,NO
0.1101,NO
0.1059,NO
0.1266,NO
0.1035,NO
0.3496,NO
0.1128,NO
0.486,NO
0.1308,NO
0.0751,NO
0.2886,NO
0.619,NO
0.253,NO
0.3967,NO
0.1445,NO
0.2134,NO
0.3379,NO
1.2034,YES
0.3545,NO
0.4921,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.2175,NO
0.5449,NO
0.1658,NO
0.4446,NO
0.2072,NO
0.3693,NO
1.2314,YES
1.6102,YES
0.4906,YES
0.4671,YES
0.1757,NO
1.146,YES
0.4196,NO
0.8239,YES
1.2478,YES
0.4654,NO
0.3758,NO
0.2854,NO
0.3272,NO
1.4972,YES
1.7484,YES
0.5524,NO
0.2752,NO
0.3407,NO
0.218,NO
0.4166,NO
0.4094,NO
0.1463,NO
1.8587,YES
0.4413,NO
1.6030000000000002,YES
0.3834,NO
0.9832,YES
0.3112,NO
0.2151,NO
0.3153,NO
0.1737,NO
0.2131,NO
0.4085,NO
0.1632,NO
0.4968,NO
0.2535,NO
0.1152,NO
0.5192,NO
0.8556,NO
0.2517,NO
0.3536,NO
0.1827,NO
0.2555,NO
0.4824,NO
1.5636,YES
0.3939,NO
0.6784,YES
0.2438,NO
0.3049,NO
0.2176,NO
0.2282,NO
0.5331,NO
0.1735,NO
0.4923,NO
0.2286,NO
0.2281,NO
1.5347,YES
2.437,YES
0.7514,YES
0.6338,YES
0.2389,NO
1.3485,YES
0.3766,NO
