50Traced_NONETRACED_RFSMOTE_SINGLE_LSA_38_SUM,Associated
0.13430832273562243,NO
0.13360180867599264,YES
0.13755828740991943,NO
0.16596015260703686,YES
0.17104705383637134,NO
0.13692242475625266,NO
0.13671047053836372,NO
0.030733361593895718,NO
0.06726013847675569,NO
0.03264094955489614,NO
0.07171117705242334,NO
0.15246573406810796,NO
0.062950402713014,NO
0.8323442136498517,YES
0.801681503461919,YES
0.12738448495125052,YES
0.9191747915783525,YES
0.16299279355659177,NO
0.11014554189628373,YES
0.0871131835523527,NO
0.060124346474494834,NO
0.08767839480005653,NO
0.15133531157270028,NO
0.13204747774480713,NO
0.09453158117846547,NO
0.13996043521266072,NO
0.08767839480005653,NO
0.06139607178182845,NO
0.14836795252225518,NO
0.23526918185671894,YES
0.15868305779285008,NO
0.11572700296735906,YES
0.0871131835523527,NO
0.045004945598417403,NO
0.03878762187367528,NO
0.13720503038010454,NO
0.0868305779285008,NO
0.11000423908435779,NO
0.21209552070086193,NO
0.08555885262116716,NO
0.19224247562526492,NO
0.2786491451179879,YES
0.22594319626960577,YES
0.3421647590787057,YES
0.11904761904761905,YES
0.1294333757241769,NO
0.18192737035467005,YES
0.11502048890772927,NO
0.0947435353963544,NO
0.04740709340115868,NO
0.1310583580613254,NO
0.1585417549809241,NO
0.1376995902218454,NO
0.1218736752861382,NO
0.11205312985728416,NO
0.0781404549950544,NO
0.11678677405680374,NO
0.24593754415712873,YES
0.1222269323159531,NO
0.14024304083651265,YES
0.15218312844425605,NO
0.13727568178606753,NO
0.13487353398332624,NO
0.028260562385191465,NO
0.09304790165324289,NO
0.0294616362865621,NO
0.07835240921294334,NO
0.1281616504168433,NO
0.09198813056379823,NO
0.2783665394941359,YES
0.23993217465027553,YES
0.19082944750600536,YES
0.18206867316659603,YES
0.14893316376995902,NO
0.13459092835947434,YES
0.07559700438038718,NO
0.04443973435071358,NO
0.04352126607319486,NO
0.06937968065564507,NO
0.19697611982478452,NO
0.09389571852479865,NO
0.05348311431397485,NO
0.035820262823230184,NO
0.030662710187932735,NO
0.09347181008902078,NO
0.30373039423484527,YES
0.03596156563515614,NO
0.158895012010739,YES
0.1427158400452169,NO
0.1377702416278084,NO
0.13755828740991943,NO
0.05305920587819698,NO
0.06620036738731101,NO
0.05129292072912251,NO
0.06196128302953229,NO
0.11332485516461778,NO
0.1003249964674297,NO
0.23131270312279215,YES
0.9329518157411333,YES
0.21492157693938108,YES
0.08188497951109228,YES
0.09022184541472376,NO
0.07277094814186803,YES
0.06302105411897697,NO
0.06860251519005228,NO
0.024939946304931467,NO
0.3530450755970044,YES
0.8006923837784372,YES
0.07976543733220293,YES
0.19422071499222834,YES
0.15112335735481136,NO
0.06831990956620038,NO
0.2238236540907164,YES
0.061890631623569316,NO
0.22544863642786492,YES
0.0678960011304225,NO
0.14363430832273563,NO
0.09877066553624418,NO
0.09721633460505864,NO
0.05680373039423484,NO
0.0632330083368659,YES
0.054896142433234416,NO
0.8669634025717111,YES
0.14349300551080965,NO
0.08640666949272291,YES
0.08287409919457397,NO
0.04959728698601102,NO
0.20679666525363855,NO
0.07785784937120249,NO
0.23322029108379255,YES
0.1708350996184824,NO
0.1401017380245867,YES
0.1201780415430267,NO
0.10237388724035609,NO
0.24706796665253636,YES
0.14540059347181009,NO
0.10152607036880035,NO
0.2869153596156564,YES
0.12215628090999013,NO
0.07058075455701569,NO
0.37798502190193584,YES
0.12802034760491734,NO
0.30259997173943765,YES
0.10103151052705948,NO
0.22368235127879046,NO
0.21937261551504872,NO
0.18016108520559557,NO
0.11389006641232162,NO
0.14780274127455134,NO
0.09184682775187228,NO
0.25257877631764875,NO
0.09559135226791014,NO
0.1793839197400028,NO
0.1337431114879186,NO
0.11911827045358205,NO
0.25922000847816873,NO
0.1285149074466582,NO
0.9676416560689558,YES
0.2303942348452734,NO
0.19612830295322875,YES
0.04945598417408506,NO
0.018793273986152326,NO
0.16793839197400026,YES
0.896990250105977,YES
0.15077010032499646,YES
0.8559417832414866,YES
0.0801893457679808,NO
0.026564928642079974,NO
0.19082944750600536,YES
0.8640666949272292,NO
0.17733502896707642,YES
0.07043945174508974,NO
0.16016673731807263,NO
0.1386887099053271,NO
0.1377702416278084,NO
0.025293203334746363,NO
0.8264094955489615,YES
0.02430408365126466,NO
0.18383495831567048,YES
0.07955348311431398,NO
0.12823230182280626,YES
0.16242758230888793,NO
0.14222128020347605,NO
0.20043803871697044,NO
0.07467853610286845,NO
0.16475907870566622,YES
0.1314822664971033,NO
0.13296594602232584,YES
0.1086618623710612,NO
0.10936837643069097,NO
0.2672742687579483,YES
0.1175639395223965,NO
0.1095803306485799,NO
0.2896001130422496,YES
0.11184117563939523,NO
0.10117281333898545,NO
0.327822523668221,YES
0.10541189769676418,NO
0.34138759361311294,YES
0.09594460929772504,NO
0.1516179171965522,NO
0.1020206302105412,NO
0.08329800763035186,NO
0.11848240779991522,NO
0.14186802317366115,NO
0.1099335876783948,NO
0.24438321322594322,NO
0.05680373039423484,NO
0.18122085629504026,NO
0.14978098064151477,NO
0.11770524233432246,NO
0.2686872968772079,NO
0.14568319909566202,NO
0.2770948141868024,YES
0.2462908011869436,NO
0.22191606612971598,YES
0.026070368800339125,NO
0.006076020912816165,NO
0.03151052705948848,YES
0.8385615373745938,YES
0.0814610710753144,YES
0.03023880175215487,YES
0.02055955913522679,NO
0.0,NO
0.0781404549950544,YES
0.07446658188497951,NO
0.02373887240356083,YES
0.0633036597428289,NO
0.11389006641232162,NO
0.11551504874947013,NO
0.11918892185954501,NO
0.03772785078423061,NO
0.8163063444962555,YES
0.03645612547689699,NO
0.10138476755687438,YES
0.08824360604776035,NO
0.07870566624275824,YES
0.0036738731100748904,NO
0.04352126607319486,NO
0.0423908435777872,NO
0.017804154302670624,NO
0.04055390702274975,YES
0.019782393669634024,NO
0.0380811078140455,YES
0.20672601384767555,YES
0.7336441995195705,YES
0.24982337148509257,NO
0.10244453864631907,NO
0.09615656351561397,NO
0.09947717959587397,NO
0.8687296877207857,YES
0.9605058640666949,YES
0.09227073618765014,NO
0.046629927935565925,NO
0.10025434506146673,NO
0.0404126042108238,NO
0.14363430832273563,NO
0.10611841175639396,NO
0.09523809523809525,NO
0.7592200084781687,YES
0.060194997880457825,NO
0.8704959728698601,YES
0.011445527766002543,NO
0.9104846686449061,YES
0.019711742263671044,NO
0.06514059629786632,NO
0.05857001554330931,NO
0.08202628232301824,NO
0.07736328952946164,NO
0.14688427299703263,NO
0.09905327116009609,NO
0.06344496255475485,NO
0.05235269181856719,NO
0.04055390702274975,NO
0.20983467571004663,YES
0.7811219443266921,YES
0.04973858979793697,YES
0.21675851349441852,YES
0.05440158259149357,NO
0.04090716405256464,NO
0.3785502331496397,YES
0.05934718100890208,NO
0.25950261410202063,YES
0.04712448777730677,NO
0.2079977391550092,NO
0.12498233714850927,NO
0.13607460788469689,NO
0.05242334322453017,NO
0.07270029673590504,YES
0.04768969902501059,NO
0.9116857425462768,YES
0.051080966511233575,NO
0.13218878055673305,YES
0.08866751448353823,NO
0.059629786632754,NO
0.2066553624417126,NO
0.07623286703405398,NO
0.20262823230182278,YES
0.17825349724459516,NO
0.24961141726720362,YES
0.07630351844001697,NO
0.026564928642079974,NO
0.29525222551928787,YES
0.14949837501766286,YES
0.13487353398332624,YES
0.16737318072629645,YES
0.14794404408647732,NO
0.07538505016249825,NO
0.2075031793132683,YES
0.12632471386180583,NO
0.19951957043945176,YES
0.06994489190334888,NO
0.1539494135933305,NO
0.11763459092835948,NO
0.11629221421506289,NO
0.06005369506853186,NO
0.10046629927935566,YES
0.05539070227497527,NO
0.1532428995337007,YES
0.1321181291507701,NO
0.10428147520135653,YES
0.14384626254062455,NO
0.1234986576232867,NO
0.205312985728416,NO
0.0864773208986859,NO
0.20778578493712024,YES
0.15847110357496114,NO
0.1440582167585135,YES
0.08789034901794547,NO
0.07072205736894165,NO
0.3647025575808959,YES
0.8142574537233292,YES
0.8406104281475202,YES
0.22601384767556873,YES
0.15345485375158963,NO
0.1076727426875795,NO
0.23131270312279215,YES
0.7774480712166173,NO
0.2686872968772079,YES
0.06528189910979229,NO
0.09785219725872545,NO
0.0539776741557157,NO
0.03751589656634167,NO
0.13678112194432668,NO
0.1119118270453582,YES
0.13261268899251094,NO
0.23484527342094108,YES
0.11834110498798929,NO
0.17069379680655644,YES
0.11699872827469267,NO
0.08499364137346334,NO
0.24876360039564785,NO
0.11424332344213652,NO
0.23696481559983043,YES
0.22332909424897557,NO
0.17535678960011303,YES
0.043168009043379967,NO
0.044792991380528474,NO
0.21167161226508407,YES
0.7766709057510245,YES
0.7465734068107955,YES
0.20086194715274833,YES
0.03998869577504592,NO
0.032358343931044226,NO
0.3625123639960436,YES
0.0639395223964957,NO
0.2477038293062032,YES
0.05524939946304932,NO
0.19506853186378406,NO
0.08230888794687015,NO
0.09884131694220716,NO
0.06704818425886676,NO
0.06591776176345909,YES
0.06485799067401442,NO
0.20969337289812065,YES
0.038222410625971454,NO
0.14476473081814328,YES
0.08329800763035186,NO
0.05051575526352974,NO
0.2145683199095662,NO
0.07043945174508974,NO
0.20644340822382365,YES
0.16044934294192453,NO
0.29426310583580617,YES
0.07439593047901653,NO
0.05701568461212377,NO
0.06570580754557016,YES
0.24501907587961,YES
0.1803730394234845,YES
0.8085346898403277,YES
0.05948848382082803,NO
0.032217041119118266,NO
0.8435071357920023,YES
0.13233008336865903,NO
0.07262964532994208,YES
0.09325985587113185,NO
0.168856860251519,NO
0.18602515190052282,NO
0.17132965946022327,NO
0.11304224954076587,NO
0.15317224812773772,YES
0.10950967924261694,NO
0.18701427158400452,YES
0.09961848240779991,NO
0.18051434223541046,YES
0.07828175780698036,NO
0.10703688003391268,NO
0.10689557722198673,NO
0.06499929348594038,NO
0.10046629927935566,YES
0.0768687296877208,NO
0.07835240921294334,YES
0.07792850077716547,NO
0.06584711035749613,NO
0.17253073336159389,YES
0.225166030804013,YES
0.24911685742546277,YES
0.8827893175074185,YES
0.062385191465310165,NO
0.049032075738307195,NO
0.19916631340963686,YES
0.12279214356365693,NO
0.20778578493712024,YES
0.08789034901794547,NO
0.09537939805002121,NO
0.06627101879327399,NO
0.04267344920163911,NO
0.12201497809806415,NO
0.20057934152889642,YES
0.1182704535820263,NO
0.39776741557156986,YES
0.056097216334605064,NO
0.31764872120955207,YES
0.11155857001554331,NO
0.09629786632753994,NO
0.20397060901511938,NO
0.08831425745372334,NO
0.1682209975978522,YES
0.15543309311855305,NO
0.15875370919881304,YES
0.05595591352267911,NO
0.020912816165041682,NO
0.09064575385050164,NO
0.1420093259855871,NO
0.04083651264660166,NO
0.06068955772219866,NO
0.06111346615797655,NO
0.023809523809523808,NO
0.17620460647166877,NO
0.08428712731383355,NO
0.04853751589656634,NO
0.06740144128868165,NO
0.9980924120389996,YES
0.9375441571287269,YES
0.9778154585276246,YES
0.04719513918326975,NO
0.04330931185530592,NO
0.049385332768122084,NO
0.030592058781969765,NO
0.102656492864208,NO
0.04747774480712166,NO
0.025787763176487212,NO
0.04571145965804719,NO
0.06471668786208847,NO
0.03129857284159955,NO
0.11212378126324715,NO
0.03129857284159955,NO
0.14179737176769816,NO
0.7871273138335453,YES
0.1972587254486364,YES
0.18750883142574537,NO
0.10986293627243184,NO
0.050586406669492726,NO
0.037091988130563795,NO
0.9320333474636145,YES
0.08131976826338845,YES
0.06146672318779143,NO
0.1003956478733927,NO
0.030733361593895718,NO
0.11911827045358205,NO
0.11042814752013566,NO
0.09933587678394801,NO
0.10343365832980077,NO
0.9168432951815743,YES
0.03525505157552635,NO
0.12130846403843436,YES
0.01681503461918892,NO
0.2569591634873534,YES
0.055037445245160375,NO
0.07524374735057228,NO
0.02260844990815317,NO
0.0887381658895012,NO
0.06005369506853186,NO
0.09248269040553907,NO
0.051080966511233575,NO
0.05623851914653102,NO
0.022467147096227214,NO
0.0023314963967782957,NO
0.07806980358909144,YES
0.19697611982478452,YES
0.19648155998304365,YES
0.08449908153172248,YES
0.028260562385191465,NO
0.002896707644482125,NO
0.13430832273562243,YES
0.07142857142857144,NO
0.09121096509820546,YES
0.06344496255475485,NO
0.1327539918044369,NO
0.11502048890772927,NO
0.12060194997880459,NO
0.00748904903207574,NO
0.8495831567048184,YES
0.007065140596297867,NO
0.24289953370072065,YES
0.06648297301116293,NO
0.19280768687296876,YES
0.023173661155857,NO
0.020418256323300833,NO
0.0798360887381659,NO
0.01942913663981913,NO
0.0890914229193161,YES
0.050162498233714846,NO
0.07213508548820122,YES
0.943902783665395,YES
0.7182421930196411,YES
0.23844849512505298,NO
0.10293909848805992,NO
0.05708633601808676,NO
0.06867316659601527,NO
0.15274833969195986,YES
0.9951957043945177,YES
0.07156987424049739,NO
0.0649286420799774,NO
0.06160802599971738,NO
0.06782534972445953,NO
0.11608025999717396,NO
0.09008054260279781,NO
0.08633601808675993,NO
0.07347746220149781,YES
0.04719513918326975,NO
0.2221280203476049,YES
0.014059629786632753,NO
0.2337855023314964,YES
0.020418256323300833,NO
0.03695068531863784,NO
0.04677123074749187,NO
0.08252084216475908,NO
0.0443690829447506,NO
0.1287268616645471,NO
0.07277094814186803,NO
0.05051575526352974,NO
0.08054260279779568,NO
0.03963543874523103,NO
0.06309170552493995,NO
0.14624841034336583,NO
0.05955913522679101,NO
0.07969478592623994,NO
0.049385332768122084,NO
0.05447223399745655,NO
0.1287975130705101,NO
0.1427864914511799,YES
0.052776600254345066,NO
0.1317648721209552,YES
0.16334605058640667,NO
0.178889359898262,NO
0.16998728274692668,NO
0.09297725024727993,NO
0.06252649427723612,NO
0.11021619330224672,NO
0.08725448636427866,NO
0.13946587537091987,NO
0.1003956478733927,NO
0.07976543733220293,YES
0.08661862371061184,YES
0.10477603504309736,YES
0.129221421506288,YES
0.0904337996326127,NO
0.768122085629504,YES
0.07715133531157271,NO
0.24826904055390706,YES
0.7340681079553483,YES
0.19252508124911685,NO
0.1049879892609863,NO
0.03899957609156422,NO
0.040977815458527626,NO
0.8163063444962555,YES
0.3109368376430691,YES
0.059983043662568895,NO
0.06930902924968207,NO
0.038646319061749326,NO
0.07043945174508974,NO
0.11071075314398758,NO
0.09707503179313269,NO
0.09643916913946589,NO
0.08216758513494418,YES
0.030380104564080822,NO
0.2609156422212802,YES
0.01632047477744807,NO
0.9523103009749894,YES
0.03688003391267486,NO
0.02677688285996891,NO
0.02536385474070934,NO
0.08308605341246292,NO
0.041189769676416556,NO
0.09389571852479865,NO
0.04987989260986293,NO
0.04740709340115868,NO
0.09354246149498376,NO
0.03638547407093401,NO
0.09792284866468844,NO
0.11869436201780416,NO
0.06549385332768122,NO
0.10223258442843013,NO
0.10110216193302247,NO
0.07065140596297867,NO
0.1169280768687297,NO
0.12074325279073055,YES
0.08774904620601952,NO
0.19217182421930196,YES
0.16532428995337006,NO
0.16157976543733218,NO
0.14681362159106964,NO
0.05009184682775187,NO
0.7682633884414299,NO
0.0539776741557157,NO
0.0506570580754557,NO
0.1545852762469973,NO
0.04987989260986293,NO
0.06174932881164335,YES
0.7737741981065424,YES
0.0804719513918327,YES
0.8925392115303095,YES
0.12992793556591775,NO
0.07439593047901653,YES
0.06740144128868165,NO
