50Traced_NONETRACED_SUM_SINGLE_VSM_69_MEDIAN,Associated
0.6273,NO
0.7426,NO
1.63,NO
1.1589,NO
0.5983,NO
1.8085,NO
0.5031,NO
1.2573,NO
0.5557,NO
2.0758,NO
1.0846,NO
0.7192,NO
1.8897,NO
0.3621,NO
3.5184,YES
1.3631,NO
3.1725,YES
0.4281,NO
1.3048,NO
4.3091,YES
4.9042,YES
4.2023,YES
4.7306,YES
1.3401,NO
0.3441,NO
4.4905,YES
0.9464,NO
4.9276,YES
1.4452,NO
0.9038,NO
1.6941,NO
0.8074,NO
0.445,NO
4.6914,YES
0.5259,NO
4.2161,YES
1.3946,NO
5.0566,YES
2.4692,NO
1.7849,NO
3.1702,NO
1.2708,NO
4.2771,YES
2.6703,NO
4.7057,YES
0.1636,NO
0.8767,NO
3.8722,YES
1.2935,NO
1.1773,NO
3.9527,YES
0.4857,NO
0.2627,NO
4.2909,YES
0.687,NO
4.7599,YES
0.8407,NO
1.4642,NO
0.9595,NO
0.6406,NO
0.4458,NO
1.4672,NO
0.4514,NO
0.7665,NO
0.6179,NO
2.2773,NO
1.3042,NO
0.9355,NO
3.1248,NO
0.9032,NO
3.773,YES
2.1138,NO
3.5302,YES
0.4524,NO
0.7133,NO
1.3264,YES
4.8276,YES
4.1842,YES
0.925,YES
1.0205,NO
0.0977,NO
0.8583,YES
0.7398,NO
1.4669999999999999,YES
1.0175,NO
0.8458,NO
1.6431,NO
0.9158,NO
0.2311,NO
4.8361,YES
0.3132,NO
4.3665,YES
0.4132,NO
3.8215,YES
1.235,NO
1.315,NO
1.558,NO
1.1352,NO
0.9825,YES
1.161,NO
1.074,YES
2.2412,YES
1.6593,YES
1.7772,NO
0.992,NO
0.7577,NO
1.3372,NO
2.1148,YES
1.9478,YES
1.2493,NO
0.4394,NO
1.0723,NO
0.6136,NO
0.6858,NO
1.2491,NO
0.8568,NO
2.4273,YES
1.202,NO
2.4843,YES
0.7933,NO
2.5275,YES
0.8828,NO
0.6546,NO
0.8072,NO
0.9567,NO
0.7215,NO
1.5616,NO
0.5448,NO
1.3766,NO
0.4566,NO
1.3608,NO
5.631,YES
1.4516,YES
1.6162,YES
6.5778,YES
1.5348,NO
0.2772,NO
6.8718,YES
0.765,NO
6.3257,YES
1.1414,NO
2.2237,NO
2.336,NO
1.7598,NO
0.6497,NO
2.1172,YES
0.5889,NO
1.156,YES
1.5239,NO
2.9916,YES
2.015,NO
1.1312,NO
3.6645,NO
1.0845,NO
6.4944,YES
3.3351,NO
6.5283,YES
0.5469,NO
1.3567,NO
5.0544,YES
2.0380000000000003,YES
1.9683,YES
5.9496,YES
1.3868,NO
0.4509,NO
5.8367,YES
0.7368,NO
5.5455,YES
1.1483,NO
1.2661,NO
1.7407,NO
1.1217,NO
0.6903,NO
2.2918,YES
0.7108,NO
1.5303,YES
1.6297,NO
2.9253,YES
2.3085,NO
1.3139,NO
3.0813,NO
1.0308,NO
5.7881,YES
2.8752,NO
5.8249,YES
0.3922,NO
1.3496,NO
5.2871,YES
1.4403,YES
1.7506,YES
6.1077,YES
1.3623,NO
0.3911,NO
6.422000000000001,YES
0.8320000000000001,NO
6.1633,YES
1.2134,NO
1.4896,NO
1.4811,NO
0.9069,NO
0.7066,NO
2.1439,YES
0.6613,NO
1.2341,YES
1.482,NO
2.9225,YES
1.9621,NO
1.2486,NO
3.4802,NO
1.0396,NO
6.0026,YES
3.3655,NO
6.0564,YES
0.2086,NO
1.3619999999999999,NO
5.1441,YES
1.3013,YES
1.729,YES
5.9326,YES
1.1133,NO
0.2276,NO
6.0488,YES
0.8220000000000001,NO
5.9849,YES
1.0945,NO
1.2341,NO
1.4025,NO
0.8089,NO
0.5721,NO
1.9128,YES
0.4614,NO
1.1138,YES
1.324,NO
2.6627,YES
2.1521,NO
1.34,NO
3.3518,NO
1.1133,NO
5.7739,YES
3.3439,NO
5.8136,YES
0.5151,NO
0.8538,NO
1.6622,YES
4.8176,YES
4.0069,YES
1.1799,YES
1.2454,NO
0.2655,NO
0.963,YES
0.7081,NO
1.4067,YES
1.1291,NO
0.5415,NO
1.3341,NO
0.6261,NO
0.4768,NO
4.5021,YES
0.5666,NO
4.3526,YES
0.9622,NO
3.9621,YES
1.3147,NO
1.395,NO
1.5781,NO
1.1443,NO
1.0943,YES
0.9552,NO
1.3796,YES
0.3085,NO
0.8590000000000001,NO
2.8217,YES
4.3882,YES
4.2029,YES
2.1533,YES
1.0296,NO
0.2075,NO
2.4258,YES
0.9455,NO
3.0569,YES
1.2553,NO
0.413,NO
1.0836,NO
0.3385,NO
0.6635,NO
4.2926,YES
0.5561,NO
4.2134,YES
0.9109,NO
4.4108,YES
1.6568,NO
1.8719999999999999,NO
2.7404,NO
1.1607,NO
2.2524,YES
1.8212,NO
2.2656,YES
0.8476,NO
0.5923,NO
1.6882,NO
1.5018,NO
0.9714,NO
1.9181,NO
1.4899,NO
0.39399999999999996,NO
2.1832,NO
0.5439,NO
1.5245,NO
0.7245,NO
2.1641,YES
2.5452,YES
2.1809,YES
0.4706,NO
1.4712,NO
0.4539,NO
1.0219,NO
0.8994,NO
1.5014,NO
0.9257,NO
0.7196,NO
1.5817,NO
0.4444,NO
1.8542,NO
1.1363,NO
2.1051,NO
2.1343,YES
2.1979,YES
1.1219,NO
0.4375,NO
0.1433,NO
0.6076,NO
2.3213,YES
2.0172,YES
0.6019,NO
0.3252,NO
0.5162,NO
0.4537,NO
0.1661,NO
0.3761,NO
0.1562,NO
3.1522,YES
0.4014,NO
3.1171,YES
0.3036,NO
3.0137,YES
0.4087,NO
0.4164,NO
0.5115,NO
0.4397,NO
0.39799999999999996,NO
0.6912,NO
0.2165,NO
0.5627,NO
0.1627,NO
0.7297,NO
2.1823,YES
4.5129,YES
4.1632,YES
1.7080000000000002,YES
0.6839,NO
0.0233,NO
1.558,YES
0.1109,NO
2.2324,YES
0.4047,NO
0.2588,NO
0.8121,NO
0.2401,NO
0.2456,NO
4.4261,YES
0.33799999999999997,NO
4.4111,YES
0.4728,NO
4.2780000000000005,YES
0.8384,NO
0.8566,NO
1.7346,NO
0.6377,NO
1.6022,YES
0.8561,NO
1.6984,YES
2.1648,YES
1.5975,YES
1.1707,NO
0.7137,NO
0.4205,NO
0.9287,NO
1.956,YES
2.0141,YES
1.0896,NO
0.7048,NO
0.8686,NO
0.8468,NO
0.5701,NO
0.7487,NO
0.4675,NO
2.4597,YES
0.6812,NO
2.4207,YES
0.3976,NO
2.4930000000000003,YES
0.6798,NO
0.7172,NO
0.8817,NO
1.0772,NO
0.5691,NO
0.9155,NO
0.6684,NO
0.9155,NO
0.7145,NO
0.5694,NO
0.8149,NO
2.2382,NO
1.2075,NO
0.7193,NO
1.528,NO
0.5879,NO
1.4681,NO
3.6010000000000004,YES
1.3652,NO
3.5018,YES
1.3108,NO
1.8527,NO
1.3347,NO
0.8945,NO
1.7684,NO
0.6932,NO
0.8507,NO
1.122,NO
1.5026,NO
2.9806,YES
3.5033,YES
3.3094,YES
2.5021,YES
0.9074,NO
2.4148,YES
0.8589,NO
2.1161,YES
1.5598,YES
0.9047,NO
0.65,NO
0.2982,NO
0.5063,NO
1.7914,YES
1.9926,YES
0.5011,NO
0.4082,NO
0.4167,NO
0.5111,NO
0.358,NO
0.5625,NO
0.3699,NO
2.4316,YES
0.6114,NO
2.4128,YES
0.3856,NO
2.3396,YES
0.486,NO
0.4802,NO
0.5689,NO
0.5254,NO
0.4142,NO
0.6062,NO
0.2612,NO
0.4601,NO
0.1584,NO
0.43,NO
0.3443,NO
1.1772,NO
0.1903,NO
0.3446,NO
0.6641,NO
0.2331,NO
0.5956,NO
2.4330000000000003,YES
0.4893,NO
2.3979,YES
0.2438,NO
0.5361,NO
0.22899999999999998,NO
0.5159,NO
0.5275,NO
0.4334,NO
0.0917,NO
0.6629,NO
0.5517,NO
1.9547,YES
2.1316,YES
1.7215,YES
1.7069999999999999,YES
0.3539,NO
0.9543,YES
0.2854,NO
