50Traced_NONETRACED_MAX_MULTI_VSM_76_MAX,Associated
0.1676,NO
0.5227,YES
0.433,NO
0.4491,YES
0.4608,NO
0.3335,NO
0.42,NO
0.3335,NO
0.174,NO
1.0,YES
0.1573,NO
1.0,YES
0.304,NO
0.524,YES
0.3798,NO
0.462,NO
0.4856,NO
0.4608,NO
1.0,YES
0.4608,NO
1.0,YES
0.3496,NO
0.0745,NO
0.5722,NO
0.4329,NO
0.2489,NO
0.6333,NO
0.4164,NO
0.1536,NO
0.4753,NO
0.9462,YES
0.3347,NO
1.0,YES
0.4316,NO
0.4316,NO
0.4316,NO
0.1479,NO
0.3984,NO
0.318,NO
0.42700000000000005,NO
0.2256,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.42700000000000005,NO
1.0,YES
0.42700000000000005,NO
0.3496,NO
0.1339,NO
0.5722,NO
0.4156,NO
0.2335,NO
0.6333,NO
0.4164,NO
0.1871,NO
0.4753,NO
0.9462,YES
0.3855,NO
1.0,YES
0.1331,NO
0.3824,NO
0.0793,NO
0.204,NO
0.4156,NO
0.2925,NO
0.4156,NO
0.1309,NO
0.4156,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3855,NO
0.9199,YES
0.3263,NO
0.3496,NO
0.2636,NO
0.5722,NO
0.4329,NO
0.2287,NO
0.6333,NO
0.4164,NO
0.1787,NO
0.4753,NO
1.0,YES
0.3821,NO
1.0,YES
0.3649,NO
0.3824,NO
0.3649,NO
0.2636,NO
0.3984,NO
0.318,NO
0.1471,NO
0.1912,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2857,NO
1.0,YES
0.3821,NO
0.2947,NO
0.2173,NO
0.3649,NO
0.4029,NO
0.3847,NO
0.3649,NO
0.2831,NO
0.1473,NO
0.2254,NO
1.0,YES
0.2138,NO
1.0,YES
0.3221,NO
0.3221,NO
0.3221,NO
0.2173,NO
0.36,NO
0.2355,NO
0.3649,NO
0.1702,NO
0.3242,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.3649,NO
1.0,YES
0.3649,NO
0.3133,NO
0.2734,NO
1.0,YES
0.3242,YES
0.2829,YES
1.0,YES
0.2732,NO
0.2465,NO
1.0,YES
0.2378,NO
1.0,YES
0.1905,NO
0.2378,NO
0.4456,NO
0.18,NO
0.2734,NO
0.2501,YES
0.2471,NO
0.5061,YES
0.308,NO
0.3831,YES
0.2129,NO
0.2338,NO
0.4531,NO
0.24,NO
1.0,YES
0.4951,NO
1.0,YES
0.3618,NO
0.1547,NO
1.0,YES
0.6395,NO
0.2717,NO
1.0,YES
0.2279,NO
0.1287,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.5231,NO
0.5231,NO
0.5231,NO
0.184,NO
0.6395,NO
0.1398,NO
0.6395,NO
0.1807,NO
0.6395,NO
0.4965,NO
0.4965,NO
0.4089,NO
0.24,NO
1.0,YES
0.4918,NO
1.0,YES
0.3014,NO
0.3014,NO
1.0,YES
1.0,YES
0.6066,YES
1.0,YES
0.2595,NO
0.221,NO
0.586,YES
0.5755,NO
0.586,YES
0.6083,NO
0.3536,NO
0.3522,NO
0.2673,NO
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.304,NO
1.0,YES
0.6231,NO
0.6231,NO
0.6083,NO
0.6083,NO
1.0,YES
0.5486,NO
1.0,YES
0.3133,NO
0.1646,NO
0.5831,YES
0.5554,NO
0.2459,NO
0.6838,YES
0.2752,NO
0.153,NO
1.0,YES
0.3096,NO
0.8554,YES
0.3773,NO
0.2898,NO
0.2898,NO
0.2898,NO
0.1895,NO
0.5554,NO
0.1654,NO
0.5554,NO
0.1572,NO
0.5554,NO
0.5177,NO
0.5177,NO
0.4264,NO
0.3773,NO
0.8554,YES
0.4421,NO
1.0,YES
0.1918,NO
0.0804,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.1175,NO
0.1327,NO
0.5227,YES
0.1255,NO
0.4491,YES
0.1702,NO
0.3031,NO
0.3522,NO
0.1785,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.1048,NO
0.462,NO
0.4856,NO
0.2229,NO
1.0,YES
0.1602,NO
1.0,YES
1.0,YES
0.6735,YES
0.3634,NO
0.1676,NO
0.1459,NO
0.2004,NO
0.7571,YES
1.0,YES
0.2796,NO
0.2808,NO
0.2103,NO
0.16699999999999998,NO
0.4028,NO
0.4028,NO
0.4028,NO
1.0,YES
0.2044,NO
0.6735,YES
0.1676,NO
0.6735,YES
0.132,NO
0.1769,NO
0.1835,NO
0.1259,NO
0.1458,NO
0.2189,NO
0.2808,NO
0.2796,NO
0.2985,NO
0.1504,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3016,NO
0.1327,NO
1.0,YES
0.2465,NO
1.0,YES
0.3004,NO
0.3732,NO
0.4456,NO
0.2024,NO
0.1911,NO
0.4942,YES
0.1371,NO
1.0,YES
0.308,NO
0.4542,YES
0.4779,NO
0.4779,NO
0.4856,NO
0.3004,NO
1.0,YES
0.5169,NO
1.0,YES
0.3618,NO
0.3341,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3016,NO
0.245,NO
1.0,YES
0.4565,NO
1.0,YES
0.4825,NO
0.4524,NO
0.3865,NO
0.3865,NO
0.3341,NO
0.4942,YES
0.3341,NO
1.0,YES
0.3341,NO
0.4542,YES
0.4005,NO
0.4825,NO
0.4856,NO
0.4825,NO
1.0,YES
0.5169,NO
1.0,YES
0.3133,NO
0.1845,NO
0.7838,YES
0.5239,YES
0.2514,YES
1.0,YES
0.4024,NO
0.1622,NO
1.0,YES
0.1531,NO
1.0,YES
0.1436,NO
0.2942,NO
0.3727,NO
0.2127,NO
0.2771,NO
0.5239,YES
0.1975,NO
0.5522,YES
0.1845,NO
0.5239,YES
0.2462,NO
0.2078,NO
0.6069,NO
0.1715,NO
1.0,YES
0.5169,NO
1.0,YES
0.3133,NO
0.1504,NO
1.0,YES
0.6407,YES
0.5589,YES
1.0,YES
0.3016,NO
0.1327,NO
1.0,YES
0.2089,NO
1.0,YES
0.1702,NO
0.3846,NO
0.3522,NO
0.2165,NO
0.1636,NO
0.4942,YES
0.1133,NO
1.0,YES
0.304,NO
0.4733,YES
0.4462,NO
0.462,NO
0.4856,NO
0.2229,NO
1.0,YES
0.5169,NO
1.0,YES
0.1995,NO
0.1881,NO
1.0,YES
0.7909,YES
1.0,YES
1.0,YES
0.1901,NO
0.1995,NO
0.5227,YES
0.3816,NO
0.4491,YES
0.415,NO
0.3575,NO
0.3575,NO
0.3575,NO
0.1995,NO
1.0,YES
0.17,NO
1.0,YES
0.304,NO
1.0,YES
0.2843,NO
0.462,NO
0.4856,NO
0.415,NO
1.0,YES
0.415,NO
1.0,YES
0.2086,NO
0.1414,NO
0.6109,YES
1.0,YES
1.0,YES
0.6109,YES
0.20600000000000002,NO
0.1037,NO
0.4937,YES
0.3816,NO
0.4937,YES
0.3984,NO
0.2453,NO
0.3376,NO
0.1612,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1857,NO
1.0,YES
0.2729,NO
0.3623,NO
0.3984,NO
0.3984,NO
0.6109,YES
0.3984,NO
0.6109,YES
0.4042,NO
0.0863,NO
0.1948,NO
0.3949,NO
0.2904,NO
0.301,NO
0.4356,NO
0.0435,NO
0.4623,NO
0.1291,NO
0.3096,NO
0.2082,NO
1.0,YES
1.0,YES
1.0,YES
0.1126,NO
0.2439,NO
0.0797,NO
0.2564,NO
0.2378,NO
0.2533,NO
0.0463,NO
0.3778,NO
0.1579,NO
0.2158,NO
0.301,NO
0.1836,NO
0.4702,NO
1.0,YES
1.0,YES
0.2856,NO
0.2044,NO
0.14,NO
0.2004,NO
0.7571,YES
1.0,YES
0.1251,NO
0.1616,NO
0.1043,NO
0.1784,NO
0.196,NO
0.3413,NO
0.1562,NO
1.0,YES
0.2044,NO
1.0,YES
0.175,NO
1.0,YES
0.1256,NO
0.1769,NO
0.2104,NO
0.1354,NO
0.1107,NO
0.228,NO
0.2142,NO
0.1043,NO
0.3229,NO
0.1474,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3189,NO
0.1476,NO
0.5227,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.3031,NO
0.42,NO
0.1805,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.2467,NO
0.462,NO
0.4856,NO
0.2229,NO
1.0,YES
0.254,NO
1.0,YES
1.0,YES
0.7969,YES
0.3473,NO
0.1589,NO
0.151,NO
0.2279,NO
0.7571,YES
1.0,YES
0.2011,NO
0.1725,NO
0.2279,NO
0.1823,NO
0.2938,NO
0.3413,NO
0.2938,NO
1.0,YES
0.2044,NO
0.7773,YES
0.1259,NO
0.7773,YES
0.1462,NO
0.1769,NO
0.1823,NO
0.1823,NO
0.1823,NO
0.2189,NO
0.2142,NO
0.2011,NO
0.32,NO
0.0724,NO
0.2269,NO
0.4329,NO
0.2287,NO
0.4162,NO
0.2831,NO
0.1133,NO
0.2193,NO
1.0,YES
0.2887,NO
1.0,YES
0.3551,NO
0.3551,NO
0.3551,NO
0.1944,NO
0.36,NO
0.318,NO
0.2269,NO
0.2072,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.2269,NO
0.9153,YES
1.0,YES
0.2856,NO
0.1756,NO
0.128,NO
0.2067,NO
0.2791,YES
0.6779999999999999,YES
0.1144,NO
0.1453,NO
0.1803,NO
0.1189,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.2061,NO
0.904,YES
0.2067,NO
0.8057,YES
0.2061,NO
0.0711,NO
0.2104,NO
0.1274,NO
0.0876,NO
0.228,NO
0.1724,NO
0.2067,NO
0.32,NO
0.0613,NO
0.414,NO
0.4329,NO
0.1614,NO
0.4162,NO
0.1979,NO
0.1104,NO
0.26,NO
0.9462,YES
0.414,NO
1.0,YES
0.3705,NO
0.3705,NO
0.3705,NO
0.136,NO
0.36,NO
0.318,NO
0.2888,NO
0.2286,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.414,NO
