50Traced_NONETRACED_SUM_RAW_LSA_22_MEDIAN,Associated
0.4376,NO
2.0458,YES
0.2996,NO
1.3276,YES
0.3166,NO
0.3017,NO
0.3396,NO
0.3061,NO
0.3055,NO
0.3221,NO
0.2097,NO
0.2256,NO
0.2265,NO
2.5103,YES
2.3648,YES
0.8428,YES
1.7925,YES
0.3659,NO
2.2923,YES
0.3364,NO
0.2566,NO
0.1339,NO
0.7624,NO
0.6736,NO
0.5869,NO
0.7975,NO
0.5305,NO
0.1086,NO
0.597,NO
1.6031,YES
0.4086,NO
0.7531,YES
0.1929,NO
0.0828,NO
0.0997,NO
0.2725,NO
0.5918,NO
0.2667,NO
0.4701,NO
0.1981,NO
0.7937,NO
1.8731,YES
2.1427,YES
0.8242,YES
1.8489,YES
0.6265,NO
1.975,YES
0.49,NO
0.5626,NO
0.09699999999999999,NO
0.8787,NO
0.6166,NO
0.6181,NO
0.7213,NO
0.7074,NO
0.1399,NO
0.594,NO
2.5933,YES
0.1828,NO
1.4585,YES
0.4596,NO
0.2982,NO
0.2885,NO
0.1888,NO
0.7051,NO
0.3987,NO
0.391,NO
0.342,NO
0.8283,NO
2.6260000000000003,YES
2.3625,YES
0.9590000000000001,YES
2.0046,YES
0.6158,NO
2.0386,YES
0.4678,NO
0.5644,NO
0.2246,NO
0.7451,NO
0.5892,NO
0.4256,NO
0.5905,NO
0.8217,NO
0.2774,NO
0.4165,NO
2.2488,YES
0.1721,NO
1.3789,YES
0.4034,NO
0.265,NO
0.2861,NO
0.4533,NO
0.6176,NO
0.5114,NO
0.2893,NO
0.5148,NO
0.632,NO
2.5326,YES
2.7165,YES
1.0203,YES
1.9755,YES
0.5793,NO
2.5285,YES
0.3308,NO
0.5516,NO
0.5217,NO
3.9973,YES
1.0221,YES
0.9724,YES
3.3193,YES
0.7578,NO
0.4282,NO
4.3241,YES
0.6528,NO
2.5769,YES
0.6218,NO
0.4932,NO
0.7214,NO
0.5027,NO
0.6109,NO
1.6238,YES
0.594,NO
1.3501,YES
0.7182,NO
1.9971,YES
0.7945,NO
1.0714,NO
0.8188,NO
0.5526,NO
3.2268,YES
0.6227,NO
4.151,YES
0.2819,NO
0.2731,NO
2.4487,YES
0.5022,NO
0.4821,NO
1.6858,YES
0.3643,NO
0.1721,NO
2.068,YES
0.4782,NO
1.8262,YES
0.483,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.2355,NO
0.5888,NO
0.2613,NO
0.6890000000000001,NO
0.2331,NO
0.6992,NO
0.6411,NO
0.7382,NO
0.4281,NO
0.3852,NO
1.6107,YES
0.6119,NO
1.9148,YES
0.6372,NO
0.3196,NO
1.3218,YES
1.8207,YES
1.8348,YES
1.0734,YES
0.6982,NO
0.3303,NO
1.0262,YES
0.5967,NO
0.8955,YES
0.2334,NO
0.3725,NO
0.6278,NO
0.4493,NO
0.4703,NO
1.1951,YES
0.4781,NO
1.133,YES
0.6697,NO
2.3976,YES
0.7798,NO
1.0190000000000001,NO
0.5786,NO
0.6965,NO
1.1404,YES
0.6008,NO
0.9437,YES
0.1636,NO
0.1646,NO
0.5737,YES
0.2561,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.6321,YES
0.3017,NO
0.5862,YES
0.1456,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.212,NO
0.1654,NO
0.3557,NO
0.0966,NO
0.2807,NO
0.2315,NO
0.3509,NO
0.3901,NO
0.3183,NO
0.5739,YES
0.3584,NO
0.5545,YES
0.2542,NO
0.1486,NO
0.4027,YES
1.4244,YES
0.7397,YES
0.3631,YES
0.3601,NO
0.1539,NO
0.4777,YES
0.1635,NO
0.2648,YES
0.0994,NO
0.171,NO
0.2544,NO
0.1785,NO
0.2351,NO
1.3747,YES
0.2974,NO
1.3088,YES
0.3135,NO
1.7935,YES
0.0992,NO
0.3008,NO
0.2544,NO
0.1425,NO
0.4456,YES
0.1957,NO
0.4274,YES
1.5333,YES
1.2525,YES
0.8039,NO
0.502,NO
0.3016,NO
0.5999,NO
1.5934,YES
1.1892,YES
0.7967,NO
0.35600000000000004,NO
0.3629,NO
0.2908,NO
0.4457,NO
0.6989,NO
0.5667,NO
2.1209,YES
0.6539,NO
1.8059,YES
0.45299999999999996,NO
2.423,YES
0.601,NO
0.4059,NO
0.6425,NO
0.2864,NO
0.2918,NO
0.6046,NO
0.248,NO
0.6916,NO
0.4902,NO
0.3119,NO
2.5868,YES
0.9605,YES
0.8574,YES
2.8622,YES
0.6245,NO
0.2538,NO
3.8977,YES
0.3571,NO
3.0563,YES
0.2756,NO
0.3251,NO
0.6615,NO
0.473,NO
0.4175,NO
0.8731,YES
0.3654,NO
1.351,YES
0.3035,NO
1.3999,YES
0.6448,NO
0.6547,NO
0.7292,NO
0.3949,NO
3.1181,YES
0.2621,NO
3.7259,YES
0.6486,NO
0.3758,NO
2.1449,YES
0.9858,YES
0.6348,YES
2.513,YES
0.6609999999999999,NO
0.4037,NO
3.4504,YES
0.3332,NO
2.8124,YES
0.2657,NO
0.23600000000000002,NO
0.3534,NO
0.1744,NO
0.4263,NO
0.8701,YES
0.3871,NO
1.1913,YES
0.4262,NO
1.2325,YES
0.6952,NO
0.7799,NO
0.7522,NO
0.4612,NO
2.9729,YES
0.3395,NO
3.3195,YES
0.2455,NO
0.3707,NO
4.5209,YES
1.1913,YES
1.1293,YES
3.6165,YES
0.4687,NO
0.2291,NO
4.9992,YES
0.2581,NO
3.2759,YES
0.3673,NO
0.3114,NO
0.8082,NO
0.5751,NO
0.3348,NO
1.6745,YES
0.3125,NO
1.5547,YES
0.2495,NO
2.0832,YES
0.5401,NO
0.8058,NO
0.5476,NO
0.5116,NO
3.032,YES
0.3963,NO
4.8473,YES
0.3896,NO
0.3967,NO
4.2988,YES
1.0643,YES
1.0637,YES
4.0504,YES
0.5896,NO
0.2459,NO
4.6601,YES
0.6705,NO
3.1919999999999997,YES
0.6432,NO
0.4689,NO
0.6165,NO
0.5215,NO
0.401,NO
1.6446,YES
0.3114,NO
1.5294,YES
0.3011,NO
1.9793,YES
0.8778,NO
1.2983,NO
1.0152,NO
0.6194,NO
3.9265,YES
0.778,NO
4.417,YES
0.4878,NO
0.2856,NO
0.8106,YES
2.1314,YES
1.9893,YES
0.7935,YES
0.6094,NO
0.2479,NO
0.7527,YES
0.4644,NO
0.5351,YES
0.1839,NO
0.3348,NO
0.6485,NO
0.4185,NO
0.4311,NO
1.9946,YES
0.4368,NO
1.9793,YES
0.5364,NO
3.6713,YES
0.2694,NO
0.9566,NO
0.5697,NO
0.3099,NO
0.8456,YES
0.7231,NO
0.7382,YES
0.397,NO
0.2243,NO
0.838,YES
2.0084,YES
1.9733,YES
0.6119,YES
0.4039,NO
0.2198,NO
0.7255,YES
0.5391,NO
0.5494,YES
0.2879,NO
0.3682,NO
0.49,NO
0.27,NO
0.1971,NO
1.4229,YES
0.1772,NO
1.3158,YES
0.3208,NO
3.1886,YES
0.5656,NO
1.0221,NO
0.527,NO
0.3119,NO
0.9657,YES
0.5489,NO
0.7613,YES
0.08900000000000001,NO
0.0459,NO
0.146,NO
0.532,NO
0.3126,NO
0.3917,NO
0.2061,NO
0.0494,NO
0.5205,NO
0.1291,NO
0.17,NO
0.1052,NO
0.5606,YES
1.4556,YES
1.4465,YES
0.2588,NO
0.2146,NO
0.1731,NO
0.3752,NO
0.1809,NO
0.5332,NO
0.2288,NO
0.2762,NO
0.1319,NO
0.1523,NO
0.2146,NO
0.2192,NO
0.4518,NO
1.2581,YES
1.0949,YES
0.2752,NO
0.2396,NO
0.1962,NO
0.2015,NO
0.7682,YES
1.0872,YES
0.2789,NO
0.1519,NO
0.2515,NO
0.1784,NO
0.172,NO
0.1756,NO
0.1562,NO
1.4048,YES
0.2481,NO
0.9634,YES
0.203,NO
1.5678,YES
0.2831,NO
0.1163,NO
0.2552,NO
0.1354,NO
0.0948,NO
0.2518,NO
0.0821,NO
0.2052,NO
0.3713,NO
0.1879,NO
0.8764,YES
2.2167,YES
2.549,YES
0.9371,YES
0.5448,NO
0.1497,NO
0.9936,YES
0.5594,NO
0.5067,YES
0.2514,NO
0.4479,NO
0.7529,NO
0.4285,NO
0.261,NO
1.6219999999999999,YES
0.1922,NO
1.5865,YES
0.3538,NO
3.8313,YES
0.5013,NO
1.0354,NO
0.6233,NO
0.3102,NO
1.0805,YES
0.6065,NO
1.0558,YES
1.6102,YES
1.2274,YES
0.4202,NO
0.3241,NO
0.2088,NO
0.3018,NO
1.6624,YES
1.2052,YES
0.5613,NO
0.2489,NO
0.4102,NO
0.1381,NO
0.2818,NO
0.375,NO
0.2695,NO
2.0964,YES
0.307,NO
1.8646,YES
0.2732,NO
2.4527,YES
0.2939,NO
0.33799999999999997,NO
0.4958,NO
0.1731,NO
0.3512,NO
0.2938,NO
0.1865,NO
0.4682,NO
0.6835,NO
0.2415,NO
0.6287,NO
0.5635,NO
0.4447,NO
0.4894,NO
0.8724,NO
0.2924,NO
0.3843,NO
2.6915,YES
0.1575,NO
1.5027,YES
0.4059,NO
0.2887,NO
0.289,NO
0.4304,NO
0.4721,NO
0.5714,NO
0.3505,NO
0.5612,NO
0.3602,NO
3.1032,YES
2.6504,YES
1.0492,YES
2.3904,YES
0.4454,NO
2.4136,YES
0.2457,NO
1.6139,YES
1.2251,YES
0.4324,NO
0.4457,NO
0.3084,NO
0.4054,NO
1.67,YES
1.2109,YES
0.4752,NO
0.2392,NO
0.198,NO
0.1286,NO
0.3752,NO
0.4814,NO
0.3642,NO
2.1056,YES
0.4741,NO
1.869,YES
0.3006,NO
2.4949,YES
0.5011,NO
0.2001,NO
0.4939,NO
0.2315,NO
0.2584,NO
0.4219,NO
0.1395,NO
0.3799,NO
0.3593,NO
0.0667,NO
0.7569,NO
0.7915,NO
0.6378,NO
0.7688,NO
0.5826,NO
0.1576,NO
0.6487,NO
1.1899,YES
0.3657,NO
0.5298,YES
0.2438,NO
0.3052,NO
0.3287,NO
0.11900000000000001,NO
0.5246,NO
0.3151,NO
0.4561,NO
0.2954,NO
0.7572,NO
1.6773,YES
1.6162,YES
0.623,YES
1.5816,YES
0.4621,NO
1.464,YES
0.5626,NO
