50Traced_NONETRACED_SUM_SINGLE_VSM_65_MEDIAN,Associated
1.1817,NO
0.316,NO
4.7152,YES
0.3713,NO
3.7967,YES
0.7398,NO
4.0946,YES
1.545,NO
2.0637,NO
1.3821,NO
1.8153,NO
1.5185,YES
1.801,NO
1.3454,YES
0.5802,NO
0.7063,NO
1.4166,NO
1.3603,NO
1.6151,NO
2.5308,NO
1.3252,NO
0.7431,NO
2.2346,NO
3.887,YES
2.3593,NO
2.9274,YES
1.0054,NO
0.7723,NO
0.6562,NO
0.4275,NO
1.0282,NO
0.3156,NO
1.0802,NO
0.9569,NO
0.8915,NO
3.4546,YES
3.9058,YES
3.9355,YES
3.264,YES
1.6369999999999998,NO
3.5179,YES
2.0898,NO
0.5755,NO
0.7473,NO
1.6640000000000001,NO
1.3688,NO
1.5981,NO
2.5929,NO
1.1273,NO
0.7381,NO
2.5235,NO
3.4369,YES
2.6068,NO
2.7578,YES
0.4906,NO
0.3251,NO
0.1694,NO
0.4669,NO
0.9683,NO
0.2872,NO
0.8602,NO
0.9173,NO
1.0465,NO
3.1703,YES
3.3949,YES
3.4118,YES
3.0041,YES
2.0609,NO
3.2684,YES
2.5463,NO
0.6345,NO
0.5937,NO
1.0018,NO
1.2169,NO
1.6147,NO
2.0924,NO
0.9484,NO
0.7203,NO
1.7245,NO
3.8057,YES
1.8794,NO
2.8925,YES
0.502,NO
0.2819,NO
0.2007,NO
0.253,NO
0.9135,NO
0.4427,NO
0.8915,NO
0.9243,NO
0.8097,NO
3.4392,YES
3.8082,YES
3.5132,YES
3.2032,YES
1.0961,NO
3.3857,YES
1.6602,NO
0.5025,NO
0.5283,NO
0.2817,NO
1.0995,NO
1.1457,NO
0.8154,NO
1.1191,NO
0.6361,NO
0.6555,NO
2.9228,YES
0.4854,NO
2.5036,YES
0.7466,NO
0.7559999999999999,NO
0.5987,NO
0.3878,NO
0.9132,NO
0.3567,NO
0.5770000000000001,NO
0.5192,NO
0.5745,NO
2.9757,YES
3.17,YES
2.7149,YES
2.4132,YES
0.3419,NO
2.3797,YES
0.5634,NO
0.4334,NO
1.1679,NO
4.8418,YES
1.1746,YES
1.5748,YES
4.9385,YES
1.0992,NO
0.6818,NO
5.3981,YES
0.2887,NO
5.9255,YES
0.3685,NO
0.7668,NO
0.4998,NO
0.6423,NO
0.4898,NO
1.3153,YES
0.3705,NO
1.4348,YES
1.5264,NO
1.489,YES
0.2266,NO
0.8878,NO
1.5151,NO
0.8828,NO
5.7435,YES
1.8518,NO
5.9636,YES
0.4005,NO
1.0677,NO
3.0444,YES
0.9673,NO
0.9686,NO
4.0033,YES
1.1005,NO
0.4139,NO
4.3437,YES
0.6834,NO
4.0784,YES
0.6592,NO
1.3429,NO
1.3393,NO
0.8757,NO
0.3893,NO
0.9643,NO
0.1776,NO
1.5693,NO
0.4588,NO
1.6694,NO
0.7286,NO
0.9143,NO
1.7827,NO
1.178,NO
4.3004,YES
2.3665,NO
3.7727,YES
0.3122,NO
0.6935,NO
3.5838,YES
4.4381,YES
4.0115,YES
4.2291,YES
1.4858,NO
0.4313,NO
4.3082,YES
1.024,NO
3.8309,YES
1.3278,NO
1.6097,NO
1.4085,NO
1.1229,NO
0.3262,NO
4.4912,YES
0.3804,NO
4.2075,YES
1.2927,NO
4.3958,YES
0.9413,NO
1.9069,NO
1.2971,NO
1.5565,NO
4.3416,YES
3.1748,NO
4.1701,YES
0.3111,NO
0.9694,NO
3.3562,YES
0.2693,NO
0.4447,NO
3.9304,YES
0.6507,NO
0.3535,NO
4.5393,YES
0.1793,NO
4.5265,YES
0.3768,NO
0.6264,NO
0.5660000000000001,NO
0.3052,NO
0.3311,NO
0.2106,NO
0.1654,NO
0.5376,NO
0.7534,NO
0.9146,NO
0.2218,NO
0.4692,NO
1.4069999999999998,NO
0.4358,NO
4.6557,YES
1.7875,NO
4.6207,YES
0.2843,NO
0.3056,NO
1.8476,YES
4.7513,YES
4.1118,YES
1.9135,YES
1.7329,NO
0.5822,NO
1.9140000000000001,YES
1.1625,NO
1.2101,YES
1.4179,NO
2.1103,NO
2.0174,NO
1.9174,NO
0.3834,NO
4.9422,YES
0.5414,NO
4.1075,YES
0.7888,NO
4.3498,YES
1.1232,NO
1.8044,NO
1.2178,NO
1.4831,NO
2.0081,YES
1.8105,NO
1.6109,YES
2.3551,YES
1.6749,YES
1.7909,NO
1.379,NO
1.2859,NO
2.1909,NO
1.5786,YES
2.5318,YES
2.109,NO
0.9586,NO
2.3701,NO
0.8443,NO
1.1809,NO
0.9731,NO
1.0581,NO
0.9871,YES
1.5368,NO
2.1731,YES
1.3216,NO
2.7963,YES
1.2639,NO
0.838,NO
1.4482,NO
1.1441,NO
1.2658,NO
2.0235,NO
1.4996,NO
2.2015,NO
0.368,NO
1.1467,NO
5.0109,YES
1.7052,YES
1.6364,YES
5.6588,YES
1.3197,NO
0.5319,NO
6.1953,YES
0.64,NO
6.0596,YES
0.8117,NO
1.3775,NO
1.2671,NO
1.0146,NO
0.5106,NO
1.4997,YES
0.281,NO
1.8331,YES
1.2803,NO
2.0427,YES
0.5888,NO
1.2345,NO
1.9794,NO
1.0771,NO
6.244,YES
2.7433,NO
6.2733,YES
0.5846,NO
1.18,NO
4.678,YES
1.2979,YES
1.6472,YES
5.1067,YES
1.3052,NO
0.7799,NO
5.4797,YES
0.6743,NO
5.7016,YES
0.784,NO
1.2669,NO
1.0784,NO
0.945,NO
0.4928,NO
1.4376,YES
0.4341,NO
1.4035,YES
1.4542,NO
1.5789,YES
0.5813,NO
1.2933,NO
1.7204,NO
1.1201,NO
5.6726,YES
2.0819,NO
5.9851,YES
0.5267,NO
1.1463,NO
4.9857,YES
1.1988,YES
1.8228,YES
5.481,YES
1.1947,NO
0.7403,NO
5.8109,YES
1.0145,NO
6.5132,YES
0.6508,NO
1.0744,NO
0.6874,NO
0.8263,NO
0.5841,NO
1.3980000000000001,YES
0.3283,NO
1.7057,YES
1.5683,NO
1.7344,YES
0.7176,NO
1.3840000000000001,NO
2.2764,NO
1.6829,NO
5.9194,YES
2.6596,NO
6.0804,YES
0.4734,NO
1.114,NO
5.1148,YES
1.6769,YES
2.1254,YES
6.0229,YES
1.3030000000000002,NO
0.6378,NO
6.2511,YES
1.0709,NO
6.4323,YES
0.9843,NO
1.5691,NO
1.3257,NO
1.1458,NO
0.4715,NO
1.8317,YES
0.3094,NO
2.1689,YES
1.516,NO
2.2017,YES
0.8185,NO
1.6879,NO
2.5141,NO
1.6196,NO
6.2893,YES
3.1633,NO
6.3457,YES
0.1514,NO
0.1902,NO
1.6262,YES
4.5729,YES
4.3384,YES
1.6097,YES
1.3104,NO
0.4185,NO
1.594,YES
1.3832,NO
1.2542,YES
1.1491,NO
1.0242,NO
0.6773,NO
0.9783,NO
0.271,NO
4.5302,YES
0.282,NO
3.9649,YES
0.8607,NO
4.0916,YES
0.9670000000000001,NO
1.6447,NO
1.3216,NO
1.0997,NO
1.5142,YES
1.1769,NO
1.7297,YES
0.2983,NO
0.4348,NO
1.9439,YES
4.6654,YES
4.649,YES
1.9528,YES
1.0464,NO
0.4406,NO
1.9687,YES
1.0663,NO
1.7981,YES
0.6419,NO
0.6547,NO
0.327,NO
0.5677,NO
0.3317,NO
4.8302,YES
0.2781,NO
4.4372,YES
0.9723,NO
4.7695,YES
0.7293,NO
1.1456,NO
0.9346,NO
1.3327,NO
1.9475,YES
1.492,NO
1.8641,YES
0.5255,NO
0.4378,NO
1.0137,NO
1.0345,NO
1.0272,NO
0.6769,NO
1.3375,NO
0.8115,NO
0.6384,NO
0.7307,NO
0.7366,NO
0.8179,NO
2.1586,YES
2.1397,YES
2.1662,YES
0.2389,NO
1.5959999999999999,NO
0.7020000000000001,NO
0.8606,NO
0.7881,NO
0.6611,NO
0.6915,NO
1.2533,NO
0.9253,NO
0.9059,NO
1.0295,NO
0.6901,NO
0.7347,NO
2.3625,YES
1.4911,YES
0.6772,NO
0.6144,NO
0.5003,NO
0.6336,NO
1.8449,YES
2.5296,YES
0.5828,NO
0.4665,NO
0.7054,NO
0.5624,NO
0.8195,NO
0.7516,NO
0.9405,NO
1.4514,YES
0.8198,NO
1.7387,YES
0.4514,NO
2.3629,YES
0.3973,NO
0.7192,NO
0.9441,NO
0.4151,NO
0.7897,NO
0.7266,NO
0.6498,NO
0.6308,NO
0.1507,NO
0.3934,NO
2.4542,YES
4.4562,YES
4.4841,YES
2.2135,YES
1.0851,NO
0.4313,NO
2.3214,YES
0.7140000000000001,NO
2.2343,YES
0.5968,NO
0.875,NO
0.5806,NO
0.8733,NO
0.3621,NO
4.7865,YES
0.2671,NO
4.1276,YES
1.0536,NO
4.5667,YES
0.4685,NO
0.9898,NO
1.0353,NO
1.1789,NO
2.5618,YES
1.2807,NO
2.4093,YES
2.9432,YES
2.0542,YES
0.3473,NO
0.5011,NO
0.381,NO
0.2819,NO
1.7382,YES
3.0278,YES
0.2514,NO
0.1475,NO
0.2516,NO
0.2176,NO
0.4954,NO
0.4111,NO
0.6223,NO
1.4995,YES
0.5973,NO
2.2555,YES
0.4578,NO
2.8578,YES
0.4329,NO
0.282,NO
0.4797,NO
0.1905,NO
0.2039,NO
0.2883,NO
0.2812,NO
0.2468,NO
0.42,NO
0.5547,NO
0.4088,NO
1.4973,NO
1.2217,NO
0.9648,NO
1.1598,NO
0.5862,NO
0.8251,NO
2.8839,YES
0.4294,NO
2.6665,YES
0.8129,NO
0.8695,NO
0.6422,NO
0.2225,NO
1.0828,NO
0.4523,NO
0.7709,NO
0.4797,NO
0.745,NO
2.9743,YES
3.2834,YES
2.6434,YES
2.1705,YES
0.4973,NO
2.4188,YES
0.7775,NO
2.9659,YES
2.1076,YES
0.5528,NO
0.2903,NO
0.3501,NO
0.5686,NO
1.795,YES
3.1025,YES
0.6018,NO
0.4485,NO
0.652,NO
0.589,NO
0.3452,NO
0.3367,NO
0.5335,NO
1.5863,YES
0.4365,NO
2.2809,YES
0.1929,NO
2.9843,YES
0.1765,NO
0.7262,NO
0.8176,NO
0.5829,NO
0.6727,NO
0.7334,NO
0.6497,NO
0.6592,NO
0.4383,NO
0.5574,NO
0.6879,NO
1.2429,NO
0.9722,NO
1.4349,NO
1.1305,NO
0.6122,NO
1.182,NO
2.34,YES
1.0656,NO
2.3099,YES
0.83,NO
0.7664,NO
0.555,NO
0.3286,NO
0.9082,NO
0.2784,NO
0.6533,NO
0.4965,NO
0.5971,NO
2.2958,YES
2.6809,YES
2.0351,YES
2.0178,YES
0.9001,NO
2.4524,YES
1.1617,NO
