50Traced_NONETRACED_SUM_MULTI_LSA_21_MEDIAN,Associated
3.3205,YES
3.3272,YES
2.1012,YES
1.4405,NO
2.8272,YES
1.8005,NO
1.1442,NO
0.4717,NO
1.3951,YES
3.7478,YES
2.7329,YES
1.005,YES
1.0371,NO
0.3062,NO
1.5962,YES
0.9324,NO
0.8918,YES
0.9455,NO
0.606,NO
0.9325,NO
0.2531,NO
0.3951,NO
3.4005,YES
0.3588,NO
3.2988,YES
0.5196,NO
3.1574,YES
1.1053,NO
2.1658,NO
1.6329,NO
0.6249,NO
0.9957,YES
1.7083,NO
0.7052,YES
1.2776,NO
0.8361,NO
1.3042,NO
1.567,NO
0.8148,NO
1.6030000000000002,NO
1.1255,NO
0.7274,NO
1.1037,NO
2.1802,YES
0.6764,NO
2.2415,YES
1.1891,NO
1.0404,NO
0.3783,NO
0.7827,NO
1.5752,NO
0.9477,NO
1.1494,NO
0.6222,NO
0.9525,NO
2.8049,YES
2.6832,YES
2.7029,YES
1.3940000000000001,YES
0.7885,NO
1.9956,YES
1.0258,NO
0.7387,NO
0.4562,NO
1.0723,NO
1.4818,NO
0.7669,NO
1.2504,NO
1.2473,NO
0.3187,NO
0.62,NO
2.5855,YES
0.3745,NO
2.6745,YES
0.6777,NO
0.8221,NO
0.2036,NO
0.6445,NO
1.1717,NO
0.684,NO
0.9869,NO
0.5067,NO
0.586,NO
3.3307,YES
2.9996,YES
3.1755,YES
1.8413,YES
0.2508,NO
2.6872,YES
0.5159,NO
1.0618,NO
0.7781,NO
1.5587,NO
1.5394,NO
0.5361,NO
1.8184,NO
1.4676,NO
0.6385,NO
1.0832,NO
2.6408,YES
0.6514,NO
3.0962,YES
1.1388,NO
1.2937,NO
0.2931,NO
0.6323,NO
0.9639,NO
1.0145,NO
0.9902,NO
0.5539,NO
0.5212,NO
3.4981,YES
2.9709,YES
3.2171,YES
1.9182,YES
0.7612,NO
2.6468,YES
1.2583,NO
0.3629,NO
0.2372,NO
1.3019999999999998,NO
1.9983,NO
1.0924,NO
1.5595,NO
1.4240000000000002,NO
0.1725,NO
0.9268,NO
2.8754,YES
0.4699,NO
3.4351,YES
1.1009,NO
1.301,NO
0.4249,NO
0.2945,NO
1.2668,NO
0.4003,NO
1.4695,NO
0.2385,NO
0.7063,NO
3.7406,YES
3.6662,YES
3.6818,YES
2.1768,YES
0.5379999999999999,NO
3.1169,YES
1.1047,NO
2.0138,NO
1.0033,NO
4.1824,YES
2.3779,YES
1.1749,YES
4.3688,YES
2.2261,NO
0.8178,NO
5.2213,YES
1.0282,NO
4.2152,YES
1.365,NO
1.7338,NO
1.9119,NO
0.4063,NO
0.8173,NO
2.3006,YES
1.3948,NO
2.5987,YES
1.4499,NO
1.8330000000000002,YES
1.6014,NO
1.2446,NO
1.0702,NO
0.9462,NO
4.3479,YES
2.6469,NO
4.7257,YES
0.7422,NO
0.6313,NO
1.7281,YES
1.4165,NO
0.637,NO
2.8793,YES
1.3341,NO
0.3592,NO
3.2919,YES
0.491,NO
2.1747,YES
1.2429999999999999,NO
1.5419,NO
1.8915,NO
0.5755,NO
0.2278,NO
1.1777,NO
0.7066,NO
1.464,NO
0.8068,NO
0.7923,NO
0.7591,NO
1.0193,NO
0.6134,NO
0.6186,NO
2.9359,YES
1.8001,NO
2.765,YES
1.5491,NO
0.8265,NO
2.3747,YES
3.6387,YES
2.3184,YES
1.9629,YES
1.7892,NO
0.4683,NO
3.1899,YES
0.7586,NO
2.1827,YES
0.9934,NO
1.5383,NO
1.3567,NO
0.5875,NO
0.6966,NO
3.5485,YES
0.9562,NO
3.3754,YES
1.0290000000000001,NO
2.8764,YES
0.9225,NO
1.6654,NO
1.1201,NO
0.5539999999999999,NO
2.2448,YES
1.5863,NO
2.1964,YES
0.8684,NO
0.3549,NO
2.4312,YES
1.089,NO
0.4085,NO
2.8272,YES
0.9324,NO
0.2724,NO
4.0359,YES
0.3373,NO
2.9779,YES
0.4127,NO
2.0574,NO
1.2313,NO
0.5322,NO
0.2471,NO
0.8227,NO
0.4128,NO
1.2313,NO
0.4444,NO
0.5437,NO
0.2924,NO
0.5652,NO
0.3901,NO
0.2847,NO
3.3909,YES
1.2648,NO
3.6891,YES
0.9440000000000001,NO
0.3379,NO
1.2118,YES
3.7880000000000003,YES
2.6639999999999997,YES
1.2665,YES
0.9707,NO
0.1112,NO
2.1224,YES
0.4166,NO
1.3981,YES
0.5735,NO
0.5799,NO
1.2142,NO
0.1785,NO
0.1995,NO
3.5286,YES
0.3375,NO
3.4623,YES
0.5068,NO
3.5637,YES
0.4899,NO
1.2118,NO
0.6975,NO
0.2433,NO
1.3853,YES
1.5893,NO
0.8028,YES
1.9913,YES
1.8542,YES
1.35,NO
0.6362,NO
0.3414,NO
1.6569999999999998,NO
1.4901,YES
1.5419999999999998,YES
1.6919,NO
0.5152,NO
1.2555,NO
0.5849,NO
0.7712,NO
0.9501,NO
0.5844,NO
1.1904,YES
0.7751,NO
1.9436,YES
0.8675,NO
1.7984,YES
0.557,NO
0.4292,NO
0.4078,NO
0.3883,NO
0.2833,NO
1.4549,NO
1.1305,NO
1.5413,NO
1.5089,NO
0.5915,NO
3.9304,YES
1.3918,YES
0.5402,YES
4.4631,YES
1.6913,NO
0.4872,NO
5.7259,YES
0.7877,NO
4.39,YES
0.7647,NO
2.437,NO
1.9054,NO
0.6763,NO
0.6138,NO
1.3653,YES
0.8958,NO
1.4863,YES
0.9844,NO
0.8696,YES
1.0093,NO
0.8844,NO
0.3944,NO
0.6668,NO
4.9401,YES
1.8197,NO
5.4545,YES
1.84,NO
0.9679,NO
4.6922,YES
2.0892,YES
1.0372,YES
5.1024,YES
2.9011,NO
0.8401,NO
6.1671,YES
1.9468,NO
4.7995,YES
2.2936,NO
2.5529,NO
2.5165,NO
0.7968,NO
0.905,NO
2.1174,YES
1.5947,NO
2.3656,YES
1.5626,NO
1.3885,YES
2.5491,NO
2.0406,NO
1.788,NO
1.5592,NO
4.8772,YES
3.3197,NO
5.7358,YES
1.9714,NO
0.9559,NO
3.9169,YES
2.3032,YES
1.2827,YES
4.4724,YES
1.98,NO
0.6686,NO
5.8039,YES
0.9007,NO
4.3694,YES
0.9986,NO
2.0701,NO
1.9943,NO
0.461,NO
0.8513,NO
2.2378,YES
1.2944,NO
2.3501,YES
1.4227,NO
1.8421,YES
1.1769,NO
1.3488,NO
0.8471,NO
0.8695,NO
4.8744,YES
2.5755,NO
4.7872,YES
1.7114,NO
0.6478,NO
4.4719999999999995,YES
2.7027,YES
1.3319,YES
5.0273,YES
2.0903,NO
0.4278,NO
6.4587,YES
0.963,NO
5.0005,YES
1.349,NO
2.5431,NO
2.1351,NO
0.6611,NO
0.5395,NO
2.4177,YES
0.8872,NO
2.827,YES
1.1457,NO
1.9677,YES
1.4886,NO
1.4769,NO
0.9799,NO
0.7939,NO
5.4093,YES
2.9592,NO
5.6896,YES
0.9618,NO
0.564,NO
1.2012,YES
3.037,YES
2.4249,YES
1.3002,YES
1.1463,NO
0.2718,NO
1.9191,YES
0.4505,NO
1.4209,YES
0.7955,NO
0.3858,NO
0.9648,NO
0.2523,NO
0.4261,NO
2.9410000000000003,YES
0.7079,NO
2.7230000000000003,YES
0.8611,NO
3.0282,YES
0.7174,NO
1.3399,NO
0.7228,NO
0.4987,NO
1.2036,YES
1.4036,NO
0.9448,YES
1.1145,NO
0.5057,NO
1.3869,YES
3.3645,YES
2.3239,YES
0.9207,YES
1.111,NO
0.3406,NO
1.8301,YES
0.5013,NO
1.0714,YES
0.5262,NO
0.7312,NO
0.9611,NO
0.4223,NO
0.28300000000000003,NO
3.0244,YES
0.419,NO
3.1766,YES
0.5594,NO
2.7853,YES
0.3614,NO
1.2916,NO
0.8228,NO
0.2492,NO
1.0924,YES
1.5228,NO
0.8702,YES
0.8187,NO
0.3958,NO
0.9912,NO
0.6885,NO
0.4385,NO
0.9206,NO
1.0736,NO
0.2634,NO
2.0395,NO
0.6311,NO
1.1884,NO
0.6523,NO
1.885,YES
1.889,YES
1.2590000000000001,YES
0.4831,NO
0.7594,NO
0.6644,NO
0.5621,NO
0.6771,NO
0.7008,NO
0.3834,NO
0.5292,NO
0.2363,NO
0.363,NO
1.2318,NO
0.9348,NO
1.3366,NO
1.7261,YES
1.7930000000000001,YES
1.1012,NO
0.5795,NO
0.3497,NO
0.8858,NO
1.7769,YES
1.0929,YES
0.9497,NO
0.5187,NO
0.6641,NO
0.5254,NO
0.5403,NO
0.9514,NO
0.3538,NO
2.1633,YES
0.6426,NO
2.4513,YES
0.5282,NO
2.3677,YES
0.5012,NO
0.3233,NO
0.4181,NO
0.3217,NO
0.3567,NO
0.9369,NO
0.4428,NO
0.89,NO
1.4332,NO
0.616,NO
2.0803,YES
4.0342,YES
2.9915,YES
1.6866,YES
1.6798,NO
0.3915,NO
2.7043,YES
0.6656,NO
1.8071,YES
0.7948,NO
0.9469,NO
1.5483,NO
0.5292,NO
0.6326,NO
4.1716,YES
0.7698,NO
3.8657,YES
0.9725,NO
3.6167,YES
0.765,NO
1.661,NO
0.9292,NO
0.5277,NO
1.6377,YES
1.755,NO
1.5437,YES
2.1345,YES
1.96,YES
1.1766,NO
0.4486,NO
0.1498,NO
1.1068,NO
1.3039,YES
1.5597,YES
0.8472,NO
0.6074,NO
0.6003,NO
0.6487,NO
0.5726,NO
0.6759,NO
0.3547,NO
1.5886,YES
0.6329,NO
2.1686,YES
0.4732,NO
1.8227,YES
0.4018,NO
0.5966,NO
0.4559,NO
0.5263,NO
0.318,NO
0.7981,NO
0.5896,NO
0.9208,NO
1.1514,NO
0.7081,NO
1.6454,NO
1.6443,NO
0.7128,NO
1.9426,NO
1.3384,NO
0.5618,NO
1.113,NO
2.4632,YES
0.6895,NO
2.8437,YES
1.1209,NO
1.0059,NO
0.4768,NO
0.6822,NO
1.3794,NO
0.7807,NO
1.1812,NO
0.5986,NO
0.7901,NO
3.4003,YES
3.1199,YES
3.2945,YES
1.4911,YES
0.8392,NO
2.7073,YES
1.2165,NO
1.9246,YES
1.8357,YES
0.9445,NO
0.7277,NO
0.4748,NO
1.0357,NO
1.3805,YES
1.4457,YES
1.0671,NO
0.6746,NO
0.7861,NO
0.745,NO
0.6781,NO
0.937,NO
0.5106,NO
1.3817,YES
0.8483,NO
2.051,YES
0.7347,NO
1.8126,YES
0.7827,NO
0.5978,NO
0.5182,NO
0.5217,NO
0.424,NO
0.8595,NO
0.8415,NO
0.878,NO
1.1481,NO
1.0091,NO
1.6527,NO
1.9061,NO
0.9133,NO
1.785,NO
2.0282,NO
0.6828,NO
1.2402,NO
2.577,YES
0.8932,NO
3.2952,YES
0.9482,NO
1.4311,NO
0.3271,NO
0.8617,NO
1.2571,NO
1.4999,NO
1.4493,NO
1.1143,NO
0.8866,NO
3.3908,YES
2.9811,YES
3.1416,YES
2.1226,YES
0.7628,NO
2.9476,YES
1.222,NO
