50Traced_NONETRACED_MAX_RAW_LSA_81_MEDIAN,Associated
0.1233,NO
0.1427,NO
1.0,YES
0.3374,NO
0.32899999999999996,YES
0.3374,NO
0.2585,NO
0.2585,NO
0.2048,NO
0.1427,NO
1.0,YES
0.1427,NO
1.0,YES
0.1481,NO
1.0,YES
0.3374,NO
0.3374,NO
0.3374,NO
0.1155,NO
1.0,YES
0.3374,NO
0.32899999999999996,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.3036,NO
0.1649,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.159,NO
1.0,YES
0.1456,NO
0.2244,NO
0.171,NO
0.1277,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
0.4155,YES
0.1566,NO
0.0475,NO
0.1997,YES
1.0,YES
1.0,YES
0.0976,YES
0.1548,NO
0.0854,NO
0.2212,YES
0.1152,NO
0.1972,YES
0.1027,NO
0.171,NO
0.1762,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0854,NO
1.0,YES
0.1347,NO
0.2853,YES
0.1175,NO
0.1175,NO
0.0698,NO
0.0756,NO
0.1864,YES
0.2085,NO
0.0822,YES
1.0,YES
0.1949,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1506,NO
1.0,YES
1.0,YES
0.1404,NO
0.0767,NO
0.1517,NO
0.067,NO
0.2274,NO
0.2374,NO
0.1446,NO
1.0,YES
0.1138,NO
1.0,YES
0.0576,NO
0.2985,YES
0.0742,NO
0.102,NO
0.1143,NO
0.1259,NO
0.1193,NO
0.2177,NO
0.15,NO
0.1371,NO
0.1523,NO
0.0802,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.147,NO
0.0724,NO
1.0,YES
0.2649,NO
1.0,YES
0.2649,NO
0.3042,NO
0.2118,NO
0.2024,NO
0.0941,NO
1.0,YES
0.132,NO
1.0,YES
0.1481,NO
1.0,YES
0.2649,NO
0.2649,NO
0.3023,NO
0.1177,NO
1.0,YES
0.2714,NO
1.0,YES
0.1931,NO
0.077,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.2192,NO
0.1467,NO
1.0,YES
0.3049,NO
1.0,YES
0.3049,NO
0.2277,NO
0.1763,NO
0.1744,NO
0.1931,NO
1.0,YES
0.1931,NO
1.0,YES
0.1968,NO
1.0,YES
0.3049,NO
0.3049,NO
0.3049,NO
0.2672,NO
1.0,YES
0.3049,NO
1.0,YES
0.1467,NO
0.1099,NO
1.0,YES
0.1623,YES
0.2509,YES
1.0,YES
0.22699999999999998,NO
0.1622,NO
0.4286,YES
0.1102,NO
1.0,YES
0.2419,NO
0.2149,NO
0.0862,NO
0.0945,NO
0.2034,NO
0.2509,YES
0.1975,NO
0.3422,YES
0.1773,NO
0.2514,YES
0.2419,NO
0.2419,NO
0.3619,NO
0.1715,NO
1.0,YES
0.3259,NO
0.3301,YES
0.1467,NO
0.077,NO
1.0,YES
0.2996,YES
1.0,YES
1.0,YES
0.147,NO
0.0692,NO
1.0,YES
0.106,NO
1.0,YES
0.08800000000000001,NO
0.2859,NO
0.2466,NO
0.1497,NO
0.1047,NO
1.0,YES
0.132,NO
1.0,YES
0.1481,NO
1.0,YES
0.1277,NO
0.2192,NO
0.3135,NO
0.1123,NO
1.0,YES
0.2714,NO
0.4909,YES
0.1248,NO
0.0905,NO
0.1423,YES
0.3672,YES
1.0,YES
0.1542,YES
0.1306,NO
0.1259,NO
0.2475,YES
0.1971,NO
0.1423,YES
0.2335,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
0.2786,YES
0.1648,NO
0.2886,YES
0.1508,NO
0.2653,YES
0.2335,NO
0.2519,NO
0.1611,NO
0.1018,NO
0.2475,YES
0.1186,NO
0.1423,YES
0.1566,NO
0.10300000000000001,NO
0.254,YES
1.0,YES
1.0,YES
0.2985,YES
0.1548,NO
0.0792,NO
1.0,YES
0.2045,NO
0.3039,YES
0.2045,NO
0.1448,NO
0.1303,NO
0.0885,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1481,NO
1.0,YES
0.2045,NO
0.2192,NO
0.2985,NO
0.1348,NO
1.0,YES
0.2298,NO
0.2418,YES
0.1243,NO
0.0618,NO
0.1381,NO
0.2108,NO
0.1713,NO
0.0957,NO
0.183,NO
0.0482,NO
0.2592,NO
0.1291,NO
0.147,NO
0.1052,NO
0.4225,YES
1.0,YES
0.3938,YES
0.1243,NO
0.1588,NO
0.1243,NO
0.1588,NO
0.1551,NO
0.1588,NO
0.0463,NO
0.0745,NO
0.1014,NO
0.0705,NO
0.1685,NO
0.0631,NO
0.2105,NO
0.1854,YES
0.289,YES
0.2752,NO
0.1653,NO
0.1222,NO
0.1208,NO
0.32899999999999996,YES
0.3686,YES
0.0968,NO
0.1519,NO
0.1208,NO
0.1784,NO
0.1661,NO
0.1504,NO
0.1562,NO
0.3686,YES
0.0597,NO
0.3686,YES
0.0336,NO
0.3735,YES
0.0877,NO
0.1163,NO
0.0865,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0865,NO
0.1097,NO
0.1328,NO
0.0475,NO
0.1997,YES
1.0,YES
0.4092,YES
0.1932,YES
0.1025,NO
0.1,NO
0.3362,YES
0.1109,NO
0.2018,YES
0.1012,NO
0.2227,NO
0.2227,NO
0.1805,NO
0.1,NO
1.0,YES
0.1025,NO
1.0,YES
0.1039,NO
0.3362,YES
0.1012,NO
0.1031,NO
0.1228,NO
0.0375,NO
0.3362,YES
0.2085,NO
0.1119,YES
1.0,YES
0.1949,YES
0.3473,NO
0.1555,NO
0.1636,NO
0.107,NO
1.0,YES
1.0,YES
0.1636,NO
0.1267,NO
0.1267,NO
0.1267,NO
0.1741,NO
0.1792,NO
0.132,NO
1.0,YES
0.1636,NO
1.0,YES
0.1636,NO
0.3407,YES
0.1636,NO
0.1267,NO
0.1267,NO
0.1267,NO
0.1173,NO
0.192,NO
0.1267,NO
0.1736,NO
0.1552,NO
0.0659,NO
0.1358,NO
0.2653,NO
0.1396,NO
0.1331,NO
0.1552,NO
0.0869,NO
0.1921,NO
1.0,YES
0.1358,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.1474,NO
0.1396,NO
0.1658,NO
0.1396,NO
0.2072,NO
0.1519,NO
1.0,YES
1.0,YES
0.3023,YES
1.0,YES
0.1396,NO
0.1719,YES
0.1358,NO
1.0,YES
0.1949,YES
0.2823,NO
0.1584,NO
0.0776,NO
0.1035,NO
1.0,YES
1.0,YES
0.0947,NO
0.1079,NO
0.1035,NO
0.1095,NO
0.1665,NO
0.1649,NO
0.1463,NO
1.0,YES
0.1138,NO
1.0,YES
0.0576,NO
0.3577,YES
0.0742,NO
0.0909,NO
0.1143,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0826,NO
0.0769,NO
0.1422,NO
0.0613,NO
0.1599,NO
0.1778,NO
0.1705,NO
0.1561,NO
0.1529,NO
0.1098,NO
0.1753,NO
0.1823,YES
0.1599,NO
0.2818,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.0807,NO
0.1705,NO
0.0862,NO
0.1705,NO
0.2286,NO
0.1705,NO
0.3754,YES
0.3754,YES
0.1823,YES
0.2731,YES
0.1937,NO
0.1823,YES
0.1599,NO
