50Traced_NONETRACED_SUM_SINGLE_VSM_23_MEDIAN,Associated
0.9066,NO
5.8934,YES
0.6505,NO
1.5075,NO
0.8859999999999999,NO
1.2379,NO
0.4812,NO
3.3687,YES
0.5448,NO
1.3856,YES
1.0825,NO
2.4209,YES
1.7641,NO
1.2518,NO
2.5668,NO
2.5671,NO
5.7996,YES
2.1521,NO
5.5173,YES
0.6141,NO
0.6366,NO
4.34,YES
0.816,YES
0.9668,YES
5.3404,YES
0.9129,NO
0.3983,NO
5.797000000000001,YES
0.153,NO
5.4396,YES
0.4269,NO
1.8419999999999999,NO
1.0224,NO
1.6973,NO
0.3436,NO
2.1854,YES
0.2373,NO
1.0333,YES
0.5473,NO
1.5548,YES
1.1359,NO
0.4801,NO
2.1028,NO
1.8066,NO
5.0819,YES
1.724,NO
5.4565,YES
0.1848,NO
0.8228,NO
0.8174,YES
3.4062,YES
4.2136,YES
1.0988,YES
0.4016,NO
0.2105,NO
2.1179,YES
0.1971,NO
1.1761,YES
0.168,NO
0.7683,NO
1.0248,NO
0.9633,NO
0.469,NO
4.4327,YES
0.2599,NO
3.7572,YES
0.8491,NO
3.8636,YES
0.5213,NO
0.9284,NO
0.7435,NO
0.3139,NO
1.9478,YES
0.3167,NO
1.0477,YES
0.2228,NO
0.5521,NO
0.684,YES
3.2539999999999996,YES
4.2583,YES
1.0332,YES
0.4817,NO
0.1148,NO
1.9718,YES
0.2385,NO
1.1768,YES
0.3547,NO
0.2154,NO
0.4748,NO
0.5378,NO
0.2128,NO
4.5201,YES
0.1772,NO
3.8296,YES
0.5243,NO
4.0391,YES
0.6855,NO
0.9764,NO
1.1708,NO
0.5839,NO
1.8565,YES
0.2722,NO
0.9312,YES
0.6761,NO
0.6127,NO
1.0701,NO
0.3636,NO
0.3872,NO
1.4569,NO
0.3812,NO
0.4449,NO
2.515,NO
0.3809,NO
1.6276,NO
0.5172,NO
2.3079,YES
2.1234,YES
2.3509,YES
0.4452,NO
0.4841,NO
0.3681,NO
0.2758,NO
0.3101,NO
0.2435,NO
0.7113,NO
0.5324,NO
1.0882,NO
0.8144,NO
1.4289,NO
0.8089,NO
1.9128,NO
1.0543,YES
1.6852,YES
0.6283,NO
0.6116,NO
0.5216,NO
0.7858,NO
1.6366,YES
0.9385,YES
1.1581,NO
0.6359,NO
0.8002,NO
0.7154,NO
0.7627,NO
0.8446,NO
0.8931,NO
1.6133,YES
0.6853,NO
1.1117,YES
0.4154,NO
1.9007,YES
0.4377,NO
0.5760000000000001,NO
0.7665,NO
0.6989,NO
0.7546,NO
0.8331,NO
0.4329,NO
0.8907,NO
0.3768,NO
0.6965,NO
1.5601,YES
3.5233,YES
4.4534,YES
1.8789,YES
0.5518,NO
0.2445,NO
3.4024,YES
0.1682,NO
2.2064,YES
0.3626,NO
1.431,NO
1.4369,NO
1.5962,NO
0.3398,NO
4.7864,YES
0.1746,NO
4.125,YES
0.6266,NO
4.2336,YES
0.8422,NO
1.1363,NO
1.4847,NO
0.8626,NO
2.6576,YES
0.6693,NO
2.1341,YES
2.1489,YES
2.2946,YES
0.779,NO
0.7286,NO
0.6644,NO
0.9624,NO
2.4384,YES
2.0784,YES
1.0337,NO
0.3405,NO
1.0967,NO
0.3784,NO
0.2797,NO
0.2476,NO
0.4555,NO
2.2851,YES
0.882,NO
2.1959999999999997,YES
0.6814,NO
3.1135,YES
0.6909,NO
0.3712,NO
0.5806,NO
0.5188,NO
0.5206,NO
1.1619,NO
0.3132,NO
1.0586,NO
0.3278,NO
0.5549,NO
1.0493,NO
0.9933,NO
0.7805,NO
0.4849,NO
0.6445,NO
0.1219,NO
1.1356,NO
4.0728,YES
0.973,NO
3.2795,YES
1.0085,NO
1.0589,NO
0.61,NO
0.6544,NO
1.9187,NO
0.1658,NO
0.6518,NO
0.2663,NO
0.7092,NO
3.5963,YES
4.0908,YES
3.5815,YES
4.1491,YES
0.9264,NO
2.9122,YES
0.6406,NO
2.084,YES
1.5516,YES
0.4913,NO
0.4886,NO
0.6082,NO
0.556,NO
1.5944,YES
2.0827,YES
0.7846,NO
0.5288,NO
0.7826,NO
0.5123,NO
0.3366,NO
0.4021,NO
0.4556,NO
1.6496,YES
0.6953,NO
2.0728,YES
0.3628,NO
2.4136,YES
0.515,NO
0.4839,NO
0.7491,NO
0.5458,NO
0.5896,NO
0.7086,NO
0.4818,NO
0.6952,NO
0.7055,NO
0.3464,NO
1.1201,NO
0.9677,NO
0.3369,NO
0.3576,NO
0.7585,NO
0.4269,NO
1.2574,NO
3.2786,YES
1.1256,NO
2.6019,YES
1.1873,NO
1.0847,NO
0.8671,NO
0.4947,NO
1.3767,NO
0.3377,NO
0.3316,NO
0.3531,NO
0.4506,NO
2.8827,YES
3.4259,YES
2.7667,YES
3.3467,YES
0.8292,NO
2.1952,YES
0.9632,NO
