50Traced_NONETRACED_MAX_MULTI_VSM_11_MAX,Associated
0.2445,YES
0.4322,YES
0.4249,YES
0.5022,YES
0.1184,NO
0.1184,NO
0.1324,YES
0.1827,NO
0.1428,YES
0.1827,NO
0.3002,NO
0.2728,NO
0.3002,NO
0.1729,NO
0.4947,YES
0.1669,NO
0.7959999999999999,YES
0.1347,NO
0.6089,YES
0.1827,NO
0.2793,NO
0.1827,NO
0.0987,NO
0.3891,YES
0.153,NO
0.3189,YES
1.0,YES
0.408,YES
0.3634,NO
0.2576,NO
0.1459,NO
0.2796,NO
1.0,YES
1.0,YES
0.2269,NO
0.2808,NO
0.2219,NO
0.2808,NO
0.4228,NO
0.4028,NO
0.4228,NO
1.0,YES
0.1555,NO
0.6735,YES
0.1033,NO
1.0,YES
0.1607,NO
0.2808,NO
0.2808,NO
0.2808,NO
0.1458,NO
0.2219,NO
0.2142,NO
0.2219,NO
0.3133,NO
0.1204,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.1358,NO
0.8987,YES
0.3027,NO
0.8452,YES
0.1448,NO
0.534,NO
0.5037,NO
0.42,NO
0.2771,NO
1.0,YES
0.2682,NO
1.0,YES
0.2433,NO
1.0,YES
0.4779,NO
0.4779,NO
0.5187,NO
0.2229,NO
1.0,YES
0.4779,NO
0.8452,YES
0.3527,NO
0.0958,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4024,NO
0.245,NO
1.0,YES
0.4825,NO
1.0,YES
0.4825,NO
0.4413,NO
0.4456,NO
0.3247,NO
0.2771,NO
1.0,YES
0.3341,NO
1.0,YES
0.3341,NO
1.0,YES
0.5579999999999999,NO
0.5579999999999999,NO
0.5579999999999999,NO
0.4825,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.3527,NO
0.1099,NO
0.728,YES
0.4498,YES
0.2514,YES
1.0,YES
0.3898,NO
0.1622,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.4413,NO
0.4456,NO
0.18,NO
0.2034,NO
0.4498,YES
0.1975,NO
0.4591,YES
0.1845,NO
0.4498,YES
0.256,NO
0.3458,NO
0.518,NO
0.1715,NO
1.0,YES
0.3259,NO
1.0,YES
0.3618,NO
0.146,NO
1.0,YES
0.5636,YES
0.315,YES
1.0,YES
0.3898,NO
0.1263,NO
1.0,YES
0.2378,NO
1.0,YES
0.1713,NO
0.4969,NO
0.4456,NO
0.2744,NO
0.1911,NO
0.5636,YES
0.1767,NO
0.5636,YES
0.308,NO
0.5636,YES
0.4462,NO
0.4462,NO
0.518,NO
0.1426,NO
1.0,YES
0.4951,NO
1.0,YES
0.2522,NO
0.1089,NO
0.44299999999999995,YES
1.0,YES
0.6940000000000001,YES
0.44299999999999995,YES
0.1524,NO
0.1109,NO
0.2316,YES
0.3519,NO
0.2099,YES
0.3519,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
0.6162,YES
0.1512,NO
1.0,YES
0.3519,NO
0.5347,NO
0.3519,NO
0.2377,NO
0.44299999999999995,YES
0.2509,NO
0.1935,YES
0.27,NO
0.10300000000000001,NO
0.6109,YES
0.7449,YES
1.0,YES
0.6109,YES
0.2101,NO
0.081,NO
0.4937,YES
0.3268,NO
0.3311,YES
0.1729,NO
0.2305,NO
0.2152,NO
0.146,NO
0.1825,NO
1.0,YES
0.1772,NO
0.7959999999999999,YES
0.0935,NO
0.6695,YES
0.3984,NO
0.3623,NO
0.3984,NO
0.1696,NO
0.6109,YES
0.3984,NO
0.3189,YES
0.1869,NO
0.1122,NO
0.2565,NO
0.2108,NO
0.0769,NO
0.3341,NO
0.1869,NO
0.1869,NO
0.2711,NO
0.2363,NO
0.2784,NO
0.2363,NO
1.0,YES
0.7411,YES
1.0,YES
0.1869,NO
0.3171,NO
0.1943,NO
0.1838,NO
0.2264,NO
0.1962,NO
0.2363,NO
0.2363,NO
0.2363,NO
0.1636,NO
0.2813,NO
0.2436,NO
0.4784,NO
1.0,YES
0.408,YES
0.3151,NO
0.2576,NO
0.175,NO
0.2387,NO
1.0,YES
1.0,YES
0.1287,NO
0.158,NO
0.1043,NO
0.1784,NO
0.2437,NO
0.3413,NO
0.1562,NO
1.0,YES
0.2278,NO
1.0,YES
0.1989,NO
1.0,YES
0.1989,NO
0.1769,NO
0.2456,NO
0.1522,NO
0.1468,NO
0.2673,NO
0.2142,NO
0.1146,NO
0.2522,NO
0.1089,NO
0.6207,YES
1.0,YES
1.0,YES
0.6207,YES
0.2135,NO
0.0823,NO
0.3775,YES
0.1879,NO
0.3775,YES
0.2022,NO
0.3565,NO
0.2644,NO
0.3565,NO
0.1493,NO
1.0,YES
0.1093,NO
0.6276,YES
0.1039,NO
1.0,YES
0.3118,NO
0.5347,NO
0.2467,NO
0.1587,NO
0.6207,YES
0.254,NO
0.3775,YES
1.0,YES
0.408,YES
0.3473,NO
0.2576,NO
0.1462,NO
0.295,NO
1.0,YES
1.0,YES
0.1632,NO
0.158,NO
0.295,NO
0.1058,NO
0.3062,NO
0.3413,NO
0.3062,NO
1.0,YES
0.1922,NO
1.0,YES
0.1259,NO
1.0,YES
0.1607,NO
0.2011,NO
0.2104,NO
0.2011,NO
0.0726,NO
0.2205,NO
0.2142,NO
0.1465,NO
0.32,NO
0.0879,NO
0.2287,NO
0.5644,NO
0.31,NO
0.2707,NO
0.2155,NO
0.2155,NO
0.3138,NO
1.0,YES
0.1027,NO
1.0,YES
0.3551,NO
0.3673,NO
0.2504,NO
0.2155,NO
0.36,NO
0.188,NO
0.3529,NO
0.2155,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
1.0,YES
0.16699999999999998,NO
0.9153,YES
0.1165,YES
0.2856,NO
0.2067,NO
0.2061,NO
0.2067,NO
0.2856,YES
0.6779999999999999,YES
0.1144,NO
0.2015,NO
0.1803,NO
0.2015,NO
0.2289,NO
0.3082,NO
0.1463,NO
0.2856,YES
0.2067,NO
1.0,YES
0.2067,NO
1.0,YES
0.2067,NO
0.2015,NO
0.2104,NO
0.2015,NO
0.1046,NO
0.2154,NO
0.1724,NO
0.1076,NO
0.2947,NO
0.1196,NO
0.2287,NO
0.5644,NO
0.31,NO
0.2707,NO
0.2932,NO
0.2932,NO
0.2411,NO
1.0,YES
0.26,NO
1.0,YES
0.3601,NO
0.3673,NO
0.3601,NO
0.2932,NO
0.36,NO
0.188,NO
0.1693,NO
0.2932,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1937,NO
0.3569,YES
0.1724,NO
