50Traced_NONETRACED_SUM_MULTI_LSA_83_MEDIAN,Associated
0.3328,NO
1.2123,NO
0.9305,NO
0.5236,NO
0.5542,NO
2.6081,YES
0.5857,NO
3.1723,YES
0.4215,NO
3.1173,YES
1.0997,NO
1.5522,NO
1.0867,NO
0.8641,NO
1.2537,YES
0.7445,NO
1.0827,YES
1.6087,NO
0.6552,NO
1.7912,NO
1.0487,NO
0.8759999999999999,NO
1.2205,NO
1.6736,NO
0.6996,NO
1.3612,NO
2.8549,YES
1.6048,NO
2.1468,YES
0.7952,NO
1.253,NO
0.8161,NO
0.8072,NO
1.7161,NO
0.9808,NO
1.4493,NO
0.6391,NO
0.7982,NO
3.4847,YES
3.668,YES
3.1417,YES
2.2148,YES
1.2322,NO
3.2462,YES
1.4477,NO
0.7174,NO
0.1339,NO
1.4261,NO
0.8095,NO
0.7438,NO
0.9095,NO
1.028,NO
0.2002,NO
1.0757,NO
2.7394,YES
1.4759,NO
2.0345,YES
0.2371,NO
0.3989,NO
0.2654,NO
0.5651,NO
1.3567,NO
0.6589,NO
1.0227,NO
0.2671,NO
0.8289,NO
3.1663,YES
3.4097,YES
3.0603,YES
1.7083,YES
1.2627,NO
2.8349,YES
1.2986,NO
1.3608,NO
0.3282,NO
2.5905,NO
1.3058,NO
1.3634,NO
1.9818,NO
1.7643,NO
0.5539999999999999,NO
2.049,NO
3.1592,YES
2.5669,NO
2.4576,YES
0.8468,NO
1.008,NO
0.7389,NO
1.0270000000000001,NO
2.0263,NO
1.0739,NO
1.9269999999999998,NO
0.7894,NO
1.4649,NO
3.4547,YES
3.8881,YES
3.6830000000000003,YES
1.9482,YES
1.8781,NO
3.3891,YES
2.0025,NO
1.0963,NO
0.0714,NO
1.5330000000000001,NO
1.5305,NO
1.4631,NO
1.2024,NO
1.1443,NO
0.3547,NO
1.4878,NO
2.6092,YES
1.5136,NO
2.1914,YES
1.0874,NO
0.9501,NO
0.8174,NO
0.5793,NO
1.7173,NO
0.7108,NO
1.6383,NO
0.4152,NO
1.4517,NO
2.9355,YES
3.4888,YES
3.0462,YES
1.5835,YES
1.093,NO
2.8374,YES
1.2722,NO
1.3493,NO
0.5362,NO
5.1877,YES
2.0889,YES
2.0733,YES
5.3098,YES
1.4698,NO
0.444,NO
4.8517,YES
1.181,NO
6.255,YES
0.595,NO
1.3011,NO
2.3046,NO
0.9924,NO
0.5683,NO
2.7546,YES
1.0097,NO
3.034,YES
0.9849,NO
2.1086,YES
1.8017,NO
2.0891,NO
1.9415,NO
1.6782,NO
4.3376,YES
2.2431,NO
4.3813,YES
0.483,NO
0.1547,NO
3.3163,YES
2.0140000000000002,NO
1.4886,NO
3.8582,YES
0.7895,NO
0.2536,NO
3.6689,YES
0.7935,NO
4.1677,YES
0.182,NO
1.5258,NO
1.6077,NO
0.7127,NO
0.5072,NO
1.9049,NO
0.3622,NO
2.0473,NO
0.3248,NO
0.9203,NO
0.7468,NO
1.2726,NO
1.6515,NO
0.5343,NO
2.6646,YES
1.6754,NO
2.9093,YES
1.2721,NO
0.4972,NO
3.4785,YES
3.1107,YES
3.6129,YES
4.0759,YES
1.3629,NO
0.4978,NO
3.3852,YES
1.8678,NO
4.6907,YES
1.4589,NO
1.1897,NO
1.7265,NO
0.5759,NO
0.7072,NO
3.9884,YES
0.623,NO
4.3206,YES
0.575,NO
3.9689,YES
2.3377,NO
2.9884,NO
3.0135,NO
1.9736,NO
2.8710000000000004,YES
2.6945,NO
3.0313,YES
0.5874,NO
0.1646,NO
2.1180000000000003,YES
1.1249,NO
1.1128,NO
2.1749,YES
0.9389,NO
0.153,NO
2.4006,YES
0.8321,NO
2.701,YES
0.2536,NO
0.4161,NO
1.1934,NO
0.3494,NO
0.1895,NO
1.2993,NO
0.2647,NO
1.1588,NO
0.1232,NO
1.0139,NO
1.4909999999999999,NO
1.5126,NO
0.7802,NO
1.1818,NO
2.1975,YES
1.1468,NO
2.1404,YES
1.3295,NO
0.4092,NO
0.9897,YES
2.627,YES
3.0392,YES
1.5786,YES
0.7623,NO
0.4254,NO
1.1117,YES
0.3804,NO
1.3246,YES
0.4406,NO
1.1624,NO
0.7302,NO
0.6859999999999999,NO
0.3943,NO
2.7974,YES
0.5518,NO
3.0857,YES
0.4962,NO
3.5495,YES
0.6177,NO
1.1286,NO
0.9951,NO
0.7638,NO
0.7308,YES
0.7613,NO
0.8327,YES
2.0093,YES
1.2586,YES
1.3837,NO
0.4792,NO
0.2689,NO
0.9896,NO
1.4596,YES
1.7327,YES
0.9573,NO
0.988,NO
1.0502,NO
0.6841,NO
0.5137,NO
0.7201,NO
0.3711,NO
1.1854,YES
0.5262,NO
1.6716,YES
0.3617,NO
1.161,YES
0.2803,NO
0.8897,NO
1.2788,NO
0.9808,NO
0.7348,NO
0.7426,NO
1.2327,NO
1.0171,NO
0.7162,NO
0.3034,NO
4.3802,YES
2.3707,YES
1.8972,YES
5.3652,YES
1.0404,NO
0.2895,NO
5.0497,YES
1.1513,NO
6.0975,YES
0.4424,NO
1.1662,NO
1.6424,NO
0.5511,NO
0.4674,NO
2.7807,YES
0.5389,NO
2.65,YES
0.5495,NO
1.8923,YES
1.3985,NO
1.7109,NO
1.6465,NO
1.0491,NO
3.9815,YES
1.6882,NO
3.8877,YES
0.9804,NO
0.2015,NO
3.1605,YES
1.7324,YES
1.6757,YES
3.4919,YES
1.0435,NO
0.3631,NO
3.6033,YES
0.8540000000000001,NO
3.8413,YES
0.5683,NO
1.425,NO
1.6215,NO
0.9639,NO
0.4949,NO
1.8431,YES
0.5633,NO
1.8626,YES
0.6497,NO
1.4415,YES
1.0484,NO
1.5549,NO
1.2767,NO
0.8196,NO
2.5903,YES
1.3912,NO
2.6889,YES
0.7773,NO
0.3216,NO
4.7018,YES
2.0505,YES
1.805,YES
5.0399,YES
1.1009,NO
0.2921,NO
4.7202,YES
0.8109,NO
5.7867,YES
0.3509,NO
0.8712,NO
1.5897,NO
0.4483,NO
0.4152,NO
2.0873,YES
0.6349,NO
2.4362,YES
0.7567,NO
1.7878,YES
1.2336,NO
1.5085,NO
1.2601,NO
1.0213,NO
4.0104,YES
1.4645,NO
3.7647,YES
0.528,NO
0.2958,NO
4.9289,YES
1.7909,YES
1.6077,YES
5.2778,YES
0.9908,NO
0.2174,NO
4.8884,YES
0.6632,NO
6.1456,YES
0.1106,NO
0.9527,NO
1.6022,NO
0.5124,NO
0.4588,NO
2.0685,YES
0.5616,NO
2.3294,YES
0.7789,NO
1.4713,YES
0.8836,NO
1.1177,NO
1.3868,NO
0.8515,NO
4.2253,YES
1.55,NO
4.1481,YES
0.8326,NO
0.1428,NO
1.0065,YES
2.3575,YES
2.533,YES
1.395,YES
0.6336,NO
0.2034,NO
0.9281,YES
0.39,NO
1.2765,YES
0.2324,NO
0.6501,NO
0.397,NO
0.2523,NO
0.429,NO
2.1433,YES
0.4432,NO
2.7434,YES
0.3048,NO
2.7321,YES
0.7122,NO
1.026,NO
0.9295,NO
0.5939,NO
0.8413,YES
0.682,NO
0.7097,YES
1.3911,NO
0.3264,NO
2.6155,YES
3.7132,YES
3.9288,YES
3.3960000000000004,YES
1.0576,NO
0.3733,NO
2.8373,YES
1.0877,NO
3.6227,YES
0.7096,NO
1.2635,NO
1.2179,NO
0.4505,NO
0.6277,NO
3.8213,YES
0.5746,NO
4.2845,YES
0.4911,NO
4.1224,YES
1.7416,NO
2.5213,NO
2.2112,NO
1.4675,NO
2.4038,YES
1.5188,NO
2.2542,YES
1.1698,NO
0.4397,NO
1.19,NO
0.8645,NO
1.0392,NO
1.2396,NO
1.0763,NO
0.6165,NO
1.7298,NO
0.2492,NO
1.3725,NO
0.1867,NO
1.5922,YES
1.5662,YES
1.3223,YES
0.4549,NO
0.9514,NO
0.5793,NO
0.8592,NO
0.5585,NO
0.9292,NO
0.1563,NO
0.5482,NO
0.3021,NO
0.3588,NO
0.9768,NO
0.5554,NO
1.4286,NO
3.0831,YES
2.046,YES
1.0905,NO
0.7474,NO
0.6328,NO
0.991,NO
2.1855,YES
2.7281,YES
0.5875,NO
0.6391,NO
0.7266,NO
0.4031,NO
0.521,NO
0.7136,NO
0.2327,NO
2.3259,YES
0.6712,NO
2.2447,YES
0.7445,NO
1.7282,YES
0.7744,NO
0.281,NO
0.8881,NO
0.5859,NO
0.4485,NO
0.3709,NO
0.7243,NO
0.7511,NO
1.3137,NO
0.2836,NO
1.7929,YES
3.2961,YES
3.5271,YES
2.7528,YES
0.5696,NO
0.2286,NO
2.1354,YES
0.1682,NO
2.6522,YES
0.2632,NO
1.4665,NO
1.4717,NO
0.7807,NO
0.2218,NO
3.2161,YES
0.3756,NO
3.8056,YES
0.2947,NO
3.8616,YES
0.8379,NO
1.369,NO
0.9326,NO
1.0518,NO
1.4624,YES
0.9002,NO
1.5844,YES
2.8554,YES
1.8846,YES
1.5438,NO
0.7722,NO
0.6538,NO
1.4648,NO
2.2928,YES
2.5293,YES
1.141,NO
0.9556,NO
1.4632,NO
0.6435,NO
0.4617,NO
0.6687,NO
0.1456,NO
2.2392,YES
0.8041,NO
2.0682,YES
0.8704,NO
1.7093,YES
0.7764,NO
0.6212,NO
1.0919,NO
0.7777,NO
0.6133,NO
0.865,NO
0.9419,NO
0.9699,NO
1.3204,NO
0.3302,NO
1.4965,NO
1.1019,NO
1.3312,NO
0.9775,NO
1.4013,NO
0.5087,NO
1.1467,NO
2.1878,YES
1.4604,NO
1.7646,YES
0.7204,NO
0.8448,NO
0.5888,NO
0.6229,NO
1.8869999999999998,NO
0.8543,NO
1.5983,NO
0.6019,NO
1.2444,NO
2.7881,YES
2.971,YES
2.6286,YES
1.9927,YES
0.9827,NO
2.5907,YES
1.057,NO
2.127,YES
1.1376,YES
1.0973,NO
0.6598,NO
0.6748,NO
0.8542,NO
1.5295,YES
1.6761,YES
0.7677,NO
0.5248,NO
0.7492,NO
0.3871,NO
0.7071,NO
0.6116,NO
0.473,NO
1.3722,YES
0.6873,NO
1.7077,YES
0.6959,NO
1.2788,YES
0.732,NO
0.3327,NO
0.7183,NO
0.5038,NO
0.4011,NO
0.4489,NO
0.6848,NO
0.6899,NO
1.3739,NO
0.09699999999999999,NO
2.302,NO
1.0609,NO
1.2539,NO
1.4303,NO
1.3511,NO
0.4461,NO
1.5393,NO
2.421,YES
2.0887,NO
2.1484,YES
1.0287,NO
1.2108,NO
0.8589,NO
0.6173,NO
1.6177,NO
0.9117,NO
1.5607,NO
0.6185,NO
1.2249,NO
2.9258,YES
3.5373,YES
3.0553,YES
1.9722,YES
1.4908,NO
2.9348,YES
1.5165,NO
