50Traced_NONETRACED_MAX_MULTI_VSM_58_MEDIAN,Associated
1.0,YES
0.2522,NO
0.1186,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.0842,NO
0.5227,YES
0.3816,NO
0.4491,YES
0.2022,NO
0.3031,NO
0.3376,NO
0.3002,NO
0.1567,NO
1.0,YES
0.1393,NO
1.0,YES
0.1347,NO
1.0,YES
0.3369,NO
0.4291,NO
0.3056,NO
0.0949,NO
0.5820000000000001,YES
0.1827,NO
1.0,YES
1.0,YES
1.0,YES
0.3634,NO
0.2576,NO
0.1494,NO
0.2796,NO
1.0,YES
0.7333,YES
0.2796,NO
0.2273,NO
0.2437,NO
0.16699999999999998,NO
0.4228,NO
0.3144,NO
0.4228,NO
1.0,YES
0.1676,NO
1.0,YES
0.1676,NO
1.0,YES
0.1676,NO
0.2808,NO
0.2808,NO
0.1522,NO
0.1458,NO
0.2177,NO
0.2808,NO
0.2437,NO
0.3527,NO
0.1352,NO
1.0,YES
0.3525,YES
0.5502,YES
1.0,YES
0.3433,NO
0.1329,NO
1.0,YES
0.1665,NO
1.0,YES
0.1302,NO
0.534,NO
0.4456,NO
0.42,NO
0.1441,NO
0.5502,YES
0.1767,NO
0.3849,YES
0.1458,NO
0.5502,YES
0.2407,NO
0.2553,NO
0.5187,NO
0.129,NO
1.0,YES
0.4951,NO
0.8987,YES
0.3618,NO
0.3341,NO
1.0,YES
0.4091,YES
0.6385,YES
1.0,YES
0.4093,NO
0.245,NO
1.0,YES
0.3092,NO
1.0,YES
0.2572,NO
0.534,NO
0.3865,NO
0.3865,NO
0.3341,NO
0.6385,YES
0.3341,NO
0.4064,YES
0.3341,NO
0.6385,YES
0.4324,NO
0.4324,NO
0.5187,NO
0.2246,NO
0.5722,YES
0.5169,NO
1.0,YES
0.3618,NO
0.1845,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.3027,NO
1.0,YES
0.1578,NO
0.534,NO
0.2615,NO
0.2127,NO
0.2034,NO
1.0,YES
0.1975,NO
0.6036,YES
0.1845,NO
1.0,YES
0.3369,NO
0.2604,NO
0.5187,NO
0.1715,NO
0.7476,YES
0.5169,NO
1.0,YES
0.3618,NO
0.1504,NO
0.9305,YES
0.3611,YES
0.5636,YES
1.0,YES
0.4093,NO
0.1287,NO
1.0,YES
0.4462,NO
1.0,YES
0.4462,NO
0.4969,NO
0.3262,NO
0.1542,NO
0.1747,NO
0.5636,YES
0.1016,NO
0.3402,YES
0.2433,NO
0.5636,YES
0.2462,NO
0.2918,NO
0.6069,NO
0.2153,NO
1.0,YES
0.578,NO
1.0,YES
0.2522,NO
0.1089,NO
0.44299999999999995,YES
1.0,YES
1.0,YES
0.2827,YES
0.2651,NO
0.0554,NO
0.2316,YES
0.3816,NO
0.19899999999999998,YES
0.2093,NO
0.3575,NO
0.3575,NO
0.3575,NO
0.1995,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.3519,NO
0.415,NO
0.3148,NO
0.1827,NO
0.2578,YES
0.415,NO
0.44299999999999995,YES
0.2164,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.0792,NO
0.5227,YES
0.3569,NO
0.4751,YES
0.3569,NO
0.3031,NO
0.2644,NO
0.1612,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1156,NO
1.0,YES
0.3369,NO
0.4291,NO
0.3583,NO
0.1348,NO
0.5820000000000001,YES
0.3984,NO
1.0,YES
0.267,NO
0.1943,NO
0.301,NO
0.2831,NO
0.2654,NO
0.3316,NO
0.3122,NO
0.1317,NO
0.2725,NO
0.1961,NO
0.301,NO
0.1088,NO
0.7691,YES
0.7168,YES
0.7691,YES
0.1869,NO
0.2654,NO
0.1943,NO
0.2437,NO
0.1943,NO
0.2654,NO
0.1358,NO
0.2708,NO
0.2286,NO
0.1547,NO
0.301,NO
0.2436,NO
0.368,NO
1.0,YES
1.0,YES
0.2893,NO
0.2576,NO
0.1989,NO
0.1269,NO
1.0,YES
0.7333,YES
0.1287,NO
0.158,NO
0.0893,NO
0.1784,NO
0.2592,NO
0.3144,NO
0.2592,NO
1.0,YES
0.1989,NO
1.0,YES
0.1921,NO
1.0,YES
0.1989,NO
0.1163,NO
0.2289,NO
0.1522,NO
0.1107,NO
0.1407,NO
0.2142,NO
0.1989,NO
0.1934,NO
0.1474,NO
1.0,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1081,NO
0.5227,YES
0.3027,NO
0.4491,YES
0.1551,NO
0.3934,NO
0.3934,NO
0.3934,NO
0.1567,NO
1.0,YES
0.1474,NO
1.0,YES
0.1474,NO
1.0,YES
0.3369,NO
0.4291,NO
0.2927,NO
0.0849,NO
0.5820000000000001,YES
0.1932,NO
1.0,YES
1.0,YES
0.7969,YES
0.3473,NO
0.2576,NO
0.11900000000000001,NO
0.2011,NO
1.0,YES
0.57,YES
0.2011,NO
0.158,NO
0.1642,NO
0.1102,NO
0.1741,NO
0.2444,NO
0.132,NO
1.0,YES
0.2043,NO
0.7969,YES
0.2043,NO
0.7969,YES
0.2043,NO
0.0621,NO
0.2289,NO
0.1522,NO
0.1107,NO
0.192,NO
0.2142,NO
0.1362,NO
0.3071,NO
0.2582,NO
0.2193,NO
0.282,NO
0.2287,NO
0.2707,NO
0.3258,NO
0.175,NO
0.1985,NO
1.0,YES
0.2193,NO
0.5949,YES
0.3627,NO
0.2688,NO
0.3627,NO
0.2155,NO
0.3104,NO
0.2582,NO
0.282,NO
0.2582,NO
0.282,NO
1.0,YES
1.0,YES
0.6467,YES
0.5193,YES
0.2502,NO
1.0,YES
0.1735,NO
1.0,YES
1.0,YES
0.2823,NO
0.2576,NO
0.1187,NO
0.1546,NO
1.0,YES
0.6779999999999999,YES
0.1287,NO
0.158,NO
0.1546,NO
0.1189,NO
0.2341,NO
0.2534,NO
0.2341,NO
1.0,YES
0.1756,NO
1.0,YES
0.2061,NO
1.0,YES
0.2061,NO
0.1152,NO
0.2289,NO
0.1522,NO
0.1107,NO
0.1546,NO
0.2142,NO
0.1546,NO
0.3496,NO
0.2906,NO
0.5722,NO
0.4329,NO
0.3069,NO
0.6333,NO
0.4164,NO
0.2131,NO
0.26,NO
1.0,YES
0.4964,NO
1.0,YES
0.3705,NO
0.3824,NO
0.3705,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3844,NO
0.2906,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
0.5193,YES
0.2502,NO
1.0,YES
0.3251,NO
