50Traced_NONETRACED_MAX_SINGLE_VSM_54_MEDIAN,Associated
0.0948,NO
0.2269,NO
0.1048,NO
0.2269,NO
0.1709,NO
0.1142,NO
0.425,YES
1.0,YES
1.0,YES
0.5308,YES
0.2322,NO
0.051,NO
0.7752,YES
0.1584,NO
0.48700000000000004,YES
0.166,NO
0.1977,NO
0.3152,NO
0.2138,NO
0.0949,NO
1.0,YES
0.0764,NO
0.8275,YES
0.1039,NO
1.0,YES
0.3405,NO
0.457,NO
0.3911,NO
0.2039,NO
0.7752,YES
0.3581,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.3075,NO
0.2105,NO
1.0,YES
1.0,YES
0.3075,NO
0.2506,NO
0.1996,NO
0.2506,NO
0.3064,NO
0.3324,NO
0.3324,NO
1.0,YES
0.2311,NO
1.0,YES
0.3075,NO
1.0,YES
0.1526,NO
0.2506,NO
0.1844,NO
0.2094,NO
0.2506,NO
0.3075,NO
0.2094,NO
0.3075,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.3384,NO
0.3369,NO
0.6773,NO
0.2687,NO
0.1058,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.4176,NO
0.1658,NO
0.1333,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.11900000000000001,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.1294,NO
0.1072,NO
1.0,YES
1.0,YES
0.1657,NO
0.1431,NO
0.078,NO
0.1095,NO
0.2369,NO
0.257,NO
0.257,NO
1.0,YES
0.1294,NO
1.0,YES
0.0974,NO
1.0,YES
0.1294,NO
0.1688,NO
0.1431,NO
0.1274,NO
0.0681,NO
0.1495,NO
0.1431,NO
0.0769,NO
0.2057,NO
0.3133,NO
0.6593,NO
0.3384,NO
0.3315,NO
0.6773,NO
0.1963,NO
0.1098,NO
0.4855,NO
1.0,YES
0.7077,NO
1.0,YES
0.2438,NO
0.2391,NO
0.2176,NO
0.3249,NO
0.2942,NO
0.0862,NO
0.1732,NO
0.2508,NO
0.4715,NO
1.0,YES
0.8945,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2077,NO
