50Traced_NONETRACED_SUM_MULTI_VSM_28_MAX,Associated
2.3145,YES
0.9651,NO
3.1994,YES
0.6964,NO
3.0087,YES
1.5246,NO
0.9474,NO
2.0151,NO
0.905,NO
5.2227,YES
1.2683,NO
4.8204,YES
0.7673,NO
0.3051,NO
2.5436,YES
1.7273,NO
1.5106,NO
3.1875,YES
1.3335,NO
0.4652,NO
3.5947,YES
0.4957,NO
2.1354,YES
0.3995,NO
1.3201,NO
1.6707,NO
0.9239,NO
0.6855,NO
1.7291,NO
0.8587,NO
2.1024,NO
0.4753,NO
1.6599,NO
1.034,NO
0.3739,NO
1.4331,NO
0.605,NO
3.0503,YES
0.5951,NO
3.0015,YES
1.3238,NO
0.3831,NO
2.4751,YES
3.5862,YES
4.1928,YES
3.1519,YES
1.4836,NO
0.8540000000000001,NO
3.5839,YES
1.4125,NO
2.4117,YES
0.8414,NO
0.9547,NO
1.7038,NO
0.8107,NO
0.6603,NO
4.0161,YES
1.1222,NO
4.4283,YES
0.6489,NO
3.9188,YES
2.2235,NO
1.6415,NO
1.2752,NO
1.2278,NO
2.5567,YES
2.3013,NO
3.0473,YES
0.7049,NO
0.3792,NO
2.6915,YES
0.6981,NO
0.4458,NO
3.0816,YES
0.9622,NO
0.2016,NO
3.1453,YES
0.5504,NO
2.6826,YES
0.4617,NO
1.127,NO
0.522,NO
0.4251,NO
0.6803,NO
0.6742,NO
0.5386,NO
1.7032,NO
0.2936,NO
1.0745,NO
1.2084,NO
0.3848,NO
1.7238,NO
0.5111,NO
2.8035,YES
1.2671,NO
3.1348,YES
0.3869,NO
0.1814,NO
1.0107,YES
2.1233,YES
2.3143,YES
1.416,YES
0.462,NO
0.3967,NO
1.7755,YES
0.4889,NO
0.8224,YES
0.3596,NO
0.7248,NO
1.0634,NO
0.6736,NO
0.264,NO
2.1914,YES
0.3577,NO
2.3109,YES
0.2276,NO
2.2646,YES
0.5601,NO
0.8856,NO
0.3993,NO
0.2704,NO
1.1785,YES
0.6681,NO
1.127,YES
1.7337,YES
0.2494,YES
0.7742,NO
0.4025,NO
0.22899999999999998,NO
0.9376,NO
1.4945,YES
1.2338,YES
1.1688,NO
0.3733,NO
0.8059,NO
0.4027,NO
0.7383,NO
1.0068,NO
0.5032,NO
1.182,YES
0.5481,NO
1.5217,YES
0.3817,NO
1.2169,YES
0.7678,NO
0.6233,NO
0.2849,NO
0.6099,NO
0.46399999999999997,NO
1.2619,NO
0.5099,NO
1.0428,NO
1.4079,NO
0.6237,NO
4.0499,YES
2.0476,YES
2.0895,YES
5.7402,YES
1.9166,NO
0.6571,NO
6.199,YES
1.0054,NO
4.5049,YES
0.6458,NO
1.8655,NO
1.6044,NO
0.6881,NO
0.9217,NO
2.167,YES
0.9167,NO
3.1504,YES
0.5947,NO
2.5601,YES
2.1145,NO
1.0985,NO
2.5703,NO
0.8401,NO
5.1605,YES
1.965,NO
5.0795,YES
1.9988,NO
0.4596,NO
3.3466,YES
1.9379,YES
1.1792,YES
4.2795,YES
1.8844,NO
0.8918,NO
4.1333,YES
0.8207,NO
3.3463,YES
1.2844,NO
0.7865,NO
1.2354,NO
0.2953,NO
1.2422,NO
1.4763,YES
1.2394,NO
2.4346,YES
1.0297,NO
1.984,YES
1.6886,NO
1.1556,NO
2.0997,NO
1.2892,NO
3.5039,YES
1.4615,NO
3.7214,YES
1.6169,NO
0.5766,NO
3.9183,YES
1.6343,YES
1.4462,YES
4.8494,YES
1.8971,NO
0.6967,NO
5.3128,YES
1.212,NO
4.2987,YES
0.8594,NO
1.5526,NO
1.3613,NO
0.4323,NO
1.1279,NO
1.5274,YES
1.0781,NO
2.7379,YES
0.7871,NO
2.0496,YES
2.174,NO
1.3458,NO
2.8118,NO
0.9252,NO
4.3186,YES
2.1439,NO
4.5332,YES
1.1466,NO
0.5236,NO
3.7304,YES
1.7878,YES
1.7816,YES
5.6351,YES
1.5824,NO
0.4647,NO
6.1543,YES
0.8522,NO
4.3653,YES
0.7239,NO
1.5725,NO
1.4121,NO
0.5152,NO
0.6264,NO
1.6831,YES
0.6107,NO
2.8242,YES
0.3937,NO
2.0614,YES
1.8757,NO
1.0077,NO
2.4859,NO
0.8232,NO
4.7977,YES
1.9611,NO
4.563,YES
0.5158,NO
0.2099,NO
0.9229999999999999,YES
2.5487,YES
3.0682,YES
0.7826,YES
0.6128,NO
0.529,NO
1.1561,YES
0.927,NO
0.8332,YES
0.3844,NO
0.3093,NO
0.649,NO
0.2523,NO
0.3617,NO
2.7882,YES
0.6724,NO
2.7576,YES
0.3997,NO
2.9032,YES
1.0764,NO
1.1115,NO
0.7020000000000001,NO
0.3441,NO
0.7701,YES
1.0963,NO
0.8240000000000001,YES
1.0381,NO
0.4486,NO
2.1535,YES
3.3608,YES
4.1013,YES
2.6616,YES
1.0894,NO
0.6286,NO
2.9886,YES
1.4285,NO
2.2343,YES
0.8881,NO
0.7078,NO
1.0269,NO
0.3083,NO
0.6272,NO
3.8938,YES
0.9061,NO
4.3065,YES
0.5725,NO
3.8625,YES
2.0261,NO
1.7132,NO
1.7118,NO
1.0032,NO
1.9534,YES
2.2389,NO
2.471,YES
0.6347,NO
0.1503,NO
0.6589,NO
1.2122,NO
0.9131,NO
0.8573,NO
0.4507,NO
0.4807,NO
1.4384,NO
0.7282,NO
0.6282,NO
0.465,NO
1.4624,YES
2.1171,YES
1.8208,YES
0.5710000000000001,NO
1.0444,NO
0.4394,NO
0.9181,NO
0.3057,NO
0.9775,NO
0.6008,NO
0.3464,NO
0.4112,NO
0.616,NO
1.2481,NO
0.7129,NO
1.0776,NO
2.7407,YES
0.4192,YES
0.7283,NO
0.8074,NO
0.4128,NO
0.4975,NO
2.0426,YES
1.8149,YES
0.647,NO
0.4769,NO
0.5833,NO
0.5369,NO
0.4287,NO
1.2087,NO
0.3887,NO
1.9838,YES
0.5812,NO
2.3145,YES
0.449,NO
2.0254,YES
0.792,NO
0.4898,NO
0.4237,NO
0.6275,NO
0.3492,NO
0.8017,NO
0.3361,NO
0.9129,NO
0.6008,NO
0.3222,NO
1.7921,YES
3.2168,YES
3.6057,YES
2.1668,YES
0.8126,NO
0.3701,NO
2.5227,YES
0.6959,NO
1.786,YES
0.49200000000000005,NO
1.0961,NO
1.4019,NO
1.0171,NO
0.2753,NO
3.6664,YES
0.4764,NO
3.7699,YES
0.2683,NO
3.7336,YES
1.0746,NO
0.8567,NO
0.8439,NO
0.655,NO
1.9917,YES
1.3577,NO
1.9878,YES
2.2836,YES
0.2746,YES
0.5517,NO
0.8854,NO
0.5708,NO
0.5446,NO
1.6213,YES
1.5981,YES
1.0017,NO
0.7021,NO
0.5673,NO
0.7144,NO
0.6608,NO
1.1907,NO
0.4763,NO
1.5659999999999998,YES
0.4594,NO
1.8885,YES
0.5667,NO
1.57,YES
0.8107,NO
0.8529,NO
0.7474,NO
0.9039,NO
0.5739,NO
0.9166,NO
0.7842,NO
0.7631,NO
0.7964,NO
0.0686,NO
0.6047,NO
0.489,NO
0.6229,NO
0.6533,NO
0.7286,NO
0.5119,NO
1.1911,NO
1.6384,YES
0.4558,NO
1.1902,YES
0.74,NO
1.0378,NO
0.49700000000000005,NO
0.4893,NO
0.6805,NO
0.6767,NO
0.6881,NO
0.3637,NO
0.4558,NO
1.9923,YES
1.4809999999999999,YES
1.4027,YES
1.5464,YES
0.5562,NO
1.8961,YES
0.6698,NO
2.1075,YES
0.2548,YES
0.35700000000000004,NO
0.5274,NO
0.3383,NO
0.2943,NO
1.4822,YES
1.5938,YES
0.5107,NO
0.4091,NO
0.4887,NO
0.4285,NO
0.4089,NO
0.9929,NO
0.3624,NO
1.5279,YES
0.5614,NO
1.9279,YES
0.3346,NO
1.5641,YES
0.7741,NO
0.508,NO
0.3393,NO
0.4799,NO
0.3798,NO
0.6035,NO
0.4631,NO
0.5824,NO
0.7043,NO
0.146,NO
0.8145,NO
0.706,NO
0.7795,NO
0.7242,NO
0.773,NO
0.5148,NO
1.2704,NO
1.4495,YES
0.693,NO
0.9989,YES
0.8414,NO
0.9489,NO
0.474,NO
0.4475,NO
0.8233,NO
0.6639,NO
0.9009999999999999,NO
0.42100000000000004,NO
0.7605,NO
1.7435,YES
1.276,YES
1.482,YES
1.2249,YES
0.743,NO
1.5882,YES
0.8705,NO
