50Traced_NONETRACED_SUM_MULTI_LSA_32_MEDIAN,Associated
0.2503,NO
0.5343,NO
1.8165,NO
0.9352,NO
1.2932,NO
0.5227,NO
0.5973,NO
2.4449,YES
3.447,YES
3.2012,YES
1.1778,YES
1.9699,NO
2.4323,YES
1.5104,NO
1.5639,NO
0.7124,NO
1.2506,NO
1.7538,NO
0.8531,NO
0.6653,NO
0.7866,NO
0.6809999999999999,NO
1.3617,NO
3.2141,YES
1.0476,NO
2.3717,YES
1.033,NO
0.3564,NO
0.3315,NO
0.6762,NO
1.4169,NO
1.163,NO
1.1679,NO
0.5702,NO
0.7176,NO
2.5517,YES
3.5442,YES
2.7514,YES
1.2577,YES
1.3868,NO
2.4254,YES
0.6088,NO
1.162,NO
0.3206,NO
1.6302,NO
1.8309,NO
0.5782,NO
0.6977,NO
0.4268,NO
0.3098,NO
1.4413,NO
3.5339,YES
1.0521,NO
2.4464,YES
1.235,NO
0.6395,NO
0.5296,NO
0.3491,NO
1.4957,NO
0.8742,NO
0.8255,NO
0.3411,NO
0.387,NO
2.7043,YES
4.1124,YES
3.3606,YES
1.3624,YES
1.4013,NO
2.7602,YES
0.7721,NO
1.5528,NO
0.8509,NO
4.6621,YES
1.018,YES
1.3359,YES
4.5719,YES
1.8202,NO
0.449,NO
5.7371,YES
1.2632,NO
4.5367,YES
0.9153,NO
2.5886,NO
1.3172,NO
0.5421,NO
0.867,NO
2.2747,YES
1.1629,NO
2.3573,YES
1.3603,NO
1.1116,YES
1.4741,NO
2.0891,NO
1.9928,NO
1.0116,NO
5.3468,YES
1.7069,NO
5.5166,YES
1.1715,NO
0.4803,NO
3.5339,YES
0.5374,NO
1.3989,NO
3.6179,YES
1.0994,NO
0.1421,NO
4.5833,YES
0.5429999999999999,NO
3.7776,YES
0.4729,NO
1.7397,NO
1.0366,NO
0.2666,NO
0.2378,NO
1.6658,NO
0.6299,NO
1.9957,NO
0.7028,NO
1.1861,NO
0.9079999999999999,NO
0.8825,NO
0.8764,NO
0.6389,NO
4.311,YES
0.8857,NO
4.3018,YES
1.5056,NO
0.8152,NO
2.9159,YES
2.7760000000000002,YES
3.4142,YES
2.4012,YES
1.0898,NO
0.4059,NO
2.9475,YES
1.5915,NO
1.9946,YES
1.2302,NO
1.7396,NO
1.5367,NO
0.8183,NO
0.8304,NO
3.5436,YES
1.1622,NO
3.3932,YES
0.8986,NO
3.1798,YES
1.0511,NO
2.1678,NO
1.7172,NO
0.8264,NO
2.6569,YES
1.5208,NO
2.8299,YES
1.069,NO
0.3017,NO
3.2428,YES
0.4388,NO
0.7351,NO
2.7085,YES
0.708,NO
0.153,NO
3.7428,YES
0.9455,NO
3.3987,YES
0.4417,NO
1.3619,NO
0.785,NO
0.2585,NO
0.2455,NO
1.3785,NO
0.5053,NO
1.8775,NO
0.5327,NO
0.7736,NO
0.9931,NO
0.9879,NO
1.0475,NO
0.695,NO
3.392,YES
1.3745,NO
3.0776,YES
0.7396,NO
0.4211,NO
1.9488,YES
3.3163,YES
3.5675,YES
1.334,YES
0.6003,NO
0.2977,NO
1.9207,YES
0.5929,NO
0.8726,YES
0.6658,NO
1.1759,NO
0.6821,NO
0.6521,NO
0.6579999999999999,NO
4.1165,YES
0.9314,NO
3.9487,YES
0.529,NO
3.6884,YES
0.2264,NO
1.0961,NO
0.9307,NO
0.1362,NO
1.3130000000000002,YES
0.7448,NO
1.6054,YES
2.6247,YES
2.5176,YES
1.1656,NO
0.7482,NO
0.4211,NO
0.9865,NO
2.5048,YES
2.1065,YES
0.9797,NO
0.7816,NO
0.498,NO
0.4376,NO
1.672,NO
1.124,NO
0.7904,NO
3.0429,YES
0.7731,NO
2.3545,YES
0.684,NO
2.5262,YES
0.4639,NO
0.7012,NO
1.1520000000000001,NO
0.9335,NO
0.6382,NO
1.3296,NO
1.0912,NO
0.9545,NO
1.5014,NO
0.6533,NO
5.033,YES
1.3293,YES
1.4857,YES
4.8409,YES
1.4351,NO
0.2058,NO
6.5822,YES
0.6401,NO
4.7844,YES
0.5857,NO
2.5828,NO
1.4568,NO
0.5342,NO
0.4248,NO
2.4766,YES
0.8841,NO
2.5893,YES
1.0212,NO
1.3256,YES
1.0612,NO
1.325,NO
1.3765,NO
0.7759,NO
5.7197,YES
1.6089,NO
5.9172,YES
1.8764,NO
0.6904,NO
5.0228,YES
1.942,YES
2.2213,YES
4.3792,YES
1.364,NO
0.1889,NO
5.7565,YES
1.485,NO
4.3076,YES
1.2257,NO
2.5903,NO
1.9057,NO
0.8639,NO
0.63,NO
3.0963,YES
0.9345,NO
2.9823,YES
1.1559,NO
2.1118,YES
1.4224,NO
2.282,NO
2.0083,NO
1.2112,NO
4.9639999999999995,YES
2.1147,NO
5.3286,YES
1.4812,NO
0.7203,NO
4.5746,YES
1.585,YES
2.0576,YES
4.1713,YES
1.1627,NO
0.4735,NO
5.3516,YES
0.4777,NO
3.9628,YES
0.4968,NO
2.0132,NO
0.9702,NO
0.3949,NO
0.7092,NO
2.9803,YES
1.0645,NO
2.8407,YES
0.8209,NO
1.8522,YES
0.763,NO
1.251,NO
1.2723,NO
0.6003,NO
4.2773,YES
1.3741,NO
5.0035,YES
1.3216,NO
0.604,NO
4.9407,YES
1.0389,YES
1.9451,YES
4.953,YES
1.5293,NO
0.2083,NO
6.2069,YES
0.544,NO
4.7911,YES
0.5111,NO
2.1139,NO
1.1065,NO
0.2538,NO
0.363,NO
2.6682,YES
0.9145,NO
3.0318,YES
0.9291,NO
1.7281,YES
1.0677,NO
1.2544,NO
1.2771,NO
0.696,NO
5.4375,YES
1.2374,NO
5.7834,YES
1.3034,NO
0.6897,NO
1.9015,YES
2.4039,YES
2.1227,YES
1.3989,YES
0.9205,NO
0.4828,NO
2.1568,YES
1.1572,NO
1.2676,YES
0.9653,NO
1.6315,NO
1.2698,NO
0.8542,NO
0.8055,NO
2.8922,YES
1.044,NO
2.4518,YES
0.9058,NO
2.3541,YES
0.8765,NO
1.4494,NO
1.3674,NO
0.5327,NO
1.9704,YES
1.0084,NO
1.7449,YES
1.3699,NO
0.5789,NO
3.3205,YES
3.7072,YES
4.007,YES
2.3856,YES
0.8082,NO
0.2936,NO
3.6546,YES
1.2301,NO
2.1581,YES
1.0272,NO
1.5862,NO
1.2893,NO
0.6397,NO
0.6745,NO
4.7616,YES
1.1495,NO
4.371,YES
0.6059,NO
4.1023,YES
0.8604,NO
1.5982,NO
1.4753,NO
0.4549,NO
2.839,YES
1.3193,NO
2.8783,YES
1.2226,NO
0.535,NO
1.1758,NO
0.7967,NO
0.8373,NO
1.2836,NO
0.5512,NO
0.3388,NO
1.6573,NO
0.7076,NO
0.85,NO
0.5798,NO
2.3725,YES
1.6405,YES
1.6439,YES
0.5117,NO
1.0705,NO
0.6085,NO
0.8823,NO
0.8847,NO
0.7603,NO
0.3767,NO
0.8049,NO
0.6493,NO
0.5527,NO
1.3542,NO
1.0469,NO
1.5718,NO
1.7677,YES
1.6268,YES
0.9171,NO
0.5078,NO
0.2846,NO
0.625,NO
1.4606,YES
1.405,YES
0.4899,NO
0.4448,NO
0.3347,NO
0.3597,NO
0.7769,NO
0.5692,NO
0.3484,NO
2.0448,YES
0.6598,NO
1.5249,YES
0.4151,NO
1.5895,YES
0.4232,NO
0.5408,NO
0.8346,NO
0.6152,NO
0.409,NO
0.8359,NO
0.6742,NO
0.6164,NO
0.9449,NO
0.3823,NO
2.4845,YES
3.1465,YES
3.3858,YES
1.8796,YES
0.7164,NO
0.222,NO
2.5748,YES
1.1032,NO
1.5817,YES
1.0118,NO
1.2327,NO
0.9758,NO
0.7356,NO
0.47,NO
4.3749,YES
0.8868,NO
4.2032,YES
0.6269,NO
3.8905,YES
0.5924,NO
1.483,NO
1.078,NO
0.4364,NO
2.1955,YES
1.0264,NO
2.1668,YES
2.373,YES
2.1222,YES
1.5996,NO
0.956,NO
0.7867,NO
1.4348,NO
2.2373,YES
1.6977,YES
1.5229,NO
0.7263,NO
0.8268,NO
0.6362,NO
1.556,NO
1.1043,NO
0.7003,NO
2.6913,YES
1.138,NO
2.0138,YES
0.9729,NO
2.2763,YES
0.7834,NO
0.6545,NO
1.0646,NO
0.9208,NO
0.6253,NO
1.5841,NO
1.1846,NO
1.5658,NO
1.3442,NO
0.5926,NO
1.4076,NO
1.5831,NO
0.5736,NO
0.9559,NO
0.7652,NO
0.3967,NO
1.5913,NO
2.6741,YES
0.9591,NO
2.032,YES
1.1526,NO
0.8986,NO
0.402,NO
0.5579999999999999,NO
1.2022,NO
0.9204,NO
0.6008,NO
0.6929,NO
0.40399999999999997,NO
2.3032,YES
2.9883,YES
2.7262,YES
1.1266,YES
1.5234,NO
1.9943,YES
0.9433,NO
2.2006,YES
2.2591,YES
1.0314,NO
0.8003,NO
0.7226,NO
0.6976,NO
2.1739,YES
1.8914,YES
0.5949,NO
0.6593,NO
0.2794,NO
0.5065,NO
0.7817,NO
0.4447,NO
0.1667,NO
2.8738,YES
0.7698,NO
2.1128,YES
0.7276,NO
2.0823,YES
0.5706,NO
0.6071,NO
1.0325,NO
0.7602,NO
0.4839,NO
0.8426,NO
1.0479,NO
0.5961,NO
1.2697,NO
0.7434,NO
1.8627,NO
0.9302,NO
0.8858,NO
1.3876,NO
1.0319,NO
0.498,NO
1.8785,NO
2.6895,YES
1.3852,NO
1.7762,YES
1.2726,NO
0.9331,NO
0.5702,NO
0.8799,NO
1.2782,NO
0.9727,NO
1.1079999999999999,NO
0.8684,NO
0.6019,NO
1.6566,YES
2.8376,YES
2.1683,YES
1.2043,YES
1.8389,NO
2.3167,YES
1.4774,NO
