50Traced_NONETRACED_SUM_MULTI_LSA_90_MEDIAN,Associated
0.6474,NO
0.2677,NO
0.8824,NO
0.4585,NO
1.0788,NO
2.4077,NO
1.2175,NO
0.7529,NO
1.5705,NO
3.0226,YES
1.0887,NO
2.1223,YES
0.7471,NO
0.7883,NO
0.3488,NO
0.6852,NO
1.202,NO
0.8427,NO
1.1024,NO
0.4953,NO
0.9013,NO
3.6537,YES
3.5279,YES
3.6232,YES
2.1822,YES
1.0966,NO
3.7256,YES
1.2981,NO
0.8755,NO
0.5058,NO
1.6107,NO
0.7646,NO
1.5667,NO
2.9835,NO
1.2492,NO
0.6904,NO
1.9186,NO
3.2221,YES
1.57,NO
2.1805,YES
0.7178,NO
0.7973,NO
0.3811,NO
0.8807,NO
1.4072,NO
0.9516,NO
1.6640000000000001,NO
0.5903,NO
1.3318,NO
3.8077,YES
3.679,YES
3.9022,YES
2.3756,YES
1.806,NO
3.7604,YES
1.5875,NO
0.5903,NO
0.2424,NO
0.6646,NO
0.5987,NO
1.3453,NO
1.9831,NO
1.3454,NO
0.6416,NO
1.1306,NO
2.8146,YES
0.9822,NO
2.2851,YES
1.2144,NO
0.8282,NO
0.7317,NO
0.5143,NO
1.0149,NO
0.6611,NO
1.1279,NO
0.6015,NO
1.161,NO
3.2055,YES
3.3234,YES
3.2759,YES
2.2776,YES
0.8562,NO
3.2817,YES
0.9177,NO
0.3396,NO
0.2815,NO
0.8291,NO
0.8295,NO
1.6257,NO
2.7528,NO
1.3528,NO
0.4402,NO
1.8418,NO
3.6783,YES
1.4148,NO
2.707,YES
0.972,NO
0.7255,NO
0.4121,NO
0.6634,NO
1.3716,NO
0.544,NO
1.5663,NO
0.3119,NO
1.2689,NO
4.1652,YES
3.9931,YES
3.8476,YES
2.7258,YES
1.125,NO
4.2237,YES
1.3945,NO
2.0403,NO
0.8203,NO
3.989,YES
2.0849,YES
1.5453,YES
5.6866,YES
1.6883,NO
1.2034,NO
4.9079,YES
1.5688,NO
4.724,YES
0.9464,NO
2.184,NO
2.4349,NO
1.0172,NO
0.905,NO
1.9805,YES
1.1665,NO
3.2041,YES
1.1386,NO
2.0424,YES
1.6581,NO
1.8931,NO
2.5371,NO
1.0105,NO
4.4687,YES
2.1292,NO
4.1955,YES
1.0797,NO
0.4937,NO
2.7204,YES
1.5852,NO
1.409,NO
3.7547,YES
1.2993,NO
0.5768,NO
3.445,YES
0.9747,NO
3.112,YES
0.6989,NO
1.6625,NO
1.5728,NO
0.6241,NO
0.451,NO
1.4517,NO
0.7240000000000001,NO
2.1222,NO
0.7104,NO
1.6938,NO
1.0543,NO
1.3577,NO
1.2555,NO
0.7333,NO
2.6514,YES
1.2648,NO
2.4019,YES
1.5982,NO
0.7879999999999999,NO
2.3739,YES
3.8883,YES
3.261,YES
3.4730000000000003,YES
1.4247,NO
0.9654,NO
2.8051,YES
1.9854,NO
2.9265,YES
1.3789,NO
1.291,NO
1.5479,NO
0.9048,NO
1.0154,NO
3.6443,YES
1.2173,NO
4.3055,YES
0.9651,NO
4.0819,YES
2.5181,NO
2.6875,NO
2.5795,NO
1.4936,NO
2.6026,YES
2.8639,NO
2.6111,YES
0.9691,NO
0.4304,NO
2.3115,YES
1.3644,NO
1.2124,NO
3.4076,YES
0.6314,NO
0.4421,NO
2.8535,YES
1.2064,NO
2.8369999999999997,YES
0.6578,NO
0.5941,NO
1.3138,NO
0.1277,NO
0.4689,NO
1.2412,NO
0.4816,NO
2.3706,NO
0.317,NO
1.3299,NO
1.49,NO
1.262,NO
1.7423,NO
0.7194,NO
2.4281,YES
1.6562,NO
2.6846,YES
0.6305,NO
0.2563,NO
0.8097,YES
3.0376,YES
2.2164,YES
1.2793,YES
0.6329,NO
0.3987,NO
1.2254,YES
0.2993,NO
1.2462,YES
0.3624,NO
0.9137,NO
0.9763,NO
0.6555,NO
0.3073,NO
2.3579,YES
0.4951,NO
2.3616,YES
0.5379,NO
2.9916,YES
0.6147,NO
0.6151,NO
0.4641,NO
0.4817,NO
0.7566,YES
0.9568,NO
1.0339,YES
2.5384,YES
1.1988,YES
0.6837,NO
0.5346,NO
0.4344,NO
0.6525,NO
2.1532,YES
2.4767,YES
0.6631,NO
0.91,NO
0.5708,NO
0.6367,NO
0.9886,NO
1.181,NO
0.7096,NO
1.4456,YES
0.4282,NO
2.3826,YES
0.6962,NO
2.0042,YES
0.5688,NO
1.1397,NO
1.1284,NO
1.2686,NO
0.7862,NO
0.9335,NO
1.0029,NO
0.7876,NO
1.6611,NO
0.6162,NO
3.9292,YES
1.4885,YES
1.1357,YES
5.1483,YES
1.3153,NO
0.6446,NO
4.8181,YES
0.965,NO
4.624,YES
0.602,NO
1.5565,NO
1.814,NO
0.5236,NO
0.6411,NO
1.5711,YES
0.6314,NO
2.6216,YES
0.8617,NO
1.439,YES
1.1784,NO
1.2209,NO
1.8625,NO
0.6509,NO
4.654,YES
1.103,NO
4.0385,YES
1.6773,NO
0.5228,NO
3.9334,YES
2.021,YES
1.5976,YES
5.5542,YES
1.5944,NO
0.8462,NO
4.9134,YES
1.6016,NO
4.5549,YES
1.1235,NO
1.733,NO
2.0865,NO
0.6762,NO
0.7472,NO
1.7434,YES
0.7865,NO
2.8892,YES
1.0855,NO
1.8588,YES
1.7903,NO
1.7099,NO
2.5663,NO
1.2309,NO
4.4161,YES
2.3175,NO
4.4011,YES
1.6316,NO
0.4717,NO
3.8281,YES
1.6217,YES
1.4135,YES
5.0754,YES
1.2876,NO
0.8009,NO
4.4938,YES
0.9087,NO
4.2538,YES
0.5805,NO
1.7709,NO
1.9281,NO
0.7774,NO
0.6257,NO
1.6047,YES
1.0028,NO
2.3306,YES
1.0018,NO
1.6901,YES
1.1687,NO
1.4301,NO
1.9723,NO
0.7659,NO
3.9628,YES
1.6677,NO
3.7675,YES
1.7755,NO
0.6041,NO
4.4532,YES
1.7419,YES
1.3035,YES
6.0243,YES
1.2241,NO
0.7155,NO
5.2614,YES
1.14,NO
4.9484,YES
0.6816,NO
2.3839,NO
2.6826,NO
1.1658,NO
0.5820000000000001,NO
1.6585,YES
0.7842,NO
2.8145,YES
0.9329999999999999,NO
1.8408,YES
1.2433,NO
1.4686,NO
2.405,NO
0.9065,NO
4.7456,YES
1.8446,NO
4.6242,YES
0.7578,NO
0.6144,NO
1.2499,YES
4.0435,YES
3.3355,YES
1.9494,YES
1.0094,NO
0.5299,NO
1.7348,YES
1.0565,NO
1.6101,YES
0.9797,NO
0.8353,NO
1.0414,NO
0.6394,NO
0.7179,NO
3.2858,YES
0.7646,NO
3.2331,YES
0.6848,NO
4.1147,YES
1.8022,NO
1.875,NO
1.4340000000000002,NO
1.0726,NO
1.284,YES
1.9303,NO
1.2321,YES
1.1276,NO
0.5498,NO
2.2653,YES
3.86,YES
3.1843,YES
2.7135,YES
0.7353,NO
0.5584,NO
2.4571,YES
0.6467,NO
2.3887,YES
0.5759,NO
0.7288,NO
1.318,NO
0.6773,NO
0.6920000000000001,NO
3.2838,YES
0.9193,NO
3.4444,YES
0.8533,NO
3.9608,YES
1.5169,NO
1.5339,NO
1.5765,NO
0.8442,NO
2.3646,YES
1.7116,NO
2.1743,YES
0.6904,NO
0.1978,NO
0.4758,NO
0.5122,NO
0.1416,NO
0.9032,NO
0.4848,NO
0.4407,NO
1.0832,NO
0.3708,NO
0.9204,NO
0.3427,NO
1.6296,YES
1.5906,YES
1.2107,YES
0.1908,NO
0.4311,NO
0.3543,NO
0.6638,NO
0.5669,NO
0.5765,NO
0.3451,NO
0.2748,NO
0.7882,NO
0.3582,NO
0.8423,NO
0.4487,NO
1.242,NO
2.3945,YES
1.1003,YES
0.6894,NO
0.3889,NO
0.4013,NO
0.3288,NO
2.3137,YES
2.3936,YES
0.3728,NO
0.42,NO
0.424,NO
0.3221,NO
0.7221,NO
0.8079999999999999,NO
0.4496,NO
1.4069999999999998,YES
0.2897,NO
2.3454,YES
0.4637,NO
1.9361,YES
0.3791,NO
0.5412,NO
0.6558,NO
0.5867,NO
0.4359,NO
0.5473,NO
0.6093,NO
0.5095,NO
0.9241,NO
0.5824,NO
2.1719,YES
3.4646,YES
2.681,YES
2.8,YES
0.8114,NO
0.4019,NO
2.5953,YES
0.5829,NO
2.5817,YES
0.5992,NO
0.7745,NO
1.0509,NO
0.489,NO
0.5537,NO
2.9365,YES
0.5463,NO
3.2491,YES
0.5317,NO
3.4623,YES
1.121,NO
1.3654,NO
1.1426,NO
0.6633,NO
2.4157,YES
1.335,NO
2.0873,YES
2.4593,YES
0.4623,YES
0.9296,NO
0.4397,NO
0.2263,NO
0.7181,NO
1.8597,YES
2.3485,YES
0.7281,NO
0.1792,NO
0.6671,NO
0.1058,NO
0.6754,NO
0.6269,NO
0.2206,NO
0.9135,YES
0.183,NO
2.3654,YES
0.4671,NO
2.3202,YES
0.2641,NO
0.2133,NO
0.5463,NO
0.3245,NO
0.081,NO
0.7834,NO
0.2703,NO
0.6546,NO
0.8326,NO
0.2922,NO
0.5635,NO
0.3825,NO
1.0266,NO
2.0233,NO
1.2698,NO
0.8425,NO
1.3869,NO
2.8377,YES
1.0881,NO
2.0405,YES
1.3318,NO
0.8583,NO
0.7733,NO
0.4663,NO
0.6635,NO
0.8238,NO
1.0658,NO
0.7606,NO
0.7829999999999999,NO
3.0864,YES
3.1658,YES
2.9361,YES
2.1341,YES
0.9568,NO
3.1279,YES
1.1365,NO
3.2259,YES
1.1709,YES
1.2791,NO
0.6298,NO
0.4722,NO
0.7879999999999999,NO
2.557,YES
3.0658,YES
0.8640000000000001,NO
0.4449,NO
0.8588,NO
0.2558,NO
0.3943,NO
0.618,NO
0.1463,NO
1.66,YES
0.4425,NO
3.1344,YES
0.8338,NO
2.6707,YES
0.4577,NO
0.5826,NO
0.7882,NO
0.6139,NO
0.3744,NO
1.2132,NO
0.5579,NO
0.8537,NO
1.1941,NO
0.5901,NO
1.314,NO
1.0557,NO
1.5527,NO
2.8368,NO
1.4618,NO
1.0958,NO
1.8858,NO
3.0462,YES
1.6304,NO
1.9855,YES
1.1371,NO
1.2943,NO
0.7508,NO
1.077,NO
1.7107,NO
1.2542,NO
1.8343,NO
0.9273,NO
1.4335,NO
3.6875,YES
3.4407,YES
3.6948,YES
2.1830000000000003,YES
1.7686,NO
3.5576,YES
1.7126,NO
