50Traced_NONETRACED_MAX_SINGLE_LSA_92_MAX,Associated
0.1513,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.1951,NO
0.2687,NO
0.1513,NO
0.444,NO
1.0,YES
0.1951,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.3249,NO
0.5985,NO
0.1513,NO
0.3103,NO
0.1912,NO
0.3103,NO
1.0,YES
1.0,YES
1.0,YES
0.8982,YES
0.5187,NO
1.0,YES
0.3939,NO
0.1812,NO
0.1812,NO
0.2898,NO
0.6139,NO
0.3369,NO
0.31,NO
0.2687,NO
0.1812,NO
0.1951,NO
1.0,YES
0.31,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2839,NO
0.3249,NO
0.5985,NO
0.1352,NO
0.31,NO
0.1702,NO
0.31,NO
1.0,YES
1.0,YES
1.0,YES
0.7443,YES
0.31,NO
1.0,YES
0.2574,NO
0.2097,NO
0.2596,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3772,NO
0.2194,NO
1.0,YES
0.0974,NO
1.0,YES
0.1059,NO
0.5579,NO
0.441,NO
0.441,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.2365,NO
0.5872,NO
0.3693,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
0.2646,NO
0.3646,NO
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.2078,NO
1.0,YES
0.5079,NO
0.3264,NO
0.36700000000000005,NO
0.2972,NO
0.1957,NO
0.6811,NO
0.1747,NO
0.6811,NO
0.2986,NO
0.6811,NO
0.2975,NO
0.5079,NO
0.5079,NO
0.3693,NO
0.8926,YES
0.5388,NO
1.0,YES
0.1805,NO
0.2418,NO
0.7944,YES
1.0,YES
1.0,YES
0.982,YES
0.326,NO
0.1537,NO
0.7944,YES
0.4316,NO
0.982,YES
0.8778,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.2014,NO
1.0,YES
0.1798,NO
1.0,YES
0.4898,NO
1.0,YES
0.6271,NO
0.8778,NO
0.8778,NO
0.6271,NO
0.982,YES
0.8778,NO
0.8593,YES
0.1636,NO
0.2365,NO
1.0,YES
0.3813,NO
0.39299999999999996,NO
0.6763,YES
0.2276,NO
0.153,NO
0.8237,YES
0.247,NO
1.0,YES
0.6038,NO
0.5082,NO
0.3363,NO
0.3363,NO
0.2042,NO
0.6479,NO
0.1823,NO
0.6479,NO
0.3116,NO
0.6479,NO
0.3536,NO
0.6038,NO
0.6038,NO
0.3314,NO
1.0,YES
0.6038,NO
1.0,YES
0.2091,NO
0.2059,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.2091,NO
0.5022,YES
0.3019,NO
1.0,YES
0.4207,NO
0.171,NO
0.1873,NO
0.1785,NO
0.2091,NO
1.0,YES
0.2091,NO
1.0,YES
0.4988,NO
1.0,YES
0.4207,NO
0.457,NO
0.4726,NO
0.4207,NO
1.0,YES
0.4518,NO
0.5859,YES
1.0,YES
1.0,YES
0.3634,NO
0.3683,NO
0.3796,NO
0.4952,NO
1.0,YES
1.0,YES
0.3517,NO
0.2805,NO
0.4952,NO
0.4076,NO
0.2264,NO
0.16,NO
0.1446,NO
1.0,YES
0.3722,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
0.4076,NO
0.4076,NO
0.2324,NO
0.4076,NO
0.4952,NO
0.4076,NO
0.4057,NO
0.2216,NO
0.3044,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1381,NO
1.0,YES
0.2266,NO
1.0,YES
0.4834,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.1612,NO
0.7517,YES
0.1439,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.4834,NO
0.5872,NO
0.3693,NO
1.0,YES
0.5796,NO
1.0,YES
0.2097,NO
0.2114,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.3313,NO
1.0,YES
0.7974,NO
0.4544,NO
0.36700000000000005,NO
0.3659,NO
0.1486,NO
0.7517,YES
0.1326,NO
1.0,YES
0.506,NO
1.0,YES
0.4814,NO
0.7974,NO
0.7974,NO
0.4814,NO
1.0,YES
0.7974,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
0.4102,YES
0.4228,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.2811,NO
0.5579,NO
0.36700000000000005,NO
0.3473,NO
0.2557,NO
0.5205,YES
0.2282,NO
0.6649,YES
0.506,NO
0.5515,YES
0.4261,NO
0.5224,NO
0.5729,NO
0.3693,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.2242,NO
1.0,YES
0.4433,NO
0.5374,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1529,NO
0.7517,YES
0.1365,NO
1.0,YES
0.506,NO
1.0,YES
0.3725,NO
0.4433,NO
0.5872,NO
0.3693,NO
1.0,YES
0.5796,NO
1.0,YES
0.1709,NO
0.2054,NO
0.5483,YES
1.0,YES
0.9338,YES
1.0,YES
0.2995,NO
0.1483,NO
0.5022,YES
0.5159,NO
1.0,YES
0.4755,NO
0.4875,NO
0.4875,NO
0.4875,NO
0.1985,NO
0.9773,YES
0.1648,NO
1.0,YES
0.4988,NO
1.0,YES
0.4983,NO
0.6109,NO
0.5554,NO
0.4755,NO
1.0,YES
0.6109,NO
0.5859,YES
0.1709,NO
0.1694,NO
0.5865,YES
1.0,YES
0.8229,YES
1.0,YES
0.2995,NO
0.1337,NO
0.505,YES
0.2484,NO
1.0,YES
0.4027,NO
0.2276,NO
0.1873,NO
0.1461,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.4027,NO
0.4726,NO
0.3307,NO
1.0,YES
0.4518,NO
0.5865,YES
0.2552,NO
0.4212,NO
0.36200000000000004,NO
0.3247,NO
0.1436,NO
0.36200000000000004,NO
0.3632,NO
0.2552,NO
0.36200000000000004,NO
0.1684,NO
0.3941,NO
0.2358,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.3108,NO
0.2552,NO
0.1934,NO
0.3802,NO
0.2417,NO
0.1609,NO
0.0745,NO
0.1846,NO
0.3146,NO
0.3143,NO
0.2918,NO
0.6436,NO
1.0,YES
1.0,YES
0.2752,NO
0.18899999999999997,NO
0.1739,NO
0.2269,NO
1.0,YES
1.0,YES
0.1139,NO
0.2238,NO
0.2269,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.1847,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
0.3252,NO
0.3252,NO
0.1441,NO
0.3252,NO
0.2269,NO
0.3252,NO
0.1329,NO
0.1584,NO
0.2059,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.2382,NO
0.1036,NO
0.4013,YES
0.3019,NO
0.7752,YES
0.2002,NO
0.2185,NO
0.1726,NO
0.1805,NO
0.0949,NO
1.0,YES
0.0764,NO
1.0,YES
0.3867,NO
1.0,YES
0.3405,NO
0.457,NO
0.3911,NO
0.2563,NO
0.7752,YES
0.3739,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.2357,NO
0.3075,NO
1.0,YES
1.0,YES
0.1796,NO
0.1017,NO
0.3075,NO
0.2094,NO
0.3489,NO
0.3489,NO
0.3481,NO
1.0,YES
0.2311,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
0.1226,NO
0.2094,NO
0.2094,NO
0.1149,NO
0.3075,NO
0.2094,NO
0.2094,NO
0.267,NO
0.2831,NO
0.6593,NO
0.6139,NO
0.3369,NO
0.1246,NO
0.2831,NO
0.2831,NO
0.444,NO
1.0,YES
0.2142,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.3249,NO
0.5985,NO
0.2831,NO
0.3471,NO
0.2831,NO
0.2089,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
0.9863,YES
1.0,YES
0.2823,NO
0.1897,NO
0.1532,NO
0.1202,NO
1.0,YES
1.0,YES
0.1631,NO
0.1079,NO
0.1631,NO
0.1102,NO
0.2636,NO
0.2636,NO
0.263,NO
1.0,YES
0.1854,NO
1.0,YES
0.1897,NO
1.0,YES
0.1294,NO
0.0645,NO
0.1102,NO
0.1274,NO
0.0809,NO
0.1427,NO
0.1107,NO
0.1654,NO
0.3943,NO
0.418,NO
0.6593,NO
0.1778,NO
0.1025,NO
0.1545,NO
0.418,NO
0.418,NO
0.444,NO
0.6882,YES
0.1799,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.418,NO
0.5133,NO
0.418,NO
0.09699999999999999,NO
0.418,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
