50Traced_NONETRACED_SUM_SINGLE_VSM_15_MEDIAN,Associated
0.6503,NO
1.2284,NO
3.3161,YES
3.0158,YES
3.2109,YES
3.755,YES
0.9609,NO
3.5380000000000003,YES
0.6586,NO
1.2343,NO
1.1634,NO
6.662999999999999,YES
1.9192,YES
2.2334,YES
5.72,YES
2.0866,NO
0.6828,NO
6.6945,YES
0.5126,NO
6.8979,YES
1.2817,NO
1.2006,NO
2.2957,NO
1.1992,NO
0.9504,NO
2.8324,YES
0.8306,NO
3.7616,YES
2.0519,NO
3.3281,YES
1.9064,NO
1.6472,NO
2.8727,NO
1.9148,NO
6.475,YES
1.4537,NO
6.7198,YES
0.40299999999999997,NO
0.6757,NO
4.1077,YES
1.848,NO
1.8691,NO
3.6223,YES
0.9912,NO
0.2975,NO
3.8541,YES
0.409,NO
3.4297,YES
0.5535,NO
0.7599,NO
1.5363,NO
0.7305,NO
0.6602,NO
1.7305,NO
0.3584,NO
2.7962,NO
0.9655,NO
2.4087,NO
0.9897,NO
1.0084,NO
1.4502,NO
0.7993,NO
3.5729,YES
0.7647,NO
3.8819,YES
0.7898,NO
0.9879,NO
4.5526,YES
4.194,YES
4.3139,YES
3.5567,YES
1.0298,NO
0.6694,NO
4.2763,YES
1.3122,NO
3.7423,YES
1.4369,NO
0.5660000000000001,NO
1.4446,NO
0.4041,NO
0.5197,NO
4.1128,YES
0.48700000000000004,NO
4.7394,YES
1.2135,NO
4.8314,YES
2.2206,NO
2.3417,NO
2.2873,NO
1.4347,NO
4.0659,YES
1.8376,NO
3.9013,YES
0.5805,NO
0.5215,NO
2.9727,YES
0.7684,NO
0.7851,NO
2.4027,YES
0.7846,NO
0.2349,NO
2.9759,YES
0.1765,NO
3.3151,YES
0.2898,NO
0.4632,NO
0.9241,NO
0.5102,NO
0.2994,NO
1.2895,NO
0.1691,NO
1.7519,NO
0.9621,NO
1.2399,NO
0.6655,NO
0.6753,NO
1.436,NO
0.7535,NO
2.8101,YES
0.3589,NO
3.3312,YES
0.8009,NO
1.109,NO
2.5810000000000004,YES
5.1226,YES
4.9603,YES
1.9140000000000001,YES
0.9295,NO
0.2643,NO
1.9569,YES
0.8958,NO
2.1539,YES
0.8244,NO
0.9155,NO
1.6625,NO
0.8365,NO
0.6153,NO
4.942,YES
0.5683,NO
5.125,YES
1.1506,NO
5.1188,YES
1.5235,NO
1.9883,NO
1.4007,NO
1.0108,NO
2.4029,YES
1.3181,NO
2.0011,YES
2.0689,YES
0.6502,YES
0.7175,NO
0.5086,NO
0.6532,NO
0.7934,NO
1.8843,YES
1.9162,YES
0.9438,NO
0.6107,NO
0.9339,NO
0.7646,NO
0.2849,NO
0.4422,NO
0.2193,NO
0.9649,YES
0.7377,NO
2.2852,YES
0.7499,NO
2.3498,YES
0.7296,NO
0.9207,NO
0.8164,NO
0.7483,NO
0.7083,NO
0.9405,NO
0.7661,NO
0.8718,NO
0.715,NO
0.84,NO
6.2999,YES
2.1154,YES
2.221,YES
5.3206,YES
1.1111,NO
0.4736,NO
6.1593,YES
0.1569,NO
6.0046,YES
0.4276,NO
0.4022,NO
1.3399,NO
0.3804,NO
0.619,NO
2.3809,YES
0.4271,NO
3.8347,YES
1.2269,NO
3.273,YES
1.1129,NO
1.0362,NO
1.8967,NO
1.0041,NO
5.8341,YES
0.6955,NO
6.0197,YES
1.2364,NO
1.2573,NO
6.2862,YES
2.4565,YES
2.6853,YES
5.4778,YES
2.0741,NO
0.8288,NO
6.3369,YES
1.8895,NO
6.6405,YES
2.6069,NO
1.0834,NO
2.1464,NO
0.8397,NO
0.9905,NO
3.2167,YES
0.7252,NO
3.7753,YES
2.0706,NO
3.6861,YES
3.2589,NO
3.0333,NO
4.1239,NO
3.2664,NO
6.1435,YES
2.6881,NO
6.3071,YES
0.9456,NO
0.7214,NO
5.6563,YES
1.4197,YES
1.6125,YES
4.8535,YES
1.4659,NO
0.5574,NO
5.7563,YES
0.3929,NO
6.1572,YES
1.0667,NO
0.4744,NO
1.1939,NO
0.284,NO
0.7036,NO
2.1923,YES
0.5364,NO
3.2062,YES
1.4981,NO
2.5585,YES
1.61,NO
1.2345,NO
2.5839999999999996,NO
1.5742,NO
5.6153,YES
1.2081,NO
5.5536,YES
0.6331,NO
0.7257,NO
5.6312,YES
2.0693,YES
2.1432,YES
4.6749,YES
1.0156,NO
0.4397,NO
5.497999999999999,YES
0.1628,NO
5.329,YES
0.3939,NO
0.3285,NO
1.2493,NO
0.3602,NO
0.5224,NO
2.1935,YES
0.3543,NO
3.4786,YES
1.1895,NO
3.0796,YES
1.1171,NO
1.0426,NO
1.8838,NO
1.0387,NO
5.1598,YES
0.6903,NO
5.353,YES
0.7256,NO
0.7801,NO
1.5396,YES
4.5423,YES
4.3738,YES
1.0926,YES
0.7476,NO
0.3475,NO
1.2408,YES
0.8708,NO
1.1636,YES
1.0453,NO
1.1832,NO
1.8071,NO
1.0056,NO
0.4172,NO
4.4139,YES
0.4336,NO
4.3678,YES
1.1206,NO
4.3624,YES
1.1999,NO
1.6540000000000001,NO
0.8212,NO
0.8623,NO
1.5137,YES
1.4052,NO
1.3303,YES
0.7376,NO
0.6025,NO
1.8046,YES
4.5615,YES
4.399,YES
1.1036,YES
0.5525,NO
0.3803,NO
1.528,YES
1.0682,NO
1.4766,YES
0.9156,NO
0.1448,NO
0.7469,NO
0.0702,NO
0.4792,NO
4.1501,YES
0.3961,NO
4.5304,YES
0.8127,NO
4.2574,YES
1.7026,NO
1.9462,NO
1.6443,NO
0.9876,NO
1.6528,YES
1.5043,NO
1.1563,YES
0.8420000000000001,NO
0.5745,NO
1.0793,NO
0.8693,NO
0.9234,NO
1.3579,NO
1.4699,NO
0.6787,NO
0.8865,NO
0.7383,NO
0.9985,NO
1.0663,NO
1.9527,YES
2.2698,YES
2.1208,YES
0.3126,NO
1.3658,NO
0.654,NO
0.9546,NO
1.4497,NO
1.2324,NO
0.6559,NO
0.9756,NO
0.5737,NO
0.9343,NO
0.9844,NO
0.5785,NO
2.0527,NO
2.1811,YES
1.2895,YES
0.5617,NO
0.4074,NO
0.406,NO
0.6144,NO
2.4511,YES
2.0182,YES
0.524,NO
0.3335,NO
0.5932,NO
0.4119,NO
0.33799999999999997,NO
0.5491,NO
0.5481,NO
1.6212,YES
0.6182,NO
3.0231,YES
0.5083,NO
3.1486,YES
0.4805,NO
0.4845,NO
0.5037,NO
0.3469,NO
0.4963,NO
0.5097,NO
0.4382,NO
0.7424,NO
0.6929,NO
0.623,NO
2.4867,YES
4.6472,YES
4.6114,YES
1.7059,YES
0.5135,NO
0.2601,NO
2.4494,YES
0.5903,NO
2.3628,YES
0.6114,NO
0.3223,NO
0.9878,NO
0.1805,NO
0.3456,NO
4.5666,YES
0.235,NO
5.0315,YES
0.7190000000000001,NO
4.6735,YES
1.3272,NO
1.4962,NO
1.3732,NO
0.6429,NO
2.4562,YES
1.1187,NO
1.9605,YES
2.1314,YES
0.5904,YES
0.7373,NO
0.4023,NO
0.3329,NO
0.7566,NO
1.8809,YES
1.9695,YES
0.5388,NO
0.1017,NO
0.797,NO
0.1864,NO
0.667,NO
0.8251,NO
0.8372,NO
0.8574,YES
0.4973,NO
2.3156,YES
0.5704,NO
2.7458,YES
0.4999,NO
0.3025,NO
0.3609,NO
0.3562,NO
0.2731,NO
0.7120000000000001,NO
0.1975,NO
1.067,NO
0.513,NO
0.5493,NO
0.9096,NO
1.0878,NO
1.1520000000000001,NO
1.0053,NO
0.8298,NO
0.2391,NO
1.0776,NO
2.0652,YES
1.6868,NO
2.8626,YES
0.9134,NO
1.1494,NO
0.6472,NO
0.4753,NO
1.4906,NO
0.2708,NO
0.6867,NO
0.7877,NO
1.4813,NO
2.6243,YES
2.431,YES
2.5222,YES
3.2318,YES
1.5314,NO
2.9239,YES
1.0487,NO
2.1785,YES
1.2855,YES
0.5802,NO
0.3964,NO
0.337,NO
0.6525,NO
2.5414,YES
2.0334,YES
0.4894,NO
0.4786,NO
0.6917,NO
0.6397,NO
0.6344,NO
0.7533,NO
0.7731,NO
1.5953,YES
0.4797,NO
3.0118,YES
0.4501,NO
3.3203,YES
0.5158,NO
0.7809999999999999,NO
0.7454,NO
0.6346,NO
0.7569,NO
0.6386,NO
0.7172,NO
0.8664,NO
0.6208,NO
0.6128,NO
1.2188,NO
1.0058,NO
1.2449,NO
1.5317,NO
1.0317,NO
0.3373,NO
1.4516,NO
2.3107,YES
2.0988,NO
3.0115,YES
1.0933,NO
1.49,NO
0.9725,NO
0.6577,NO
1.5003,NO
0.4058,NO
0.54,NO
0.7618,NO
1.5188,NO
2.8917,YES
2.7094,YES
2.8303,YES
3.4233,YES
1.7687,NO
2.9233,YES
1.7169999999999999,NO
