50Traced_NONETRACED_MAX_MULTI_VSM_95_MAX,Associated
0.3004,NO
0.2732,NO
0.5187,NO
0.3004,NO
1.0,YES
0.5169,NO
1.0,YES
0.3203,NO
0.2411,NO
1.0,YES
0.6385,YES
0.3568,YES
1.0,YES
0.4024,NO
0.2465,NO
1.0,YES
0.4565,NO
1.0,YES
0.4324,NO
0.2976,NO
0.3865,NO
0.3247,NO
0.3341,NO
0.3231,YES
0.3341,NO
0.5522,YES
0.3341,NO
0.6385,YES
0.4825,NO
0.4825,NO
0.6069,NO
0.4825,NO
1.0,YES
0.4918,NO
0.6631,YES
0.3133,NO
0.1504,NO
1.0,YES
0.4498,YES
0.5239,YES
1.0,YES
0.3898,NO
0.1622,NO
1.0,YES
0.2378,NO
1.0,YES
0.1578,NO
0.4238,NO
0.3856,NO
0.21600000000000003,NO
0.2034,NO
0.5239,YES
0.1975,NO
0.5239,YES
0.1845,NO
0.4498,YES
0.256,NO
0.2124,NO
0.5187,NO
0.24,NO
1.0,YES
0.5169,NO
1.0,YES
0.3009,NO
0.1504,NO
1.0,YES
0.5636,YES
0.315,YES
0.85,YES
0.4024,NO
0.1263,NO
1.0,YES
0.2089,NO
0.85,YES
0.1341,NO
0.4238,NO
0.3727,NO
0.3489,NO
0.2771,NO
0.3158,YES
0.2682,NO
0.5522,YES
0.0971,NO
0.5636,YES
0.2251,NO
0.2918,NO
0.6069,NO
0.4462,NO
1.0,YES
0.5169,NO
1.0,YES
0.2522,NO
0.1995,NO
0.4187,YES
1.0,YES
1.0,YES
0.5022,YES
0.2784,NO
0.1995,NO
0.4664,YES
0.3519,NO
0.44299999999999995,YES
0.3519,NO
0.293,NO
0.42,NO
0.3569,NO
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.1995,NO
1.0,YES
0.3519,NO
0.3519,NO
0.3056,NO
0.2377,NO
0.44299999999999995,YES
0.3519,NO
0.3189,YES
0.3011,NO
0.11599999999999999,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.2231,NO
0.1037,NO
0.5227,YES
0.3984,NO
1.0,YES
0.1556,NO
0.3031,NO
0.2713,NO
0.1716,NO
0.1825,NO
0.8013,YES
0.1772,NO
0.8013,YES
0.1414,NO
1.0,YES
0.3984,NO
0.462,NO
0.3022,NO
0.3984,NO
1.0,YES
0.2552,NO
0.4937,YES
0.2897,NO
0.1869,NO
0.2565,NO
0.2904,NO
0.2904,NO
0.3316,NO
0.2934,NO
0.1869,NO
0.2725,NO
0.2363,NO
0.2654,NO
0.2363,NO
0.6313,YES
0.7168,YES
0.7691,YES
0.1963,NO
0.1725,NO
0.1963,NO
0.179,NO
0.1963,NO
0.2904,NO
0.2363,NO
0.2363,NO
0.2286,NO
0.1636,NO
0.2654,NO
0.2436,NO
0.368,NO
1.0,YES
0.6856,YES
0.2893,NO
0.2304,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.1251,NO
0.2608,NO
0.1989,NO
0.2608,NO
0.2127,NO
0.23399999999999999,NO
0.2592,NO
1.0,YES
0.175,NO
1.0,YES
0.12,NO
1.0,YES
0.1989,NO
0.2608,NO
0.2608,NO
0.1354,NO
0.1354,NO
0.1989,NO
0.2608,NO
0.1469,NO
0.1934,NO
0.0835,NO
0.4187,YES
0.7669,YES
1.0,YES
0.5022,YES
0.2784,NO
0.0557,NO
0.4664,YES
0.1809,NO
0.6207,YES
0.1809,NO
0.3029,NO
0.3934,NO
0.2447,NO
0.1729,NO
1.0,YES
0.1669,NO
1.0,YES
0.1039,NO
0.7669,YES
0.2091,NO
0.2867,NO
0.2467,NO
0.2467,NO
0.6207,YES
0.2467,NO
0.3347,YES
0.7969,YES
1.0,YES
0.3473,NO
0.275,NO
0.1537,NO
0.1855,NO
0.7969,YES
1.0,YES
0.2279,NO
0.158,NO
0.275,NO
0.1058,NO
0.2262,NO
0.3413,NO
0.1828,NO
1.0,YES
0.2044,NO
1.0,YES
0.166,NO
1.0,YES
0.275,NO
0.1769,NO
0.127,NO
0.1383,NO
0.0845,NO
0.275,NO
0.1374,NO
0.1342,NO
0.3071,NO
0.0713,NO
0.1875,NO
0.5644,NO
0.31,NO
0.2707,NO
0.2831,NO
0.2582,NO
0.1985,NO
1.0,YES
0.1875,NO
1.0,YES
0.2734,NO
0.3673,NO
0.2504,NO
0.2425,NO
0.36,NO
0.2425,NO
0.177,NO
0.2582,NO
0.2418,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1528,NO
1.0,YES
0.1875,NO
1.0,YES
1.0,YES
0.2893,NO
0.2576,NO
0.1473,NO
0.2387,NO
1.0,YES
1.0,YES
0.1251,NO
0.1616,NO
0.1803,NO
0.1189,NO
0.196,NO
0.3413,NO
0.1463,NO
1.0,YES
0.2044,NO
1.0,YES
0.1102,NO
1.0,YES
0.092,NO
0.1769,NO
0.1388,NO
0.1388,NO
0.1388,NO
0.2189,NO
0.1724,NO
0.1803,NO
0.3765,NO
0.0704,NO
0.414,NO
0.4329,NO
0.3069,NO
0.414,NO
0.3765,NO
0.3765,NO
0.3138,NO
1.0,YES
0.414,NO
0.6992,YES
0.2853,NO
0.3705,NO
0.2305,NO
0.2906,NO
0.4327,NO
0.3404,NO
0.1693,NO
0.3765,NO
0.1819,NO
1.0,YES
0.9096,YES
0.7587,YES
1.0,YES
0.3095,NO
0.6992,YES
0.414,NO
