50Traced_NONETRACED_SUM_RAW_LSA_34_MAX,Associated
0.3343,NO
2.2566,YES
0.4343,NO
0.6436,NO
0.6463,NO
0.5906,NO
0.5051,NO
0.6863,YES
0.3776,NO
0.8133,YES
0.3401,NO
1.5912,YES
0.4303,NO
0.6532,NO
1.284,NO
0.5386,NO
3.2789,YES
0.3673,NO
3.3508,YES
0.1799,NO
0.218,NO
0.76,YES
0.7571,NO
0.41100000000000003,NO
1.8793,YES
0.3219,NO
0.1425,NO
1.3349,YES
0.4703,NO
0.9481,YES
0.4407,NO
0.5961,NO
0.8324,NO
0.4275,NO
0.2259,NO
0.6656,NO
0.1835,NO
0.527,NO
0.1821,NO
0.701,NO
0.6336,NO
0.6122,NO
0.6288,NO
0.6999,NO
0.9384,YES
0.4519,NO
1.0709,YES
0.19699999999999998,NO
0.0772,NO
0.6362,YES
2.1784,YES
2.263,YES
1.1993,YES
0.2608,NO
0.0845,NO
1.0837,YES
0.5553,NO
0.6895,YES
0.368,NO
0.8382,NO
0.8913,NO
0.4482,NO
0.1273,NO
1.1028,YES
0.1536,NO
2.4703,YES
0.1508,NO
1.3404,YES
0.2679,NO
0.8048,NO
0.8328,NO
0.6352,NO
0.5016,YES
0.3063,NO
0.8201,YES
0.2887,NO
0.1646,NO
1.4559,YES
0.8581,NO
0.4727,NO
2.5476,YES
0.4349,NO
0.153,NO
2.2707,YES
0.4667,NO
1.1275,YES
0.3985,NO
0.4186,NO
0.6217,NO
0.2244,NO
0.2481,NO
0.3904,NO
0.1831,NO
0.5724,NO
0.1845,NO
0.8674,NO
0.4308,NO
0.3887,NO
1.0392,NO
0.6993,NO
1.5338,YES
0.5367,NO
1.7489,YES
0.11,NO
0.2042,NO
1.2036,YES
1.7167,YES
0.9372,YES
1.2553,YES
0.1278,NO
0.1857,NO
1.2627,YES
0.3539,NO
0.38799999999999996,YES
0.2834,NO
0.4275,NO
0.2826,NO
0.3002,NO
0.1879,NO
1.4096,YES
0.1255,NO
1.0357,YES
0.1347,NO
2.1902,YES
0.0773,NO
0.509,NO
0.6156,NO
0.4074,NO
0.4158,YES
0.1915,NO
0.4608,YES
1.1915,YES
1.496,YES
0.3634,NO
0.2042,NO
0.1472,NO
0.3749,NO
0.35700000000000004,YES
0.6123,YES
0.4385,NO
0.1894,NO
0.3481,NO
0.1359,NO
0.2854,NO
0.4834,NO
0.1446,NO
1.5254,YES
0.1143,NO
0.5946,YES
0.1701,NO
0.4528,YES
0.1224,NO
0.1113,NO
0.3453,NO
0.3445,NO
0.3099,NO
0.5035,NO
0.15,NO
0.3388,NO
0.3789,NO
0.3469,NO
3.185,YES
1.1606,YES
0.4076,YES
5.0967,YES
0.434,NO
0.28800000000000003,NO
3.7255,YES
0.4685,NO
1.6319,YES
0.3936,NO
0.3862,NO
0.387,NO
0.3555,NO
0.3157,NO
0.5442,YES
0.4228,NO
0.6186,YES
0.3351,NO
1.4792,YES
0.5693,NO
0.6926,NO
1.0988,NO
0.6687,NO
2.8485,YES
0.4942,NO
2.9814,YES
0.63,NO
0.5849,NO
2.4874,YES
1.0270000000000001,YES
0.7602,YES
4.8394,YES
0.5209,NO
0.45399999999999996,NO
3.4826,YES
0.2481,NO
1.6066,YES
0.5991,NO
0.5264,NO
0.7738,NO
0.4849,NO
0.503,NO
0.6566,YES
0.4595,NO
1.0312,YES
0.3934,NO
1.0804,YES
0.348,NO
0.6329,NO
1.2141,NO
0.5713,NO
2.5345,YES
0.4449,NO
3.2319,YES
0.3776,NO
0.2947,NO
2.2965,YES
0.8169,YES
0.46299999999999997,YES
4.2038,YES
0.5665,NO
0.285,NO
3.1455,YES
0.539,NO
1.5225,YES
0.5997,NO
0.3055,NO
0.6275,NO
0.2258,NO
0.3135,NO
0.3784,YES
0.3399,NO
0.7355,YES
0.3129,NO
0.8287,YES
0.6915,NO
0.6409,NO
1.4272,NO
1.0195,NO
2.4921,YES
0.7192,NO
3.1773,YES
0.3527,NO
0.2858,NO
1.8979,YES
0.5732,YES
0.3035,YES
3.2375,YES
0.4444,NO
0.2127,NO
2.8229,YES
0.1501,NO
1.8197,YES
0.2427,NO
0.4147,NO
0.6564,NO
0.4077,NO
0.3886,NO
0.3492,YES
0.2459,NO
0.5787,YES
0.2724,NO
0.8053,YES
0.2029,NO
0.2101,NO
0.9051,NO
0.1948,NO
2.3543,YES
0.2655,NO
2.6525,YES
0.1824,NO
0.4163,NO
1.4319,YES
3.2402,YES
1.8942,YES
1.956,YES
0.3618,NO
0.2919,NO
1.7189,YES
0.6122,NO
0.706,YES
0.435,NO
0.8504,NO
0.7829999999999999,NO
0.4486,NO
0.4736,NO
1.2147,YES
0.2425,NO
2.0918,YES
0.1508,NO
1.9807,YES
0.4109,NO
1.0789,NO
0.9346,NO
0.8267,NO
0.5429999999999999,YES
0.38299999999999995,NO
0.5813,YES
0.2038,NO
0.2912,NO
1.4405,YES
2.8516,YES
2.0298,YES
2.0475,YES
0.2437,NO
0.2132,NO
2.0016,YES
0.7727,NO
0.7145,YES
0.5632,NO
0.547,NO
0.4487,NO
0.2144,NO
0.3283,NO
1.7697,YES
0.2146,NO
2.0808,YES
0.0942,NO
2.5875,YES
0.4292,NO
0.9722,NO
1.0369,NO
0.8963,NO
0.6989,YES
0.5932,NO
0.8496,YES
0.3315,NO
0.3499,NO
0.4275,NO
0.3814,NO
0.0752,NO
0.711,NO
0.5263,NO
0.2515,NO
1.1842,NO
0.17800000000000002,NO
0.4093,NO
0.1981,NO
2.026,YES
2.1321,YES
1.3392,YES
0.3679,NO
0.1307,NO
0.1282,NO
0.1076,NO
0.2194,NO
0.4347,NO
0.1795,NO
0.3597,NO
0.4107,NO
0.4376,NO
0.2961,NO
0.2762,NO
0.3739,NO
1.6055,YES
3.0231,YES
0.3444,NO
0.1891,NO
0.0862,NO
0.2418,NO
0.7372,YES
1.6812,YES
0.2662,NO
0.1519,NO
0.3118,NO
0.2424,NO
0.1822,NO
0.6681,NO
0.17,NO
3.0216,YES
0.1524,NO
0.9789,YES
0.1704,NO
0.8149,YES
0.1362,NO
0.1163,NO
0.4096,NO
0.304,NO
0.2122,NO
0.5018,NO
0.1468,NO
0.331,NO
0.2601,NO
0.365,NO
1.6503,YES
2.7833,YES
1.9825,YES
2.2208,YES
0.2545,NO
0.267,NO
1.8774,YES
0.7016,NO
0.8871,YES
0.3735,NO
0.431,NO
0.2836,NO
0.2023,NO
0.3868,NO
1.845,YES
0.2495,NO
2.1579,YES
0.1624,NO
2.593,YES
0.3733,NO
0.9587,NO
0.9105,NO
0.6934,NO
1.0523,YES
0.4489,NO
1.0393,YES
1.5182,YES
2.2042,YES
0.4743,NO
0.213,NO
0.1061,NO
0.3663,NO
0.5218,YES
0.8572,YES
0.4518,NO
0.308,NO
0.2447,NO
0.1886,NO
0.4103,NO
0.7402,NO
0.2648,NO
2.2166,YES
0.0958,NO
0.8997,YES
0.1158,NO
0.6412,YES
0.1872,NO
0.3573,NO
0.5423,NO
0.3636,NO
0.562,NO
0.5911,NO
0.2356,NO
0.3242,NO
0.1423,NO
0.2847,NO
0.39399999999999996,NO
0.7212,NO
0.5705,NO
1.0137,NO
0.5746,NO
0.266,NO
0.9279999999999999,NO
1.5541,YES
0.3233,NO
0.7412,YES
0.5169,NO
0.9293,NO
0.3924,NO
0.3456,NO
0.6812,NO
0.2521,NO
0.4822,NO
0.2072,NO
0.6211,NO
2.1768,YES
1.6856,YES
1.1382,YES
2.4985,YES
0.6031,NO
1.3127,YES
0.4764,NO
1.6117,YES
3.0339,YES
0.3937,NO
0.3485,NO
0.2593,NO
0.3664,NO
0.6988,YES
1.6854,YES
0.4845,NO
0.2099,NO
0.2132,NO
0.1807,NO
0.1958,NO
0.6557,NO
0.1823,NO
3.0235,YES
0.3242,NO
0.9999,YES
0.2814,NO
0.7966,YES
0.4013,NO
0.1437,NO
0.4411,NO
0.2569,NO
0.2368,NO
0.4111,NO
0.2365,NO
0.2251,NO
0.313,NO
0.35100000000000003,NO
0.4603,NO
0.5077,NO
0.4627,NO
0.8496,NO
0.7031,NO
0.2405,NO
0.7278,NO
1.9856,YES
0.3104,NO
1.4637,YES
0.5802,NO
0.8685,NO
0.3836,NO
0.349,NO
0.493,NO
0.3049,NO
0.3232,NO
0.2346,NO
0.4596,NO
2.0891,YES
1.7171,YES
2.5767,YES
3.4731,YES
0.5734,NO
1.5277,YES
0.4216,NO
