50Traced_NONETRACED_RFSMOTE_RAW_VSM_41_SUM,Associated
0.8555327868852459,YES
0.09030054644808741,NO
0.8508879781420765,YES
0.1332650273224044,NO
0.14398907103825137,NO
0.14549180327868852,NO
0.06379781420765027,NO
0.7761612021857924,YES
0.06953551912568305,NO
0.08387978142076502,YES
0.0899590163934426,NO
0.04419398907103825,NO
0.15594262295081968,NO
0.12308743169398907,NO
0.09897540983606556,NO
0.12971311475409836,NO
0.10621584699453551,NO
0.09822404371584698,NO
0.1298497267759563,NO
0.12916666666666668,YES
0.1329918032786885,NO
0.8435109289617486,YES
0.16536885245901642,NO
0.1323770491803279,NO
0.132172131147541,NO
0.02971311475409836,NO
0.06502732240437158,NO
0.031557377049180324,NO
0.06933060109289617,NO
0.14740437158469946,NO
0.06086065573770492,NO
0.8047131147540983,YES
0.775068306010929,YES
0.12315573770491801,YES
0.8886612021857924,YES
0.15758196721311477,NO
0.10648907103825135,YES
0.08422131147540983,NO
0.058128415300546445,NO
0.08476775956284152,NO
0.14631147540983605,NO
0.12766393442622953,NO
0.09139344262295082,NO
0.13531420765027324,NO
0.08476775956284152,NO
0.059357923497267755,NO
0.14344262295081966,NO
0.91051912568306,YES
0.15341530054644809,NO
0.7949453551912568,YES
0.08422131147540983,NO
0.04351092896174863,NO
0.0375,NO
0.1326502732240437,NO
0.08394808743169399,NO
0.10635245901639344,NO
0.20505464480874316,NO
0.08271857923497267,NO
0.1858606557377049,NO
0.9524590163934425,YES
0.21844262295081968,YES
0.3308060109289617,YES
0.798155737704918,YES
0.12513661202185794,NO
0.1758879781420765,YES
0.11120218579234972,NO
0.0915983606557377,NO
0.04583333333333333,NO
0.12670765027322406,NO
0.15327868852459017,NO
0.13312841530054645,NO
0.117827868852459,NO
0.10833333333333332,NO
0.07554644808743169,NO
0.11290983606557377,NO
0.9208333333333333,YES
0.1181693989071038,NO
0.8186475409836065,YES
0.1471311475409836,NO
0.13271857923497268,NO
0.13039617486338798,NO
0.027322404371584702,NO
0.0899590163934426,NO
0.02848360655737705,NO
0.07575136612021857,NO
0.1239071038251366,NO
0.0889344262295082,NO
0.9521857923497267,YES
0.9150273224043716,YES
0.18449453551912567,YES
0.8590846994535519,YES
0.14398907103825137,NO
0.13012295081967215,YES
0.07308743169398907,NO
0.042964480874316945,NO
0.042076502732240444,NO
0.06707650273224045,NO
0.19043715846994538,NO
0.09077868852459015,NO
0.05170765027322405,NO
0.034631147540983606,NO
0.029644808743169396,NO
0.0903688524590164,NO
0.976707650273224,YES
0.03476775956284153,NO
0.8366803278688524,YES
0.13797814207650272,NO
0.13319672131147542,NO
0.1329918032786885,NO
0.051297814207650276,NO
0.06400273224043715,NO
0.04959016393442623,NO
0.05990437158469946,NO
0.10956284153005463,NO
0.09699453551912567,NO
0.9066939890710382,YES
0.9019808743169399,YES
0.8908469945355192,YES
0.7622267759562841,YES
0.08722677595628416,NO
0.7534153005464481,YES
0.06092896174863389,NO
0.06632513661202184,NO
0.0241120218579235,NO
0.34132513661202185,YES
0.09105191256830601,YES
0.07711748633879781,YES
0.18777322404371585,YES
0.1461065573770492,NO
0.066051912568306,NO
0.21639344262295082,YES
0.05983606557377049,NO
0.21796448087431697,YES
0.06564207650273222,NO
0.13886612021857925,NO
0.09549180327868853,NO
0.09398907103825137,NO
0.05491803278688525,NO
0.06113387978142077,YES
0.05307377049180328,NO
0.15512295081967215,YES
0.1387295081967213,NO
0.08353825136612021,YES
0.08012295081967212,NO
0.04795081967213115,NO
0.19993169398907104,NO
0.07527322404371584,NO
0.2254781420765027,YES
0.1651639344262295,NO
0.8185109289617486,YES
0.11618852459016393,NO
0.09897540983606556,NO
0.9219262295081967,YES
0.1405737704918033,NO
0.09815573770491802,NO
0.9604508196721311,YES
0.11810109289617486,NO
0.06823770491803278,NO
0.36543715846994534,YES
0.12377049180327869,NO
0.29255464480874316,YES
0.09767759562841528,NO
0.2162568306010929,NO
0.2120901639344262,NO
0.17418032786885246,NO
0.11010928961748634,NO
0.14289617486338796,NO
0.08879781420765027,NO
0.2441939890710383,NO
0.09241803278688525,NO
0.17342896174863387,NO
0.1293032786885246,NO
0.1151639344262295,NO
0.25061475409836065,NO
0.12424863387978143,NO
0.9355191256830601,YES
0.22274590163934424,NO
0.1896174863387978,YES
0.04781420765027322,NO
0.018169398907103826,NO
0.1623633879781421,YES
0.8672131147540982,YES
0.14576502732240437,YES
0.1444672131147541,YES
0.07752732240437159,NO
0.02568306010928962,NO
0.8675546448087432,YES
0.1523224043715847,NO
0.8545081967213114,YES
0.06810109289617486,NO
0.1548497267759563,NO
0.13408469945355192,NO
0.13319672131147542,NO
0.02445355191256831,NO
0.11591530054644808,YES
0.023497267759562845,NO
0.1777322404371585,YES
0.07691256830601091,NO
0.807035519125683,YES
0.15703551912568306,NO
0.1375,NO
0.19378415300546448,NO
0.07219945355191257,NO
0.1592896174863388,YES
0.12711748633879782,NO
0.12855191256830603,YES
0.10505464480874316,NO
0.10573770491803278,NO
0.2584016393442623,YES
0.11366120218579234,NO
0.10594262295081966,NO
0.2799863387978142,YES
0.10812841530054644,NO
0.09781420765027321,NO
1.0,YES
0.10191256830601092,NO
0.3300546448087432,YES
0.09275956284153006,NO
0.1465846994535519,NO
0.09863387978142076,NO
0.0805327868852459,NO
0.11454918032786884,NO
0.13715846994535522,NO
0.10628415300546447,NO
0.2362704918032787,NO
0.05491803278688525,NO
0.17520491803278687,NO
0.1448087431693989,NO
0.11379781420765027,NO
0.25976775956284154,NO
0.14084699453551916,NO
0.267896174863388,YES
0.9211748633879782,NO
0.8976092896174864,YES
0.025204918032786884,NO
0.00587431693989071,NO
0.03046448087431694,YES
0.12766393442622953,YES
0.7618169398907103,YES
0.02923497267759563,YES
0.019877049180327865,NO
0.0,NO
0.7586065573770492,YES
0.07199453551912567,NO
0.7060109289617487,YES
0.06120218579234973,NO
0.11010928961748634,NO
0.11168032786885246,NO
0.11523224043715846,NO
0.03647540983606558,NO
0.789207650273224,YES
0.03524590163934427,NO
0.7810792349726776,YES
0.08531420765027321,NO
0.7591530054644808,YES
0.0035519125683060107,NO
0.042076502732240444,NO
0.04098360655737705,NO
0.01721311475409836,NO
0.7222677595628415,YES
0.01912568306010929,NO
0.03681693989071039,YES
0.19986338797814207,YES
0.7092896174863388,YES
0.24153005464480876,NO
0.09904371584699452,NO
0.09296448087431694,NO
0.09617486338797815,NO
0.15683060109289618,YES
0.9286202185792349,YES
0.08920765027322404,NO
0.04508196721311476,NO
0.09692622950819671,NO
0.039071038251366125,NO
0.13886612021857925,NO
0.10259562841530054,NO
0.09207650273224044,NO
0.05095628415300547,YES
0.058196721311475415,NO
0.15853825136612024,YES
0.011065573770491806,NO
0.19719945355191257,YES
0.019057377049180327,NO
0.06297814207650272,NO
0.056625683060109296,NO
0.07930327868852459,NO
0.07479508196721311,NO
0.14200819672131149,NO
0.09576502732240436,NO
0.06133879781420765,NO
0.05061475409836066,NO
0.039207650273224044,NO
0.2028688524590164,YES
0.0721311475409836,YES
0.04808743169398907,YES
0.20956284153005464,YES
0.05259562841530055,NO
0.03954918032786885,NO
0.36598360655737705,YES
0.05737704918032787,NO
0.2508879781420765,YES
0.045560109289617484,NO
0.20109289617486342,NO
0.12083333333333333,NO
0.13155737704918033,NO
0.05068306010928962,NO
0.7533469945355191,YES
0.046106557377049176,NO
0.19836065573770495,YES
0.04938524590163935,NO
0.8108606557377049,YES
0.08572404371584699,NO
0.7407103825136613,NO
0.19979508196721313,NO
0.07370218579234972,NO
0.19590163934426227,YES
0.17233606557377049,NO
0.24132513661202185,YES
0.07377049180327869,NO
0.02568306010928962,NO
0.28545081967213115,YES
0.14453551912568308,YES
0.13039617486338798,YES
0.1618169398907104,YES
0.1430327868852459,NO
0.07288251366120219,NO
0.20061475409836066,YES
0.1221311475409836,NO
0.192896174863388,YES
0.06762295081967212,NO
0.14883879781420767,NO
0.11372950819672131,NO
0.11243169398907103,NO
0.05806010928961749,NO
0.09713114754098359,YES
0.053551912568306013,NO
0.14815573770491805,YES
0.12773224043715847,NO
0.783879781420765,YES
0.8221311475409836,NO
0.11939890710382513,NO
0.19849726775956283,NO
0.08360655737704918,NO
0.2008879781420765,YES
0.1532103825136612,NO
0.8223360655737705,YES
0.08497267759562842,NO
0.0683743169398907,NO
0.35259562841530057,YES
0.10416666666666666,YES
0.12964480874316942,YES
0.21851092896174862,YES
0.1483606557377049,NO
0.1040983606557377,NO
0.22363387978142077,YES
0.0685792349726776,NO
0.25976775956284154,YES
0.06311475409836065,NO
0.094603825136612,NO
0.05218579234972678,NO
0.03627049180327869,NO
0.13224043715846995,NO
0.1081967213114754,YES
0.1282103825136612,NO
0.22704918032786886,YES
0.11441256830601093,NO
0.1650273224043716,YES
0.11311475409836065,NO
0.08217213114754097,NO
0.24050546448087431,NO
0.11045081967213115,NO
0.22909836065573772,YES
0.2159153005464481,NO
0.16953551912568307,YES
0.041734972677595635,NO
0.043306010928961754,NO
0.2046448087431694,YES
0.067827868852459,YES
0.038729508196721316,YES
0.19419398907103824,YES
0.03866120218579235,NO
0.03128415300546448,NO
0.35047814207650274,YES
0.06181693989071039,NO
0.2394808743169399,YES
0.053415300546448094,NO
0.18859289617486338,NO
0.07957650273224043,NO
0.09556010928961747,NO
0.0648224043715847,NO
0.0637295081967213,YES
0.06270491803278688,NO
0.20273224043715846,YES
0.03695355191256831,NO
0.13995901639344263,YES
0.0805327868852459,NO
0.04883879781420765,NO
0.20744535519125684,NO
0.06810109289617486,NO
0.8826502732240438,YES
0.15512295081967215,NO
0.9675546448087431,YES
0.07192622950819672,NO
0.05512295081967213,NO
0.06352459016393443,YES
0.23688524590163934,YES
0.8574453551912568,YES
0.09863387978142076,YES
0.057513661202185797,NO
0.03114754098360656,NO
0.13244535519125683,YES
0.12793715846994536,NO
0.07021857923497267,YES
0.09016393442622951,NO
0.16325136612021857,NO
0.1798497267759563,NO
0.16564207650273227,NO
0.1092896174863388,NO
0.8311475409836064,YES
0.1058743169398907,NO
0.8638661202185792,YES
0.09631147540983605,NO
0.8575819672131146,YES
0.07568306010928962,NO
0.10348360655737704,NO
0.10334699453551911,NO
0.7459016393442622,NO
0.09713114754098359,YES
0.07431693989071038,NO
0.07575136612021857,YES
0.0753415300546448,NO
0.06366120218579235,NO
0.1668032786885246,YES
0.9007513661202186,YES
0.9239071038251366,YES
0.17042349726775954,YES
0.060314207650273226,NO
0.047404371584699456,NO
0.8756147540983606,YES
0.11871584699453551,NO
0.8839480874316941,YES
0.08497267759562842,NO
0.09221311475409837,NO
0.0640710382513661,NO
0.0412568306010929,NO
0.11796448087431693,NO
0.19392076502732242,YES
0.11434426229508196,NO
0.3845628415300546,YES
0.05423497267759563,NO
0.307103825136612,YES
0.10785519125683059,NO
0.09310109289617487,NO
0.19719945355191257,NO
0.08538251366120218,NO
0.8456967213114754,YES
0.15027322404371585,NO
0.15348360655737706,YES
0.05409836065573771,NO
0.020218579234972674,NO
0.08763661202185792,NO
0.1372950819672131,NO
0.03948087431693989,NO
0.058674863387978136,NO
0.059084699453551916,NO
0.02301912568306011,NO
0.1703551912568306,NO
0.08148907103825136,NO
0.04692622950819672,NO
0.0651639344262295,NO
0.28189890710382515,YES
0.22336065573770492,YES
0.9453551912568305,YES
0.04562841530054645,NO
0.04187158469945355,NO
0.04774590163934426,NO
0.02957650273224044,NO
0.0992486338797814,NO
0.04590163934426229,NO
0.024931693989071038,NO
0.04419398907103825,NO
0.06256830601092896,NO
0.7133196721311476,NO
0.1084016393442623,NO
0.030259562841530058,NO
0.13709016393442622,NO
0.7609972677595628,YES
0.8737704918032786,YES
0.1812841530054645,NO
0.10621584699453551,NO
0.731967213114754,NO
0.03586065573770492,NO
0.21803278688524588,YES
0.7616803278688524,YES
0.059426229508196725,NO
0.09706284153005464,NO
0.02971311475409836,NO
0.1151639344262295,NO
0.1067622950819672,NO
0.09603825136612021,NO
0.09999999999999999,NO
0.20334699453551913,YES
0.034084699453551914,NO
0.8003415300546448,YES
0.016256830601092898,NO
0.9314890710382513,YES
0.053210382513661204,NO
0.07274590163934426,NO
0.021857923497267756,NO
0.08579234972677595,NO
0.05806010928961749,NO
0.08941256830601092,NO
0.04938524590163935,NO
0.05437158469945355,NO
0.021721311475409837,NO
0.002254098360655739,NO
0.07547814207650273,YES
0.19043715846994538,YES
0.8730191256830602,YES
0.08169398907103824,YES
0.027322404371584702,NO
0.002800546448087431,NO
0.8129098360655738,YES
0.06905737704918032,NO
0.08818306010928961,YES
0.06133879781420765,NO
0.12834699453551912,NO
0.11120218579234972,NO
0.1165983606557377,NO
0.007240437158469946,NO
0.821379781420765,YES
0.0068306010928961755,NO
0.917896174863388,YES
0.064275956284153,NO
0.18640710382513662,YES
0.022404371584699455,NO
0.019740437158469945,NO
0.07718579234972678,NO
0.01878415300546448,NO
0.7691939890710382,YES
0.04849726775956284,NO
0.06974043715846993,YES
0.22950819672131148,YES
0.6943989071038251,YES
0.2305327868852459,NO
0.09952185792349726,NO
0.055191256830601096,NO
0.06639344262295081,NO
0.8307377049180328,YES
0.9621584699453553,YES
0.06919398907103824,NO
0.06277322404371584,NO
0.05956284153005464,NO
0.06557377049180328,NO
0.11222677595628415,NO
0.08709016393442623,NO
0.08346994535519126,NO
0.07103825136612021,YES
0.04562841530054645,NO
0.8978142076502732,YES
0.01359289617486339,NO
0.9090846994535519,YES
0.019740437158469945,NO
0.035724043715847,NO
0.045218579234972675,NO
0.07978142076502731,NO
0.042896174863387974,NO
0.12445355191256831,NO
0.0703551912568306,NO
0.04883879781420765,NO
0.07786885245901638,NO
0.03831967213114754,NO
0.060997267759562844,NO
0.1413934426229508,NO
0.05758196721311475,NO
0.07704918032786885,NO
0.04774590163934426,NO
0.05266393442622951,NO
0.12452185792349725,NO
0.1380464480874317,YES
0.05102459016393443,NO
0.12739071038251368,YES
0.1579234972677596,NO
0.17295081967213116,NO
0.16434426229508198,NO
0.08989071038251366,NO
0.06045081967213115,NO
0.10655737704918032,NO
0.08435792349726776,NO
0.13483606557377048,NO
0.09706284153005464,NO
0.7601775956284154,YES
0.7668032786885246,YES
0.7843579234972676,YES
0.8079918032786886,YES
0.08743169398907104,NO
0.7426229508196721,YES
0.07459016393442623,NO
0.923087431693989,YES
0.7096994535519126,YES
0.18613387978142076,NO
0.10150273224043715,NO
0.03770491803278689,NO
0.03961748633879782,NO
0.10614754098360656,YES
0.983674863387978,YES
0.05799180327868853,NO
0.06700819672131146,NO
0.03736338797814208,NO
0.06810109289617486,NO
0.10703551912568306,NO
0.09385245901639343,NO
0.0932377049180328,NO
0.0794398907103825,YES
0.02937158469945355,NO
0.9353142076502732,YES
0.015778688524590162,NO
0.9206967213114753,YES
0.035655737704918034,NO
0.025887978142076502,NO
0.024521857923497266,NO
0.08032786885245902,NO
0.0398224043715847,NO
0.09077868852459015,NO
0.048224043715846994,NO
0.04583333333333333,NO
0.09043715846994534,NO
0.035177595628415305,NO
0.09467213114754097,NO
0.11475409836065574,NO
0.06331967213114753,NO
0.09883879781420764,NO
0.09774590163934425,NO
0.06830601092896174,NO
0.1130464480874317,NO
0.7997950819672132,YES
0.08483606557377049,NO
0.8688524590163934,YES
0.1598360655737705,NO
0.15621584699453553,NO
0.14193989071038252,NO
0.04842896174863388,NO
0.059699453551912564,NO
0.05218579234972678,NO
0.048975409836065575,NO
0.14945355191256832,NO
0.048224043715846994,NO
0.74275956284153,YES
0.7480874316939891,YES
0.7608606557377049,YES
0.8629098360655737,YES
0.12561475409836068,NO
0.7549863387978142,YES
0.0651639344262295,NO
