50Traced_NONETRACED_SUM_SINGLE_VSM_34_MAX,Associated
2.1317,YES
2.125,YES
2.1584,NO
0.8036,NO
1.3687,NO
0.8293,NO
1.3054,NO
1.6272,NO
1.3794,NO
2.4377,YES
1.2595,NO
3.1421,YES
1.1343,NO
3.4068,YES
0.8665,NO
0.8823,NO
0.7763,NO
0.8906,NO
1.2804,NO
1.5491,NO
1.3167,NO
1.6444,NO
0.5147,NO
1.1877,NO
4.1005,YES
1.7055,YES
2.033,YES
6.0495,YES
0.7586,NO
0.1632,NO
6.3796,YES
0.5097,NO
5.582999999999999,YES
0.615,NO
1.5782,NO
1.0204,NO
1.2771,NO
0.5293,NO
2.6082,YES
0.2955,NO
3.1348,YES
1.3374,NO
2.271,YES
0.5662,NO
1.3255,NO
2.2019,NO
1.5534,NO
5.2131,YES
2.5275,NO
5.62,YES
0.4379,NO
1.0761,NO
4.1935,YES
1.4697,YES
1.8861,YES
5.9951,YES
0.5811,NO
0.1871,NO
6.021,YES
1.0719,NO
5.7124,YES
1.0935,NO
0.7482,NO
0.4283,NO
0.5324,NO
0.4906,NO
2.6852,YES
0.3385,NO
3.1623,YES
1.5106,NO
2.1629,YES
1.141,NO
1.6880000000000002,NO
2.0495,NO
1.9333,NO
5.5032,YES
2.8417,NO
5.5479,YES
0.6673,NO
1.2059,NO
4.7625,YES
1.4218,YES
1.8989,YES
6.4601,YES
0.8312,NO
0.4322,NO
6.3919,YES
0.9625,NO
5.8505,YES
1.0673,NO
0.9695,NO
0.3498,NO
0.4858,NO
0.4462,NO
2.7880000000000003,YES
0.4574,NO
3.5934,YES
1.5477,NO
2.1682,YES
1.1129,NO
1.4599,NO
2.3179,NO
1.6172,NO
5.7934,YES
2.853,NO
5.728,YES
0.5345,NO
1.0270000000000001,NO
4.7177,YES
1.8476,YES
1.9133,YES
6.8098,YES
0.6231,NO
0.1771,NO
6.7301,YES
0.2365,NO
6.3985,YES
0.4516,NO
1.0566,NO
0.4469,NO
0.6775,NO
0.4968,NO
3.0393,YES
0.3855,NO
3.8893,YES
1.4611,NO
2.568,YES
0.5497,NO
1.2312,NO
1.7309999999999999,NO
1.4475,NO
6.055,YES
2.2914,NO
5.9886,YES
0.4401,NO
0.4787,NO
0.6908,YES
3.4987,YES
3.6415,YES
1.8983,YES
0.3005,NO
0.0554,NO
1.4937,YES
0.9033,NO
0.7809999999999999,YES
0.9540000000000001,NO
0.6917,NO
1.1412,NO
0.7902,NO
0.4515,NO
4.0997,YES
0.2166,NO
3.8760000000000003,YES
0.7869,NO
4.0544,YES
0.7324,NO
1.2836,NO
1.4933,NO
0.9763,NO
0.8432,YES
1.2408,NO
1.5758,YES
0.214,NO
0.6432,NO
1.3427,YES
4.2616,YES
4.0015,YES
2.7711,YES
0.3643,NO
0.0792,NO
1.8841,YES
0.9366,NO
1.4749,YES
0.9035,NO
0.2873,NO
0.6652,NO
0.3023,NO
0.4363,NO
4.552,YES
0.1948,NO
4.7996,YES
0.9518,NO
4.3824,YES
0.8905,NO
1.4375,NO
1.4251,NO
0.9866,NO
1.4957,YES
1.1848,NO
1.9412,YES
0.7394,NO
0.9004,NO
0.7522,NO
0.6228,NO
0.6045,NO
1.0687,NO
1.0456,NO
0.5409,NO
1.7197,NO
0.3567,NO
0.4394,NO
0.4233,NO
1.9980000000000002,YES
1.9761,YES
1.932,YES
0.4519,NO
0.495,NO
0.6051,NO
0.5262,NO
0.9132,NO
0.3962,NO
0.386,NO
0.3148,NO
0.7084,NO
0.6421,NO
0.682,NO
0.7289,NO
1.1701,NO
3.1081,YES
3.0629,YES
0.2752,NO
0.4625,NO
0.4598,NO
0.2558,NO
1.6909999999999998,YES
2.0869999999999997,YES
0.3671,NO
0.5245,NO
0.0952,NO
0.5157,NO
0.3524,NO
0.7054,NO
0.4167,NO
2.2488,YES
0.6461,NO
3.0308,YES
0.4544,NO
3.0802,YES
0.4107,NO
0.5281,NO
0.4027,NO
0.3066,NO
0.5939,NO
0.1617,NO
0.6017,NO
0.4809,NO
0.5379999999999999,NO
0.6207,NO
1.6215,YES
4.3492,YES
4.1992,YES
3.0452,YES
0.4502,NO
0.198,NO
2.4643,YES
0.6512,NO
1.6727,YES
0.953,NO
0.8440000000000001,NO
1.0573,NO
0.7894,NO
0.4106,NO
5.2143,YES
0.3843,NO
5.3334,YES
1.133,NO
4.6797,YES
0.6786,NO
1.1105,NO
1.3612,NO
0.8624,NO
1.7841,YES
1.306,NO
2.2635,YES
3.1460000000000004,YES
3.0727,YES
0.8498,NO
0.4054,NO
0.4399,NO
0.9103,NO
1.641,YES
2.0681,YES
0.8806,NO
0.3131,NO
0.665,NO
0.3854,NO
0.4388,NO
0.7255,NO
0.4912,NO
2.2808,YES
0.8879,NO
3.0353,YES
0.8333,NO
3.1322,YES
0.5495,NO
0.3852,NO
0.2825,NO
0.2438,NO
0.6513,NO
0.7352,NO
0.4146,NO
0.784,NO
0.2667,NO
0.3849,NO
0.3477,NO
0.4586,NO
0.9121,NO
0.619,NO
0.4869,NO
0.3898,NO
0.2881,NO
2.4806,YES
0.1155,NO
1.8551,YES
0.24100000000000002,NO
0.4452,NO
0.2504,NO
0.4305,NO
0.6242,NO
0.3855,NO
0.3851,NO
0.585,NO
0.8308,NO
2.3535,YES
1.9721,YES
1.7644,YES
2.293,YES
0.2301,NO
2.1437,YES
0.1818,NO
3.0549,YES
3.2397,YES
0.6785,NO
0.494,NO
0.5902,NO
0.7879999999999999,NO
1.7566,YES
2.0747,YES
0.9041,NO
0.3376,NO
0.4969,NO
0.3316,NO
0.5843,NO
0.8099,NO
0.5642,NO
2.2808,YES
0.789,NO
3.0329,YES
0.6615,NO
3.1823,YES
0.4608,NO
0.3087,NO
0.2763,NO
0.3773,NO
0.5846,NO
0.5465,NO
0.451,NO
0.85,NO
1.2751,NO
1.3747,NO
1.9349,NO
1.1598,NO
1.411,NO
2.1062,NO
1.493,NO
1.0025,NO
2.1225,NO
3.221,YES
1.1531,NO
2.6974,YES
0.8868,NO
0.9707,NO
0.6718,NO
1.061,NO
1.5219999999999998,NO
1.2144,NO
1.1479,NO
1.6121,NO
0.9661,NO
3.2446,YES
2.5467,YES
2.7293,YES
2.5629,YES
1.7378,NO
3.5283,YES
1.3473,NO
