50Traced_NONETRACED_SUM_SINGLE_VSM_98_MEDIAN,Associated
3.1598,YES
3.2087,YES
2.5805,YES
3.0929,YES
1.2704,NO
3.6251,YES
1.1593,NO
0.4187,NO
0.6464,NO
1.9238,YES
4.7513,YES
3.7784,YES
1.4937,YES
0.6331,NO
0.2502,NO
1.8386,YES
1.6269,NO
1.893,YES
1.7633,NO
1.2846,NO
1.0346,NO
1.3827,NO
0.4335,NO
5.0601,YES
0.2221,NO
4.2549,YES
0.89,NO
4.5759,YES
2.0798,NO
2.4956,NO
1.7518,NO
1.8975,NO
1.9142,YES
2.1985,NO
1.6354,YES
0.4967,NO
0.5253,NO
1.3731,NO
1.5183,NO
1.0557,NO
1.4551,NO
0.4696,NO
0.1536,NO
0.8162,NO
2.4635,YES
1.6104,NO
2.645,YES
0.6287,NO
0.6796,NO
0.6544,NO
0.4084,NO
1.9651,NO
0.2386,NO
1.5529,NO
0.7858,NO
1.0481,NO
3.1872,YES
3.1432,YES
2.5812,YES
2.9013,YES
1.9285,NO
3.6032,YES
1.6482,NO
0.5501,NO
0.7772,NO
1.3636,NO
1.3783,NO
1.3707,NO
1.5308,NO
0.8983,NO
0.2636,NO
1.3106,NO
2.7363,YES
1.9622,NO
2.451,YES
0.6808,NO
0.4021,NO
0.3384,NO
0.486,NO
2.3313,NO
0.2612,NO
1.6283,NO
0.7068,NO
0.9431,NO
3.2722,YES
3.4711,YES
3.0195,YES
3.1389,YES
1.8381,NO
3.9874,YES
1.6394,NO
0.6452,NO
0.5064,NO
1.2475,NO
1.4032,NO
0.9505,NO
1.2431,NO
0.5383,NO
0.4831,NO
0.8448,NO
2.6797,YES
1.4079,NO
2.4215,YES
0.3215,NO
0.2968,NO
0.2315,NO
0.4822,NO
1.6278,NO
0.5348,NO
0.9608,NO
1.2242,NO
0.5641,NO
3.3045,YES
3.3769,YES
2.5093,YES
2.9930000000000003,YES
1.5602,NO
3.5588,YES
1.3246,NO
0.2861,NO
0.2482,NO
0.6361,NO
1.8693,NO
1.42,NO
0.9955,NO
0.4938,NO
0.1036,NO
0.3321,NO
2.9157,YES
1.2012,NO
2.7638,YES
0.5553,NO
0.4678,NO
0.5126,NO
0.3017,NO
2.1103,NO
0.1326,NO
1.2674,NO
0.6856,NO
0.8976,NO
3.5338,YES
4.0063,YES
3.0013,YES
3.4474,YES
1.3205,NO
3.9393,YES
0.9344,NO
0.8804,NO
0.5311,NO
6.2725,YES
1.7645,YES
2.3381,YES
6.6564,YES
1.4686,NO
0.4544,NO
5.4214,YES
0.7567,NO
7.0302,YES
0.8744,NO
1.5694,NO
1.0673,NO
0.7552,NO
0.1765,NO
3.5765,YES
0.4269,NO
3.5013,YES
0.9294,NO
2.9529,YES
2.3399,NO
1.4878,NO
3.0841,NO
0.8252,NO
6.8648,YES
4.3487,NO
6.5545,YES
0.3622,NO
0.4254,NO
3.2092,YES
1.03,NO
1.5348,NO
3.6865,YES
0.8775,NO
0.1597,NO
3.6489,YES
0.3825,NO
4.0877,YES
0.4619,NO
0.8394,NO
0.9804,NO
0.6236,NO
0.171,NO
2.7954,NO
0.1968,NO
2.508,NO
0.23199999999999998,NO
1.742,NO
1.1731,NO
0.8996,NO
1.2385,NO
0.5343,NO
3.6762,YES
2.6041,NO
3.8493,YES
0.7777,NO
0.2401,NO
3.2368,YES
4.6767,YES
4.4211,YES
3.6793,YES
0.9905,NO
0.2809,NO
3.1633,YES
1.4419,NO
4.2678,YES
1.4509999999999998,NO
1.4079,NO
0.795,NO
1.1809,NO
0.3929,NO
5.2868,YES
0.29,NO
4.8002,YES
0.7791,NO
5.2997,YES
2.4827,NO
2.8785,NO
2.7914,NO
1.9233,NO
3.8896,YES
3.4741,NO
3.2182,YES
0.5485,NO
0.1646,NO
3.4427,YES
1.1717,NO
1.6693,NO
3.8478,YES
0.7340000000000001,NO
0.2464,NO
3.4832,YES
0.3975,NO
4.1668,YES
0.3635,NO
0.7072,NO
0.6548,NO
0.45799999999999996,NO
0.1775,NO
2.6346,NO
0.2351,NO
2.1765,NO
0.4475,NO
2.2049,NO
1.3101,NO
0.8692,NO
1.7029,NO
0.5397,NO
3.8960000000000004,YES
2.4223,NO
3.7969,YES
0.51,NO
0.5293,NO
1.4191,YES
3.9084,YES
3.2904,YES
1.1781,YES
0.5434,NO
0.5057,NO
1.6085,YES
0.6235,NO
1.6669999999999998,YES
1.069,NO
0.4803,NO
0.3779,NO
0.4169,NO
0.4182,NO
4.4576,YES
0.5774,NO
3.7645,YES
0.9208,NO
4.2092,YES
1.1082,NO
1.6507,NO
0.6889,NO
0.9793,NO
1.2855,YES
1.2602,NO
1.0567,YES
2.6239,YES
1.55,YES
1.1505,NO
0.7893,NO
0.768,NO
1.5161,NO
1.4657,YES
2.0266,YES
1.4412,NO
0.5621,NO
1.7339,NO
0.6137,NO
1.6361,NO
1.2467,NO
1.6216,NO
0.9336,YES
0.9975,NO
2.1128,YES
0.7174,NO
2.4393,YES
0.6363,NO
0.9747,NO
1.0336,NO
1.1146,NO
0.9402,NO
1.7061,NO
1.6247,NO
1.6046,NO
0.5463,NO
0.5003,NO
6.2262,YES
1.7155,YES
1.905,YES
6.1249,YES
1.0526,NO
0.2752,NO
5.5331,YES
0.6837,NO
6.2116,YES
0.878,NO
2.0121,NO
1.4769999999999999,NO
1.2262,NO
0.0946,NO
3.2372,YES
0.2077,NO
3.0468,YES
0.6833,NO
2.4748,YES
2.1302,NO
0.9376,NO
2.2822,NO
0.5482,NO
6.4734,YES
3.8122,NO
6.4929,YES
0.8435,NO
0.3448,NO
5.226,YES
1.7731,YES
1.9793,YES
5.5238,YES
1.1933,NO
0.4897,NO
4.3933,YES
1.6008,NO
5.6878,YES
1.4416,NO
1.4345,NO
0.8056,NO
0.7382,NO
0.2443,NO
2.8398,YES
0.4383,NO
2.5155,YES
1.1277,NO
2.0159,YES
3.0566,NO
2.45,NO
2.9899,NO
1.6586,NO
5.7129,YES
4.5907,NO
5.3503,YES
0.6823,NO
0.4995,NO
5.3604,YES
1.2217,YES
1.6863,YES
5.6386,YES
1.3207,NO
0.3035,NO
4.3359,YES
0.621,NO
5.6258,YES
0.5779,NO
1.1321,NO
0.4872,NO
0.4365,NO
0.2034,NO
2.5634,YES
0.276,NO
2.6307,YES
0.8372,NO
2.0472,YES
1.8883,NO
1.2553,NO
2.375,NO
0.4353,NO
5.6467,YES
3.4905,NO
5.4572,YES
0.4741,NO
0.5799,NO
5.952999999999999,YES
1.7262,YES
2.3153,YES
5.9082,YES
1.216,NO
0.2789,NO
5.3046,YES
0.8584,NO
6.1833,YES
0.8657,NO
1.1479,NO
0.6315,NO
0.3419,NO
0.1299,NO
3.8508,YES
0.1869,NO
3.4044,YES
0.7166,NO
2.7974,YES
2.187,NO
1.4408,NO
2.3401,NO
0.7031,NO
6.0004,YES
3.7943,NO
5.9108,YES
0.2905,NO
0.2014,NO
1.3959,YES
4.5354,YES
3.6506,YES
1.1693,YES
0.5606,NO
0.1214,NO
1.7145,YES
0.5316,NO
1.7977,YES
1.1714,NO
1.3456,NO
1.3326,NO
1.3361,NO
0.3628,NO
4.8385,YES
0.2139,NO
4.0368,YES
0.6915,NO
4.8583,YES
1.1059999999999999,NO
1.6134,NO
0.7352,NO
1.1125,NO
1.4174,YES
1.1132,NO
1.2136,YES
0.3028,NO
0.2803,NO
1.1328,YES
4.0024,YES
3.3585,YES
0.8219,YES
0.4073,NO
0.2016,NO
1.1776,YES
0.2055,NO
1.2874,YES
0.5276,NO
0.2621,NO
0.1873,NO
0.3755,NO
0.3223,NO
4.3668,YES
0.2776,NO
3.8297,YES
0.7039,NO
4.6186,YES
0.4717,NO
1.0298,NO
0.2985,NO
0.4081,NO
0.8672,YES
0.2428,NO
0.5886,YES
0.6422,NO
0.2876,NO
1.3197,NO
1.3397,NO
0.9699,NO
1.4979,NO
0.563,NO
0.3562,NO
1.9662,NO
0.2278,NO
1.9038,NO
0.4098,NO
2.2504,YES
2.1426,YES
2.0925,YES
0.2346,NO
1.3928,NO
0.3196,NO
0.96,NO
0.3492,NO
1.2397,NO
0.7241,NO
0.3186,NO
0.9483,NO
0.6629,NO
1.8476,NO
1.4191,NO
2.0056,NO
1.8076,YES
1.4641,YES
0.4259,NO
0.6483,NO
0.4881,NO
0.2772,NO
1.2736,YES
0.8325,YES
0.212,NO
0.2912,NO
0.2998,NO
0.48100000000000004,NO
0.1661,NO
0.1504,NO
0.1572,NO
1.2752,YES
0.7526,NO
1.0969,YES
0.4845,NO
1.9021,YES
0.6202,NO
0.4633,NO
0.6973,NO
0.3523,NO
0.4395,NO
0.3155,NO
0.5685,NO
0.2938,NO
0.2644,NO
0.3568,NO
2.3369,YES
4.38,YES
3.7831,YES
2.1382,YES
0.8575,NO
0.1405,NO
2.5143,YES
0.2082,NO
2.6695,YES
0.7153,NO
1.5414,NO
1.0712,NO
1.2108,NO
0.282,NO
5.005,YES
0.0999,NO
4.3028,YES
0.4335,NO
4.9509,YES
0.8133,NO
1.1742,NO
1.0255,NO
0.5693,NO
2.2946,YES
1.3338,NO
2.1109999999999998,YES
2.9927,YES
2.1057,YES
1.1557,NO
0.7497,NO
0.5644,NO
1.0281,NO
1.6543,YES
1.9980000000000002,YES
0.9446,NO
0.2765,NO
0.9827,NO
0.317,NO
0.5162,NO
0.4154,NO
0.6014,NO
1.5457,YES
0.7921,NO
2.2753,YES
0.6643,NO
3.1847,YES
0.7886,NO
0.5316,NO
0.5866,NO
0.4967,NO
0.3165,NO
1.138,NO
0.6626,NO
1.1672,NO
0.8643,NO
0.5522,NO
0.3993,NO
1.2895,NO
0.7866,NO
0.9975,NO
0.8158,NO
0.5820000000000001,NO
0.6123,NO
2.7228,YES
1.3472,NO
2.568,YES
1.3862,NO
1.3161,NO
1.3196,NO
0.4556,NO
1.4369,NO
0.655,NO
0.6535,NO
1.0552,NO
0.1703,NO
3.3368,YES
3.6108,YES
2.8310000000000004,YES
3.4147,YES
1.3394,NO
3.9544,YES
1.2094,NO
2.9681,YES
2.1047,YES
0.6998,NO
0.7421,NO
0.4742,NO
0.6047,NO
1.6107,YES
1.9666,YES
0.4956,NO
0.27,NO
0.557,NO
0.4542,NO
0.3522,NO
0.3099,NO
0.5609,NO
1.547,YES
0.7909999999999999,NO
2.295,YES
0.6326,NO
3.1563,YES
0.7623,NO
0.4654,NO
0.6227,NO
0.3419,NO
0.4069,NO
0.6981,NO
0.4974,NO
0.6981,NO
0.8170000000000001,NO
0.5048,NO
0.9828,NO
1.5345,NO
0.9065,NO
1.1271,NO
0.3341,NO
0.7529,NO
0.7606,NO
2.0285,YES
1.1893,NO
1.8978,YES
0.3342,NO
0.2385,NO
0.2443,NO
0.4502,NO
1.1956,NO
0.878,NO
1.0088,NO
1.2736,NO
0.7671,NO
2.6401,YES
2.6439999999999997,YES
1.9114,YES
2.3454,YES
1.3809,NO
2.9175,YES
1.1752,NO
