50Traced_NONETRACED_MAX_MULTI_LSA_5_MAX,Associated
0.1676,NO
1.0,YES
0.4608,NO
1.0,YES
0.4066,NO
0.3335,NO
0.3522,NO
0.2375,NO
0.1453,NO
0.6115,YES
0.154,NO
1.0,YES
0.304,NO
0.7878,YES
0.3369,NO
0.4192,NO
0.4856,NO
0.2111,NO
1.0,YES
0.4608,NO
1.0,YES
0.32,NO
0.3096,NO
0.2809,NO
0.3065,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.3056,NO
0.2816,NO
0.42700000000000005,NO
1.0,YES
0.42700000000000005,NO
0.7607,YES
0.4316,NO
0.3511,NO
0.2685,NO
0.2328,NO
0.2489,NO
0.318,NO
0.2577,NO
0.3096,NO
0.19399999999999998,NO
0.6851,YES
0.9096,YES
1.0,YES
0.4404,YES
0.42700000000000005,NO
1.0,YES
0.42700000000000005,NO
0.32,NO
0.1493,NO
0.4128,NO
0.4029,NO
0.3237,NO
0.4569,NO
0.3258,NO
0.1133,NO
0.3237,NO
1.0,YES
0.3271,NO
1.0,YES
0.2244,NO
0.3673,NO
0.1078,NO
0.204,NO
0.4156,NO
0.318,NO
0.3308,NO
0.1309,NO
0.3078,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.3905,NO
1.0,YES
0.3905,NO
0.32,NO
0.1493,NO
0.3406,NO
0.3316,NO
0.4809,NO
0.4809,NO
0.3056,NO
0.1204,NO
0.4809,NO
1.0,YES
0.4809,NO
0.8232,YES
0.3649,NO
0.3511,NO
0.22699999999999998,NO
0.1601,NO
0.3827,NO
0.318,NO
0.3827,NO
0.1912,NO
0.2768,NO
0.7466,YES
0.9096,YES
1.0,YES
0.8995,YES
0.4809,NO
1.0,YES
0.4809,NO
0.32,NO
0.1493,NO
0.5722,NO
0.3043,NO
0.3069,NO
0.6333,NO
0.3087,NO
0.1104,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2045,NO
0.1423,NO
0.3847,NO
0.318,NO
0.3847,NO
0.1702,NO
0.3438,NO
1.0,YES
0.9475,YES
1.0,YES
0.9475,YES
0.2031,NO
1.0,YES
0.2458,NO
0.3527,NO
0.2734,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1861,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.4524,NO
0.3522,NO
0.2417,NO
0.1881,NO
0.4942,YES
0.2471,NO
0.6036,YES
0.304,NO
0.4542,YES
0.5358,NO
0.3467,NO
0.4856,NO
0.24,NO
1.0,YES
0.4918,NO
1.0,YES
0.3527,NO
0.1547,NO
0.7090000000000001,YES
0.2918,NO
0.2918,NO
1.0,YES
0.264,NO
0.1329,NO
1.0,YES
0.191,NO
0.6449,YES
0.1528,NO
0.5231,NO
0.3965,NO
0.3254,NO
0.1965,NO
0.4013,NO
0.1902,NO
0.4591,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.3458,NO
0.4303,NO
0.24,NO
0.7090000000000001,YES
0.3359,NO
0.7454,YES
0.3014,NO
0.3014,NO
0.583,YES
1.0,YES
1.0,YES
0.6693,YES
0.2784,NO
0.2331,NO
0.6693,YES
0.6231,NO
0.6693,YES
0.6231,NO
0.4308,NO
0.4308,NO
0.2673,NO
0.1928,NO
1.0,YES
0.2627,NO
1.0,YES
0.3014,NO
0.7878,YES
0.6231,NO
0.5347,NO
0.5486,NO
0.2658,NO
0.6693,YES
0.5486,NO
0.6693,YES
0.2393,NO
0.1646,NO
0.6838,YES
0.2226,NO
0.1795,NO
0.8554,YES
0.2579,NO
0.153,NO
0.6706,YES
0.5177,NO
0.7795,YES
0.5177,NO
0.2898,NO
0.2197,NO
0.1803,NO
0.1895,NO
0.2681,NO
0.1834,NO
0.4414,NO
0.0902,NO
0.2867,NO
0.5177,NO
0.335,NO
0.4264,NO
0.21600000000000003,NO
0.7795,YES
0.4015,NO
0.8554,YES
0.3229,NO
0.1186,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.1184,NO
1.0,YES
0.153,NO
1.0,YES
0.1702,NO
0.2728,NO
0.3522,NO
0.1785,NO
0.1493,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
0.524,YES
0.3369,NO
0.4291,NO
0.4856,NO
0.0987,NO
1.0,YES
0.254,NO
1.0,YES
0.6735,YES
0.6735,YES
0.3634,NO
0.2171,NO
0.3389,NO
0.3389,NO
0.6145,YES
0.4939,YES
0.3389,NO
0.2151,NO
0.3389,NO
0.0839,NO
0.4028,NO
0.3053,NO
0.2505,NO
0.1979,YES
0.1676,NO
0.5870000000000001,YES
0.2045,NO
0.6735,YES
0.1539,NO
0.1887,NO
0.2273,NO
0.1645,NO
0.2273,NO
0.3389,NO
0.2273,NO
0.3389,NO
0.3011,NO
0.146,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.1123,NO
1.0,YES
0.1518,NO
1.0,YES
0.1702,NO
0.5037,NO
0.42,NO
0.3133,NO
0.1911,NO
0.4942,YES
0.1767,NO
0.6036,YES
0.308,NO
0.4542,YES
0.3369,NO
0.2922,NO
0.4856,NO
0.2244,NO
1.0,YES
0.4918,NO
1.0,YES
0.3527,NO
0.3341,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.4093,NO
0.245,NO
1.0,YES
0.5579999999999999,NO
1.0,YES
0.5579999999999999,NO
0.4524,NO
0.3522,NO
0.2404,NO
0.1911,NO
0.4942,YES
0.2912,NO
0.6036,YES
0.3341,NO
0.4542,YES
0.5579999999999999,NO
0.3611,NO
0.4856,NO
0.242,NO
1.0,YES
0.4918,NO
1.0,YES
0.3527,NO
0.1845,NO
1.0,YES
0.2882,YES
0.4498,YES
1.0,YES
0.4093,NO
0.1622,NO
1.0,YES
0.5289,NO
1.0,YES
0.5289,NO
0.4524,NO
0.2023,NO
0.1849,NO
0.2771,NO
0.5239,YES
0.2682,NO
0.4591,YES
0.1845,NO
0.3613,YES
0.5289,NO
0.3928,NO
0.6069,NO
0.24,NO
1.0,YES
0.4918,NO
1.0,YES
0.3527,NO
0.146,NO
1.0,YES
0.3611,YES
0.5636,YES
1.0,YES
0.4093,NO
0.1329,NO
1.0,YES
0.1629,NO
1.0,YES
0.0959,NO
0.4524,NO
0.3489,NO
0.2165,NO
0.1911,NO
0.4013,YES
0.1767,NO
0.4978,YES
0.308,NO
0.3233,YES
0.2375,NO
0.3458,NO
0.4531,NO
0.24,NO
1.0,YES
0.5104,NO
1.0,YES
0.3229,NO
0.1881,NO
0.4187,YES
1.0,YES
1.0,YES
0.44299999999999995,YES
0.3189,NO
0.1275,NO
0.44299999999999995,YES
0.3519,NO
0.44299999999999995,YES
0.3519,NO
0.2531,NO
0.2731,NO
0.2523,NO
0.1729,NO
1.0,YES
0.17,NO
1.0,YES
0.1512,NO
0.6089,YES
0.1982,NO
0.4291,NO
0.2151,NO
0.1856,NO
0.44299999999999995,YES
0.254,NO
0.44299999999999995,YES
0.3229,NO
0.1089,NO
0.3355,YES
1.0,YES
1.0,YES
0.6109,YES
0.3189,NO
0.0792,NO
0.6109,YES
0.3816,NO
0.6109,YES
0.1342,NO
0.2531,NO
0.3376,NO
0.1762,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1857,NO
0.7878,YES
0.2058,NO
0.5347,NO
0.2985,NO
0.1696,NO
0.6109,YES
0.254,NO
0.6109,YES
0.4042,NO
0.1963,NO
0.2784,NO
0.2297,NO
0.2654,NO
0.301,NO
0.4356,NO
0.1869,NO
0.4623,NO
0.2736,NO
0.3096,NO
0.2082,NO
1.0,YES
0.7691,YES
0.622,YES
0.1649,NO
0.2904,NO
0.1756,NO
0.2904,NO
0.1963,NO
0.2533,NO
0.1088,NO
0.3778,NO
0.1289,NO
0.2158,NO
0.3647,NO
0.1836,NO
0.368,NO
1.0,YES
1.0,YES
0.3151,NO
0.175,NO
0.175,NO
0.2004,NO
1.0,YES
1.0,YES
0.1558,NO
0.2608,NO
0.1051,NO
0.2608,NO
0.2592,NO
0.3413,NO
0.1608,NO
0.8269,YES
0.175,NO
0.904,YES
0.175,NO
1.0,YES
0.1607,NO
0.1177,NO
0.2289,NO
0.1354,NO
0.1354,NO
0.228,NO
0.1724,NO
0.1893,NO
0.3011,NO
0.1089,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.344,NO
0.0727,NO
1.0,YES
0.3816,NO
1.0,YES
0.2467,NO
0.1977,NO
0.3522,NO
0.1805,NO
0.1132,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
0.7878,YES
0.3369,NO
0.5347,NO
0.4856,NO
0.1215,NO
1.0,YES
0.2509,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.2044,NO
0.0906,NO
0.295,NO
1.0,YES
1.0,YES
0.1841,NO
0.1616,NO
0.2011,NO
0.1189,NO
0.3062,NO
0.3413,NO
0.19,NO
0.8269,YES
0.0971,NO
0.904,YES
0.1135,NO
1.0,YES
0.1607,NO
0.0628,NO
0.2289,NO
0.1383,NO
0.0726,NO
0.295,NO
0.1724,NO
0.295,NO
0.32,NO
0.1493,NO
0.2809,NO
0.4029,NO
0.31,NO
0.4162,NO
0.3258,NO
0.1133,NO
0.3138,NO
1.0,YES
0.2887,NO
1.0,YES
0.3551,NO
0.3673,NO
0.2504,NO
0.1944,NO
0.3104,NO
0.318,NO
0.282,NO
0.2072,NO
0.3078,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.2351,NO
1.0,YES
0.2458,NO
0.9153,YES
1.0,YES
0.2823,NO
0.1647,NO
0.0888,NO
0.1923,NO
1.0,YES
0.6779999999999999,YES
0.1407,NO
0.1453,NO
0.1028,NO
0.1189,NO
0.2341,NO
0.3082,NO
0.1463,NO
0.2833,YES
0.128,NO
0.904,YES
0.128,NO
0.8057,YES
0.1256,NO
0.0477,NO
0.075,NO
0.1274,NO
0.0681,NO
0.228,NO
0.1724,NO
0.1184,NO
0.2947,NO
0.1196,NO
0.5722,NO
0.4029,NO
0.2698,NO
0.6333,NO
0.222,NO
0.2932,NO
0.2676,NO
1.0,YES
0.26,NO
1.0,YES
0.3705,NO
0.3824,NO
0.2305,NO
0.2425,NO
0.3104,NO
0.188,NO
0.3844,NO
0.2932,NO
0.3438,NO
1.0,YES
0.6533,YES
0.8236,YES
0.5193,YES
0.26,NO
0.7756,YES
0.26,NO
