50Traced_NONETRACED_SUM_MULTI_LSA_2_MEDIAN,Associated
2.9533,YES
0.3246,NO
3.6945,YES
0.7688,NO
0.9828,NO
0.7326,NO
0.391,NO
1.9779,YES
1.1319,NO
1.368,YES
2.01,NO
0.4614,NO
1.7724,NO
1.2885,NO
0.5424,NO
2.2177,NO
2.0068,NO
1.0664,NO
2.2593,NO
3.2518,YES
1.672,NO
2.5389,YES
1.1664,NO
1.3533,NO
0.621,NO
1.4588,NO
2.0977,NO
1.379,NO
0.6405,NO
0.9326,NO
0.7978,NO
3.1398,YES
3.5984,YES
3.4523,YES
2.6944,YES
1.7282,NO
2.9281,YES
2.3772,NO
1.2026,NO
0.1698,NO
1.8684,NO
1.1223,NO
0.3715,NO
2.1935,NO
1.1015,NO
0.509,NO
2.4619,NO
2.6706,YES
1.9503,NO
2.2474,YES
0.6157,NO
0.882,NO
0.3068,NO
0.9531,NO
1.5234,NO
0.8626,NO
0.4667,NO
0.4331,NO
0.5515,NO
2.5763,YES
2.9385,YES
3.1313,YES
2.6103,YES
1.7514,NO
2.6782,YES
2.4457,NO
1.3536,NO
0.3076,NO
1.1866,NO
1.5602,NO
1.0487,NO
1.4877,NO
1.4207,NO
0.7472,NO
1.8975,NO
2.7534,YES
1.3754,NO
2.5926,YES
0.8093,NO
0.529,NO
0.3034,NO
0.9665,NO
2.1709,NO
1.0126,NO
0.7906,NO
0.5271,NO
0.96,NO
2.5997,YES
3.5209,YES
3.0010000000000003,YES
2.7861,YES
1.1857,NO
2.7067,YES
1.8616,NO
1.1908,NO
0.3227,NO
0.6408,NO
0.8666,NO
0.3635,NO
1.3589,NO
1.349,NO
0.4903,NO
1.4111,NO
3.1685,YES
1.1181,NO
2.8102,YES
0.7891,NO
0.7881,NO
0.3256,NO
0.889,NO
1.7482,NO
0.7262,NO
0.4971,NO
0.2972,NO
0.2448,NO
3.0171,YES
3.8234,YES
3.4511,YES
2.8112,YES
0.6666,NO
2.7875,YES
1.2417,NO
1.7618,NO
0.7374,NO
4.658,YES
1.6543,YES
1.0582,YES
4.2146,YES
1.8429,NO
1.0006,NO
5.4771,YES
0.9459,NO
4.0833,YES
0.6164,NO
1.4703,NO
1.8758,NO
0.804,NO
1.5174,NO
2.0472,YES
1.1531,NO
1.1493,YES
1.1436,NO
2.206,YES
0.9905,NO
1.3026,NO
2.154,NO
1.179,NO
4.8629,YES
2.0757,NO
5.2485,YES
1.0015,NO
0.3178,NO
2.5437,YES
1.1133,NO
0.556,NO
2.8184,YES
0.8079,NO
0.4553,NO
3.5738,YES
0.7978,NO
2.5069,YES
0.9411,NO
0.7290000000000001,NO
0.8328,NO
0.4189,NO
0.6509,NO
1.4726,NO
0.3592,NO
0.9919,NO
0.45799999999999996,NO
1.8802,NO
0.6845,NO
0.9814,NO
1.9806,NO
1.1272,NO
2.9175,YES
1.6908,NO
2.8393,YES
0.6003,NO
0.135,NO
1.3193,YES
2.9477,YES
3.0316,YES
1.5075,YES
1.6573,NO
0.0482,NO
2.2604,YES
1.0941,NO
1.3215,YES
0.5437,NO
1.4234,NO
0.7676,NO
0.5586,NO
0.4386,NO
3.7008,YES
0.3961,NO
3.1375,YES
0.3571,NO
4.0385,YES
0.8614,NO
1.5476,NO
1.0923,NO
0.8712,NO
2.4359,YES
1.4164,NO
1.7921,YES
1.2254,NO
0.3972,NO
2.6060000000000003,YES
1.1366,NO
0.4151,NO
2.7045,YES
0.9428,NO
0.3374,NO
3.4964,YES
1.0704,NO
2.2814,YES
0.9252,NO
1.4258,NO
1.2265,NO
0.6079,NO
0.7061,NO
1.2263,NO
0.3612,NO
0.5027,NO
0.2062,NO
1.0688,NO
1.1456,NO
1.3428,NO
2.4381,NO
1.4934,NO
3.1817,YES
1.8405,NO
3.4661,YES
0.6892,NO
0.1781,NO
1.0595,YES
2.1257,YES
2.0873,YES
1.0083,YES
1.0736,NO
0.3126,NO
1.1529,YES
0.8137,NO
0.7977,YES
0.3172,NO
0.4947,NO
0.5017,NO
0.1785,NO
0.4972,NO
2.3142,YES
0.4284,NO
2.3659,YES
0.3608,NO
2.9019,YES
0.46799999999999997,NO
0.5644,NO
0.7805,NO
0.4466,NO
1.5102,YES
0.8276,NO
0.9439,YES
1.6954,YES
0.3201,YES
1.2815,NO
0.8954,NO
0.6895,NO
0.9606,NO
1.0403,YES
1.5587,YES
1.3432,NO
0.6817,NO
0.7284,NO
0.4402,NO
0.7203,NO
0.7804,NO
0.537,NO
1.2853,YES
0.8957,NO
1.3454,YES
0.4499,NO
1.4641,YES
0.8345,NO
0.4532,NO
0.7334,NO
0.5948,NO
0.4686,NO
0.9755,NO
0.5773,NO
1.073,NO
1.3286,NO
0.6326,NO
5.0878,YES
1.4375,YES
0.9585,YES
4.9837,YES
1.4833,NO
0.3148,NO
5.9046,YES
0.5563,NO
4.4402,YES
0.5454,NO
1.1971,NO
1.4280000000000002,NO
0.3915,NO
0.9599,NO
1.9665,YES
0.6545,NO
1.0109,YES
0.6203,NO
2.2199,YES
0.7828,NO
0.9103,NO
2.3982,NO
1.1673,NO
5.5057,YES
2.3817,NO
5.8984,YES
1.8165,NO
0.5997,NO
4.7545,YES
1.5525,YES
0.9569,YES
4.9161,YES
1.9839,NO
0.7952,NO
6.192,YES
1.5155,NO
4.7694,YES
1.7013,NO
1.4641,NO
1.561,NO
0.5645,NO
1.4235,NO
2.2843,YES
1.161,NO
0.8341,YES
1.0767,NO
2.0387,YES
1.7023,NO
2.3094,NO
3.2983,NO
2.2328,NO
5.2671,YES
3.4352,NO
5.8835,YES
1.4288,NO
0.6726,NO
4.3357,YES
2.1574,YES
1.3724,YES
4.5456,YES
1.9036,NO
0.5568,NO
5.7326,YES
0.8835,NO
4.1138,YES
0.6507,NO
1.2533,NO
1.4024,NO
0.5534,NO
1.3008,NO
2.4676,YES
0.9232,NO
1.5454,YES
0.6737,NO
2.7012,YES
1.0076,NO
1.5786,NO
2.1534,NO
1.1033,NO
5.3776,YES
2.6231,NO
5.5851,YES
1.3748,NO
0.5115,NO
4.2806,YES
1.5577,YES
0.9233,YES
4.4768,YES
1.4807,NO
0.3864,NO
5.4931,YES
0.7961,NO
3.7869,YES
0.5453,NO
1.4315,NO
1.4613,NO
0.5809,NO
1.0054,NO
2.2658,YES
0.6719,NO
1.3865,YES
0.5104,NO
2.3727,YES
0.8751,NO
1.381,NO
2.3359,NO
1.133,NO
4.9773,YES
2.4834,NO
5.0649,YES
1.0864,NO
0.3349,NO
1.1444,YES
2.7707,YES
2.3754,YES
1.3646,YES
1.8965,NO
0.6718,NO
2.114,YES
1.2649,NO
1.1738,YES
0.919,NO
1.3304,NO
1.2579,NO
0.7994,NO
0.9199,NO
3.4316,YES
0.7711,NO
2.9227,YES
0.6449,NO
3.7111,YES
0.9069,NO
1.5706,NO
1.2678,NO
0.6832,NO
2.0507,YES
1.6526,NO
1.4362,YES
0.8079999999999999,NO
0.2363,NO
1.8632,YES
3.7983,YES
3.3930000000000002,YES
2.1068,YES
1.7744,NO
0.2647,NO
2.8369,YES
1.1898,NO
1.7990000000000002,YES
0.6837,NO
1.1218,NO
0.7411,NO
0.4882,NO
0.669,NO
4.2832,YES
0.5981,NO
3.7315,YES
0.5103,NO
4.9905,YES
0.9438,NO
1.4089,NO
1.3358,NO
0.6728,NO
3.3548,YES
1.4835,NO
2.492,YES
0.6984,NO
0.3769,NO
1.3154,NO
0.774,NO
0.4993,NO
1.197,NO
1.1179999999999999,NO
0.4908,NO
2.1371,NO
0.5444,NO
0.9919,NO
0.56,NO
1.7671,YES
1.7231,YES
1.3251,YES
0.6704,NO
1.0962,NO
0.3594,NO
0.4473,NO
0.5675,NO
1.0774,NO
0.5302,NO
0.75,NO
0.8892,NO
0.7059,NO
1.1051,NO
0.5091,NO
1.3929,NO
1.4167,YES
0.7629,YES
0.4675,NO
0.3846,NO
0.3494,NO
0.606,NO
1.1367,YES
1.3114,YES
0.5564,NO
0.5043,NO
0.3807,NO
0.3053,NO
0.3609,NO
0.6747,NO
0.2065,NO
1.1353,YES
0.49200000000000005,NO
0.8105,YES
0.3485,NO
0.8917,YES
0.4315,NO
0.4525,NO
0.6428,NO
0.5508,NO
0.3128,NO
0.4086,NO
0.2775,NO
0.3104,NO
0.9359,NO
0.2836,NO
2.0256,YES
3.2989,YES
3.0060000000000002,YES
1.85,YES
1.6562,NO
0.4813,NO
2.9463,YES
1.0226,NO
1.7829,YES
0.7923,NO
1.334,NO
0.9306,NO
0.7542,NO
0.7824,NO
3.8132,YES
0.5868,NO
3.1667,YES
0.7005,NO
4.4194,YES
0.6841,NO
0.9162,NO
1.2738,NO
0.8784,NO
2.8571,YES
1.2990000000000002,NO
2.3684,YES
2.5597,YES
0.5019,YES
1.5749,NO
1.225,NO
0.7923,NO
1.2971,NO
1.5808,YES
2.3193,YES
1.8195,NO
0.8806,NO
1.1125,NO
0.8319,NO
1.1567,NO
1.1399,NO
0.7047,NO
1.7627,YES
1.064,NO
2.0331,YES
0.5292,NO
1.97,YES
1.1704,NO
0.6353,NO
1.2635,NO
1.1295,NO
0.6434,NO
1.4509,NO
0.9522,NO
1.4104,NO
1.0818,NO
0.0659,NO
0.8893,NO
1.0368,NO
0.5161,NO
1.2904,NO
0.8776,NO
0.512,NO
1.2881,NO
2.6039,YES
1.11,NO
2.5177,YES
0.3467,NO
0.4727,NO
0.2504,NO
0.6489,NO
1.5005,NO
0.8733,NO
0.6153,NO
0.336,NO
0.3151,NO
2.281,YES
2.9868,YES
3.0177,YES
2.1761,YES
0.7713,NO
2.6845,YES
1.305,NO
2.9205,YES
1.133,YES
0.7303,NO
0.7645,NO
0.563,NO
0.7374,NO
1.8746,YES
2.8241,YES
0.8305,NO
0.7133,NO
0.4929,NO
0.6442,NO
0.5107,NO
0.85,NO
0.2389,NO
2.3056,YES
0.6008,NO
1.9978,YES
0.397,NO
2.045,YES
0.5834,NO
0.4359,NO
1.0848,NO
0.7496,NO
0.3647,NO
0.6361,NO
0.7112,NO
0.4297,NO
1.7059,NO
0.3962,NO
1.3167,NO
0.8703,NO
0.5491,NO
1.3901,NO
1.4869999999999999,NO
1.0895,NO
1.8256,NO
2.166,YES
0.915,NO
1.7486,YES
1.3454,NO
1.0041,NO
0.8075,NO
1.1424,NO
1.3983,NO
1.1448,NO
0.3617,NO
0.8947,NO
0.6453,NO
1.8431,YES
2.6644,YES
2.1984,YES
2.002,YES
0.8322,NO
1.8022,YES
1.4022,NO
