50Traced_NONETRACED_SUM_SINGLE_LSA_47_MEDIAN,Associated
0.5539,NO
1.4356,NO
2.7766,YES
1.8121,NO
2.7397,YES
1.1451,NO
1.0429,NO
0.6987,NO
0.2333,NO
1.2268,NO
0.5377,NO
0.6553,NO
0.6567,NO
1.1559,NO
2.0694,YES
2.8112,YES
2.2506,YES
2.5088,YES
1.0973,NO
1.6623,YES
1.4739,NO
0.3084,NO
0.8215,NO
2.1488,NO
1.1345,NO
1.1899,NO
2.8542,NO
0.6063,NO
0.4806,NO
1.6479,NO
3.3735,YES
2.7132,NO
2.9519,YES
0.8565,NO
0.6990000000000001,NO
0.4978,NO
0.2174,NO
1.5359,NO
0.6376,NO
0.7761,NO
0.6452,NO
1.6133,NO
3.0051,YES
3.3725,YES
3.2491,YES
3.2603,YES
1.5715,NO
2.4447,YES
1.6094,NO
0.4357,NO
0.6021,NO
1.1629,NO
1.6254,NO
1.2209,NO
1.8519,NO
0.9266,NO
0.5221,NO
0.8586,NO
3.6416,YES
1.6024,NO
3.2212,YES
0.7649,NO
0.8876,NO
0.545,NO
0.2349,NO
1.5616,NO
0.7133,NO
0.6592,NO
0.6488,NO
1.7526,NO
3.0313,YES
3.6269,YES
2.9333,YES
3.463,YES
0.9784,NO
1.9042,YES
0.9490000000000001,NO
0.5462,NO
0.6579999999999999,NO
0.7463,NO
1.8107,NO
1.2883,NO
1.0526,NO
0.8492,NO
0.3846,NO
0.3421,NO
3.2313,YES
0.8786,NO
2.9754,YES
0.4947,NO
0.831,NO
0.5672,NO
0.3552,NO
1.6153,NO
0.7503,NO
0.7688,NO
0.6759999999999999,NO
1.6887,NO
2.5739,YES
3.1832,YES
2.6248,YES
3.0347,YES
0.47600000000000003,NO
1.4533,YES
0.4045,NO
0.2643,NO
0.8935,NO
5.2575,YES
2.2264,YES
2.7795,YES
6.8031,YES
1.341,NO
0.4802,NO
5.7087,YES
0.3164,NO
6.2086,YES
0.3696,NO
2.1949,NO
1.4753,NO
1.4526,NO
0.2817,NO
2.832,YES
0.4635,NO
2.4763,YES
1.242,NO
2.7832,YES
1.0151,NO
0.5314,NO
1.0631,NO
1.3792,NO
5.5428,YES
1.7817,NO
6.0583,YES
0.1799,NO
0.71,NO
2.2429,YES
1.7893,NO
2.085,NO
3.3825,YES
0.2941,NO
0.35600000000000004,NO
3.2256,YES
0.5983,NO
3.4285,YES
0.6483,NO
1.459,NO
0.6736,NO
0.6988,NO
0.2132,NO
2.3182,NO
0.1398,NO
1.8238,NO
0.3072,NO
1.7447,NO
1.0179,NO
0.6871,NO
0.9157,NO
0.9905,NO
2.7392,YES
1.1796,NO
3.3056,YES
0.0798,NO
0.9157,NO
3.6414,YES
4.7182,YES
4.7714,YES
4.7365,YES
0.8063,NO
0.4907,NO
4.2732,YES
0.9797,NO
4.8907,YES
1.265,NO
1.5008,NO
0.7345,NO
1.0047,NO
0.3283,NO
5.2984,YES
0.1479,NO
4.8574,YES
0.287,NO
4.2896,YES
1.4054,NO
1.3033,NO
1.4603,NO
1.3722,NO
3.5041,YES
1.5061,NO
4.2831,YES
0.2268,NO
0.9445,NO
4.2181,YES
0.7481,NO
1.3643,NO
5.4053,YES
0.9008,NO
0.3954,NO
4.2883,YES
1.334,NO
5.024,YES
1.1072,NO
1.8542,NO
1.0991,NO
1.0572,NO
0.1993,NO
1.4917,NO
0.5059,NO
1.2728,NO
0.9329999999999999,NO
1.5279,NO
1.7513,NO
1.5322,NO
1.7343,NO
2.0124,NO
3.8225,YES
2.3056,NO
4.55,YES
0.2774,NO
0.6505,NO
1.2878,YES
4.8146,YES
4.1207,YES
1.3404,YES
0.9272,NO
0.4331,NO
1.5589,YES
0.7512,NO
1.8402,YES
0.9361,NO
0.43,NO
0.2946,NO
0.7892,NO
0.2257,NO
4.4203,YES
0.4466,NO
4.4208,YES
0.4399,NO
3.8414,YES
0.7821,NO
1.0839,NO
0.8934,NO
0.9223,NO
1.4465,YES
0.7782,NO
1.518,YES
3.0545,YES
1.3454,YES
1.4787,NO
0.7056,NO
0.5888,NO
1.4396,NO
2.5192,YES
1.9783,YES
1.2105,NO
0.7608,NO
1.251,NO
0.8725,NO
0.4695,NO
0.4409,NO
0.3142,NO
1.5418,YES
0.5929,NO
3.0827,YES
0.7095,NO
3.0866,YES
0.5679,NO
1.0308,NO
1.0346,NO
0.5565,NO
1.2132,NO
1.1297,NO
0.6958,NO
1.4092,NO
0.0999,NO
0.6939,NO
5.0758,YES
1.4818,YES
2.1465,YES
6.6781,YES
0.9329,NO
0.5329,NO
5.1068,YES
0.6781,NO
6.0811,YES
0.6994,NO
1.9933,NO
1.0928,NO
1.0897,NO
0.268,NO
2.5201,YES
0.3957,NO
1.8495,YES
1.1079999999999999,NO
2.1558,YES
1.278,NO
0.9929,NO
1.3314,NO
1.5214,NO
5.0769,YES
2.0553,NO
5.3263,YES
0.2435,NO
0.8713,NO
4.5754,YES
2.1904,YES
2.6238,YES
6.1623,YES
1.2214,NO
0.4007,NO
5.0648,YES
0.1923,NO
5.3849,YES
0.38799999999999996,NO
1.8685,NO
1.024,NO
1.2889,NO
0.298,NO
2.5683,YES
0.3904,NO
2.5106,YES
0.9590000000000001,NO
2.4573,YES
0.9252,NO
0.4741,NO
0.7037,NO
1.2458,NO
4.8008,YES
1.6727,NO
5.4912,YES
0.2748,NO
0.8542,NO
4.6386,YES
2.1364,YES
2.4319,YES
5.8342,YES
1.0837,NO
0.5721,NO
4.9795,YES
0.7326,NO
5.6402,YES
0.5155,NO
1.4389,NO
0.7834,NO
0.7115,NO
0.2183,NO
2.5023,YES
0.6605,NO
2.4139,YES
1.1915,NO
2.6348,YES
1.4879,NO
0.9475,NO
1.2009999999999998,NO
1.8643,NO
4.6727,YES
1.8992,NO
5.3413,YES
0.1456,NO
0.7637,NO
5.6138,YES
1.9981,YES
2.6398,YES
7.0539,YES
1.1412,NO
0.5174,NO
5.5641,YES
0.6301,NO
6.6455,YES
0.6503,NO
1.9458,NO
1.1776,NO
1.0608,NO
0.2726,NO
2.8160000000000003,YES
0.465,NO
2.36,YES
1.2385,NO
2.6069,YES
1.258,NO
0.9241,NO
1.2846,NO
1.6343,NO
5.5642,YES
2.31,NO
5.9117,YES
0.3423,NO
0.527,NO
0.9211,YES
4.4356,YES
3.9765,YES
1.2054,YES
1.1905,NO
0.3249,NO
1.4907,YES
0.3863,NO
1.2294,YES
0.6902,NO
1.2514,NO
1.2153,NO
1.7119,NO
0.2423,NO
4.454,YES
0.2864,NO
3.8751,YES
0.2582,NO
3.5321,YES
0.4207,NO
0.6859999999999999,NO
0.7776,NO
0.3658,NO
1.0961,YES
0.2459,NO
1.4842,YES
0.2494,NO
0.3995,NO
1.4388,YES
4.2656,YES
3.7752,YES
1.3821,YES
0.9335,NO
0.2653,NO
1.4662,YES
0.1836,NO
1.6144,YES
0.4763,NO
0.3178,NO
0.4777,NO
0.7034,NO
0.1825,NO
3.8986,YES
0.2984,NO
3.7682,YES
0.3621,NO
3.4905,YES
0.1677,NO
0.4097,NO
0.36700000000000005,NO
0.3518,NO
1.3553,YES
0.5253,NO
1.6864,YES
0.7975,NO
0.9332,NO
1.2665,NO
0.9833,NO
1.3271,NO
1.4799,NO
1.2767,NO
0.4079,NO
1.574,NO
0.7298,NO
1.2945,NO
0.7904,NO
2.3114,YES
2.0899,YES
2.1639,YES
0.4144,NO
1.3935,NO
0.6737,NO
0.9563,NO
0.7346,NO
0.9742,NO
0.5099,NO
0.9302,NO
0.7585,NO
0.5539999999999999,NO
1.0946,NO
0.3947,NO
1.5692,NO
1.8419,YES
1.1133,YES
0.601,NO
0.3517,NO
0.2375,NO
0.305,NO
1.6601,YES
0.8698,YES
0.1921,NO
0.4448,NO
0.3213,NO
0.4135,NO
0.4451,NO
0.618,NO
0.5033,NO
1.206,YES
0.4479,NO
1.9171,YES
0.3089,NO
1.8276,YES
0.4311,NO
0.4418,NO
0.5255,NO
0.3803,NO
0.5283,NO
0.2969,NO
0.2896,NO
0.2391,NO
0.1733,NO
0.6374,NO
1.421,YES
5.0152,YES
4.62,YES
1.8251,YES
1.1091,NO
0.3225,NO
2.1114,YES
0.1394,NO
1.9634,YES
0.5072,NO
1.3230000000000002,NO
1.1084,NO
1.5318,NO
0.2268,NO
5.0568,YES
0.1459,NO
4.4154,YES
0.1742,NO
4.1509,YES
0.2755,NO
0.4438,NO
0.5692,NO
0.1371,NO
1.6687,YES
0.1413,NO
2.1542,YES
2.3509,YES
0.4318,YES
0.7209,NO
0.1555,NO
0.1845,NO
0.4683,NO
1.82,YES
1.9569999999999999,YES
0.1542,NO
0.2631,NO
0.3936,NO
0.3333,NO
0.4166,NO
0.5906,NO
0.3925,NO
0.805,YES
0.3045,NO
2.4071,YES
0.06,NO
2.3381,YES
0.17300000000000001,NO
0.2101,NO
0.4011,NO
0.2519,NO
0.2889,NO
0.2575,NO
0.4035,NO
0.2657,NO
0.575,NO
0.4013,NO
0.6386,NO
1.2827,NO
0.7521,NO
0.8284,NO
0.9506,NO
0.4617,NO
0.5068,NO
2.8041,YES
0.8712,NO
2.4657,YES
0.8118,NO
1.0927,NO
0.8029,NO
0.2076,NO
0.9832,NO
0.7542,NO
0.4525,NO
0.8011,NO
1.0856,NO
2.2766,YES
2.7928,YES
2.1346,YES
2.7894,YES
0.6785,NO
1.2231,YES
0.5403,NO
2.3365,YES
0.4663,YES
0.4662,NO
0.5172,NO
0.4769,NO
0.2799,NO
1.7904,YES
1.9325,YES
0.1467,NO
0.2932,NO
0.2514,NO
0.3763,NO
0.3752,NO
0.4552,NO
0.4181,NO
0.8504,YES
0.6990000000000001,NO
2.3642,YES
0.5348,NO
2.2662,YES
0.4354,NO
0.3476,NO
0.4908,NO
0.3115,NO
0.3478,NO
0.1963,NO
0.2721,NO
0.149,NO
0.8490000000000001,NO
0.4169,NO
1.5804,NO
0.8449,NO
0.8251,NO
1.8048,NO
0.6863,NO
0.9540000000000001,NO
0.7505,NO
2.3879,YES
1.7216,NO
2.4076,YES
0.4383,NO
0.5248,NO
0.2176,NO
0.2856,NO
1.0907,NO
0.981,NO
0.4972,NO
1.2114,NO
1.0581,NO
1.5809,YES
2.4712,YES
1.9925,YES
2.0632,YES
1.0995,NO
1.7592,YES
0.7303,NO
