50Traced_NONETRACED_SUM_RAW_LSA_25_MEDIAN,Associated
0.2045,NO
0.1184,NO
0.369,NO
0.0824,NO
0.2295,NO
0.1702,NO
0.3074,NO
0.998,YES
0.9207,YES
0.6416,YES
0.8604,YES
0.2204,NO
0.5733,YES
0.1834,NO
0.7295,NO
0.3738,NO
2.9179,YES
0.8328,YES
0.7177,YES
3.9468,YES
0.8835,NO
0.4149,NO
3.2408,YES
0.7102,NO
2.5701,YES
0.5798,NO
0.8323,NO
0.5189,NO
0.2522,NO
0.6507,NO
0.8199,YES
0.6528,NO
0.5815,YES
0.5559,NO
0.7836,YES
0.7014,NO
0.6135,NO
0.7747,NO
0.7125,NO
3.117,YES
1.3943,NO
2.287,YES
0.1799,NO
0.1645,NO
1.4204,YES
0.7063,NO
0.4696,NO
1.7432,YES
0.3089,NO
0.2,NO
1.9561,YES
0.3675,NO
2.5012,YES
0.4805,NO
0.3351,NO
0.4336,NO
0.3007,NO
0.171,NO
0.314,NO
0.1726,NO
0.6448,NO
0.1451,NO
0.5682,NO
0.3667,NO
0.4662,NO
0.3767,NO
0.508,NO
1.7456,YES
0.7388,NO
1.7282,YES
0.4218,NO
0.3241,NO
1.0447,YES
3.5519,YES
3.4633,YES
1.8607,YES
0.4533,NO
0.1741,NO
1.1177,YES
0.858,NO
0.9651,YES
0.6107,NO
0.9427,NO
0.8287,NO
0.5276,NO
0.337,NO
2.1628,YES
0.3268,NO
1.8268,YES
0.2757,NO
1.9157,YES
0.7751,NO
0.8591,NO
0.6923,NO
0.6786,NO
1.0595,YES
0.5901,NO
1.4778,YES
0.2335,NO
0.1646,NO
1.7932,YES
0.1762,NO
0.1649,NO
2.3109,YES
0.3629,NO
0.1991,NO
2.7567,YES
0.413,NO
2.0802,YES
0.3317,NO
0.5269,NO
0.2425,NO
0.1277,NO
0.1775,NO
0.3553,NO
0.1728,NO
0.3557,NO
0.1498,NO
0.456,NO
0.2407,NO
0.4622,NO
0.3901,NO
0.4372,NO
2.7431,YES
0.8288,NO
1.3843,YES
0.3685,NO
0.2493,NO
0.5876,YES
3.3182,YES
2.7582,YES
1.3859,YES
0.3173,NO
0.1759,NO
0.65,YES
0.6286,NO
0.7053,YES
0.3225,NO
0.3387,NO
0.5019,NO
0.1885,NO
0.1957,NO
1.8179,YES
0.2636,NO
1.7486,YES
0.1507,NO
1.1486,YES
0.377,NO
0.4973,NO
0.3901,NO
0.2674,NO
0.6096,YES
0.4429,NO
1.3851,YES
1.7885,YES
1.0993,YES
0.5522,NO
0.5246,NO
0.4076,NO
0.3197,NO
2.112,YES
1.1872,YES
0.3431,NO
0.2189,NO
0.3047,NO
0.2757,NO
0.4454,NO
0.5647,NO
0.2359,NO
1.5101,YES
0.325,NO
1.7795,YES
0.2575,NO
1.6371,YES
0.2545,NO
0.102,NO
0.2724,NO
0.2063,NO
0.1683,NO
0.3512,NO
0.3,NO
0.2444,NO
0.336,NO
0.3184,NO
3.4684,YES
0.8929,YES
0.9366,YES
4.9031,YES
0.7831,NO
0.3209,NO
4.6782,YES
0.799,NO
4.13,YES
0.6009,NO
0.9871,NO
0.6825,NO
0.3789,NO
0.3291,NO
0.7683,YES
0.3531,NO
0.893,YES
0.2913,NO
1.1125,YES
0.7807,NO
0.8109,NO
0.8798,NO
0.7852,NO
4.5387,YES
1.6947,NO
3.2666,YES
0.5143,NO
0.3133,NO
2.4597,YES
1.3078,YES
1.4771,YES
4.563,YES
0.8023,NO
0.3194,NO
3.3653,YES
0.9014,NO
3.1299,YES
0.596,NO
0.8340000000000001,NO
0.7619,NO
0.5144,NO
0.4627,NO
0.6765,YES
0.526,NO
1.0419,YES
0.3997,NO
0.8737,YES
0.899,NO
0.9391,NO
0.8462,NO
0.5396,NO
3.2655,YES
1.2813,NO
3.5674,YES
0.3499,NO
0.2954,NO
1.4668,YES
0.5019,YES
0.4815,YES
1.9782,YES
0.5144,NO
0.2154,NO
2.2455,YES
0.5203,NO
2.1386,YES
0.4798,NO
0.4925,NO
0.4364,NO
0.1258,NO
0.3585,NO
0.4006,YES
0.3504,NO
0.3564,YES
0.3257,NO
0.5029,YES
0.3732,NO
0.5804,NO
0.3619,NO
0.5397,NO
2.1656,YES
0.8119,NO
1.5238,YES
0.3999,NO
0.3087,NO
2.6647,YES
1.5755,YES
1.4652,YES
3.6456,YES
0.7168,NO
0.314,NO
2.5594,YES
0.779,NO
2.3256,YES
0.7396,NO
1.0541,NO
0.7762,NO
0.4871,NO
0.3878,NO
0.7669,YES
0.4304,NO
0.9144,YES
0.3453,NO
0.8838,YES
0.7712,NO
0.7774,NO
0.7663,NO
0.8682,NO
2.3892,YES
1.3285,NO
2.9851,YES
0.235,NO
0.265,NO
0.5956,YES
2.2885,YES
2.6824,YES
0.6824,YES
0.2631,NO
0.0908,NO
0.2705,YES
0.5831,NO
0.3675,YES
0.7441,NO
0.6135,NO
0.6657,NO
0.4916,NO
0.3345,NO
1.8696,YES
0.2644,NO
1.1273,YES
0.222,NO
1.5293,YES
0.4696,NO
0.7924,NO
0.6109,NO
0.5964,NO
0.1557,YES
0.3357,NO
0.5984,YES
0.2438,NO
0.2263,NO
0.456,YES
2.5214,YES
2.4498,YES
0.7777,YES
0.1928,NO
0.1273,NO
0.519,YES
0.4963,NO
0.516,YES
0.3924,NO
0.2383,NO
0.4248,NO
0.2062,NO
0.1825,NO
1.8945,YES
0.2451,NO
1.2369,YES
0.1298,NO
1.1706,YES
0.4254,NO
0.4167,NO
0.5579,NO
0.39299999999999996,NO
0.3845,YES
0.4697,NO
0.8027,YES
0.1195,NO
0.1626,NO
0.7071,NO
0.6246,NO
0.5183,NO
0.6016,NO
0.2556,NO
0.0659,NO
0.8957,NO
0.2285,NO
0.4674,NO
0.2385,NO
1.4778,YES
0.6281,YES
1.4380000000000002,YES
0.1723,NO
0.6145,NO
0.1494,NO
0.3311,NO
0.191,NO
0.3373,NO
0.2102,NO
0.4834,NO
0.102,NO
0.2124,NO
0.6227,NO
0.2418,NO
0.7328,NO
1.2778,YES
1.0305,YES
0.2752,NO
0.2585,NO
0.2625,NO
0.3517,NO
1.2309,YES
0.2839,YES
0.2788,NO
0.1519,NO
0.2015,NO
0.1801,NO
0.1661,NO
0.2521,NO
0.1562,NO
1.2227,YES
0.2087,NO
1.2699,YES
0.0901,NO
1.2422,YES
0.2125,NO
0.1305,NO
0.0711,NO
0.2589,NO
0.1183,NO
0.213,NO
0.2568,NO
0.1777,NO
0.3814,NO
0.2539,NO
0.8514,YES
3.1871,YES
3.4982,YES
1.1089,YES
0.3546,NO
0.2857,NO
0.7196,YES
0.6191,NO
0.9895,YES
0.6627,NO
0.4512,NO
0.769,NO
0.3034,NO
0.3842,NO
2.0966,YES
0.3923,NO
1.9667,YES
0.3417,NO
1.9337,YES
0.5282,NO
0.7074,NO
0.6911,NO
0.5877,NO
0.6628,YES
0.5047,NO
0.9234,YES
1.3503,YES
0.2474,YES
0.3473,NO
0.1744,NO
0.1194,NO
0.2516,NO
0.7875,YES
0.7516,YES
0.2906,NO
0.139,NO
0.2096,NO
0.2146,NO
0.2708,NO
0.3252,NO
0.183,NO
1.2373,YES
0.1037,NO
1.3563,YES
0.1097,NO
1.3166,YES
0.1708,NO
0.2044,NO
0.0888,NO
0.2716,NO
0.1994,NO
0.2837,NO
0.2329,NO
0.1846,NO
0.1238,NO
0.1741,NO
0.8828,NO
0.7384,NO
0.6339,NO
1.0526,NO
0.1622,NO
0.1118,NO
0.84,NO
2.3303,YES
0.5921,NO
2.3324,YES
0.66,NO
0.4924,NO
0.4413,NO
0.2162,NO
0.5725,NO
0.1658,NO
0.4044,NO
0.2072,NO
0.4919,NO
1.5874,YES
1.673,YES
1.4443,YES
1.5904,YES
0.5114,NO
1.4211,YES
0.6944,NO
0.8283,YES
0.2428,YES
0.3754,NO
0.3153,NO
0.3443,NO
0.4056,NO
0.7264,YES
0.5986,YES
0.3366,NO
0.113,NO
0.1855,NO
0.1657,NO
0.3996,NO
0.3291,NO
0.2995,NO
0.6962,YES
0.1808,NO
0.8196,YES
0.2633,NO
0.7789,YES
0.2048,NO
0.1571,NO
0.1173,NO
0.1922,NO
0.1648,NO
0.3176,NO
0.2338,NO
0.3105,NO
0.2322,NO
0.2593,NO
0.2117,NO
0.376,NO
0.3242,NO
0.3086,NO
0.222,NO
0.1098,NO
0.1753,NO
1.4311,YES
0.134,NO
1.4012,YES
0.2895,NO
0.3483,NO
0.2176,NO
0.3099,NO
0.32799999999999996,NO
0.1994,NO
0.2343,NO
0.2286,NO
0.2602,NO
0.645,YES
1.2583,YES
0.5116,YES
0.6155,YES
0.1937,NO
0.4595,YES
0.3393,NO
