50Traced_NONETRACED_MAX_SINGLE_LSA_6_MAX,Associated
0.3369,NO
0.4039,NO
0.2687,NO
0.1016,NO
0.4039,NO
1.0,YES
0.551,NO
1.0,YES
0.1567,NO
0.1861,NO
0.0918,NO
0.3249,NO
0.4176,NO
0.2886,NO
0.391,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.4039,NO
0.7786,YES
0.3531,NO
0.1513,NO
0.1062,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.4413,NO
0.2687,NO
0.1392,NO
0.2637,NO
1.0,YES
0.4413,NO
0.8982,YES
0.2729,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.4176,NO
0.1876,NO
0.4413,NO
0.2253,NO
0.3103,NO
1.0,YES
1.0,YES
0.8982,YES
1.0,YES
0.4413,NO
0.8982,YES
0.2586,NO
0.1671,NO
0.1062,NO
0.10800000000000001,NO
0.3335,NO
0.3369,NO
0.3464,NO
0.2687,NO
0.1016,NO
0.2452,NO
1.0,YES
0.311,NO
1.0,YES
0.2846,NO
0.2846,NO
0.2846,NO
0.3249,NO
0.4176,NO
0.2886,NO
0.391,NO
0.1867,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2322,NO
0.7443,YES
0.2054,NO
0.2216,NO
0.3044,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3042,NO
0.2018,NO
1.0,YES
0.2963,NO
1.0,YES
0.7244,NO
0.4322,NO
0.441,NO
0.441,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.4826,NO
0.4963,YES
0.7244,NO
0.4261,NO
0.7244,NO
0.7244,NO
1.0,YES
0.7244,NO
0.9755,YES
0.2216,NO
0.3233,NO
0.7929999999999999,YES
0.2156,NO
0.1949,NO
1.0,YES
0.3772,NO
0.134,NO
1.0,YES
0.2078,NO
0.8915,YES
0.5079,NO
0.4322,NO
0.36700000000000005,NO
0.3385,NO
0.171,NO
0.2667,NO
0.1398,NO
0.537,NO
0.3122,NO
0.2637,NO
0.5079,NO
0.2987,NO
0.5719,NO
0.5079,NO
1.0,YES
0.6436,NO
0.9755,YES
0.1537,NO
0.2716,NO
0.982,YES
0.982,YES
1.0,YES
0.982,YES
0.3168,NO
0.1537,NO
0.8399,YES
0.6271,NO
0.982,YES
0.8778,NO
0.2365,NO
0.3082,NO
0.2708,NO
0.2307,NO
0.8408,YES
0.205,NO
1.0,YES
0.1573,NO
0.8408,YES
0.8778,NO
0.6351,NO
0.8778,NO
0.8778,NO
0.982,YES
0.8778,NO
0.5994,YES
0.1636,NO
0.3162,NO
1.0,YES
0.1762,NO
0.1984,NO
1.0,YES
0.2276,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.38799999999999996,NO
0.2454,NO
0.1429,NO
0.1775,NO
0.3363,NO
0.1654,NO
0.6151,NO
0.0902,NO
0.3164,NO
0.2571,NO
0.1764,NO
0.5872,NO
0.21600000000000003,NO
1.0,YES
0.5796,NO
1.0,YES
0.221,NO
0.2203,NO
0.6136,YES
0.9216,YES
1.0,YES
0.6136,YES
0.221,NO
0.2091,NO
0.3483,YES
0.4207,NO
0.6136,YES
0.4207,NO
0.7871,NO
0.7871,NO
0.7871,NO
0.221,NO
1.0,YES
0.221,NO
0.877,YES
0.2833,NO
1.0,YES
0.2878,NO
0.4207,NO
0.4207,NO
0.4207,NO
0.6136,YES
0.4207,NO
0.5177,YES
1.0,YES
1.0,YES
0.4057,NO
0.2183,NO
0.2369,NO
0.3517,NO
1.0,YES
1.0,YES
0.4057,NO
0.4076,NO
0.3868,NO
0.4076,NO
0.2131,NO
0.16,NO
0.1446,NO
1.0,YES
0.2369,NO
1.0,YES
0.2189,NO
1.0,YES
0.2369,NO
0.3547,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.4057,NO
0.4076,NO
0.4057,NO
0.2216,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3502,NO
0.1279,NO
1.0,YES
0.2044,NO
1.0,YES
0.4834,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.1612,NO
0.7517,YES
0.1439,NO
1.0,YES
0.2776,NO
0.4963,YES
0.4834,NO
0.2843,NO
0.5872,NO
0.4834,NO
1.0,YES
0.5975,NO
1.0,YES
0.2339,NO
0.3233,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3772,NO
0.2339,NO
1.0,YES
0.4814,NO
1.0,YES
0.4814,NO
0.38799999999999996,NO
0.36700000000000005,NO
0.2894,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.3901,NO
0.4963,YES
0.2571,NO
0.4814,NO
0.6965,NO
0.4814,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.5515,YES
0.5515,YES
1.0,YES
0.3772,NO
0.1622,NO
1.0,YES
0.1127,NO
1.0,YES
0.1022,NO
0.4322,NO
0.36700000000000005,NO
0.2894,NO
0.2557,NO
0.4145,YES
0.2282,NO
0.6151,YES
0.3901,NO
0.3164,YES
0.2571,NO
0.2365,NO
0.6965,NO
0.3342,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.28300000000000003,NO
0.1279,NO
1.0,YES
0.2044,NO
1.0,YES
0.1607,NO
0.4322,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.2557,NO
0.7517,YES
0.2282,NO
1.0,YES
0.3901,NO
0.4963,YES
0.2571,NO
0.1775,NO
0.6965,NO
0.3342,NO
1.0,YES
0.6789,NO
0.9755,YES
0.135,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2217,NO
0.1139,NO
0.5022,YES
0.5159,NO
1.0,YES
0.6109,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1985,NO
1.0,YES
0.1763,NO
1.0,YES
0.1853,NO
1.0,YES
0.6109,NO
0.5464,NO
0.5554,NO
0.4755,NO
1.0,YES
0.4755,NO
0.5859,YES
0.1201,NO
0.2059,NO
0.7440000000000001,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.1335,NO
0.0792,NO
0.5865,YES
0.3871,NO
0.7440000000000001,YES
0.4584,NO
0.2276,NO
0.1873,NO
0.2052,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1786,NO
1.0,YES
0.4584,NO
0.41,NO
0.4726,NO
0.4027,NO
0.7440000000000001,YES
0.4027,NO
0.5127,YES
0.2769,NO
0.243,NO
0.3451,NO
0.3776,NO
0.3776,NO
0.4172,NO
0.4548,NO
0.0606,NO
0.6446,NO
0.2128,NO
0.3489,NO
0.2358,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.3776,NO
0.0797,NO
0.3451,NO
0.3802,NO
0.3776,NO
0.2128,NO
0.2739,NO
0.2239,NO
0.3146,NO
0.3914,NO
0.2519,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.1244,NO
1.0,YES
0.3838,YES
0.1922,NO
0.1519,NO
0.0533,NO
0.1784,NO
0.2747,NO
0.2981,NO
0.2981,NO
1.0,YES
0.1333,NO
0.4171,YES
0.1004,NO
1.0,YES
0.1333,NO
0.1688,NO
0.1441,NO
0.1354,NO
0.1441,NO
0.1407,NO
0.0821,NO
0.0894,NO
0.1179,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.1936,NO
0.0538,NO
0.4013,YES
0.1584,NO
0.7752,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.1618,NO
1.0,YES
0.3405,NO
0.3094,NO
0.4726,NO
0.2464,NO
0.7752,YES
0.3581,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.1969,NO
0.2137,NO
0.1806,NO
1.0,YES
0.9740000000000001,YES
0.245,NO
0.2506,NO
0.1977,NO
0.2506,NO
0.1741,NO
0.1558,NO
0.132,NO
1.0,YES
0.2137,NO
1.0,YES
0.1642,NO
1.0,YES
0.2137,NO
0.2094,NO
0.2506,NO
0.2506,NO
0.2506,NO
0.192,NO
0.2506,NO
0.149,NO
0.2411,NO
0.1685,NO
0.1991,NO
0.2168,NO
0.3315,NO
0.3464,NO
0.2344,NO
0.2411,NO
0.2452,NO
1.0,YES
0.1991,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.2942,NO
0.2886,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.1275,NO
1.0,YES
0.3287,YES
0.2823,NO
0.2289,NO
0.2289,NO
0.2289,NO
1.0,YES
0.9863,YES
0.1657,NO
0.1431,NO
0.2289,NO
0.1095,NO
0.2636,NO
0.2636,NO
0.2636,NO
1.0,YES
0.2282,NO
1.0,YES
0.2289,NO
1.0,YES
0.2282,NO
0.1431,NO
0.1431,NO
0.1274,NO
0.1431,NO
0.2289,NO
0.1064,NO
0.1734,NO
0.2677,NO
0.2677,NO
0.2598,NO
0.3031,NO
0.3369,NO
0.2598,NO
0.2687,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.3884,NO
0.3884,NO
0.3884,NO
0.2677,NO
0.4176,NO
0.1308,NO
0.2598,NO
0.2677,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2554,NO
