50Traced_NONETRACED_SUM_SINGLE_LSA_27_MEDIAN,Associated
2.2014,YES
0.2573,NO
2.4906,YES
0.8458,NO
0.8342,NO
0.7522,NO
0.8874,NO
0.2259,NO
5.149,YES
0.2669,NO
4.4373,YES
0.6433,NO
3.1260000000000003,YES
1.1935,NO
1.8255,NO
0.8861,NO
1.1583,NO
2.168,YES
0.5642,NO
2.5076,YES
0.4871,NO
0.7245,NO
0.7175,NO
1.9056,NO
0.9232,NO
1.3212,NO
0.5045,NO
0.3857,NO
0.9931,NO
2.6918,YES
0.9544,NO
3.3435,YES
0.6797,NO
0.9153,NO
0.8432,NO
0.494,NO
1.7408,NO
0.0552,NO
1.6173,NO
0.4496,NO
0.7040000000000001,NO
3.4393,YES
3.9529,YES
3.1852,YES
3.8591,YES
1.504,NO
2.2577,YES
1.0926,NO
0.1703,NO
0.9202,NO
1.3947,YES
4.092,YES
3.3072,YES
1.7088,YES
0.8408,NO
0.2923,NO
1.2663,YES
1.224,NO
1.3702,YES
1.6262,NO
0.7566,NO
0.6956,NO
0.8793,NO
0.3928,NO
4.3766,YES
0.2253,NO
4.0999,YES
0.8775,NO
2.8303,YES
2.1029,NO
2.8498,NO
1.3139,NO
2.187,NO
1.6172,YES
0.7140000000000001,NO
1.5398,YES
0.862,NO
0.9343,NO
0.8911,NO
1.5151,NO
0.5413,NO
1.4280000000000002,NO
0.7695,NO
0.8490000000000001,NO
1.4017,NO
2.9854,YES
1.3452,NO
3.6661,YES
0.6727,NO
0.9021,NO
0.7975,NO
0.9255,NO
1.5595,NO
0.4599,NO
1.3206,NO
0.8278,NO
0.46299999999999997,NO
3.6383,YES
4.1637,YES
3.3619,YES
4.1862,YES
1.8114,NO
2.3081,YES
1.3717,NO
0.5761,NO
1.0786,NO
1.311,NO
1.8114,NO
0.7869,NO
2.1764,NO
0.6673,NO
0.6044,NO
1.4956,NO
2.4056,YES
1.8619999999999999,NO
3.0402,YES
0.3165,NO
0.5421,NO
0.3852,NO
0.8649,NO
2.0925,NO
0.3421,NO
1.9084,NO
0.7232,NO
0.7928,NO
3.3177,YES
3.6242,YES
2.9903,YES
3.6195,YES
2.2065,NO
2.0336,YES
1.879,NO
0.5314,NO
0.9126,NO
0.5949,NO
1.5716,NO
0.7105,NO
0.8935,NO
0.6955,NO
0.4877,NO
0.8677,NO
2.4613,YES
0.8499,NO
2.8513,YES
0.3579,NO
0.6111,NO
0.565,NO
0.7708,NO
1.4323,NO
0.2672,NO
1.2959,NO
0.6089,NO
0.5735,NO
2.9945,YES
3.4337,YES
2.5571,YES
3.2992,YES
1.2824,NO
1.764,YES
0.9732,NO
0.4565,NO
0.5829,NO
0.10800000000000001,NO
1.1794,NO
0.2991,NO
0.36700000000000005,NO
0.3785,NO
0.4553,NO
0.3433,NO
2.5365,YES
0.4644,NO
2.761,YES
0.2118,NO
0.3009,NO
0.2045,NO
0.6448,NO
1.0456,NO
0.2206,NO
0.9784,NO
0.4299,NO
0.3891,NO
2.8749,YES
3.1685,YES
2.4628,YES
3.1897,YES
0.7296,NO
1.5859,YES
0.5641,NO
0.8901,NO
1.3017,NO
6.8084,YES
1.7565,YES
1.9685,YES
6.3986,YES
1.4527,NO
0.9351,NO
6.3936,YES
0.2143,NO
6.5036,YES
0.3774,NO
2.1149,NO
1.06,NO
2.0151,NO
0.5576,NO
4.1101,YES
0.7635,NO
2.3759,YES
1.8329,NO
1.4372,YES
1.4188,NO
1.4566,NO
1.6375,NO
1.3062,NO
6.3688,YES
2.0091,NO
6.2764,YES
0.3712,NO
0.9795,NO
3.2461,YES
1.6248,NO
1.5006,NO
3.5657,YES
1.1328,NO
0.3093,NO
3.1145,YES
0.3501,NO
3.3049,YES
0.5515,NO
1.0018,NO
1.1298,NO
1.3829,NO
0.2805,NO
3.3967,NO
0.315,NO
1.7539,NO
0.5879,NO
1.1683,NO
1.0093,NO
1.1846,NO
0.8459,NO
0.9459,NO
3.1319,YES
0.9420000000000001,NO
3.2156,YES
0.4927,NO
0.8492,NO
3.8569,YES
3.7651,YES
3.2696,YES
4.6924,YES
0.7707,NO
0.3935,NO
3.766,YES
0.4309,NO
4.1565,YES
1.1897,NO
0.9693,NO
0.5775,NO
0.9415,NO
0.2482,NO
5.0903,YES
0.3103,NO
4.2393,YES
1.1765,NO
2.9334,YES
1.9426,NO
2.4456,NO
1.9247,NO
1.7625,NO
4.0511,YES
1.9283,NO
3.9626,YES
0.3812,NO
0.6607,NO
3.3924,YES
0.6465,NO
0.7586,NO
3.2636,YES
0.3895,NO
0.4202,NO
3.4854,YES
0.3434,NO
3.3287,YES
0.8788,NO
1.5491,NO
0.7581,NO
1.1041,NO
0.1775,NO
1.5647,NO
0.1654,NO
1.199,NO
0.6471,NO
0.539,NO
1.3206,NO
1.2373,NO
1.9380000000000002,NO
1.1906,NO
3.3609,YES
1.8527,NO
3.2957,YES
0.2432,NO
1.1147,NO
1.3738,YES
3.7015,YES
3.2973,YES
1.6362,YES
0.9203,NO
0.4284,NO
1.7397,YES
0.5245,NO
1.7801,YES
0.9676,NO
1.0923,NO
1.1723,NO
1.1572,NO
0.4812,NO
4.8952,YES
0.4328,NO
4.2736,YES
0.6721,NO
3.0984,YES
1.2689,NO
1.7953,NO
0.7823,NO
1.2221,NO
1.4683,YES
0.5213,NO
1.7459,YES
2.0692,YES
1.6480000000000001,YES
1.35,NO
0.2723,NO
0.1483,NO
1.0692,NO
2.1202,YES
2.0055,YES
1.4458,NO
0.4282,NO
1.2084,NO
0.4441,NO
0.675,NO
0.8373,NO
0.8824,NO
1.6727,YES
0.7432,NO
2.0464,YES
0.111,NO
2.2625,YES
0.0899,NO
0.6091,NO
0.7237,NO
0.3931,NO
0.5679,NO
1.3881,NO
0.3914,NO
1.2149,NO
0.623,NO
1.0436,NO
6.0173,YES
1.3230000000000002,YES
1.7106,YES
5.8293,YES
1.0703,NO
0.5806,NO
5.6919,YES
0.3801,NO
5.5358,YES
0.7485,NO
2.2244,NO
1.2002,NO
2.1641,NO
0.2641,NO
3.3632,YES
0.3174,NO
2.0718,YES
1.3032,NO
0.9488,YES
1.7606,NO
1.7108,NO
2.1698,NO
1.5330000000000001,NO
5.9156,YES
2.2527,NO
5.4496,YES
0.5467,NO
0.8521,NO
5.9127,YES
1.6938,YES
1.4216,YES
5.8522,YES
0.8266,NO
0.5718,NO
5.5494,YES
1.3526,NO
5.5756,YES
1.7446,NO
1.4378,NO
0.3863,NO
1.2179,NO
0.4011,NO
2.8654,YES
0.2286,NO
2.2174,YES
1.2958,NO
1.1232,YES
2.7913,NO
2.8778,NO
2.7903,NO
2.8185,NO
6.1437,YES
2.6259,NO
5.542999999999999,YES
0.3872,NO
1.0931,NO
5.2414,YES
1.6526,YES
1.4616,YES
5.4259,YES
0.8585,NO
0.5043,NO
5.1736,YES
0.8043,NO
5.5252,YES
1.4477,NO
1.2227,NO
0.5589999999999999,NO
0.9114,NO
0.4007,NO
3.3973,YES
0.2703,NO
2.5544,YES
0.9762,NO
1.2705,YES
2.3012,NO
2.2179,NO
2.4685,NO
2.0861,NO
5.4275,YES
2.5819,NO
5.2911,YES
0.3528,NO
0.6512,NO
5.4734,YES
1.2084,YES
1.4812,YES
5.2062,YES
0.9295,NO
0.3459,NO
5.3295,YES
0.1182,NO
5.6076,YES
0.1936,NO
1.2871,NO
0.3053,NO
1.1035,NO
0.2231,NO
2.9794,YES
0.2499,NO
1.8827,YES
0.8579,NO
0.9898,YES
1.054,NO
1.0346,NO
1.5172,NO
0.9343,NO
5.287999999999999,YES
1.4729,NO
5.5144,YES
0.1151,NO
0.9483,NO
1.1506,YES
4.4749,YES
3.8575,YES
1.5113,YES
0.6927,NO
0.2777,NO
1.2459,YES
1.1279,NO
1.6091,YES
1.6782,NO
0.8188,NO
0.9289,NO
0.9918,NO
0.4451,NO
5.5095,YES
0.245,NO
5.0856,YES
0.7744,NO
3.503,YES
1.9509,NO
2.6798,NO
1.2974,NO
2.14,NO
1.3194,YES
0.7975,NO
1.5115,YES
0.1671,NO
0.9086,NO
2.5788,YES
4.0331,YES
3.6891,YES
2.6918,YES
0.4437,NO
0.3617,NO
2.3793,YES
0.501,NO
2.9503,YES
0.9688,NO
1.0438,NO
0.6249,NO
0.8756,NO
0.3539,NO
5.2233,YES
0.3132,NO
4.953,YES
1.0615,NO
3.2991,YES
1.5961,NO
1.9701,NO
1.5066,NO
1.6166,NO
2.4431,YES
1.2111,NO
2.7962,YES
0.9628,NO
1.1264,NO
1.8998,NO
0.9963,NO
1.1597,NO
1.8282,NO
1.0459,NO
0.8361,NO
2.0663,NO
0.2146,NO
1.6852,NO
0.4873,NO
2.2859,YES
2.1949,YES
2.3946,YES
0.4545,NO
2.0618,NO
0.6963,NO
1.0044,NO
1.0268,NO
0.5551,NO
0.6152,NO
0.8056,NO
1.1177,NO
0.8157,NO
1.6393,NO
0.9429,NO
1.6221,NO
0.9396,YES
1.5387,YES
0.6564,NO
0.3317,NO
0.2127,NO
0.4619,NO
1.7141,YES
0.8878,YES
0.7812,NO
0.2484,NO
0.6168,NO
0.258,NO
0.4595,NO
0.4257,NO
0.4627,NO
1.5694,YES
0.5586,NO
1.0709,YES
0.2905,NO
1.7642,YES
0.331,NO
0.3267,NO
0.4754,NO
0.3254,NO
0.3246,NO
0.667,NO
0.3286,NO
0.5518,NO
0.1179,NO
1.0379,NO
1.9727,YES
4.3072,YES
3.8493,YES
2.404,YES
0.7876,NO
0.2697,NO
1.7224,YES
0.1109,NO
2.0201,YES
0.5166,NO
1.1223,NO
1.1581,NO
1.2231,NO
0.2468,NO
5.4627,YES
0.3136,NO
4.7685,YES
0.8055,NO
3.4292,YES
0.9593,NO
1.4931,NO
0.4647,NO
1.0189,NO
1.801,YES
0.3236,NO
2.0259,YES
2.2,YES
2.1423,YES
0.9032,NO
0.2452,NO
0.1597,NO
0.696,NO
2.4674,YES
2.1276,YES
0.9187,NO
0.1426,NO
0.8059999999999999,NO
0.3999,NO
0.5929,NO
0.6049,NO
0.6146,NO
2.2706,YES
0.4564,NO
2.2732,YES
0.2256,NO
3.0155,YES
0.1,NO
0.4243,NO
0.5733,NO
0.5091,NO
0.3723,NO
0.9604,NO
0.5862,NO
0.711,NO
0.8689,NO
1.153,NO
0.5368,NO
1.5429,NO
0.6942,NO
0.6173,NO
0.7606,NO
0.8575,NO
0.4742,NO
2.5836,YES
0.675,NO
2.7095,YES
0.5673,NO
0.8270000000000001,NO
0.8721,NO
1.1457,NO
1.6504,NO
0.6435,NO
1.1801,NO
1.2289,NO
0.5774,NO
2.7862,YES
3.199,YES
2.4672,YES
3.4259,YES
0.8598,NO
1.4489,YES
0.7373,NO
2.0537,YES
1.5043,YES
0.8002,NO
0.4721,NO
0.3877,NO
0.5863,NO
1.7833,YES
2.0926,YES
0.6719,NO
0.1079,NO
0.583,NO
0.3291,NO
0.4342,NO
0.48,NO
0.4819,NO
1.6032,YES
0.7242,NO
2.0995,YES
0.4773,NO
2.4909,YES
0.2858,NO
0.3759,NO
0.4885,NO
0.1914,NO
0.2954,NO
0.7848,NO
0.3109,NO
0.5427,NO
0.5216,NO
0.8594,NO
0.9174,NO
1.7305,NO
0.6944,NO
1.5338,NO
0.789,NO
0.3526,NO
1.081,NO
2.2747,YES
0.9315,NO
2.7938,YES
0.9907,NO
1.1223,NO
1.1128,NO
0.6789,NO
1.2651,NO
0.11699999999999999,NO
1.1351,NO
0.7123,NO
0.5418,NO
2.7713,YES
3.3826,YES
2.5848,YES
3.487,YES
1.5634,NO
1.8725,YES
1.0590000000000002,NO
