50Traced_NONETRACED_SUM_SINGLE_VSM_93_MEDIAN,Associated
0.5536,NO
0.7571,NO
0.978,NO
0.7648,NO
2.8789999999999996,YES
2.8637,YES
2.6935,YES
3.4538,YES
1.7080000000000002,NO
1.8252,YES
0.9712,NO
0.6259,NO
0.3911,NO
1.7142,NO
0.96,NO
1.1597,NO
1.6907,NO
1.3192,NO
0.1918,NO
1.6549,NO
2.9427,YES
2.1082,NO
2.8785,YES
0.3976,NO
0.7625,NO
0.2769,NO
0.6228,NO
2.1216,NO
0.4131,NO
1.4709999999999999,NO
0.5421,NO
0.9225,NO
3.0671,YES
2.8892,YES
3.1578,YES
3.7463,YES
2.2204,NO
2.1142,YES
1.3078,NO
0.695,NO
0.3144,NO
0.8589,NO
1.5521,NO
1.4015,NO
0.794,NO
1.3282,NO
0.2128,NO
0.5538,NO
3.3067,YES
1.1707,NO
2.9912,YES
0.4925,NO
0.8278,NO
0.3408,NO
0.4659,NO
2.3331,NO
0.4668,NO
1.2830000000000001,NO
1.0618,NO
1.1693,NO
3.4257,YES
3.2239999999999998,YES
2.88,YES
3.8553,YES
1.4782,NO
2.1592,YES
0.6481,NO
0.7276,NO
0.2733,NO
0.809,NO
1.0795,NO
1.0901,NO
0.8767,NO
1.3339,NO
0.0739,NO
0.5809,NO
3.2765,YES
1.1911,NO
3.1081,YES
0.4934,NO
0.7413,NO
0.3032,NO
0.6084,NO
1.9672,NO
0.3472,NO
1.0781,NO
0.9835,NO
0.9479,NO
3.3773,YES
3.3108,YES
2.9098,YES
3.9078,YES
1.499,NO
2.2055,YES
0.5561,NO
0.8768,NO
1.0666,NO
6.148,YES
1.6736,YES
1.6487,YES
5.6102,YES
2.4803,NO
0.6636,NO
5.7125,YES
0.6713,NO
6.2204,YES
0.8542,NO
1.4318,NO
1.7598,NO
1.0971,NO
0.8741,NO
3.0779,YES
0.6357,NO
2.6252,YES
1.2761,NO
0.8588,YES
1.6041,NO
0.7543,NO
1.9674,NO
2.1064,NO
6.1734,YES
2.2631,NO
4.9499,YES
0.1799,NO
0.7037,NO
4.2515,YES
1.1377,NO
1.2996,NO
3.5578,YES
1.1494,NO
0.1974,NO
3.8279,YES
0.3102,NO
3.4107,YES
0.4416,NO
0.5379999999999999,NO
0.3534,NO
0.3457,NO
0.3825,NO
2.6572,NO
0.3598,NO
2.5037,NO
0.3857,NO
1.0605,NO
0.9284,NO
0.3187,NO
0.8755,NO
0.8438,NO
3.8074,YES
0.9737,NO
3.3749,YES
0.6434,NO
0.7501,NO
3.6764,YES
4.1715,YES
4.7204,YES
3.7323,YES
1.7136,NO
0.5058,NO
3.1637,YES
3.0471,NO
3.7562,YES
2.8603,NO
0.8097,NO
1.1128,NO
0.5068,NO
0.5303,NO
6.1018,YES
0.5385,NO
5.511,YES
1.0766,NO
3.9249,YES
3.647,NO
2.7139,NO
3.6272,NO
4.1919,NO
4.2161,YES
3.0941,NO
2.7659,YES
0.2783,NO
0.5739,NO
3.7256,YES
0.7185,NO
0.9666,NO
3.3264,YES
0.9357,NO
0.2498,NO
3.3376,YES
0.159,NO
3.1419,YES
0.3545,NO
0.3677,NO
0.3932,NO
0.2733,NO
0.1775,NO
2.1595,NO
0.1654,NO
1.9665,NO
0.1428,NO
0.7609999999999999,NO
0.4065,NO
0.2072,NO
1.4996,NO
0.6876,NO
3.0686,YES
0.9042,NO
3.3219,YES
0.7588,NO
0.6711,NO
2.2634,YES
3.8394,YES
4.0204,YES
2.0152,YES
1.4833,NO
0.6198,NO
1.3945,YES
0.9636,NO
1.4308,YES
0.5786,NO
0.9452,NO
1.5092,NO
1.1011,NO
0.6141,NO
5.1632,YES
0.7443,NO
4.8473,YES
1.3849,NO
3.7058,YES
1.08,NO
0.3461,NO
1.308,NO
0.9764,NO
2.1043,YES
1.4123,NO
1.834,YES
2.4685,YES
1.5919999999999999,YES
2.0368,NO
0.7358,NO
0.638,NO
1.5419,NO
3.1125,YES
2.0381,YES
1.3262,NO
0.3013,NO
1.3512,NO
0.2048,NO
0.6984,NO
0.9477,NO
0.8334,NO
1.7677,YES
1.176,NO
2.1562,YES
0.8736,NO
2.8728,YES
0.3932,NO
0.4774,NO
0.2521,NO
0.2544,NO
0.3766,NO
1.5182,NO
0.4656,NO
1.4282,NO
0.499,NO
0.9049,NO
6.4934,YES
1.5474,YES
1.5325,YES
5.7729,YES
2.0796,NO
0.4686,NO
5.9468,YES
0.78,NO
5.7609,YES
0.8995,NO
1.1558,NO
1.3838,NO
0.8572,NO
0.6349,NO
3.426,YES
0.4136,NO
2.7636,YES
0.8959,NO
0.7417,YES
1.5221,NO
0.6254,NO
1.6198,NO
1.7313,NO
5.8579,YES
1.53,NO
5.2887,YES
0.3719,NO
0.8524,NO
5.8586,YES
2.0327,YES
2.2205,YES
5.1372,YES
1.8772,NO
0.4666,NO
5.3318,YES
1.0671,NO
5.2488,YES
1.1499,NO
1.1005,NO
1.2606,NO
0.7483,NO
0.5457,NO
3.3886,YES
0.4754,NO
3.14,YES
0.8694,NO
1.3558,YES
1.8372,NO
0.8170000000000001,NO
1.7428,NO
2.0534,NO
5.3693,YES
1.489,NO
4.5853,YES
0.6,NO
0.7185,NO
5.8843,YES
1.2497,YES
1.3569,YES
5.522,YES
2.2616,NO
0.3874,NO
5.8238,YES
1.0517,NO
6.0661,YES
1.1925,NO
0.7101,NO
1.2266,NO
0.4804,NO
0.7686,NO
3.1216,YES
0.3882,NO
2.4377,YES
0.6613,NO
0.7913,YES
1.8793,NO
1.252,NO
2.2909,NO
2.3378,NO
5.9644,YES
2.3543,NO
4.666,YES
0.3355,NO
0.8959,NO
6.3932,YES
1.7109,YES
1.8477,YES
5.9102,YES
1.8716,NO
0.4897,NO
5.9975,YES
0.631,NO
5.8103,YES
0.8906,NO
0.7552,NO
0.8177,NO
0.3283,NO
0.5269,NO
3.5147,YES
0.3519,NO
3.4355,YES
0.6738,NO
1.0914,YES
1.4862,NO
0.6289,NO
1.6762,NO
1.5501,NO
6.0738,YES
1.9795,NO
5.0439,YES
0.4678,NO
0.6361,NO
2.073,YES
3.7498,YES
3.8592,YES
1.9499,YES
1.0487,NO
0.2302,NO
1.252,YES
1.1799,NO
1.2443,YES
0.8669,NO
0.8372,NO
1.276,NO
0.8791,NO
0.5314,NO
5.1491,YES
0.326,NO
4.8468,YES
1.0144,NO
3.5396,YES
1.271,NO
0.5719,NO
1.4587,NO
1.2247,NO
2.0124,YES
1.5157,NO
1.6491,YES
0.4065,NO
0.5813,NO
2.8294,YES
3.3753,YES
3.5321,YES
2.3038,YES
1.2366,NO
0.2998,NO
2.213,YES
0.9232,NO
2.0778,YES
0.7109,NO
0.3572,NO
0.982,NO
0.5095,NO
0.632,NO
4.7893,YES
0.529,NO
4.7046,YES
0.8226,NO
3.3921,YES
1.1175,NO
0.4952,NO
1.5015,NO
1.0422,NO
2.748,YES
1.5929,NO
2.1913,YES
0.6837,NO
0.7124,NO
1.4673,NO
1.1431,NO
0.8931,NO
1.5189,NO
1.062,NO
0.1339,NO
0.9151,NO
0.5225,NO
1.1367,NO
0.3248,NO
2.0003,YES
2.3304,YES
1.9975,YES
0.386,NO
1.5204,NO
0.0987,NO
0.8228,NO
1.169,NO
0.445,NO
0.3939,NO
0.3142,NO
1.1053,NO
0.4799,NO
1.2083,NO
0.6105,NO
2.2569,NO
2.4702,YES
1.5607,YES
1.172,NO
0.5720000000000001,NO
0.4958,NO
0.6487,NO
2.7438,YES
1.4674,YES
0.6478,NO
0.6411,NO
0.7425,NO
0.7367,NO
0.1661,NO
0.3315,NO
0.2013,NO
2.2363,YES
0.6841,NO
1.761,YES
0.6352,NO
2.6711,YES
0.4322,NO
0.77,NO
0.7694,NO
0.4106,NO
0.8641,NO
0.8863,NO
0.4687,NO
0.4865,NO
0.1484,NO
0.4784,NO
1.8293,YES
3.9298,YES
4.1098,YES
1.4236,YES
0.6652,NO
0.1866,NO
1.1972,YES
0.6825,NO
1.0854,YES
0.3552,NO
0.2753,NO
0.6575,NO
0.358,NO
0.2733,NO
4.9416,YES
0.2916,NO
4.773,YES
0.8111,NO
3.8275,YES
0.9199,NO
0.2204,NO
0.8297,NO
0.6666,NO
1.7398,YES
1.1178,NO
1.3659,YES
3.1363,YES
2.3019,YES
1.6689,NO
1.0818,NO
0.9038,NO
1.0809,NO
3.5869999999999997,YES
2.0323,YES
0.9633,NO
0.7265,NO
1.1663,NO
0.7577,NO
0.8141,NO
1.2134,NO
0.9883,NO
2.432,YES
1.1855,NO
2.3733,YES
1.0812,NO
3.56,YES
0.7429,NO
0.8594,NO
0.8527,NO
0.7213,NO
0.9357,NO
1.3974,NO
0.8073,NO
1.0934,NO
0.8502,NO
0.3119,NO
0.3994,NO
1.2245,NO
1.1049,NO
0.5282,NO
1.3076,NO
0.2545,NO
0.3662,NO
3.0851,YES
0.9199,NO
2.9985,YES
0.7195,NO
1.0524,NO
0.6881,NO
0.8317,NO
1.6829,NO
0.5638,NO
0.9487,NO
1.2166,NO
1.0759,NO
3.1528,YES
3.2998,YES
2.7405,YES
3.6208,YES
1.1988,NO
2.0728,YES
0.5263,NO
2.9981,YES
2.1192,YES
1.0967,NO
0.3813,NO
0.4321,NO
0.5533,NO
3.2271,YES
1.9939,YES
0.5901,NO
0.1368,NO
0.6943,NO
0.2071,NO
0.1665,NO
0.3728,NO
0.2663,NO
2.3362,YES
0.5115,NO
2.2562,YES
0.4745,NO
3.0341,YES
0.3638,NO
0.2348,NO
0.326,NO
0.2621,NO
0.3476,NO
0.6837,NO
0.2647,NO
0.4348,NO
0.6703,NO
0.2795,NO
1.172,NO
1.1487,NO
0.7978,NO
1.5669,NO
0.9634,NO
0.389,NO
1.1764,NO
2.4667,YES
1.4096,NO
2.53,YES
0.6339,NO
0.8642,NO
0.5372,NO
0.7126,NO
1.7977,NO
0.4781,NO
1.3673,NO
0.8867,NO
0.5618,NO
2.5284,YES
2.4421,YES
1.9708,YES
2.8,YES
1.788,NO
1.7347,YES
1.0314,NO
