50Traced_NONETRACED_MAX_RAW_LSA_97_MEDIAN,Associated
0.1143,NO
0.1354,NO
0.0996,NO
0.1407,NO
0.0996,NO
0.0894,NO
0.1248,NO
0.0288,NO
0.3362,YES
1.0,YES
1.0,YES
0.2373,YES
0.1548,NO
0.044000000000000004,NO
0.3362,YES
0.183,NO
0.3362,YES
0.1166,NO
0.2227,NO
0.2227,NO
0.2227,NO
0.0891,NO
1.0,YES
0.07400000000000001,NO
1.0,YES
0.1039,NO
1.0,YES
0.073,NO
0.2044,NO
0.1488,NO
0.0948,NO
0.3362,YES
0.2085,NO
0.1119,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0993,NO
0.1401,NO
0.35200000000000004,YES
0.4184,YES
0.1111,NO
0.1422,NO
0.1267,NO
0.1422,NO
0.1741,NO
0.17300000000000001,NO
0.17300000000000001,NO
1.0,YES
0.1283,NO
1.0,YES
0.0993,NO
1.0,YES
0.1283,NO
0.0909,NO
0.1143,NO
0.1266,NO
0.0726,NO
0.192,NO
0.1128,NO
0.0813,NO
0.1553,NO
0.1339,NO
0.1377,NO
0.2168,NO
0.1494,NO
0.1986,NO
0.1488,NO
0.0869,NO
0.1921,NO
1.0,YES
0.1412,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.159,NO
0.20600000000000002,NO
0.1658,NO
0.1333,NO
0.2072,NO
0.1671,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1378,NO
1.0,YES
0.1219,NO
0.4428,YES
0.434,YES
0.2823,NO
0.1584,NO
0.1292,NO
0.1187,NO
0.1652,YES
0.4499,YES
0.0947,NO
0.1269,NO
0.0687,NO
0.1269,NO
0.1665,NO
0.1472,NO
0.1463,NO
1.0,YES
0.1292,NO
1.0,YES
0.1292,NO
1.0,YES
0.1292,NO
0.0956,NO
0.0457,NO
0.1274,NO
0.0956,NO
0.1427,NO
0.0956,NO
0.0769,NO
0.1727,NO
0.1727,NO
0.1705,NO
0.1778,NO
0.1494,NO
0.233,NO
0.1529,NO
0.1098,NO
0.233,NO
1.0,YES
0.1705,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1727,NO
0.20600000000000002,NO
0.1714,NO
0.0815,NO
0.2286,NO
0.161,NO
1.0,YES
0.4613,YES
1.0,YES
1.0,YES
0.1937,NO
1.0,YES
0.233,NO
