50Traced_NONETRACED_SUM_SINGLE_VSM_72_MAX,Associated
0.3694,NO
0.3688,NO
1.8986,NO
0.1607,NO
1.6059999999999999,NO
0.4601,NO
0.6943,NO
3.7025,YES
2.9833,YES
3.3174,YES
2.8852,YES
1.7509,NO
3.4623,YES
1.3385,NO
0.5857,NO
0.2526,NO
0.3412,NO
2.3488,NO
0.8058,NO
1.324,NO
0.5971,NO
0.3636,NO
0.6249,NO
3.0864,YES
0.6691,NO
3.2815,YES
0.3974,NO
0.6962,NO
0.1747,NO
0.4293,NO
2.0427,NO
0.2617,NO
1.6515,NO
0.6557,NO
1.1098,NO
3.8631,YES
3.3491,YES
3.4464,YES
2.844,YES
0.9673,NO
3.6627,YES
0.5145,NO
0.9363,NO
0.6681,NO
0.8244,NO
2.3072,NO
1.1052,NO
1.3999,NO
1.1002,NO
0.6655,NO
1.1712,NO
2.7717,YES
0.9142,NO
2.9039,YES
0.4993,NO
0.7411,NO
0.4173,NO
0.5991,NO
1.9109,NO
0.6574,NO
1.6258,NO
1.2826,NO
0.9332,NO
3.634,YES
3.0438,YES
3.1767,YES
2.4687,YES
1.2932,NO
3.1038,YES
1.1062,NO
0.6531,NO
0.4754,NO
0.2747,NO
1.9428,NO
0.7897,NO
0.9904,NO
0.6493,NO
0.4472,NO
0.6828,NO
2.7658,YES
0.5745,NO
2.957,YES
0.6163,NO
0.8179,NO
0.4856,NO
0.4508,NO
1.6471,NO
0.3784,NO
1.1292,NO
0.7797,NO
0.7154,NO
3.3296,YES
2.798,YES
2.95,YES
2.3634,YES
0.7382,NO
3.0885,YES
0.5001,NO
0.9037,NO
0.6097,NO
6.3916,YES
1.8595,YES
1.7252,YES
6.122999999999999,YES
1.1591,NO
0.5928,NO
5.8469,YES
0.3863,NO
5.7564,YES
0.3716,NO
1.7457,NO
1.2604,NO
1.5244,NO
0.7211,NO
2.9346,YES
0.6013,NO
3.9648,YES
1.1175,NO
1.9889,YES
1.0309,NO
0.9732,NO
1.2554,NO
1.5443,NO
5.5076,YES
1.8684,NO
5.0517,YES
0.6719,NO
0.6607,NO
3.9556,YES
1.1905,NO
0.7979,NO
3.9965,YES
1.0633,NO
0.3588,NO
4.4158,YES
0.5847,NO
4.0163,YES
0.6151,NO
1.8397,NO
1.6304,NO
1.6219999999999999,NO
0.5346,NO
1.8113,NO
0.2251,NO
2.0974,NO
0.912,NO
0.6419,NO
0.9978,NO
0.8356,NO
1.3878,NO
1.4017,NO
3.4955,YES
1.2708,NO
3.4303,YES
0.9045,NO
0.8722,NO
4.2195,YES
4.9678,YES
4.1499,YES
3.8428,YES
1.3764,NO
0.3789,NO
4.4762,YES
0.9717,NO
3.8921,YES
1.13,NO
1.6686,NO
2.4325,NO
2.4043,NO
0.4963,NO
4.8981,YES
0.3582,NO
6.1039,YES
1.4982,NO
4.3452,YES
1.7612,NO
1.4603,NO
1.4681,NO
1.7914,NO
3.7606,YES
2.2281,NO
3.6566,YES
0.1837,NO
0.1646,NO
2.7975,YES
0.5656,NO
0.6095,NO
2.7823,YES
0.5531,NO
0.153,NO
2.6771,YES
0.1835,NO
2.6582,YES
0.1912,NO
1.2722,NO
0.3057,NO
0.6873,NO
0.1775,NO
1.459,NO
0.1654,NO
1.5879,NO
0.1816,NO
0.7498,NO
0.5609,NO
0.3601,NO
0.4567,NO
0.6486,NO
2.4171,YES
0.3584,NO
2.6019,YES
0.6361,NO
0.8982,NO
1.5255,YES
5.1562,YES
4.444,YES
1.247,YES
0.7703,NO
0.4265,NO
2.1358,YES
0.8254,NO
1.1296,YES
0.4295,NO
1.0329,NO
1.6461,NO
1.7558,NO
0.7565,NO
4.78,YES
0.7506,NO
5.0943,YES
1.4226,NO
4.5129,YES
0.932,NO
1.3063,NO
0.9392,NO
0.6098,NO
1.544,YES
0.4783,NO
1.5686,YES
2.656,YES
2.7013,YES
2.0701,NO
0.9429,NO
0.6262,NO
2.0429,NO
2.2857,YES
2.2246,YES
2.3727,NO
0.3375,NO
1.9872,NO
0.3652,NO
1.1205,NO
1.2623,NO
1.2824,NO
1.7346,YES
1.0555,NO
2.465,YES
1.39,NO
2.9004,YES
0.4763,NO
1.067,NO
0.8365,NO
0.9721,NO
0.8348,NO
2.0892,NO
0.6124,NO
1.7803,NO
0.6404,NO
0.3803,NO
6.9039,YES
2.0329,YES
1.8104,YES
6.9467,YES
1.2185,NO
0.4764,NO
6.678999999999999,YES
0.6859999999999999,NO
6.1863,YES
0.4957,NO
2.0976,NO
1.4257,NO
1.6575,NO
0.5886,NO
3.3246,YES
0.4441,NO
4.2682,YES
1.1158,NO
2.0486,YES
1.6379,NO
1.604,NO
1.9732,NO
2.0591,NO
6.3147,YES
2.2596,NO
5.5426,YES
0.8105,NO
0.4557,NO
6.2549,YES
1.5104,YES
1.6148,YES
5.9183,YES
1.2803,NO
0.5872,NO
5.7045,YES
0.3723,NO
5.5514,YES
0.2292,NO
1.6343,NO
0.9435,NO
1.4082,NO
0.5051,NO
2.6958,YES
0.5988,NO
3.6623,YES
1.2588,NO
1.6181,YES
1.0156,NO
0.9864,NO
1.1162,NO
1.1567,NO
5.4961,YES
1.5513,NO
4.9861,YES
0.6689,NO
0.4077,NO
6.5811,YES
2.5778,YES
2.1354,YES
6.6657,YES
1.2858,NO
0.4502,NO
6.3449,YES
0.7278,NO
5.9051,YES
0.6245,NO
1.6928,NO
1.2872,NO
1.4288,NO
0.5728,NO
3.4927,YES
0.4115,NO
4.7295,YES
1.1843,NO
2.5612,YES
1.8707,NO
1.6903,NO
2.0834,NO
2.1303,NO
5.9887,YES
2.5227,NO
5.3039,YES
0.7512,NO
0.5688,NO
6.3115,YES
1.7323,YES
1.7138,YES
6.1038,YES
1.4311,NO
0.4423,NO
6.1149,YES
0.6767,NO
5.8783,YES
0.6953,NO
2.0972,NO
1.6583,NO
2.0523,NO
0.5014,NO
2.6838,YES
0.4056,NO
3.6892,YES
1.0304,NO
1.4248,YES
1.4735,NO
1.1193,NO
1.6038,NO
1.3482,NO
5.5355,YES
1.7014,NO
5.252999999999999,YES
0.3747,NO
0.4179,NO
1.5264,YES
5.0137,YES
4.1755,YES
1.1149,YES
0.7537,NO
0.2269,NO
1.6453,YES
1.067,NO
1.1049,YES
0.9892,NO
0.2488,NO
1.0083,NO
0.9936,NO
0.2244,NO
4.2792,YES
0.289,NO
4.8613,YES
1.0891,NO
4.2303,YES
1.4666,NO
1.3966,NO
1.2862,NO
0.9632,NO
1.3904,YES
1.1535,NO
1.6709,YES
0.5952,NO
0.5331,NO
2.6094,YES
4.6541,YES
3.8192,YES
2.5451,YES
0.8370000000000001,NO
0.4312,NO
2.6797,YES
0.8015,NO
2.1756,YES
0.5951,NO
0.5596,NO
1.0926,NO
1.125,NO
0.4179,NO
4.4682,YES
0.4221,NO
5.4133,YES
1.177,NO
4.3746,YES
1.3806,NO
1.3645,NO
1.0791,NO
1.2287,NO
2.4821,YES
1.5768,NO
2.3054,YES
0.3754,NO
0.685,NO
1.5523,NO
1.1346,NO
0.8757,NO
1.7380000000000002,NO
0.7195,NO
0.1827,NO
2.6688,NO
0.4054,NO
1.8003,NO
0.3635,NO
2.32,YES
2.1555,YES
2.3040000000000003,YES
0.3,NO
1.4878,NO
0.1664,NO
1.5549,NO
0.7309,NO
0.7026,NO
0.6571,NO
0.5932,NO
0.547,NO
0.6081,NO
1.7563,NO
0.4203,NO
1.2662,NO
2.6210000000000004,YES
2.5942,YES
0.3566,NO
0.6704,NO
0.4755,NO
0.3446,NO
2.301,YES
1.476,YES
0.3974,NO
0.3006,NO
0.4751,NO
0.4721,NO
0.3953,NO
0.753,NO
0.5826,NO
1.6886,YES
0.6818,NO
2.4621,YES
0.7272,NO
2.6501,YES
0.5127,NO
0.698,NO
0.5432,NO
0.4648,NO
0.47700000000000004,NO
0.5284,NO
0.5348,NO
0.2287,NO
0.4732,NO
0.5256,NO
2.5024,YES
5.0157,YES
4.3464,YES
2.1738,YES
0.6884,NO
0.2984,NO
2.5563,YES
0.6618,NO
1.9424,YES
0.3521,NO
0.3353,NO
0.9827,NO
1.0685,NO
0.4473,NO
4.7508,YES
0.4591,NO
5.3773,YES
1.2591,NO
4.5931,YES
0.9917,NO
1.2012,NO
1.1279,NO
0.802,NO
2.2952,YES
1.0665,NO
2.2008,YES
2.4958,YES
2.4555,YES
1.3228,NO
0.7182,NO
0.569,NO
1.2524,NO
1.6763,YES
2.0709,YES
1.183,NO
0.3012,NO
1.1573,NO
0.2467,NO
0.626,NO
0.7767,NO
0.8326,NO
1.6371,YES
1.0028,NO
2.416,YES
1.0552,NO
2.5106,YES
0.6786,NO
0.4563,NO
0.5563,NO
0.3119,NO
0.4835,NO
1.3126,NO
0.7142,NO
0.7837,NO
1.0535,NO
1.0372,NO
0.4551,NO
1.584,NO
0.7658,NO
0.7742,NO
0.9372,NO
0.7027,NO
1.1917,NO
1.8063,YES
0.8949,NO
2.1358,YES
1.2289,NO
1.6717,NO
1.36,NO
0.6695,NO
1.4247,NO
0.6542,NO
1.113,NO
1.2291,NO
0.5057,NO
2.2919,YES
1.9603,YES
2.0838,YES
1.7417,YES
0.6669,NO
2.0389,YES
0.6463,NO
3.1717,YES
3.1719999999999997,YES
0.5251,NO
0.9466,NO
0.6833,NO
0.3292,NO
2.4882,YES
2.0929,YES
0.5442,NO
0.3528,NO
0.4554,NO
0.4363,NO
0.3243,NO
0.7819,NO
0.6483,NO
2.2636,YES
0.7086,NO
3.0639999999999996,YES
0.8247,NO
3.3326,YES
0.5845,NO
0.7629,NO
0.6437,NO
0.5523,NO
0.4092,NO
0.6122,NO
0.4836,NO
0.3688,NO
0.6198,NO
0.3716,NO
0.9009999999999999,NO
1.4072,NO
0.544,NO
1.4232,NO
0.5922,NO
0.2056,NO
1.045,NO
2.0579,YES
1.3288,NO
2.4555,YES
0.6488,NO
1.0769,NO
0.6887,NO
0.3805,NO
1.5287,NO
0.122,NO
1.2934,NO
0.5226,NO
0.5099,NO
2.7094,YES
2.0933,YES
2.4561,YES
2.0358,YES
1.0848,NO
2.6117,YES
0.9492,NO
