50Traced_NONETRACED_MAX_SINGLE_VSM_82_MEDIAN,Associated
0.0894,NO
0.0635,NO
0.1793,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.257,NO
0.0541,NO
0.7752,YES
0.3019,NO
0.7752,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.1146,NO
1.0,YES
0.0409,NO
1.0,YES
0.3867,NO
1.0,YES
0.3405,NO
0.2885,NO
0.2295,NO
0.2563,NO
0.7752,YES
0.4518,NO
0.4541,YES
0.9740000000000001,YES
0.316,YES
0.3473,NO
0.2287,NO
0.3075,NO
0.3139,NO
0.9740000000000001,YES
0.9740000000000001,YES
0.33399999999999996,NO
0.1844,NO
0.33399999999999996,NO
0.1844,NO
0.3489,NO
0.337,NO
0.3489,NO
0.316,YES
0.2311,NO
1.0,YES
0.2261,NO
1.0,YES
0.1526,NO
0.1844,NO
0.1844,NO
0.1844,NO
0.1046,NO
0.33399999999999996,NO
0.1128,NO
0.2295,NO
0.1671,NO
0.3133,NO
0.1991,NO
0.3895,NO
0.3471,NO
0.3464,NO
0.2344,NO
0.1058,NO
0.2452,NO
0.8445,YES
0.1991,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.3249,NO
0.3393,NO
0.1658,NO
0.391,NO
0.2508,NO
0.2089,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.2823,NO
0.1703,NO
0.2289,NO
0.2289,NO
1.0,YES
1.0,YES
0.2289,NO
0.1079,NO
0.2289,NO
0.1095,NO
0.1665,NO
0.1558,NO
0.1463,NO
1.0,YES
0.1721,NO
1.0,YES
0.1684,NO
1.0,YES
0.1136,NO
0.0503,NO
0.0852,NO
0.1274,NO
0.0773,NO
0.2289,NO
0.0804,NO
0.1341,NO
0.263,NO
0.3133,NO
0.4855,NO
0.3895,NO
0.2598,NO
0.6773,NO
0.4224,NO
0.263,NO
0.4855,NO
1.0,YES
0.7077,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.3249,NO
0.5133,NO
0.263,NO
0.391,NO
0.2556,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.3939,NO
