50Traced_NONETRACED_RFSMOTE_RAW_VSM_0_SUM,Associated
0.07588411849145243,NO
0.8982774370351038,YES
0.8796815868458829,YES
0.8261124885814957,YES
0.8328330940884773,YES
0.1367610596372178,NO
0.7583844447344383,YES
0.05539605898473183,NO
0.055787550567662804,NO
0.04202009656792379,NO
0.713754404280308,YES
0.8819652877463136,YES
0.8091478533211536,YES
0.7308495367349602,YES
0.04926269085214668,NO
0.030927835051546393,NO
0.7789377528383141,YES
0.16103353777893775,NO
0.7131671669059116,YES
0.08671538561920919,NO
0.138457523163252,NO
0.1592718256557484,NO
0.1464831006133368,NO
0.08632389403627824,NO
0.7904867545347776,YES
0.0835182043586063,NO
0.8151507242594285,YES
0.0841706903301579,NO
0.8107138196528776,YES
0.12521205794075427,NO
0.13545608769411457,NO
0.13689155683152812,NO
0.05885423463395537,NO
0.08684588281351951,YES
0.0643351167949889,NO
0.7305232937491846,YES
0.0838444473443821,NO
0.04012788725042411,NO
0.14687459219626778,NO
0.11549001696463526,NO
0.09245726216886338,NO
0.1218191308886859,NO
0.09937361346731047,NO
0.0917395276001566,NO
0.12194962808299623,NO
0.1212971421114446,YES
0.12495106355213362,NO
0.8036669711601201,YES
0.15587889860368004,NO
0.1243638261777372,NO
0.1241680803862717,NO
0.02629518465352995,NO
0.06002870938274827,NO
0.028056896776719298,NO
0.06413937100352343,NO
0.13871851755187264,NO
0.05604854495628344,NO
0.7666057679759886,YES
0.7382878768106487,YES
0.11555526556179044,YES
0.8467962938796817,YES
0.14844055852799165,NO
0.7521205794075428,YES
0.07836356518334855,NO
0.053438601070076995,NO
0.07888555396058985,NO
0.13767453999739004,NO
0.11986167297403108,NO
0.0852146678846405,NO
0.12716951585540912,NO
0.07888555396058985,NO
0.05461307581886989,NO
0.7874200704684851,NO
0.21518987341772153,YES
0.1444603941015268,NO
0.10478924703118883,YES
0.07836356518334855,NO
0.0394754012788725,NO
0.03373352472921832,NO
0.12462482056635782,NO
0.07810257079472793,NO
0.09950411066162079,NO
0.19378833355082867,NO
0.07692809604593501,NO
0.17545347775022838,NO
0.25525251207099053,YES
0.20657705859324027,YES
0.3139110009134804,YES
0.7603419026490931,YES
0.11744747487929011,NO
0.16592718256557484,YES
0.10413676105963723,NO
0.08541041367610597,NO
0.041693853582147986,NO
0.1189481926138588,NO
0.14432989690721648,NO
0.12508156074644394,NO
0.11046587498368785,NO
0.10139631997912046,NO
0.0700769933446431,NO
0.10576797598851626,NO
0.8775283831397626,YES
0.11079211796946367,NO
0.12743051024402977,YES
0.138457523163252,NO
0.124690069163513,NO
0.1224716168602375,NO
0.024011483753099305,NO
0.0838444473443821,NO
0.025120709904737047,NO
0.07027273913610857,NO
0.11627300013049721,NO
0.0828657183870547,NO
0.2549915176823699,YES
0.8719822523815739,YES
0.8266344773587369,YES
0.818543651311497,YES
0.13545608769411457,NO
0.7746965940232285,YES
0.0677280438470573,NO
0.038953412501631215,NO
0.038105180738614124,NO
0.06198616729740312,NO
0.1798251337596242,NO
0.08462743051024404,NO
0.04730523293749185,NO
0.030993083648701555,NO
0.02622993605637479,NO
0.08423593892731307,NO
0.9309017356126844,YES
0.031123580843011873,NO
0.797142111444604,YES
0.12971421114446038,NO
0.12514680934359912,NO
0.12495106355213362,NO
0.04691374135456088,NO
0.05904998042542086,NO
0.045282526425681854,NO
0.05513506459611119,NO
0.10257079472791336,NO
0.09056505285136371,NO
0.8640219235286442,YES
0.8595197703249381,YES
0.8488842489886469,YES
0.7260211405454783,YES
0.08123450345817565,NO
0.7176040715124625,YES
0.0561137935534386,NO
0.06126843272869633,NO
0.020944799686806737,NO
0.976445256426987,YES
0.0848884248988647,YES
0.07157771107921179,YES
0.8297664100221845,YES
0.13747879420592457,NO
0.061007438340075694,NO
0.8571055722301971,YES
0.05506981599895603,NO
0.20612031841315415,YES
0.06061594675714472,NO
0.1305624429074775,NO
0.08912958371395016,NO
0.08769411457653661,NO
0.050371917003784426,NO
0.05630953934490409,YES
0.048610204880595066,NO
0.14609160903040586,YES
0.13043194571316719,NO
0.07771107921179696,YES
0.07444864935403889,NO
0.04371656009395798,NO
0.18889468876419158,NO
0.06981599895602245,NO
0.8657836356518337,YES
0.15568315281221454,NO
0.12730001304971944,YES
0.108899908651964,NO
0.09245726216886338,NO
0.8785723606942452,YES
0.13219365783635653,NO
0.09167427900300143,NO
0.2628865979381444,YES
0.1107268693723085,NO
0.06309539344904086,NO
0.9994780112227588,YES
0.11614250293618689,NO
0.27737178650659017,YES
0.0912175388229153,NO
0.20448910348427513,NO
0.20050893905781025,NO
0.1642959676366958,NO
0.10309278350515466,NO
0.13441211013963197,NO
0.08273522119274437,NO
0.23117577972073602,NO
0.08619339684196792,NO
0.16357823306798905,NO
0.12142763930575493,NO
0.10792117969463658,NO
0.23730914785332116,NO
0.11659924311627301,NO
0.8915568315281223,YES
0.21068772021401538,NO
0.17904215059376224,YES
0.04358606289964766,NO
0.015268171734307712,NO
0.8054939318804647,YES
0.17382226282134933,YES
0.7896385227717605,YES
0.7883987994258125,YES
0.07196920266214277,NO
0.02244551742137544,NO
0.8266344773587369,YES
0.14341641654704423,NO
0.814171995302101,YES
0.06296489625473053,NO
0.1458306146417852,NO
0.12599504110661622,NO
0.12514680934359912,NO
0.021271042672582542,NO
0.7611248858149551,YES
0.020357562312410284,NO
0.8201748662403759,YES
0.07138196528774632,NO
0.7688242202792641,YES
0.14791856975075035,NO
0.1292574709643743,NO
0.18302231502022706,NO
0.0668798120840402,NO
0.15007177345687067,YES
0.11933968419678975,NO
0.7731958762886598,YES
0.09826438731567272,NO
0.09891687328722432,NO
0.24474748792900955,YES
0.10648571055722303,NO
0.09911261907868982,NO
0.9178520161816521,YES
0.10120057418765496,NO
0.09134803601722563,NO
0.9531515072425943,YES
0.0952629518465353,NO
0.3131932663447736,YES
0.08651963982774372,NO
0.1379355343860107,NO
0.09213101918308758,NO
0.07484014093696986,NO
0.10733394232024013,NO
0.12893122797859846,NO
0.09943886206446562,NO
0.22360694245073734,NO
0.050371917003784426,NO
0.16527469659402322,NO
0.13623907085997652,NO
0.10661620775153335,NO
0.24605245987211274,NO
0.13245465222497718,NO
0.9063030144851888,YES
0.22536865457392666,NO
0.20285788855539608,YES
0.674474748792901,NO
0.003523424246378701,NO
0.6794988907738484,YES
0.11986167297403108,YES
0.7256296489625473,YES
0.6783244160250556,YES
0.01689938666318674,NO
0.6503980164426466,NO
0.7225629648962548,YES
0.0666840662925747,NO
0.6723215450867808,YES
0.05637478794205925,NO
0.10309278350515466,NO
0.10459350123972336,NO
0.10798642829179173,NO
0.03275479577189091,NO
0.7517943364217671,YES
0.031580321023098004,NO
0.7440297533603029,YES
0.07940754273783113,NO
0.7230849536734961,YES
0.0013049719431032225,NO
0.038105180738614124,NO
0.037061203184131544,NO
0.014354691374135458,NO
0.035364739658097354,YES
0.01618165209447997,NO
0.6855670103092785,YES
0.18882944016703643,YES
0.022967506198616733,YES
0.22863108443168473,NO
0.09252251076601853,NO
0.08671538561920919,NO
0.08978206968550179,NO
0.14772282395928488,YES
0.8849667232154509,YES
0.7356126843272871,NO
0.04097611901344122,NO
0.7429857758058203,NO
0.035234242463787036,NO
0.1305624429074775,NO
0.09591543781808692,NO
0.08586715385619209,NO
0.04658749836878508,YES
0.05350384966723216,NO
0.8018400104397756,YES
0.008482317630170953,NO
0.18628474487798513,YES
0.016116403497324808,NO
0.058071251468093436,NO
0.052003131932663454,NO
0.07366566618817696,NO
0.06935925877593632,NO
0.1335638783766149,NO
0.08939057810257081,NO
0.056505285136369564,NO
0.04626125538300927,NO
0.035364739658097354,NO
0.8441863499934752,YES
0.06681456348688503,YES
0.0438470572882683,YES
0.1980947409630693,YES
0.04815346470050894,NO
0.03569098264387316,NO
1.0,YES
0.05272086650137022,NO
0.2375701422419418,YES
0.04143285919352734,NO
0.19000391491582933,NO
0.11333681325851497,NO
0.12358084301187525,NO
0.046326503980164434,NO
0.06505285136369568,YES
0.04195484797076863,NO
0.18739397102962288,YES
0.045086780634216374,NO
0.11999217016834138,YES
0.0797990343207621,NO
0.05298186088999087,NO
0.18876419156988125,NO
0.06831528122145375,NO
0.8375309930836488,YES
0.16253425551350648,NO
0.22843533864021923,YES
0.0683805298186089,NO
0.02244551742137544,NO
0.923071903954065,YES
0.13597807647135587,YES
0.1224716168602375,YES
0.8049719431032233,YES
0.13454260733394233,NO
0.06753229805559183,NO
0.842033146287355,YES
0.11457653660446301,NO
0.8346600548088217,YES
0.06250815607464438,NO
0.14008873809213104,NO
0.1065509591543782,NO
0.10531123580843013,NO
0.05337335247292183,NO
0.7431815215972857,YES
0.0490669450606812,NO
0.13943625212057942,YES
0.11992692157118623,NO
0.09421897429205273,YES
0.13075818869894298,NO
0.11196659271825657,NO
0.1875244682239332,NO
0.07777632780895213,NO
0.8422941406759756,YES
0.14426464831006133,NO
0.7834399060420202,YES
0.07908129975205536,NO
0.06322589064335118,NO
0.9872112749575885,YES
0.09741615555265562,YES
0.12175388229153072,YES
0.859128278742007,YES
0.1396319979120449,NO
0.09735090695550047,NO
0.8640219235286442,YES
0.06342163643481666,NO
0.8985384314237245,YES
0.05820174866240376,NO
0.08828135195093306,NO
0.047761973117577974,NO
0.03255904998042542,NO
0.12423332898342684,NO
0.10126582278481014,YES
0.12038366175127235,NO
0.21479838183479055,YES
0.1072034451259298,NO
0.15555265561790424,YES
0.10596372177998173,NO
0.07640610726869373,NO
0.2276523554743573,NO
0.10341902649093046,NO
0.869241811301057,YES
0.2041628604984993,NO
0.15985906303014485,YES
0.03777893775283832,NO
0.03927965548740702,NO
0.8458828135195096,YES
0.06270390186610988,YES
0.03490799947801123,YES
0.8358997781547698,YES
0.03484275088085607,NO
0.027795902388098655,NO
0.9851885684457785,YES
0.0569620253164557,NO
0.2266736265170299,YES
0.04893644786637088,NO
0.17806342163643482,NO
0.07392666057679761,NO
0.08919483231110531,NO
0.059832963591282796,NO
0.05878898603680021,YES
0.057810257079472786,NO
0.19156988124755317,YES
0.03321153595197703,NO
0.13160642046196008,YES
0.07484014093696986,NO
0.044564791856975074,NO
0.1960720344512593,NO
0.06296489625473053,NO
0.8410544173300275,YES
0.14609160903040586,NO
0.26967245204228113,YES
0.06661881769541955,NO
0.05056766279524991,NO
0.7110792117969464,YES
0.22419417982513376,YES
0.816977684979773,YES
0.7446169907346992,YES
0.052851363695680546,NO
0.027665405193788337,NO
0.7769150463265041,YES
0.1201226673626517,NO
0.7174735743181523,YES
0.0840401931358476,NO
0.15385619209187001,NO
0.1697116012005742,NO
0.1561398929923007,NO
0.10230980033929271,NO
0.7918569750750359,YES
0.09904737048153467,NO
0.17062508156074646,YES
0.08991256687981208,NO
0.8171081821740833,YES
0.7226934620905652,NO
0.09676366958110402,NO
0.0966331723867937,NO
0.7104267258253948,NO
0.09069555004567403,YES
0.0689025185958502,NO
0.7227587106877204,YES
0.06988124755317762,NO
0.05872373743964506,NO
0.8097350906955502,YES
0.8583452955761453,YES
0.8804645700117448,YES
0.16070729479316193,YES
0.055526556179042154,NO
0.043194571316716696,NO
0.8343338118230459,YES
0.11131410674670497,NO
0.8422941406759756,YES
0.07908129975205536,NO
0.08599765105050242,NO
0.05911522902257602,NO
0.03732219757275219,NO
0.11059637217799817,NO
0.8356387837661492,YES
0.10713819652877463,NO
0.3652616468745922,YES
0.04971943103223281,NO
0.9437557092522512,YES
0.10093957979903431,NO
0.08684588281351951,NO
0.18628474487798513,NO
0.0794727913349863,NO
0.1532689547174736,YES
0.14145895863238941,NO
0.7970116142502937,YES
0.0495889338379225,NO
0.017225629648962546,NO
0.08162599504110662,NO
0.1290617251729088,NO
0.035625734046718,NO
0.05396058984731828,NO
0.054352081430249256,NO
0.019900822132324154,NO
0.16064204619600678,NO
0.07575362129714211,NO
0.042737831136630565,NO
0.060159206577058595,NO
0.267193005350385,YES
0.8637609291400236,YES
0.24846665796685372,YES
0.041498107790682505,NO
0.037909434947148636,NO
0.043520814302492494,NO
0.026164687459219627,NO
0.092718256557484,NO
0.04175910217930315,NO
0.02172778285266867,NO
0.04012788725042411,NO
0.057679759885162475,NO
0.026817173430771238,NO
0.10146156857627561,NO
0.026817173430771238,NO
0.12886597938144329,NO
0.07236069424507374,YES
0.8325720996998565,YES
0.17108182174083258,NO
0.09937361346731047,NO
0.044630040454130236,NO
0.03216755839749446,NO
0.858671538561921,YES
0.7254991517682371,YES
0.054678324416025055,NO
0.09063030144851886,NO
0.02629518465352995,NO
0.10792117969463658,NO
0.09989560224455174,NO
0.08965157249119146,NO
0.0934359911261908,NO
0.19215711862194965,YES
0.03047109487146027,NO
0.10994388620644657,YES
0.0134412110139632,NO
0.23522119274435602,YES
0.04874070207490539,NO
0.06740180086128147,NO
0.018791595980686415,NO
0.07986428291791728,NO
0.05337335247292183,NO
0.0833224585671408,NO
0.045086780634216374,NO
0.049849928226543126,NO
0.018661098786376094,NO
6.524859715516078e-05,NO
0.7224977162990998,YES
0.8323111053112359,YES
0.8318543651311499,YES
0.7284353386402193,YES
0.024011483753099305,NO
0.0005872373743964487,NO
0.774435599634608,YES
0.06387837661490278,NO
0.7346339553699597,YES
0.056505285136369564,NO
0.12051415894558268,NO
0.10413676105963723,NO
0.10929140023489495,NO
0.004828396189481927,NO
0.7825264256818479,YES
0.004436904606550959,NO
0.8747226934620908,YES
0.05931097481404151,NO
0.8284614380790813,YES
0.019313584757927705,NO
0.01676888946887642,NO
0.07164295967636697,NO
0.015855409108704165,NO
0.08019052590369308,YES
0.04423854887119927,NO
0.06453086258645441,YES
0.8696333028839882,YES
0.6612292835704033,YES
0.21812606028970377,NO
0.09297925094610465,NO
0.05063291139240507,NO
0.06133368132585149,NO
0.1389795119404933,YES
0.2645178128670234,YES
0.06400887380921311,NO
0.05787550567662795,NO
0.05480882161033538,NO
0.06055069815998957,NO
0.10511549001696466,NO
0.08110400626386532,NO
0.07764583061464181,NO
0.7182565574840141,YES
0.041498107790682505,NO
0.20305363434686155,YES
0.010896515724911914,NO
0.8663056244290749,YES
0.01676888946887642,NO
0.032037061203184135,NO
0.04110661620775154,NO
0.07412240636826309,NO
0.03888816390447605,NO
0.11679498890773848,NO
0.06511809996085086,NO
0.044564791856975074,NO
0.07229544564791857,NO
0.034516507895080255,NO
0.056179042150593765,NO
0.13297664100221845,NO
0.05291661229283571,NO
0.07151246248205664,NO
0.043520814302492494,NO
0.048218713297664105,NO
0.11686023750489363,NO
0.12977945974161556,YES
0.04665274696594024,NO
0.772086650137022,YES
0.14876680151376748,NO
0.16312149288790292,NO
0.15490016964635261,NO
0.08377919874722695,NO
0.05565705337335248,NO
0.09969985645308627,NO
0.7309800339292706,NO
0.126712775675323,NO
0.09063030144851886,NO
0.7240636826308235,YES
0.7303927965548742,YES
0.09467571447213885,YES
0.7697377006394364,YES
0.08143024924964115,NO
0.7072947931619471,YES
0.06916351298447085,NO
0.2271956152942712,YES
0.6758449693331594,YES
0.17571447213884903,NO
0.09487146026360435,NO
0.033929270520683806,NO
0.03575623124102832,NO
0.7517943364217671,YES
0.9375570925225108,YES
0.05330810387576668,NO
0.06192091870024794,NO
0.033603027534908,NO
0.06296489625473053,NO
0.10015659663317239,NO
0.08756361738222629,NO
0.08697638000782984,NO
0.7262821349340991,YES
0.025968941667754146,NO
0.23887511418504503,YES
0.01298447083387707,NO
0.8773978859454522,YES
0.03197181260602897,NO
0.022641263212840924,NO
0.0213362912697377,NO
0.07464439514550439,NO
0.0359519770324938,NO
0.08462743051024404,NO
0.043977554482578625,NO
0.041693853582147986,NO
0.08430118752446822,NO
0.03151507242594284,NO
0.08834660054808824,NO
0.10752968811170563,NO
0.058397494453869235,NO
0.09232676497455305,NO
0.09128278742007048,NO
0.06316064204619601,NO
0.10589847318282658,NO
0.10942189742920527,YES
0.07895080255774503,NO
0.827874200704685,YES
0.15059376223411197,NO
0.14713558658488843,NO
0.13349862977945973,NO
0.6966592718256558,NO
0.054939318804645705,NO
0.047761973117577974,NO
0.0446952890512854,NO
0.14067597546652746,NO
0.043977554482578625,NO
0.7074252903562573,YES
0.71251468093436,YES
0.07223019705076342,YES
0.1697116012005742,YES
0.11790421505937623,NO
0.7191047892470313,YES
0.060159206577058595,NO
