50Traced_NONETRACED_SUM_SINGLE_LSA_9_MEDIAN,Associated
0.6532,NO
2.9042,YES
0.7766,NO
1.1769,NO
0.5979,NO
0.7745,NO
0.2721,NO
1.7275,NO
0.18600000000000003,NO
2.0155,NO
0.5119,NO
1.8616,NO
0.8541,NO
0.8317,NO
1.3458,NO
1.0825,NO
2.0347,YES
1.9663,NO
2.8466,YES
0.7421,NO
0.6369,NO
1.6418,YES
3.5996,YES
4.6927,YES
1.9207,YES
0.8856,NO
0.8708,NO
1.766,YES
0.503,NO
2.1917,YES
0.8263,NO
0.4639,NO
0.5237,NO
0.3018,NO
0.7084,NO
4.6438,YES
0.8099,NO
4.3343,YES
1.3888,NO
4.9688,YES
0.797,NO
0.8265,NO
1.0039,NO
0.853,NO
1.8714,YES
1.0591,NO
1.8007,YES
2.5928,YES
2.6398,YES
1.828,NO
0.8177,NO
0.6152,NO
1.4867,NO
1.7619999999999998,YES
3.1816,YES
1.7975,NO
0.6319,NO
1.3673,NO
0.6923,NO
1.6565,NO
1.4014,NO
1.4611,NO
1.7322,YES
1.2164,NO
2.4241,YES
1.1544,NO
3.3401,YES
0.9712,NO
0.8786,NO
0.8958,NO
0.9857,NO
0.8943,NO
1.6418,NO
1.1282,NO
2.1847,NO
0.4139,NO
0.9236,NO
6.0053,YES
1.2594,YES
2.097,YES
6.0387,YES
1.1626,NO
0.5723,NO
5.8339,YES
0.2705,NO
6.2357,YES
0.5284,NO
1.2086,NO
0.1867,NO
0.3332,NO
0.5599,NO
2.4623,YES
0.4691,NO
3.1445,YES
0.6618,NO
3.0019,YES
0.6496,NO
0.564,NO
1.7649,NO
1.392,NO
5.5275,YES
3.2439999999999998,NO
5.6446,YES
0.8621,NO
0.9754,NO
5.8335,YES
1.0823,YES
1.8845,YES
5.6139,YES
1.3626,NO
0.8866,NO
5.5971,YES
1.6739,NO
5.7047,YES
1.6245,NO
1.9545,NO
0.7103,NO
0.8690000000000001,NO
0.6508,NO
2.3698,YES
0.5958,NO
2.7393,YES
1.1219,NO
2.8812,YES
2.0537,NO
1.8780000000000001,NO
3.1963,NO
2.255,NO
5.2323,YES
3.5777,NO
5.9493,YES
0.4346,NO
0.9201,NO
5.9367,YES
0.8099,YES
1.7968,YES
5.6501,YES
1.0611,NO
0.6243,NO
5.8288,YES
0.8583,NO
5.6814,YES
0.6575,NO
1.169,NO
0.1819,NO
0.289,NO
0.5932,NO
2.1445,YES
0.4731,NO
3.0004,YES
0.4493,NO
2.6015,YES
1.3379,NO
1.2278,NO
2.2716,NO
1.9037,NO
5.1793,YES
3.5425,NO
5.0909,YES
0.3582,NO
0.8901,NO
5.6404,YES
1.1627,YES
1.9401,YES
5.7228,YES
1.0356,NO
0.5636,NO
5.4723,YES
0.4423,NO
5.859,YES
0.7749,NO
1.2455,NO
0.1293,NO
0.2916,NO
0.5426,NO
2.3597,YES
0.3555,NO
2.7119,YES
0.6583,NO
2.8597,YES
0.9213,NO
0.6303,NO
1.921,NO
1.4984,NO
5.1464,YES
3.1706,NO
5.4562,YES
0.6575,NO
0.542,NO
1.4723,YES
3.5297,YES
4.1668,YES
1.4526,YES
0.7588,NO
0.3864,NO
1.4713,YES
0.8581,NO
1.6431,YES
1.0369,NO
1.3228,NO
1.3944,NO
1.2658,NO
0.6033,NO
4.1486,YES
0.4316,NO
4.0229,YES
1.112,NO
4.5961,YES
1.0085,NO
1.1366,NO
1.1706,NO
1.092,NO
1.401,YES
1.3886,NO
2.1102,YES
0.5223,NO
0.3485,NO
2.5871,YES
3.5395,YES
4.8694,YES
2.469,YES
1.0248,NO
0.4229,NO
2.4796,YES
1.1721,NO
2.6838,YES
1.1436,NO
0.4992,NO
0.5878,NO
0.5366,NO
0.5438,NO
4.3894,YES
0.5519,NO
4.79,YES
0.9590000000000001,NO
5.1383,YES
1.5034,NO
1.6162,NO
1.5252,NO
1.7011,NO
2.2261,YES
2.1365,NO
2.2498,YES
0.8129,NO
0.6595,NO
1.0573,NO
0.7254,NO
0.5069,NO
0.9564,NO
0.24,NO
0.3528,NO
1.3859,NO
0.5006,NO
0.7461,NO
0.2828,NO
2.2494,YES
2.0116,YES
2.0044,YES
0.336,NO
0.9451,NO
0.4742,NO
0.7382,NO
0.7233,NO
0.8275,NO
0.4758,NO
0.5724,NO
0.4045,NO
0.4067,NO
1.1257,NO
0.7179,NO
2.0203,NO
2.2694,YES
2.3498,YES
0.5286,NO
0.3698,NO
0.2595,NO
0.3864,NO
1.6303,YES
3.0645,YES
0.4977,NO
0.6468,NO
0.3169,NO
0.6425,NO
0.6732,NO
0.7258,NO
0.7915,NO
1.5844,YES
0.4081,NO
2.2668,YES
0.2769,NO
3.2227,YES
0.3399,NO
0.828,NO
0.7585,NO
0.5843,NO
0.6686,NO
0.4796,NO
0.59,NO
0.71,NO
0.3625,NO
0.1872,NO
1.5905,YES
3.4924,YES
4.6289,YES
1.6473,YES
0.6244,NO
0.3131,NO
1.6574,YES
0.402,NO
1.882,YES
0.5387,NO
0.4087,NO
0.5025,NO
0.2825,NO
0.4042,NO
4.5379,YES
0.4594,NO
4.4688,YES
0.7395,NO
4.7409,YES
0.6682,NO
0.7971,NO
0.821,NO
0.7578,NO
1.713,YES
0.8423,NO
1.4559,YES
2.1842,YES
1.6638,YES
1.2369,NO
0.4311,NO
0.4017,NO
1.0261,NO
1.0368,YES
2.4051,YES
1.2263,NO
0.3365,NO
0.9045,NO
0.4693,NO
0.4488,NO
0.4617,NO
0.5232,NO
0.9312,YES
0.5148,NO
2.1464,YES
0.6097,NO
2.3999,YES
0.6122,NO
0.522,NO
0.5629,NO
0.4739,NO
0.5302,NO
1.1783,NO
0.7349,NO
1.11,NO
0.66,NO
0.4476,NO
1.2517,NO
0.5614,NO
1.0285,NO
0.9155,NO
0.5815,NO
0.5319,NO
1.0577,NO
2.9768,YES
0.6474,NO
2.1215,YES
0.7208,NO
0.6785,NO
0.8455,NO
0.4486,NO
1.1237,NO
0.3421,NO
1.1748,NO
0.8584,NO
1.4974,NO
2.9841,YES
3.0499,YES
2.9781,YES
2.9903,YES
0.5639,NO
2.2272,YES
1.1261,NO
2.1073,YES
2.1085,YES
0.4228,NO
0.5742,NO
0.639,NO
0.2234,NO
1.5668,YES
3.0327,YES
0.27399999999999997,NO
0.2089,NO
0.237,NO
0.2891,NO
0.1665,NO
0.1775,NO
0.1611,NO
1.5231,YES
0.596,NO
2.2392,YES
0.523,NO
3.0369,YES
0.6544,NO
0.4781,NO
0.3915,NO
0.2553,NO
0.2862,NO
0.3064,NO
0.3384,NO
0.2492,NO
0.6712,NO
0.9745,NO
1.6568,NO
0.3567,NO
0.6659,NO
1.4513,NO
0.8529,NO
0.9776,NO
1.4522,NO
1.7119,YES
1.3939,NO
1.5174,YES
0.3323,NO
0.2385,NO
0.2482,NO
0.5164,NO
0.938,NO
0.5287,NO
0.8734,NO
1.1355,NO
0.9481,NO
1.9399,YES
1.7422,YES
2.1664,YES
1.777,YES
1.3866,NO
1.419,YES
1.5267,NO
