50Traced_NONETRACED_SUM_RAW_VSM_24_MEDIAN,Associated
2.5607,YES
0.7159,NO
0.31,NO
0.3265,NO
0.10800000000000001,NO
0.2886,NO
0.2129,NO
0.1539,NO
0.3476,NO
0.1969,NO
0.41700000000000004,NO
1.6683,YES
0.2774,NO
1.5884,YES
0.3818,NO
0.2781,NO
0.2135,NO
0.37799999999999995,NO
0.2811,NO
0.18100000000000002,NO
0.0975,NO
0.3234,NO
0.1518,NO
1.068,YES
1.4362,YES
2.188,YES
2.164,YES
0.3045,NO
2.315,YES
0.3357,NO
0.2946,NO
0.1539,NO
1.9519,YES
1.2209,YES
1.2159,YES
2.0235,YES
0.3549,NO
0.2017,NO
2.0715,YES
0.3655,NO
1.8319999999999999,YES
0.11800000000000001,NO
0.4432,NO
0.7729,NO
0.2138,NO
0.1989,NO
0.3935,YES
0.1106,NO
1.0306,YES
0.2129,NO
1.5007,YES
0.2502,NO
0.1965,NO
0.6847,NO
0.2789,NO
2.5972,YES
0.6572,NO
1.4404,YES
0.293,NO
0.2737,NO
1.1417,YES
0.5089,NO
0.4992,NO
1.3944,YES
0.5067,NO
0.212,NO
1.3751,YES
0.4419,NO
1.6736,YES
0.2428,NO
0.3264,NO
0.5321,NO
0.2648,NO
0.2987,NO
0.2726,NO
0.2327,NO
0.7169,NO
0.1985,NO
0.9051,NO
0.2743,NO
0.2031,NO
0.5147,NO
0.3684,NO
1.1764,YES
0.618,NO
0.9107,YES
0.4259,NO
0.2844,NO
1.3283,YES
1.4337,YES
1.1266,YES
1.5967,YES
0.3958,NO
0.1665,NO
1.3654,YES
0.8789,NO
0.8434,YES
0.8692,NO
0.7006,NO
0.6811,NO
0.4158,NO
0.3168,NO
0.8739,YES
0.23399999999999999,NO
2.1144,YES
0.2258,NO
1.5712,YES
0.7231,NO
0.6813,NO
1.3536,NO
0.8912,NO
1.6336,YES
1.2699,NO
0.8157,YES
0.2785,NO
0.1646,NO
2.5678,YES
0.5622,NO
0.38,NO
2.753,YES
0.2845,NO
0.153,NO
2.7206,YES
0.4036,NO
1.4561,YES
0.3744,NO
0.6218,NO
0.5504,NO
0.4123,NO
0.1974,NO
0.3227,NO
0.1654,NO
1.2044,NO
0.1017,NO
0.8058,NO
0.2969,NO
0.287,NO
0.9463,NO
0.3311,NO
1.9332,YES
0.5725,NO
1.1823,YES
0.4497,NO
0.2901,NO
0.2595,YES
2.4745,YES
1.7818,YES
0.6398,YES
0.5086,NO
0.3253,NO
0.3323,YES
0.5388,NO
0.4111,YES
0.2912,NO
0.3928,NO
0.6616,NO
0.2153,NO
0.2226,NO
1.6748,YES
0.1897,NO
2.577,YES
0.292,NO
2.4996,YES
0.2422,NO
0.46799999999999997,NO
0.3983,NO
0.2694,NO
0.6785,YES
0.4389,NO
0.2797,YES
1.5029,YES
2.1759,YES
0.3634,NO
0.4869,NO
0.3264,NO
0.5466,NO
2.2061,YES
1.4925,YES
0.3667,NO
0.3281,NO
0.1856,NO
0.3713,NO
0.4201,NO
0.43799999999999994,NO
0.2668,NO
1.198,YES
0.2192,NO
1.4384,YES
0.3607,NO
1.4827,YES
0.4265,NO
0.2047,NO
0.5016,NO
0.1937,NO
0.146,NO
0.7197,NO
0.3162,NO
0.1304,NO
0.6052,NO
0.3232,NO
3.3328,YES
1.5817,YES
1.3579,YES
3.0979,YES
0.6468,NO
0.3036,NO
4.0123,YES
0.5187,NO
2.4723,YES
0.2809,NO
0.3819,NO
1.003,NO
0.2595,NO
0.3517,NO
0.6629999999999999,YES
0.2733,NO
1.2236,YES
0.35,NO
1.8155,YES
0.3851,NO
0.5437,NO
1.2086,NO
0.3782,NO
3.5574,YES
0.9374,NO
2.4105,YES
0.313,NO
0.3033,NO
1.3749,YES
0.805,YES
0.7307,YES
1.4272,YES
0.4454,NO
0.2958,NO
1.5795,YES
0.727,NO
1.0126,YES
0.7791,NO
0.5639,NO
0.4787,NO
0.331,NO
0.1993,NO
0.5289,YES
0.1547,NO
0.8534,YES
0.3664,NO
0.9015,YES
0.6916,NO
0.7884,NO
1.0812,NO
0.7243,NO
1.6538,YES
1.1282,NO
1.0615,YES
0.5721,NO
0.4681,NO
4.0001,YES
1.5189,YES
1.3687,YES
4.2748,YES
0.8734,NO
0.4971,NO
4.39,YES
0.8428,NO
3.2186,YES
0.5591,NO
0.8349,NO
1.0954,NO
0.4314,NO
0.4589,NO
0.7322,YES
0.2722,NO
1.7178,YES
0.5776,NO
2.0757,YES
0.524,NO
0.6768,NO
1.6449,NO
0.7291,NO
4.2457,YES
1.1378,NO
2.6798,YES
0.3961,NO
0.105,NO
2.488,YES
1.5004,YES
1.2843,YES
2.5491,YES
0.2777,NO
0.1701,NO
2.7109,YES
0.397,NO
1.6826,YES
0.3712,NO
0.3006,NO
0.6025,NO
0.1832,NO
0.147,NO
0.5027,YES
0.1459,NO
1.0695,YES
0.2356,NO
1.5999,YES
0.507,NO
0.2726,NO
0.9884,NO
0.3016,NO
2.6579,YES
0.9323,NO
1.52,YES
0.2923,NO
0.1036,NO
0.6991,YES
2.082,YES
1.3818,YES
0.9731,YES
0.3207,NO
0.1183,NO
0.9759,YES
0.7901,NO
0.5479,YES
0.5614,NO
0.5976,NO
0.8214,NO
0.4407,NO
0.1698,NO
1.2152,YES
0.1648,NO
2.7867,YES
0.1508,NO
2.7225,YES
0.3395,NO
0.5151,NO
0.9792,NO
0.5932,NO
1.1429,YES
0.8054,NO
0.4507,YES
0.3649,NO
0.10300000000000001,NO
0.6176,YES
2.7083,YES
1.9817,YES
0.9507,YES
0.3247,NO
0.1667,NO
0.7385,YES
0.5859,NO
0.6606,YES
0.1737,NO
0.34700000000000003,NO
0.6557,NO
0.2674,NO
0.1825,NO
1.3122,YES
0.1772,NO
2.4287,YES
0.2318,NO
3.2925,YES
0.1677,NO
0.2767,NO
0.6921,NO
0.3476,NO
1.6623,YES
0.5364,NO
0.5693,YES
0.0937,NO
0.4201,NO
0.3047,NO
0.2158,NO
0.2967,NO
0.7339,NO
0.4842,NO
0.2818,NO
0.6373,NO
0.1949,NO
0.4191,NO
0.226,NO
1.4972,YES
1.4481,YES
1.3292,YES
0.1633,NO
0.0711,NO
0.08,NO
0.4127,NO
0.3857,NO
0.3659,NO
0.1607,NO
0.3753,NO
0.2027,NO
0.0541,NO
0.7516,NO
0.2098,NO
0.2105,NO
0.8052,YES
2.2072,YES
0.3367,NO
0.3985,NO
0.27399999999999997,NO
0.5021,NO
2.2515,YES
2.083,YES
0.3257,NO
0.2171,NO
0.2357,NO
0.1998,NO
0.2495,NO
0.2838,NO
0.1562,NO
0.7225,YES
0.2501,NO
0.7467,YES
0.3707,NO
2.0889,YES
0.2979,NO
0.1163,NO
0.4508,NO
0.1354,NO
0.1463,NO
0.4884,NO
0.1715,NO
0.2037,NO
0.5605,NO
0.2745,NO
1.0938,YES
2.9171,YES
2.123,YES
1.3429,YES
0.4857,NO
0.2929,NO
1.0762,YES
0.6334,NO
0.5294,YES
0.4351,NO
0.4491,NO
0.6891,NO
0.2038,NO
0.2319,NO
1.9049,YES
0.2123,NO
3.5095,YES
0.2674,NO
3.0006,YES
0.3434,NO
0.5783,NO
0.715,NO
0.2894,NO
1.4761,YES
0.5472,NO
0.703,YES
0.9218,YES
1.6487,YES
0.4522,NO
0.255,NO
0.138,NO
0.6209,NO
1.7163,YES
1.3317,YES
0.4555,NO
0.2748,NO
0.3506,NO
0.3342,NO
0.4688,NO
0.5445,NO
0.2724,NO
0.6714,YES
0.1771,NO
0.8799,YES
0.3502,NO
1.3329,YES
0.3297,NO
0.2123,NO
0.4634,NO
0.1965,NO
0.1143,NO
0.6329,NO
0.3074,NO
0.2703,NO
0.47,NO
0.5138,NO
0.3165,NO
0.6798,NO
0.6778,NO
0.5933,NO
0.5026,NO
0.3683,NO
0.6103,NO
1.7387,YES
0.5242,NO
2.3858,YES
0.541,NO
0.5729,NO
0.2504,NO
0.4074,NO
0.4686,NO
0.3288,NO
0.4688,NO
0.4438,NO
0.395,NO
1.6513,YES
1.9381,YES
1.8744,YES
1.6392,YES
0.7951,NO
2.4455,YES
0.5585,NO
1.0687,YES
2.4447,YES
0.2823,NO
0.5543,NO
0.43,NO
0.4069,NO
2.457,YES
2.1576,YES
0.2529,NO
0.2779,NO
0.0959,NO
0.2592,NO
0.2817,NO
0.4437,NO
0.1463,NO
0.9583,YES
0.3736,NO
0.986,YES
0.466,NO
2.1527,YES
0.4249,NO
0.0796,NO
0.4007,NO
0.2288,NO
0.2639,NO
0.3851,NO
0.32,NO
0.0769,NO
0.2175,NO
0.4108,NO
0.3412,NO
0.7309,NO
0.5768,NO
0.561,NO
0.4209,NO
0.3745,NO
0.5267,NO
1.2476,YES
0.3086,NO
1.6578,YES
0.3669,NO
0.2385,NO
0.2176,NO
0.1469,NO
0.6772,NO
0.1823,NO
0.556,NO
0.5207,NO
0.5372,NO
1.6857,YES
1.9522,YES
1.867,YES
1.6122,YES
0.885,NO
2.3802,YES
0.6058,NO
