50Traced_NONETRACED_SUM_MULTI_LSA_56_MEDIAN,Associated
1.1916,NO
0.695,NO
0.8604,NO
1.3077,NO
0.5578,NO
0.7168,NO
0.6799,NO
0.4256,NO
0.9208,NO
3.1555,YES
0.6168,NO
1.8232,YES
0.8236,NO
1.9269,NO
0.3569,NO
0.6707,NO
1.7229,NO
0.8783,NO
0.9113,NO
0.5832,NO
0.8933,NO
2.9994,YES
3.6535,YES
3.0825,YES
2.1845,YES
1.2316,NO
2.5624,YES
0.8248,NO
1.1792,NO
0.7253,NO
0.9641,NO
1.6164,NO
0.5919,NO
0.8063,NO
0.9634,NO
0.3614,NO
0.8026,NO
3.7077,YES
0.7963,NO
2.1084,YES
1.1156,NO
2.1751,NO
0.563,NO
1.0196,NO
2.1627,NO
0.9924,NO
1.3019,NO
0.5481,NO
1.1042,NO
3.236,YES
3.9473,YES
3.4539,YES
2.3890000000000002,YES
1.1672,NO
2.9565,YES
0.6634,NO
1.5333,NO
0.8766,NO
5.1639,YES
2.6406,YES
1.536,YES
4.9484,YES
1.1522,NO
0.6758,NO
4.4594,YES
1.3224,NO
4.3291,YES
0.9015,NO
1.504,NO
2.938,NO
0.6563,NO
0.8462,NO
1.9692,YES
1.0043,NO
2.6032,YES
0.9995,NO
2.0602,YES
1.1673,NO
1.6342,NO
2.4135,NO
1.1496,NO
5.0445,YES
2.0562,NO
4.5767,YES
0.9876,NO
0.2187,NO
2.2849,YES
0.8504,NO
0.4595,NO
2.7493,YES
0.8293,NO
0.2312,NO
2.9448,YES
0.39899999999999997,NO
2.1543,YES
0.3891,NO
1.401,NO
1.8887,NO
0.7509,NO
0.3449,NO
0.7477,NO
0.5132,NO
1.0271,NO
0.5078,NO
1.1593,NO
0.1991,NO
0.8467,NO
1.0931,NO
0.5782,NO
2.8247,YES
0.8358,NO
2.8647,YES
1.5579,NO
0.7708,NO
3.9074,YES
4.7295,YES
3.8395,YES
3.4001,YES
1.0474,NO
0.9102,NO
2.7084,YES
1.2885,NO
2.6306,YES
1.0072,NO
1.6054,NO
2.7526,NO
0.8493,NO
1.0142,NO
4.6134,YES
0.9545,NO
3.8086,YES
1.2173,NO
3.8146,YES
1.1639,NO
1.8257,NO
1.3632,NO
0.7636,NO
3.2744,YES
1.6099,NO
2.9402,YES
0.6759999999999999,NO
0.2131,NO
3.0503,YES
1.7333,NO
1.2162,NO
2.5401,YES
0.1681,NO
0.2073,NO
2.2835,YES
0.8403,NO
2.1712,YES
0.4628,NO
0.7140000000000001,NO
1.3558,NO
0.2869,NO
0.2969,NO
1.2885,NO
0.1654,NO
1.8868,NO
0.3962,NO
1.3005,NO
0.6833,NO
0.8726,NO
1.4441,NO
0.7563,NO
2.4659,YES
1.3524,NO
2.3581,YES
0.4508,NO
0.1249,NO
1.1749,YES
3.045,YES
2.719,YES
1.0248,YES
0.4759,NO
0.1311,NO
0.7192,YES
0.5222,NO
0.6931,YES
0.5865,NO
0.7626,NO
1.2506,NO
0.5176,NO
0.4927,NO
2.9403,YES
0.3517,NO
2.35,YES
0.3056,NO
2.7233,YES
0.3348,NO
0.9132,NO
0.3997,NO
0.3847,NO
1.022,YES
0.4305,NO
0.7086,YES
2.8067,YES
2.7276,YES
1.7259,NO
1.7979,NO
0.8505,NO
1.7757,NO
2.3552,YES
1.7768,YES
1.5002,NO
0.6563,NO
1.3134,NO
0.4931,NO
1.1776,NO
2.1922,NO
0.7018,NO
1.8302,YES
1.3739,NO
2.6321,YES
1.0149,NO
2.4043,YES
0.9407,NO
0.5558,NO
0.9771,NO
1.0933,NO
0.5547,NO
1.7877,NO
1.2046,NO
1.4623,NO
1.5030000000000001,NO
0.2923,NO
5.2062,YES
1.8138,YES
1.5489,YES
5.6409,YES
0.7177,NO
0.3763,NO
4.9631,YES
0.9717,NO
3.9806,YES
0.9548,NO
1.5094,NO
2.6169,NO
0.4459,NO
0.5194,NO
1.4532,YES
0.5991,NO
2.4972,YES
0.6144,NO
2.234,YES
0.8801,NO
1.4738,NO
2.3716,NO
1.3232,NO
5.3863,YES
1.6131,NO
5.5609,YES
1.4124,NO
0.4591,NO
4.5922,YES
1.7753,YES
0.9423,YES
5.1238,YES
0.9642,NO
0.3588,NO
4.7093,YES
0.7643,NO
4.0166,YES
0.7926,NO
1.9471,NO
2.9042,NO
0.8078,NO
0.4937,NO
0.9702,YES
0.6635,NO
1.9085,YES
0.6792,NO
1.7024,YES
0.863,NO
1.3746,NO
2.1234,NO
1.1148,NO
4.8288,YES
1.68,NO
4.8029,YES
1.2254,NO
0.3393,NO
5.4004,YES
1.8541,YES
1.2409,YES
5.8271,YES
0.9867,NO
0.3608,NO
5.2143,YES
0.9861,NO
4.5665,YES
1.0572,NO
1.8261,NO
2.9284,NO
0.5425,NO
0.4542,NO
1.4368,YES
0.685,NO
2.1516,YES
0.6146,NO
2.0344,YES
1.0212,NO
1.5052,NO
2.2254,NO
1.1607,NO
5.6742,YES
1.7076,NO
5.6445,YES
1.5265,NO
0.3216,NO
5.2591,YES
2.0359,YES
1.4971,YES
5.6233,YES
0.8621,NO
0.4171,NO
4.9728,YES
0.9353,NO
4.0417,YES
0.8332,NO
2.068,NO
3.0117,NO
0.9162,NO
0.5614,NO
1.5662,YES
0.5864,NO
2.4601,YES
0.8119,NO
2.2515,YES
0.7722,NO
1.3869,NO
2.3786,NO
1.1496,NO
5.3275,YES
1.4984,NO
5.5231,YES
1.0043,NO
0.7578,NO
1.8715,YES
3.6607,YES
2.9581,YES
1.9128,YES
1.0766,NO
0.5959,NO
1.2735,YES
1.0043,NO
1.2646,YES
0.9386,NO
0.8034,NO
1.9358,NO
0.5633,NO
0.8387,NO
3.6527,YES
0.8403,NO
2.7479,YES
0.816,NO
2.696,YES
1.1291,NO
1.4493,NO
1.0991,NO
0.8451,NO
1.7178,YES
1.0979999999999999,NO
1.3366,YES
0.8297,NO
0.4357,NO
2.9486,YES
4.2424,YES
3.5494,YES
2.6417,YES
0.7207,NO
0.3551,NO
1.8429,YES
0.626,NO
2.0599,YES
0.8048,NO
1.0618,NO
1.6875,NO
0.3369,NO
0.647,NO
3.8514,YES
0.4777,NO
3.2648,YES
0.5124,NO
3.2156,YES
0.8199,NO
1.0611,NO
0.8446,NO
0.6327,NO
2.2322,YES
1.3626,NO
1.844,YES
0.5382,NO
0.2435,NO
1.4342,NO
1.3489,NO
0.6401,NO
1.5848,NO
0.7076,NO
0.2927,NO
1.6146,NO
0.519,NO
1.371,NO
0.2878,NO
1.5873,YES
1.8655,YES
0.9915,YES
0.4238,NO
0.9889,NO
0.3637,NO
0.8909999999999999,NO
0.6467,NO
1.0032,NO
0.2742,NO
0.8159,NO
0.8397,NO
0.2139,NO
1.556,NO
0.4251,NO
1.4677,NO
2.1089,YES
2.0448,YES
0.8105,NO
0.9783,NO
0.5042,NO
0.6864,NO
1.4559,YES
1.4042,YES
0.7419,NO
0.7972,NO
0.4647,NO
0.4357,NO
0.5245,NO
1.3305,NO
0.2825,NO
1.2629,YES
0.9726,NO
1.9769999999999999,YES
0.6041,NO
1.8241,YES
0.5838,NO
0.6743,NO
1.0636,NO
0.9117,NO
0.4694,NO
0.9963,NO
0.9062,NO
0.7123,NO
0.9654,NO
0.5503,NO
2.3771,YES
3.7671,YES
3.1616,YES
2.3095,YES
0.9221,NO
0.4197,NO
1.4928,YES
0.6273,NO
1.5824,YES
0.7361,NO
0.8959,NO
1.7096,NO
0.5271,NO
0.7335,NO
3.5363,YES
0.6012,NO
2.9652,YES
0.5843,NO
2.8783,YES
0.6893,NO
0.917,NO
0.7929999999999999,NO
0.6512,NO
1.8768,YES
1.0354,NO
1.5513,YES
2.2257,YES
2.3362,YES
0.7584,NO
1.1677,NO
0.4971,NO
0.8998,NO
1.7948,YES
2.0692,YES
0.4354,NO
0.5462,NO
0.579,NO
0.3838,NO
0.6237,NO
1.2746,NO
0.2547,NO
1.5176,YES
1.0251,NO
2.1668,YES
0.5182,NO
2.2881,YES
0.5227,NO
0.5441,NO
0.7939,NO
0.7762,NO
0.3099,NO
0.8239,NO
0.8329,NO
0.6989,NO
1.1186,NO
0.8796,NO
1.1541,NO
1.8638,NO
0.6013,NO
1.1803,NO
0.8573,NO
0.619,NO
1.2818,NO
2.5945,YES
1.2434,NO
1.4311,YES
1.2999,NO
2.0409,NO
0.6238,NO
0.8982,NO
1.7851,NO
0.9756,NO
1.2288,NO
0.8564,NO
0.8691,NO
2.298,YES
3.0129,YES
2.969,YES
1.8696,YES
1.4314,NO
2.6628,YES
1.1074,NO
2.6971,YES
2.6504,YES
0.7125,NO
0.8945,NO
0.4627,NO
0.7434,NO
2.1927,YES
1.7180000000000002,YES
0.5462,NO
0.6292,NO
0.4519,NO
0.307,NO
0.4696,NO
1.1837,NO
0.1463,NO
1.9245,YES
0.9211,NO
2.6325,YES
0.5602,NO
2.1590000000000003,YES
0.5069,NO
0.3225,NO
0.8147,NO
0.6736,NO
0.1993,NO
0.9529,NO
0.8134,NO
0.5265,NO
1.4803,NO
1.0994,NO
1.1215,NO
1.3715,NO
0.4051,NO
1.0171,NO
0.998,NO
0.8518,NO
1.0712,NO
3.011,YES
1.0848,NO
1.3163,YES
0.9264,NO
2.0471,NO
0.428,NO
1.004,NO
1.6865,NO
1.2132,NO
1.0554,NO
1.0322,NO
0.6363,NO
2.4902,YES
3.3145,YES
3.1258,YES
1.5894,YES
1.7480000000000002,NO
2.2416,YES
1.0581,NO
