50Traced_NONETRACED_SUM_RAW_VSM_52_MAX,Associated
0.8912,NO
2.336,YES
1.0167,NO
2.1954,YES
0.2408,YES
0.3599,NO
0.1584,NO
0.1901,NO
0.4248,NO
1.2194,YES
1.5282,YES
0.2486,NO
0.2145,NO
0.1087,NO
0.1095,NO
0.1665,NO
0.2116,NO
0.1463,NO
1.2175,YES
0.12300000000000001,NO
1.5854,YES
0.263,NO
0.5975,YES
0.3869,NO
0.1016,NO
0.0457,NO
0.1825,NO
0.0681,NO
0.2488,NO
0.1986,NO
0.2425,NO
0.43,NO
0.1973,NO
0.2009,NO
0.2036,NO
0.2225,NO
0.2377,NO
0.4251,NO
0.3141,NO
0.2011,NO
0.7868,YES
0.134,NO
1.3943,YES
0.2489,NO
0.2385,NO
0.2176,NO
0.355,NO
0.2946,NO
0.2838,NO
0.3777,NO
0.2286,NO
0.3592,NO
1.4669999999999999,YES
0.7023,YES
0.595,YES
1.2449,YES
0.3676,NO
0.5556,YES
0.3353,NO
