50Traced_NONETRACED_SUM_RAW_VSM_84_MAX,Associated
0.4015,NO
3.2393,YES
0.5446,NO
0.9949,NO
0.5716,NO
0.1357,NO
0.7607,YES
0.6954,NO
0.855,YES
0.5167,NO
0.1066,NO
1.3443,YES
0.8322,YES
1.8121,YES
0.9295,YES
0.24100000000000002,NO
0.0902,NO
0.9965,YES
0.2619,NO
1.0131,YES
0.335,NO
0.3631,NO
0.1768,NO
0.1992,NO
0.2325,NO
1.2373,YES
0.1875,NO
1.7958,YES
0.3036,NO
1.5267,YES
0.2353,NO
0.5556,NO
0.3708,NO
0.1726,NO
0.7267,YES
0.5185,NO
0.8955,YES
0.5084,NO
0.0394,NO
0.2383,NO
0.5442,NO
0.6444,NO
0.5208,NO
0.3678,NO
0.0915,NO
0.8066,NO
0.3175,NO
0.3174,NO
0.3289,NO
1.4238,YES
0.7765,YES
1.3294,YES
0.1779,NO
0.4947,NO
0.0797,NO
0.424,NO
0.1551,NO
0.4042,NO
0.1566,NO
0.4021,NO
0.439,NO
0.1438,NO
0.4613,NO
0.3646,NO
0.4553,NO
0.4713,YES
0.289,YES
0.3404,NO
0.1775,NO
0.2784,NO
0.135,NO
0.662,YES
0.175,YES
0.1605,NO
0.3487,NO
0.2512,NO
0.2206,NO
0.19,NO
0.1504,NO
0.1562,NO
0.6238,YES
0.3143,NO
1.2721,YES
0.1639,NO
1.3936,YES
0.2643,NO
0.3654,NO
0.3748,NO
0.22699999999999998,NO
0.1398,NO
0.2553,NO
0.3609,NO
0.0941,NO
0.5152,NO
0.1479,NO
1.7830000000000001,YES
1.0337,YES
2.4809,YES
1.7103,YES
0.3727,NO
0.0679,NO
1.7466,YES
0.3801,NO
1.0614,YES
0.2946,NO
0.4935,NO
0.21899999999999997,NO
0.2856,NO
0.2587,NO
1.9508,YES
0.0849,NO
1.9803,YES
0.2733,NO
1.7155,YES
0.1787,NO
0.6263,NO
0.5028,NO
0.2461,NO
0.9934,YES
0.5222,NO
1.5330000000000001,YES
1.5512,YES
0.1156,YES
0.4108,NO
0.3373,NO
0.2864,NO
0.41100000000000003,NO
1.3677,YES
0.6827,YES
0.402,NO
0.3417,NO
0.3838,NO
0.3743,NO
0.256,NO
0.2623,NO
0.132,NO
1.217,YES
0.2802,NO
1.6155,YES
0.1582,NO
2.2461,YES
0.0887,NO
0.3579,NO
0.6412,NO
0.3166,NO
0.1052,NO
0.4193,NO
0.4247,NO
0.3778,NO
0.5977,NO
0.1374,NO
0.8089,NO
0.5334,NO
0.4854,NO
0.3334,NO
0.5711,NO
0.0882,NO
0.5409,NO
3.3712,YES
0.4954,NO
2.3144,YES
0.2838,NO
0.263,NO
0.2504,NO
0.1902,NO
0.7764,NO
0.389,NO
0.7104,NO
0.3343,NO
0.6858,NO
2.6652,YES
3.3754,YES
3.2097,YES
0.7105,YES
0.713,NO
4.0515,YES
0.4328,NO
1.2815,YES
0.1042,YES
0.2823,NO
0.3136,NO
0.4843,NO
0.2071,NO
0.725,YES
0.4956,YES
0.2444,NO
0.2511,NO
0.1063,NO
0.3253,NO
0.1665,NO
0.2393,NO
0.2022,NO
0.6488,YES
0.3148,NO
1.3737,YES
0.221,NO
1.645,YES
0.2864,NO
0.2581,NO
0.4566,NO
0.1709,NO
0.0692,NO
0.2165,NO
0.2693,NO
0.3032,NO
0.6575,NO
0.1441,NO
1.1892,NO
0.284,NO
0.5812,NO
0.5985,NO
0.6088,NO
0.1531,NO
0.6859999999999999,NO
2.3595,YES
0.6815,NO
1.5604,YES
0.2768,NO
0.2385,NO
0.2176,NO
0.2181,NO
0.8443,NO
0.5418,NO
0.5194,NO
0.5222,NO
0.6533,NO
1.2031,YES
1.9789,YES
2.3045,YES
0.4354,YES
0.8064,NO
2.5374,YES
0.6469,NO
