50Traced_NONETRACED_SUM_MULTI_VSM_54_MAX,Associated
0.8442,NO
2.41,NO
2.9464,YES
4.0878,YES
3.9829,YES
2.0008,YES
1.5292,NO
3.8851,YES
1.5328,NO
1.7066,NO
0.5422,NO
4.1438,YES
2.3974,YES
2.3437,YES
4.5087,YES
2.4852,NO
0.6913,NO
4.2195,YES
1.6027,NO
3.5223,YES
0.9173,NO
0.585,NO
1.0802,NO
0.6561,NO
1.04,NO
2.5034,YES
0.9321,NO
2.6929,YES
0.982,NO
2.0392,YES
1.278,NO
2.3558,NO
3.2216,NO
0.6603,NO
4.627,YES
2.3656,NO
4.5127,YES
1.062,NO
0.4627,NO
2.5452,YES
1.9976,NO
1.8936,NO
3.0944,YES
1.681,NO
0.3138,NO
3.3577,YES
0.9063,NO
2.9845,YES
0.4243,NO
0.8396,NO
1.3228,NO
1.0188,NO
0.5495,NO
2.1458,NO
0.6487,NO
2.3907,NO
0.5078,NO
1.8076,NO
0.6436,NO
1.402,NO
1.9158,NO
0.2795,NO
3.1788,YES
0.6237,NO
3.0414,YES
2.3754,NO
0.5182,NO
2.7889999999999997,YES
3.6235,YES
4.1169,YES
3.0655,YES
2.7264,NO
1.0392,NO
2.3283,YES
1.9727,NO
1.8156,YES
1.2823,NO
0.5246,NO
0.6829999999999999,NO
0.3657,NO
1.4794,NO
3.9634,YES
1.4435,NO
3.5989999999999998,YES
1.4847,NO
3.4062,YES
1.8015,NO
2.9508,NO
3.3721,NO
0.9386,NO
3.4236,YES
2.5927,NO
3.0932,YES
0.8019,NO
0.5795,NO
2.3253,YES
1.5524,NO
1.2465,NO
2.8001,YES
1.5574,NO
0.3806,NO
2.6174,YES
0.9925,NO
2.5771,YES
0.5584,NO
0.545,NO
0.7672,NO
0.6593,NO
0.2297,NO
1.0327,NO
0.1654,NO
1.2107,NO
0.2508,NO
1.554,NO
0.6955,NO
1.3617,NO
2.4022,NO
0.7237,NO
2.3976,YES
1.4808,NO
2.8055,YES
1.0293,NO
0.3625,NO
1.0784,YES
2.9769,YES
3.6525,YES
0.8303,YES
1.1384,NO
0.377,NO
0.5544,YES
0.7228,NO
0.5355,YES
0.5068,NO
0.7839,NO
1.2109999999999999,NO
0.5388,NO
0.7075,NO
3.1519,YES
0.6299,NO
3.4797,YES
0.4617,NO
2.7621,YES
0.6923,NO
0.9347,NO
1.4519,NO
0.4967,NO
1.4961,YES
0.5435,NO
0.8669,YES
2.2194,YES
0.4088,YES
1.7601,NO
1.0561,NO
0.7418,NO
1.6852,NO
2.7235,YES
1.6415,YES
1.6497,NO
0.6373,NO
1.3256,NO
0.402,NO
0.4882,NO
0.7329,NO
0.5906,NO
2.1153,YES
0.9111,NO
1.8508,YES
0.9406,NO
2.09,YES
0.6528,NO
0.3834,NO
0.8116,NO
0.8024,NO
0.2288,NO
1.9791,NO
0.6194,NO
1.3845,NO
1.6017,NO
0.7289,NO
5.1267,YES
2.0588,YES
1.8778,YES
5.848,YES
2.9733,NO
0.7669,NO
6.0701,YES
1.1299,NO
5.1370000000000005,YES
0.8359,NO
0.5363,NO
0.9907,NO
1.0917,NO
0.8147,NO
2.1444,YES
0.6742,NO
2.2708,YES
0.8471,NO
2.0178,YES
0.9457,NO
1.9847,NO
3.5438,NO
0.4869,NO
5.6352,YES
2.0135,NO
6.0941,YES
2.0151,NO
0.8602,NO
3.955,YES
2.2393,YES
1.9398,YES
4.8813,YES
3.3588,NO
1.204,NO
4.7359,YES
1.3701,NO
4.2325,YES
0.7614,NO
0.6125,NO
0.9595,NO
0.8220000000000001,NO
1.2966,NO
2.1347,YES
1.0616,NO
2.2907,YES
1.3372,NO
2.1992,YES
1.0469,NO
2.0079,NO
3.345,NO
0.9382,NO
4.4269,YES
2.0548,NO
4.8181,YES
1.1002,NO
0.489,NO
3.6434,YES
1.6088,YES
1.3253,YES
4.4929,YES
2.3369,NO
0.5507,NO
4.4669,YES
1.0888,NO
3.7826,YES
0.7108,NO
0.5153,NO
0.9314,NO
0.6208,NO
0.7017,NO
1.7115,YES
0.6499,NO
2.0792,YES
0.6554,NO
1.4427,YES
1.0622,NO
1.9006,NO
2.6023,NO
0.5355,NO
4.1461,YES
1.9209,NO
4.1823,YES
1.3238,NO
0.6678,NO
5.1681,YES
1.8863,YES
1.8255,YES
5.6945,YES
2.7931,NO
0.6247,NO
6.1089,YES
1.0077,NO
4.9956,YES
0.6687,NO
0.4782,NO
1.0659,NO
0.9456,NO
0.7578,NO
2.1019,YES
0.6068,NO
2.4615,YES
0.7457,NO
1.7946,YES
0.862,NO
1.8079,NO
3.1957,NO
0.3946,NO
5.7088,YES
2.0379,NO
5.8902,YES
1.6505,NO
0.5554,NO
1.693,YES
4.0432,YES
5.1263,YES
1.2139,YES
1.7714,NO
0.5677,NO
0.7509,YES
1.1746,NO
0.8741,YES
0.5710000000000001,NO
0.9529,NO
1.2967,NO
0.7815,NO
0.9443,NO
4.2016,YES
0.9186,NO
4.2483,YES
0.8615,NO
3.9042,YES
0.6854,NO
1.4694,NO
2.186,NO
0.8044,NO
2.055,YES
0.7963,NO
1.6277,YES
1.2273,NO
0.4656,NO
2.0317,YES
3.198,YES
4.0973,YES
1.8543,YES
1.6493,NO
0.2762,NO
1.6364,YES
1.3299,NO
1.3024,YES
0.5774,NO
0.5308,NO
0.7569,NO
0.2804,NO
0.6316,NO
3.5652,YES
0.6001,NO
3.9077,YES
0.4957,NO
3.1637,YES
1.052,NO
1.6624,NO
2.4778,NO
0.8124,NO
2.4746,YES
1.5259,NO
2.0221,YES
1.0255,NO
0.4652,NO
1.0113,NO
1.3391,NO
0.887,NO
1.0391,NO
1.0997,NO
0.5993,NO
1.1429,NO
0.4551,NO
0.9577,NO
0.1733,NO
1.6284,YES
1.6866,YES
1.3388,YES
0.6593,NO
0.7816,NO
0.4282,NO
0.8065,NO
0.4583,NO
0.8747,NO
0.2885,NO
0.3571,NO
0.5770000000000001,NO
0.2111,NO
0.8971,NO
0.3268,NO
0.7089,NO
2.3406,YES
0.4839,YES
0.9559,NO
1.1492,NO
0.6261,NO
1.0307,NO
2.4114,YES
1.7447,YES
0.6394,NO
0.7904,NO
0.555,NO
0.6679999999999999,NO
0.5744,NO
0.6106,NO
0.5371,NO
2.1196,YES
0.8522,NO
1.5498,YES
0.6678,NO
2.0540000000000003,YES
0.687,NO
0.7061,NO
1.1713,NO
0.8471,NO
0.4633,NO
0.9794,NO
0.7126,NO
0.6884,NO
1.5119,NO
0.4683,NO
1.989,YES
3.4534,YES
4.2747,YES
2.1246,YES
1.6561,NO
0.4366,NO
1.6569999999999998,YES
0.975,NO
1.5556,YES
0.565,NO
0.6446,NO
1.1024,NO
0.4137,NO
0.8291,NO
3.9907,YES
0.6264,NO
4.0091,YES
0.6453,NO
3.3894,YES
0.8527,NO
1.5916,NO
2.2466,NO
0.6134,NO
2.5173,YES
1.0646,NO
2.3679,YES
2.1988,YES
0.3256,YES
0.7382,NO
0.7998,NO
0.5857,NO
0.6878,NO
2.3601,YES
1.617,YES
0.4685,NO
0.3758,NO
0.3873,NO
0.2029,NO
0.3656,NO
0.4873,NO
0.4113,NO
2.14,YES
0.8108,NO
1.8733,YES
0.5579999999999999,NO
2.1767,YES
0.4731,NO
0.0621,NO
0.4176,NO
0.273,NO
0.1396,NO
0.9097,NO
0.1128,NO
0.4334,NO
0.9945,NO
0.2414,NO
0.7681,NO
1.3914,NO
0.8233,NO
1.4240000000000002,NO
1.0174,NO
0.2563,NO
0.5497,NO
2.265,YES
0.5135,NO
1.2824,YES
0.9253,NO
0.4791,NO
0.2816,NO
0.1633,NO
0.7116,NO
0.2992,NO
0.5747,NO
0.2072,NO
1.1408,NO
2.1919,YES
2.9807,YES
2.6647,YES
1.2675,YES
0.7695,NO
3.0947,YES
0.767,NO
2.8412,YES
0.6088,YES
0.6185,NO
1.006,NO
0.5001,NO
0.9462,NO
2.9907,YES
2.2403,YES
0.5636,NO
0.5161,NO
0.4172,NO
0.3163,NO
0.6249,NO
0.7822,NO
0.4313,NO
2.747,YES
1.0141,NO
1.9469999999999998,YES
0.7059,NO
2.6924,YES
0.662,NO
0.4041,NO
0.7645,NO
0.336,NO
0.3289,NO
0.7907,NO
0.3731,NO
0.3771,NO
1.5912,NO
0.4283,NO
0.8035,NO
1.4766,NO
0.8740000000000001,NO
1.4492,NO
1.9188,NO
0.9892,NO
0.7218,NO
1.5737,YES
0.6465,NO
1.2251,YES
0.7159,NO
0.5168,NO
0.5248,NO
1.0247,NO
1.0297,NO
0.9624,NO
0.5429,NO
1.0136,NO
1.3495,NO
1.6375,YES
2.3731,YES
2.4188,YES
1.097,YES
0.9148,NO
2.3701,YES
0.9248,NO
