50Traced_NONETRACED_SUM_MULTI_VSM_71_MAX,Associated
1.5544,NO
1.3208,NO
0.7983,NO
2.6864,YES
1.3678,NO
2.4345,YES
0.8396,NO
0.1314,NO
1.1013,NO
1.33,NO
0.6037,NO
0.9364,NO
0.9765,NO
0.2832,NO
1.4102,NO
0.7090000000000001,NO
0.9071,NO
0.1262,NO
2.2011,YES
2.0935,YES
1.3172,YES
0.4218,NO
0.9247,NO
0.0876,NO
0.5988,NO
0.5854,NO
0.4669,NO
0.2834,NO
0.8198,NO
0.4842,NO
0.4701,NO
0.6618,NO
0.4751,NO
1.5091,NO
1.7289,YES
0.7989,YES
0.3272,NO
0.4576,NO
0.3158,NO
0.5322,NO
1.5231,YES
1.5694,YES
0.5702,NO
0.5051,NO
0.4027,NO
0.4549,NO
0.5309,NO
0.6002,NO
0.1859,NO
1.6887,YES
0.7351,NO
0.9598,YES
0.4362,NO
1.0457,YES
0.713,NO
0.5535,NO
0.5078,NO
0.5828,NO
0.5912,NO
0.4511,NO
0.5633,NO
0.523,NO
0.8847,NO
0.3854,NO
0.8173,YES
3.1007,YES
2.3535,YES
1.2089,YES
0.794,NO
0.4815,NO
1.2513,YES
1.3514,NO
0.9235,YES
0.3469,NO
0.7132,NO
1.2014,NO
0.49,NO
0.6916,NO
3.9579,YES
0.8798,NO
3.2251,YES
0.772,NO
3.5368,YES
0.8119,NO
1.2782,NO
0.9082,NO
0.7458,NO
1.1714,YES
0.5951,NO
1.0312,YES
2.364,YES
1.0452,YES
1.2519,NO
0.7643,NO
0.6046,NO
1.2116,NO
1.9505,YES
1.9435,YES
1.2006,NO
0.52,NO
1.035,NO
0.3768,NO
0.7584,NO
0.9473,NO
0.3887,NO
2.2293,YES
0.909,NO
1.9039,YES
0.8517,NO
1.7019,YES
0.4568,NO
0.486,NO
0.6281,NO
0.457,NO
0.2296,NO
1.1376,NO
0.384,NO
1.1014,NO
0.6192,NO
0.087,NO
0.3685,NO
0.8251,NO
0.4687,NO
0.725,NO
0.46399999999999997,NO
0.4041,NO
0.8039,NO
2.2245,YES
0.6272,NO
1.4296,YES
0.6254,NO
0.6003,NO
0.2504,NO
0.6205,NO
1.0502,NO
0.4934,NO
0.6441,NO
0.2447,NO
0.9489,NO
1.8018,YES
2.7067,YES
2.722,YES
2.4808,YES
0.8178,NO
1.8273,YES
0.7068,NO
3.0426,YES
1.5141,YES
0.7024,NO
0.8254,NO
0.6324,NO
0.9890000000000001,NO
2.3593,YES
2.7407,YES
0.8802,NO
0.6618,NO
0.5406,NO
0.5497,NO
0.5614,NO
0.8548,NO
0.2443,NO
3.1219,YES
1.0722,NO
2.2695,YES
0.7158,NO
2.1623,YES
0.7543,NO
0.6213,NO
0.7568,NO
0.6379,NO
0.525,NO
0.7557,NO
0.5499,NO
0.8553,NO
0.8548,NO
0.5694,NO
1.1669,NO
0.8884,NO
0.6774,NO
1.2715,NO
0.7721,NO
0.4942,NO
1.6528,NO
1.3136,YES
1.3263,NO
1.0161,YES
1.1603,NO
0.7901,NO
0.5157,NO
0.7535,NO
1.2672,NO
0.6722,NO
1.2474,NO
0.5546,NO
1.1433,NO
1.2123,YES
1.7999,YES
1.7269,YES
1.4586,YES
1.1519,NO
1.248,YES
1.3264,NO
