50Traced_NONETRACED_SUM_MULTI_VSM_62_MEDIAN,Associated
2.2522,YES
0.6228,NO
3.6010000000000004,YES
1.0885,NO
1.8681,YES
1.205,NO
1.9178,NO
2.3378,NO
1.0206,NO
4.1655,YES
2.1143,NO
5.3378,YES
0.9608,NO
0.5283,NO
3.1135,YES
0.4247,NO
0.8003,NO
3.5672,YES
1.3392,NO
0.4148,NO
3.4468,YES
1.3207,NO
3.6084,YES
0.5835,NO
1.9756,NO
2.3123,NO
0.9754,NO
0.5488,NO
0.5852,NO
0.354,NO
1.9127,NO
0.5098,NO
0.5474,NO
1.1639,NO
1.8067,NO
1.9573,NO
1.0996,NO
3.0311,YES
1.5593,NO
3.9925,YES
1.4112,NO
0.4198,NO
1.8165,YES
3.4175,YES
3.925,YES
2.3124,YES
2.1691,NO
0.9884,NO
1.9586,YES
2.0013,NO
1.7015,YES
0.8187,NO
1.4461,NO
2.1458,NO
0.6043,NO
1.0758,NO
4.3043,YES
1.0551,NO
4.1586,YES
1.0961,NO
4.2734,YES
1.5935,NO
1.8330000000000002,NO
1.3786,NO
1.3713,NO
1.8430000000000002,YES
1.4155,NO
1.8,YES
0.5992,NO
0.4006,NO
2.8484,YES
0.4536,NO
1.3525,NO
2.9566,YES
1.0218,NO
0.1962,NO
2.6487,YES
0.6231,NO
2.9581,YES
0.2781,NO
0.7422,NO
1.1317,NO
0.4514,NO
0.3851,NO
0.7765,NO
0.1654,NO
1.8330000000000002,NO
0.4958,NO
1.1382,NO
0.4858,NO
0.9342,NO
1.7158,NO
0.2768,NO
2.9767,YES
1.5479,NO
3.4131,YES
0.9821,NO
0.1989,NO
1.1726,YES
2.5015,YES
2.6477,YES
1.4024,YES
1.2153,NO
0.4531,NO
1.1248,YES
1.0119,NO
0.7902,YES
0.5366,NO
1.2695,NO
1.3263,NO
0.4078,NO
0.5217,NO
3.0566,YES
0.4513,NO
3.1041,YES
0.4709,NO
2.9877,YES
0.7532,NO
1.0937,NO
1.0017,NO
0.7116,NO
1.0987,YES
0.8789,NO
0.9314,YES
2.4543,YES
0.5422,YES
0.9824,NO
0.2937,NO
0.98,NO
1.2047,NO
2.9699,YES
2.7601,YES
0.7412,NO
0.5876,NO
0.7851,NO
0.2953,NO
0.4685,NO
1.0055,NO
0.3225,NO
2.1719,YES
0.8290000000000001,NO
2.2804,YES
0.6509999999999999,NO
2.2076,YES
0.6172,NO
0.2976,NO
0.9637,NO
0.5276,NO
0.2418,NO
0.6787,NO
0.40399999999999997,NO
0.8941,NO
1.4424,NO
0.569,NO
3.9282,YES
1.6713,YES
2.1332,YES
5.5504,YES
1.9496,NO
0.7154,NO
5.0142,YES
1.2383,NO
4.8157,YES
0.7027,NO
2.4424,NO
2.9994,NO
1.1102,NO
0.8147,NO
2.4045,YES
0.5423,NO
3.6477,YES
0.6813,NO
2.113,YES
1.0118,NO
2.0599,NO
2.0506,NO
1.0490000000000002,NO
4.4837,YES
1.442,NO
5.3096,YES
1.2222,NO
0.4431,NO
3.1303,YES
1.2726,YES
1.6943,YES
4.0768,YES
1.7218,NO
0.7358,NO
3.1398,YES
1.036,NO
3.7506,YES
0.4412,NO
1.7285,NO
1.8616,NO
0.5606,NO
0.5226,NO
1.9208,YES
0.5122,NO
2.9560000000000004,YES
0.8271,NO
1.7426,YES
0.8320000000000001,NO
1.617,NO
1.6143,NO
0.7876,NO
3.3031,YES
1.5694,NO
4.1,YES
0.6905,NO
0.4546,NO
3.0831,YES
0.5518,YES
1.3081,YES
3.9719,YES
1.2256,NO
0.344,NO
3.1883,YES
0.9698,NO
3.9507,YES
0.4863,NO
1.204,NO
1.5408,NO
0.3402,NO
0.4134,NO
1.0784,YES
0.1975,NO
2.2818,YES
0.6883,NO
1.1594,YES
0.8220000000000001,NO
1.4974,NO
1.7158,NO
0.7467,NO
3.6326,YES
1.8112,NO
4.3678,YES
1.1663,NO
0.5382,NO
3.8064,YES
0.9341,YES
1.8784,YES
5.2517,YES
1.4517,NO
0.5253,NO
4.4784,YES
0.9749,NO
4.9113,YES
0.5333,NO
1.5116,NO
2.0002,NO
0.5858,NO
0.6351,NO
1.6762,YES
0.2113,NO
2.9304,YES
0.5775,NO
1.645,YES
0.9514,NO
1.74,NO
2.2004,NO
0.7123,NO
4.2859,YES
1.5163,NO
5.3904,YES
0.7506,NO
0.3381,NO
1.095,YES
3.2544,YES
3.5163,YES
1.0759,YES
0.9363,NO
0.37,NO
1.1804,YES
1.6611,NO
0.9913,YES
0.9247,NO
0.6895,NO
1.3716,NO
0.2523,NO
0.6742,NO
3.7626,YES
0.4726,NO
3.7808,YES
0.4844,NO
3.8447,YES
1.3295,NO
1.2419,NO
1.2236,NO
1.3009,NO
1.1668,YES
1.4414,NO
1.124,YES
1.0323,NO
0.4153,NO
1.7193,YES
3.2839,YES
3.2278,YES
1.7554,YES
1.1625,NO
0.4249,NO
1.9894,YES
1.6121,NO
1.608,YES
0.7545,NO
1.139,NO
1.3147,NO
0.195,NO
0.7648,NO
3.6741,YES
0.515,NO
4.3038,YES
0.5475,NO
3.4138,YES
1.3853,NO
1.4793,NO
1.6203,NO
1.0835,NO
1.5858,YES
1.5222,NO
2.0063,YES
0.7182,NO
0.115,NO
1.2745,NO
0.2437,NO
0.5136,NO
1.4323,NO
1.0669,NO
0.3526,NO
1.4847,NO
0.594,NO
1.2118,NO
0.21600000000000003,NO
1.7618,YES
1.8032,YES
1.1127,YES
0.3093,NO
0.4705,NO
0.4632,NO
0.8404,NO
0.4219,NO
0.3987,NO
0.3464,NO
0.9275,NO
0.7972,NO
0.3542,NO
1.24,NO
0.6652,NO
1.2328,NO
1.5245,YES
0.4115,YES
0.8496,NO
0.1653,NO
0.4845,NO
0.7424,NO
2.0237,YES
1.9516,YES
0.5338,NO
0.3614,NO
0.6236,NO
0.1784,NO
0.2851,NO
0.8074,NO
0.2072,NO
1.1904,YES
0.3736,NO
1.5243,YES
0.2909,NO
1.5079,YES
0.3637,NO
0.1163,NO
0.5597,NO
0.2473,NO
0.14,NO
0.4996,NO
0.2563,NO
0.6831,NO
0.9395,NO
0.2706,NO
1.4782,YES
3.2554,YES
3.4273,YES
2.1454,YES
1.3804,NO
0.4728,NO
1.9958,YES
0.9524,NO
1.5429,YES
0.5078,NO
1.6235,NO
1.8301,NO
0.5872,NO
0.7893,NO
3.7048,YES
0.4978,NO
4.1306,YES
0.5101,NO
3.7178,YES
0.7534,NO
1.1827,NO
0.9048,NO
0.7535,NO
1.6955,YES
0.8928,NO
1.6412,YES
2.0496,YES
0.3236,YES
1.3177,NO
0.4568,NO
1.0816,NO
1.5035,NO
2.5768,YES
1.8748,YES
1.1069,NO
0.9877,NO
1.2109999999999999,NO
0.521,NO
0.8094,NO
1.1939,NO
0.4406,NO
1.5585,YES
1.0469,NO
1.8969999999999998,YES
0.9642,NO
1.6303,YES
0.9177,NO
0.6078,NO
1.2016,NO
1.0708,NO
0.5553,NO
1.3417,NO
0.9267,NO
1.3394,NO
0.8834,NO
0.3648,NO
1.5326,NO
0.5202,NO
1.3549,NO
1.1382,NO
1.2065,NO
0.5513,NO
1.2053,NO
2.5675,YES
1.403,NO
1.3374,YES
1.2285,NO
1.3753,NO
0.4143,NO
0.8565,NO
1.2346,NO
0.6811,NO
1.4197,NO
0.8396,NO
0.731,NO
2.2541,YES
2.7578,YES
2.6231,YES
1.6361,YES
0.9821,NO
2.1833,YES
1.3689,NO
2.3503,YES
0.5669,YES
1.2302,NO
0.3352,NO
0.8647,NO
1.2266,NO
3.1449,YES
2.8022,YES
0.7999,NO
0.613,NO
0.8755,NO
0.3071,NO
0.8813,NO
1.4033,NO
0.5476,NO
2.1994,YES
0.7249,NO
2.2937,YES
0.6426,NO
2.2834,YES
0.6046,NO
0.1748,NO
0.9685,NO
0.5737,NO
0.3469,NO
0.8775,NO
0.5436,NO
0.8698,NO
1.0459,NO
0.2877,NO
0.9067,NO
0.4392,NO
1.0968,NO
1.0408,NO
1.3591,NO
0.7308,NO
0.9548,NO
2.3397,YES
0.9145,NO
1.202,YES
1.3730000000000002,NO
1.8331,NO
0.643,NO
0.8475,NO
1.1542,NO
0.8225,NO
0.9996,NO
0.9027,NO
0.6285,NO
2.0088,YES
2.4029,YES
1.7313,YES
1.5877,YES
0.7568,NO
1.6466,YES
0.8809999999999999,NO
