50Traced_NONETRACED_SUM_SINGLE_VSM_56_MEDIAN,Associated
0.4624,NO
1.2307,NO
2.2269,NO
1.1008,NO
1.2038,NO
1.3854,NO
0.5263,NO
1.1847,NO
3.3599,YES
1.7191,NO
3.3516,YES
0.7251,NO
0.6535,NO
0.5381,NO
0.5037,NO
1.5116,NO
0.2673,NO
1.4259,NO
0.391,NO
0.5654,NO
3.4648,YES
3.5669,YES
3.2011,YES
3.4589,YES
0.6765,NO
2.8288,YES
0.6511,NO
0.878,NO
1.8799,NO
4.8984,YES
0.9688,YES
1.2826,YES
5.5053,YES
1.617,NO
0.4533,NO
5.6546,YES
0.4244,NO
5.1346,YES
0.4915,NO
1.2825,NO
1.4187,NO
1.1023,NO
0.4119,NO
2.0261,YES
0.5779,NO
3.5185,YES
0.7023,NO
0.9528,YES
0.9998,NO
0.7442,NO
1.8335,NO
1.2814,NO
6.2732,YES
2.4372,NO
4.8353,YES
0.3539,NO
0.9451,NO
2.313,YES
0.8295,NO
1.0139,NO
2.9557,YES
0.8551,NO
0.3545,NO
2.9881,YES
0.7254,NO
2.9066,YES
0.9012,NO
1.167,NO
0.9002,NO
0.5392,NO
0.1987,NO
1.1038,NO
0.1561,NO
2.0542,NO
0.1776,NO
0.732,NO
1.3317,NO
0.9871,NO
2.0459,NO
1.3559,NO
2.8436,YES
2.0142,NO
2.5462,YES
1.089,NO
1.5832,NO
4.7168,YES
5.3501,YES
3.9564,YES
4.1492,YES
2.2846,NO
0.5703,NO
4.2795,YES
2.4099,NO
4.1746,YES
2.3172,NO
0.8582,NO
0.8533,NO
0.6277,NO
0.4307,NO
4.3769,YES
0.4965,NO
6.4459,YES
0.4591,NO
4.0046,YES
3.352,NO
2.8252,NO
4.0945,NO
3.2864,NO
4.4689,YES
3.1909,NO
3.1010000000000004,YES
0.2596,NO
0.9521,NO
3.0953,YES
1.018,NO
0.7390000000000001,NO
2.8019,YES
0.8535,NO
0.2008,NO
3.3934,YES
0.3257,NO
3.2446,YES
0.7703,NO
0.6581,NO
1.0675,NO
0.7799,NO
0.1775,NO
1.3471,NO
0.1654,NO
2.3928,NO
0.3418,NO
0.8231,NO
0.927,NO
0.7283,NO
1.8166,NO
1.0446,NO
3.4263,YES
2.1262,NO
2.9675,YES
0.7111,NO
1.1674,NO
1.8769,YES
5.0387,YES
4.0775,YES
2.029,YES
0.9347,NO
0.094,NO
2.3665,YES
1.2655,NO
1.5093,YES
1.1177,NO
1.121,NO
1.3345,NO
1.1014,NO
0.1506,NO
4.6699,YES
0.1633,NO
5.3994,YES
0.5658,NO
4.2459,YES
1.5426,NO
1.4439,NO
1.6998,NO
1.5216,NO
2.5283,YES
1.6242,NO
2.1417,YES
3.2671,YES
2.5339,YES
1.5291,NO
1.2126,NO
1.0779,NO
1.1018,NO
3.733,YES
2.0822,YES
1.0649,NO
0.8961,NO
1.0938,NO
1.0663,NO
1.3437,NO
1.5306,NO
1.4952,NO
1.5288,YES
1.1263,NO
3.05,YES
1.3243,NO
3.3019,YES
0.7996,NO
1.1029,NO
1.1177,NO
1.0008,NO
1.193,NO
1.2931,NO
0.9829,NO
1.2818,NO
0.735,NO
1.8175,NO
4.672,YES
0.8535,YES
1.2088,YES
5.4049,YES
1.4327,NO
0.3324,NO
5.8799,YES
0.4509,NO
5.1641,YES
0.4645,NO
1.3948,NO
1.4658,NO
1.2131,NO
0.3778,NO
1.9545,YES
0.446,NO
3.6467,YES
0.59,NO
0.9902,YES
1.0153,NO
0.7383,NO
1.7749,NO
1.2921,NO
6.2038,YES
2.3496,NO
5.0438,YES
0.7716,NO
1.8730000000000002,NO
5.4167,YES
1.5084,YES
1.7080000000000002,YES
5.4569,YES
2.006,NO
0.6417,NO
5.6136,YES
1.1026,NO
5.5774,YES
1.5035,NO
0.9489,NO
1.1764,NO
0.6673,NO
0.4231,NO
2.1786,YES
0.6026,NO
3.9012,YES
0.628,NO
0.8743,YES
2.0447,NO
1.5357,NO
2.7639,NO
2.0296,NO
6.0179,YES
3.1114,NO
4.5995,YES
0.6296,NO
1.5685,NO
4.5105,YES
0.8339,YES
1.0953,YES
5.0861,YES
1.4263,NO
0.3857,NO
5.2149,YES
0.2144,NO
4.8638,YES
0.2528,NO
0.8167,NO
0.9304,NO
0.6215,NO
0.3994,NO
1.9489,YES
0.4785,NO
3.3239,YES
0.4769,NO
0.8127,YES
0.8641,NO
0.6036,NO
1.5766,NO
0.9473,NO
5.7463,YES
2.2027,NO
4.4319999999999995,YES
0.5455,NO
1.5197,NO
4.7535,YES
1.3689,YES
1.4065,YES
5.3583,YES
1.4637,NO
0.27899999999999997,NO
5.2583,YES
0.358,NO
4.9627,YES
0.3251,NO
1.2289,NO
1.3949,NO
1.0747,NO
0.35200000000000004,NO
2.2855,YES
0.2599,NO
3.6039,YES
0.3772,NO
1.3896,YES
0.9387,NO
0.6762,NO
2.0437,NO
1.2332,NO
6.0581,YES
2.6667,NO
4.803,YES
0.4126,NO
0.6786,NO
1.3567,YES
4.8156,YES
3.8439,YES
1.4092,YES
0.7436,NO
0.0554,NO
1.2705,YES
1.2242,NO
0.9983,YES
1.0098,NO
0.2488,NO
0.5092,NO
0.3828,NO
0.1698,NO
4.4156,YES
0.1648,NO
4.7431,YES
0.2791,NO
3.6896,YES
1.469,NO
1.5439,NO
1.3428,NO
1.1823,NO
1.5902,YES
1.1267,NO
1.1668,YES
0.4998,NO
0.8289,NO
2.3893,YES
4.5542,YES
3.5912,YES
2.0795,YES
0.7982,NO
0.1209,NO
1.9175,YES
0.4736,NO
1.6339,YES
0.3493,NO
0.1858,NO
0.5816,NO
0.4442,NO
0.1825,NO
4.1006,YES
0.1772,NO
4.9748,YES
0.3065,NO
3.7952,YES
0.9509,NO
0.7241,NO
1.6637,NO
0.88,NO
2.4508,YES
1.227,NO
1.6955,YES
0.6836,NO
1.0337,NO
0.9909,NO
1.2419,NO
1.0352,NO
1.3288,NO
1.073,NO
0.3716,NO
1.5632,NO
1.0426,NO
1.1121,NO
0.9557,NO
2.2012,YES
2.3164,YES
2.1817,YES
0.2322,NO
1.524,NO
0.3791,NO
1.5658,NO
0.7951,NO
1.0958,NO
0.894,NO
1.1265,NO
0.7091,NO
1.099,NO
1.6451,NO
0.9306,NO
2.0979,NO
2.4919,YES
2.1484,YES
0.7926,NO
0.7885,NO
0.6219,NO
0.573,NO
2.7533,YES
1.4903,YES
0.3817,NO
0.4539,NO
0.5466,NO
0.5275,NO
0.4332,NO
0.5273,NO
0.511,NO
1.3616,YES
0.8167,NO
2.3958,YES
0.7825,NO
2.45,YES
0.51,NO
0.6311,NO
0.6866,NO
0.4666,NO
0.6496,NO
0.6042,NO
0.4486,NO
0.5188,NO
0.6361,NO
1.1052,NO
2.0754,YES
4.605,YES
3.7312,YES
1.8929,YES
1.0011,NO
0.1638,NO
2.3982,YES
0.7234,NO
1.7117,YES
0.7949,NO
1.0896,NO
1.4372,NO
1.1969,NO
0.3177,NO
4.6066,YES
0.3057,NO
5.3369,YES
0.5739,NO
3.9364,YES
1.294,NO
1.2202,NO
1.4485,NO
0.8976,NO
2.4385,YES
1.3322,NO
2.204,YES
3.0289,YES
2.1172,YES
0.6025,NO
0.3005,NO
0.1743,NO
0.3192,NO
3.1337,YES
1.9965,YES
0.3365,NO
0.2574,NO
0.3895,NO
0.1703,NO
0.1741,NO
0.1373,NO
0.1844,NO
1.4976,YES
0.14300000000000002,NO
2.9763,YES
0.3822,NO
3.029,YES
0.2269,NO
0.5297,NO
0.4634,NO
0.2971,NO
0.4362,NO
0.3455,NO
0.1833,NO
0.2305,NO
0.3683,NO
0.2249,NO
0.4189,NO
2.0303,NO
0.872,NO
0.8058,NO
0.8402,NO
0.2187,NO
0.5942,NO
2.7615,YES
0.7107,NO
2.3084,YES
0.7379,NO
0.6458,NO
0.7486,NO
0.3698,NO
1.5908,NO
0.1658,NO
1.197,NO
0.2072,NO
0.6542,NO
2.2929,YES
2.9181,YES
2.0392,YES
2.7785,YES
0.43,NO
1.4751,YES
0.7132,NO
2.3318,YES
1.5121,YES
1.0145,NO
0.3984,NO
0.3363,NO
0.6168,NO
2.6011,YES
1.9826,YES
0.6279,NO
0.3784,NO
0.7059,NO
0.405,NO
0.1665,NO
0.2238,NO
0.1463,NO
0.87,YES
0.3966,NO
2.3281,YES
0.579,NO
2.3554,YES
0.1702,NO
0.5588,NO
0.575,NO
0.4101,NO
0.5367,NO
0.6775,NO
0.4509,NO
0.5026,NO
0.9618,NO
0.5619,NO
0.5619,NO
1.2704,NO
0.4373,NO
0.6714,NO
1.3432,NO
0.5621,NO
0.7543,NO
2.3036,YES
0.8305,NO
2.0329,YES
0.2991,NO
0.2385,NO
0.3076,NO
0.5492,NO
0.7049,NO
0.7084,NO
0.7609,NO
0.7994,NO
0.1477,NO
2.0768,YES
2.4592,YES
1.6113,YES
2.3743,YES
0.5046,NO
1.1784,YES
0.5779,NO
