50Traced_NONETRACED_MAX_MULTI_LSA_4_MAX,Associated
0.2682,NO
0.5522,YES
0.308,NO
0.5061,YES
0.2703,NO
0.5358,NO
0.4412,NO
0.5358,NO
1.0,YES
0.5169,NO
0.6773,YES
0.3618,NO
0.1547,NO
1.0,YES
0.6395,NO
0.2918,NO
0.9027,YES
0.4093,NO
0.1097,NO
0.9273,YES
0.191,NO
1.0,YES
0.1528,NO
0.4524,NO
0.4022,NO
0.3567,NO
0.1747,NO
0.6395,NO
0.1398,NO
0.509,NO
0.1451,NO
0.3894,NO
0.2311,NO
0.3121,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3853,NO
0.9027,YES
0.3014,NO
0.3014,NO
0.6062,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.3014,NO
0.5487,YES
0.3816,NO
1.0,YES
0.1702,NO
0.4308,NO
0.3569,NO
0.4308,NO
0.3014,NO
1.0,YES
0.3014,NO
1.0,YES
0.304,NO
1.0,YES
0.3118,NO
0.2793,NO
0.4856,NO
0.1155,NO
1.0,YES
0.4444,NO
0.6062,YES
0.1636,NO
0.1646,NO
1.0,YES
0.2856,NO
0.2298,NO
1.0,YES
0.3016,NO
0.153,NO
1.0,YES
0.3096,NO
0.6707,YES
0.1456,NO
0.2244,NO
0.3856,NO
0.1803,NO
0.1775,NO
0.3273,NO
0.1834,NO
0.4609,NO
0.0929,NO
0.3073,NO
0.3773,NO
0.3773,NO
0.3901,NO
0.242,NO
1.0,YES
0.5169,NO
0.6773,YES
0.2522,NO
0.1148,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.3816,NO
1.0,YES
0.1702,NO
0.1816,NO
0.1733,NO
0.1785,NO
0.1567,NO
1.0,YES
0.154,NO
1.0,YES
0.304,NO
1.0,YES
0.3118,NO
0.1827,NO
0.4856,NO
0.0949,NO
1.0,YES
0.4444,NO
0.4367,YES
1.0,YES
0.6735,YES
0.3634,NO
0.3389,NO
0.1894,NO
0.2796,NO
0.7571,YES
1.0,YES
0.2571,NO
0.2808,NO
0.3389,NO
0.16699999999999998,NO
0.3101,NO
0.4028,NO
0.2505,NO
1.0,YES
0.3389,NO
1.0,YES
0.2045,NO
1.0,YES
0.3389,NO
0.1887,NO
0.2808,NO
0.2273,NO
0.1458,NO
0.3389,NO
0.2808,NO
0.2219,NO
0.2985,NO
0.1504,NO
1.0,YES
0.5502,YES
0.3075,YES
1.0,YES
0.3377,NO
0.1228,NO
1.0,YES
0.2465,NO
1.0,YES
0.1436,NO
0.3879,NO
0.5037,NO
0.3133,NO
0.1441,NO
0.5502,YES
0.2682,NO
0.5522,YES
0.308,NO
0.5502,YES
0.3004,NO
0.3004,NO
0.3023,NO
0.242,NO
0.9043,YES
0.5169,NO
0.8452,YES
0.3618,NO
0.3341,NO
1.0,YES
0.6385,YES
0.4064,YES
1.0,YES
0.4093,NO
0.3341,NO
1.0,YES
0.4324,NO
1.0,YES
0.2572,NO
0.4524,NO
0.4456,NO
0.3247,NO
0.3341,NO
0.6385,YES
0.3341,NO
0.5522,YES
0.3341,NO
0.6385,YES
0.256,NO
0.4324,NO
0.31,NO
0.242,NO
1.0,YES
0.5169,NO
1.0,YES
0.207,NO
0.1845,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.344,NO
0.1845,NO
1.0,YES
0.3543,NO
1.0,YES
0.1702,NO
0.1925,NO
0.3856,NO
0.1056,NO
0.2034,NO
1.0,YES
0.2682,NO
0.6036,YES
0.304,NO
1.0,YES
0.4318,NO
0.4318,NO
0.4856,NO
0.242,NO
1.0,YES
0.5169,NO
0.6773,YES
0.3075,NO
0.1504,NO
1.0,YES
1.0,YES
0.5589,YES
0.9305,YES
0.3479,NO
0.1327,NO
1.0,YES
0.3027,NO
1.0,YES
0.1702,NO
0.3846,NO
0.3588,NO
0.3489,NO
0.1567,NO
1.0,YES
0.1767,NO
0.6036,YES
0.308,NO
1.0,YES
0.2251,NO
0.4462,NO
0.4856,NO
0.4462,NO
1.0,YES
0.5169,NO
0.7322,YES
0.1995,NO
0.1512,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1995,NO
0.5227,YES
0.3519,NO
1.0,YES
0.2093,NO
0.3569,NO
0.42,NO
0.3569,NO
0.1881,NO
1.0,YES
0.1995,NO
0.7959999999999999,YES
0.304,NO
1.0,YES
0.1763,NO
0.4291,NO
0.4856,NO
0.1827,NO
1.0,YES
0.4444,NO
0.4367,YES
0.2522,NO
0.10300000000000001,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.3816,NO
1.0,YES
0.1702,NO
0.1448,NO
0.3569,NO
0.1003,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3118,NO
0.3569,NO
0.4856,NO
0.3569,NO
1.0,YES
0.4444,NO
0.4367,YES
0.3471,NO
0.1963,NO
0.301,NO
0.2904,NO
0.2904,NO
0.3316,NO
0.3816,NO
0.1963,NO
0.4576,NO
0.2363,NO
0.2219,NO
0.1729,NO
1.0,YES
0.7411,YES
1.0,YES
0.1963,NO
0.2904,NO
0.1963,NO
0.2904,NO
0.1963,NO
0.2904,NO
0.1358,NO
0.3202,NO
0.2053,NO
0.1316,NO
0.301,NO
0.2363,NO
0.3371,NO
1.0,YES
1.0,YES
0.2893,NO
0.2044,NO
0.1921,NO
0.1893,NO
0.519,YES
1.0,YES
0.1251,NO
0.2608,NO
0.1989,NO
0.1784,NO
0.2592,NO
0.3144,NO
0.2592,NO
1.0,YES
0.2278,NO
1.0,YES
0.14,NO
1.0,YES
0.1989,NO
0.1177,NO
0.2608,NO
0.1354,NO
0.1354,NO
0.1989,NO
0.2608,NO
0.1084,NO
0.2522,NO
0.0747,NO
0.3775,YES
1.0,YES
1.0,YES
0.3961,YES
0.2651,NO
0.1476,NO
0.3417,YES
0.3816,NO
0.6207,YES
0.1057,NO
0.3029,NO
0.42,NO
0.2447,NO
0.1526,NO
1.0,YES
0.1476,NO
1.0,YES
0.1887,NO
1.0,YES
0.3118,NO
0.4291,NO
0.3014,NO
0.2467,NO
0.6207,YES
0.2759,NO
0.3775,YES
1.0,YES
1.0,YES
0.3473,NO
0.2576,NO
0.1462,NO
0.2279,NO
0.7571,YES
1.0,YES
0.1486,NO
0.2321,NO
0.1554,NO
0.1381,NO
0.1741,NO
0.3144,NO
0.132,NO
1.0,YES
0.2278,NO
1.0,YES
0.1259,NO
1.0,YES
0.1607,NO
0.1048,NO
0.2456,NO
0.1522,NO
0.1206,NO
0.192,NO
0.2321,NO
0.1642,NO
0.2425,NO
0.2425,NO
0.2193,NO
0.5644,NO
0.282,NO
0.2193,NO
0.3258,NO
0.2425,NO
0.2267,NO
0.9462,YES
0.1923,NO
0.3527,YES
0.3627,NO
0.3551,NO
0.3627,NO
0.2425,NO
0.282,NO
0.2425,NO
0.2051,NO
0.2425,NO
0.2051,NO
0.83,YES
1.0,YES
1.0,YES
0.2829,YES
0.2502,NO
1.0,YES
0.2193,NO
1.0,YES
0.8057,YES
0.3151,NO
0.2576,NO
0.1756,NO
0.1889,NO
0.7571,YES
1.0,YES
0.1144,NO
0.1453,NO
0.1803,NO
0.1102,NO
0.2341,NO
0.2534,NO
0.2341,NO
1.0,YES
0.2044,NO
1.0,YES
0.1102,NO
1.0,YES
0.1607,NO
0.0593,NO
0.2289,NO
0.1522,NO
0.1128,NO
0.1427,NO
0.2142,NO
0.0962,NO
0.3446,NO
0.0704,NO
0.2676,NO
0.2888,NO
0.1614,NO
0.2676,NO
0.1979,NO
0.2553,NO
0.2422,NO
0.6992,YES
0.2888,NO
0.4159,YES
0.3601,NO
0.3705,NO
0.3601,NO
0.3765,NO
0.2888,NO
0.3404,NO
0.1743,NO
0.3765,NO
0.2888,NO
0.3156,YES
0.6992,YES
0.27,YES
0.3631,YES
0.2888,NO
0.6992,YES
0.2676,NO
