50Traced_NONETRACED_MAX_SINGLE_VSM_61_MAX,Associated
0.1654,NO
0.419,NO
0.1196,NO
0.2663,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.9109,YES
0.6038,NO
1.0,YES
0.221,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.2091,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.0994,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.457,NO
0.4145,NO
0.3307,NO
0.7068,YES
0.3962,NO
0.5859,YES
1.0,YES
1.0,YES
0.3634,NO
0.3683,NO
0.3796,NO
0.4952,NO
1.0,YES
1.0,YES
0.3517,NO
0.3269,NO
0.3988,NO
0.3547,NO
0.6218,NO
0.6218,NO
0.6202,NO
1.0,YES
0.4952,NO
1.0,YES
0.3642,NO
1.0,YES
0.2458,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.3547,NO
0.3988,NO
0.3547,NO
0.3988,NO
0.2216,NO
0.3002,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2995,NO
0.1381,NO
1.0,YES
0.2266,NO
1.0,YES
0.2684,NO
0.5579,NO
0.4246,NO
0.4122,NO
0.1612,NO
1.0,YES
0.0773,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.2684,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5975,NO
1.0,YES
0.2097,NO
0.3233,NO
0.8145,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2995,NO
0.134,NO
1.0,YES
0.6074,NO
1.0,YES
0.3166,NO
0.4544,NO
0.36700000000000005,NO
0.3659,NO
0.1486,NO
1.0,YES
0.1171,NO
0.7355,YES
0.506,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.5719,NO
0.3307,NO
1.0,YES
0.6436,NO
1.0,YES
0.162,NO
0.2497,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1622,NO
0.8754,YES
0.4412,NO
0.8754,YES
0.679,NO
0.4503,NO
0.2834,NO
0.2803,NO
0.2557,NO
1.0,YES
0.1975,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.679,NO
0.679,NO
0.679,NO
0.679,NO
0.8072,YES
0.679,NO
0.8754,YES
0.1943,NO
0.2596,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3986,NO
0.1381,NO
1.0,YES
0.2044,NO
1.0,YES
0.08800000000000001,NO
0.5579,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.2557,NO
1.0,YES
0.1016,NO
0.7355,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.2165,NO
0.5872,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
0.9338,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.3272,NO
0.6283,YES
0.4755,NO
0.4862,NO
0.4862,NO
0.485,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.4988,NO
1.0,YES
0.4755,NO
0.4755,NO
0.4726,NO
0.4755,NO
0.7068,YES
0.4518,NO
0.5859,YES
0.1709,NO
0.2248,NO
0.5483,YES
0.9216,YES
0.8229,YES
1.0,YES
0.2995,NO
0.1337,NO
0.505,YES
0.3871,NO
0.6283,YES
0.4584,NO
0.2807,NO
0.3152,NO
0.1747,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.4584,NO
0.4584,NO
0.4726,NO
0.4584,NO
0.7068,YES
0.4584,NO
0.5859,YES
0.243,NO
0.243,NO
0.3139,NO
0.3247,NO
0.2645,NO
0.4172,NO
0.3632,NO
0.1391,NO
0.6446,NO
0.2128,NO
0.3914,NO
0.1414,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.3451,NO
0.243,NO
0.2538,NO
0.243,NO
0.193,NO
0.2128,NO
0.2739,NO
0.293,NO
0.3146,NO
0.3914,NO
0.2519,NO
0.6436,NO
1.0,YES
1.0,YES
0.2752,NO
0.1742,NO
0.1527,NO
0.1656,NO
1.0,YES
1.0,YES
0.0968,NO
0.1519,NO
0.1763,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.1847,NO
1.0,YES
0.18899999999999997,NO
1.0,YES
0.18899999999999997,NO
0.1163,NO
0.1024,NO
0.1354,NO
0.1024,NO
0.1763,NO
0.1024,NO
0.1763,NO
0.1584,NO
0.2059,NO
0.425,YES
1.0,YES
1.0,YES
0.7752,YES
0.2382,NO
0.1036,NO
0.3893,YES
0.3019,NO
0.48700000000000004,YES
0.0996,NO
0.369,NO
0.369,NO
0.368,NO
0.0554,NO
1.0,YES
0.0554,NO
1.0,YES
0.3867,NO
0.9541,YES
0.3405,NO
0.457,NO
0.3911,NO
0.2563,NO
0.5479,YES
0.3739,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.3139,NO
1.0,YES
0.9740000000000001,YES
0.1605,NO
0.1844,NO
0.33399999999999996,NO
0.2506,NO
0.3489,NO
0.3489,NO
0.3481,NO
1.0,YES
0.0916,NO
1.0,YES
0.0862,NO
1.0,YES
0.0813,NO
0.2506,NO
0.2506,NO
0.2094,NO
0.2506,NO
0.33399999999999996,NO
0.2094,NO
0.33399999999999996,NO
0.2411,NO
0.1685,NO
0.1706,NO
0.3384,NO
0.1405,NO
0.2268,NO
0.2687,NO
0.2411,NO
0.3504,NO
1.0,YES
0.2166,NO
1.0,YES
0.564,NO
0.564,NO
0.5626,NO
0.1685,NO
0.2942,NO
0.2316,NO
0.1949,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.1787,NO
1.0,YES
0.3499,NO
1.0,YES
0.3287,YES
0.2823,NO
0.2282,NO
0.1755,NO
0.2289,NO
0.9863,YES
0.9863,YES
0.1657,NO
0.1431,NO
0.1438,NO
0.1102,NO
0.2636,NO
0.2636,NO
0.263,NO
1.0,YES
0.2289,NO
1.0,YES
0.2282,NO
1.0,YES
0.2282,NO
0.1431,NO
0.1431,NO
0.1274,NO
0.1102,NO
0.1618,NO
0.1431,NO
0.1654,NO
0.418,NO
0.2677,NO
0.1901,NO
0.3895,NO
0.1025,NO
0.3464,NO
0.2687,NO
0.3846,NO
0.2625,NO
1.0,YES
0.3591,NO
1.0,YES
0.4072,NO
0.4072,NO
0.4072,NO
0.418,NO
0.2942,NO
0.418,NO
0.1949,NO
0.418,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2215,NO
1.0,YES
0.262,NO
