50Traced_NONETRACED_SUM_SINGLE_VSM_43_MEDIAN,Associated
0.5015,NO
1.0133,NO
1.0382,NO
0.691,NO
0.306,NO
5.148,YES
0.3588,NO
5.0036,YES
0.7362,NO
3.8589,YES
0.5944,NO
1.3952,NO
1.3276,NO
0.3812,NO
2.6646,YES
1.4125,NO
2.7723,YES
0.8279,NO
0.8314,NO
0.7647,NO
0.9894,NO
0.9709,NO
0.966,NO
0.2775,NO
0.5075,NO
1.3486,NO
3.2319,YES
1.0365,NO
2.8042,YES
0.5442,NO
0.9143,NO
0.597,NO
0.1699,NO
1.8561,NO
0.4333,NO
1.6134,NO
1.0756,NO
0.8723,NO
2.905,YES
3.3438,YES
3.6945,YES
2.9407,YES
1.3363,NO
3.3411,YES
1.215,NO
0.4066,NO
0.3542,NO
1.3135,YES
4.2787,YES
4.2305,YES
1.7834,YES
0.3865,NO
0.2524,NO
1.2677,YES
1.1209,NO
1.1298,YES
0.8978,NO
0.6768,NO
0.8346,NO
0.5069,NO
0.1453,NO
4.3114,YES
0.141,NO
4.1246,YES
0.3796,NO
3.4497,YES
0.5607,NO
1.3226,NO
1.8097,NO
0.7883,NO
1.5316,YES
1.5056,NO
1.4145,YES
0.7539,NO
0.7555,NO
1.3068,NO
1.038,NO
1.1436,NO
1.7731,NO
0.3099,NO
0.2848,NO
1.9077,NO
2.7892,YES
1.8427,NO
2.4987,YES
0.736,NO
1.1108,NO
0.701,NO
0.2636,NO
1.7827,NO
0.1798,NO
1.8784,NO
0.9434,NO
0.7679,NO
2.6138,YES
3.2438,YES
3.8489,YES
2.7652,YES
1.8915,NO
4.1048,YES
1.7492,NO
0.5399,NO
0.6990000000000001,NO
0.9279999999999999,NO
0.499,NO
0.9796,NO
1.1537,NO
0.1339,NO
0.2952,NO
1.3354,NO
2.6223,YES
1.2681,NO
2.1977,YES
0.3197,NO
0.6955,NO
0.2835,NO
0.204,NO
1.7393,NO
0.2695,NO
2.0331,NO
0.5551,NO
0.856,NO
2.5669999999999997,YES
3.2472,YES
3.4203,YES
2.6221,YES
1.2836,NO
2.9742,YES
1.2957,NO
0.688,NO
0.3736,NO
0.1953,NO
0.5026,NO
0.5454,NO
0.4068,NO
0.17300000000000001,NO
0.419,NO
0.5713,NO
3.1427,YES
0.6164,NO
2.7439999999999998,YES
0.2252,NO
0.6207,NO
0.2298,NO
0.2589,NO
1.2767,NO
0.3387,NO
0.9661,NO
0.7417,NO
0.3864,NO
2.7721,YES
3.2082,YES
3.5334,YES
2.8315,YES
0.674,NO
3.0748,YES
0.4662,NO
0.7544,NO
0.5661,NO
0.1409,NO
0.9899,NO
1.1681,NO
0.3098,NO
0.3076,NO
0.26,NO
0.3434,NO
2.9239,YES
0.2959,NO
2.4743,YES
0.3518,NO
0.8866,NO
0.4339,NO
0.294,NO
1.6013,NO
0.2836,NO
1.5366,NO
0.8009,NO
0.9415,NO
2.6630000000000003,YES
3.2124,YES
3.5689,YES
2.6871,YES
0.5127,NO
2.9185,YES
0.4818,NO
0.4339,NO
1.5316,NO
5.478,YES
1.5054,YES
1.774,YES
6.3305,YES
0.8059,NO
0.2502,NO
6.7102,YES
0.3079,NO
5.8079,YES
0.7149,NO
2.3445,NO
1.7314,NO
1.6278,NO
0.6181,NO
3.1617,YES
0.2591,NO
3.2439999999999998,YES
1.3336,NO
2.0405,YES
0.9868,NO
1.1833,NO
1.0368,NO
1.1864,NO
5.8134,YES
2.8805,NO
6.3434,YES
0.1799,NO
1.0467,NO
3.1458,YES
0.7347,NO
1.5441,NO
3.5477,YES
0.8638,NO
0.1528,NO
3.5708,YES
0.6088,NO
3.2385,YES
0.525,NO
1.3104,NO
1.0531,NO
0.7977,NO
0.4898,NO
2.1696,NO
0.237,NO
1.9874,NO
0.8079999999999999,NO
1.3104,NO
0.9782,NO
1.3077,NO
0.6505,NO
0.8895,NO
3.3209,YES
1.7566,NO
3.4789,YES
0.7417,NO
1.0214,NO
2.1597,YES
4.3828,YES
4.7176,YES
2.5128,YES
0.4485,NO
0.4662,NO
2.2825,YES
1.6677,NO
1.7684,YES
1.4889,NO
1.4817,NO
1.6933,NO
1.1629,NO
0.3971,NO
5.1658,YES
0.5044,NO
5.5398,YES
0.7007,NO
4.1367,YES
1.7912,NO
2.8515,NO
2.8131,NO
1.66,NO
2.2366,YES
1.9386,NO
2.6805,YES
0.342,NO
1.1508,NO
3.4908,YES
1.4332,NO
1.7147,NO
4.053,YES
0.3275,NO
0.2728,NO
4.223,YES
0.5539999999999999,NO
3.9619,YES
0.6525,NO
1.4526,NO
1.1405,NO
0.9635,NO
0.4416,NO
2.3562,NO
0.2228,NO
2.9033,NO
0.6924,NO
1.9077,NO
1.1159999999999999,NO
1.5292,NO
1.6416,NO
1.3836,NO
3.451,YES
2.6178,NO
3.9395,YES
0.7579,NO
0.8789,NO
1.868,YES
4.6651,YES
4.6584,YES
2.4483,YES
0.833,NO
0.4449,NO
2.2661,YES
0.9696,NO
1.7264,YES
0.7786,NO
1.1109,NO
1.2818,NO
0.8279,NO
0.7551,NO
5.2038,YES
0.4767,NO
4.8775,YES
0.8043,NO
3.9694,YES
0.8559,NO
1.6544,NO
1.6824,NO
0.46399999999999997,NO
1.9086,YES
1.6023,NO
2.2165,YES
2.5828,YES
2.0380000000000003,YES
0.9896,NO
0.8089,NO
0.7168,NO
1.0107,NO
0.9690000000000001,YES
2.0672,YES
1.1545,NO
0.8717,NO
0.706,NO
1.1298,NO
1.4329,NO
1.6957,NO
1.5621,NO
1.7234,YES
0.8148,NO
2.242,YES
0.7447,NO
2.7717,YES
0.5977,NO
0.9470000000000001,NO
1.0397,NO
0.9857,NO
0.852,NO
0.9848,NO
1.2454,NO
1.6861,NO
0.4234,NO
1.4888,NO
5.5306,YES
1.6811,YES
1.5041,YES
6.0939,YES
0.7797,NO
0.2964,NO
6.8326,YES
0.2866,NO
5.9256,YES
0.7133,NO
2.1304,NO
1.4453,NO
1.4108,NO
0.5424,NO
3.1903,YES
0.1951,NO
3.25,YES
1.179,NO
1.7809,YES
0.9665,NO
1.3034,NO
1.2792,NO
1.1640000000000001,NO
5.9239999999999995,YES
2.7993,NO
6.0893,YES
0.7232,NO
1.4014,NO
5.2325,YES
1.9185,YES
1.9262,YES
5.8605,YES
0.8056,NO
0.5391,NO
6.4167,YES
0.9749,NO
5.4829,YES
1.2556,NO
1.8904,NO
1.3876,NO
1.202,NO
0.6987,NO
3.655,YES
0.4644,NO
3.616,YES
1.5408,NO
2.3056,YES
1.4504,NO
1.8048,NO
1.8218,NO
1.6806,NO
5.7199,YES
2.6786,NO
5.8189,YES
0.6027,NO
1.4442,NO
5.6189,YES
1.8094,YES
2.336,YES
6.5285,YES
0.877,NO
0.4962,NO
6.745,YES
1.1236,NO
6.2874,YES
1.1319,NO
1.6964,NO
1.2837,NO
0.9032,NO
0.7088,NO
3.9354,YES
0.3672,NO
4.1053,YES
1.3659999999999999,NO
2.2795,YES
1.7396,NO
2.4964,NO
2.3761,NO
1.8847,NO
6.0736,YES
3.9832,NO
5.9976,YES
0.3936,NO
1.224,NO
5.1392,YES
1.5838,YES
1.8357,YES
5.9611,YES
0.6428,NO
0.2902,NO
6.1678,YES
0.2742,NO
5.5972,YES
0.5952,NO
1.4997,NO
0.9216,NO
0.8227,NO
0.4321,NO
3.2718,YES
0.1663,NO
3.4743,YES
1.1233,NO
2.0340000000000003,YES
0.8101,NO
1.1426,NO
1.1146,NO
1.1676,NO
5.6173,YES
2.4795,NO
5.5951,YES
0.5787,NO
0.8067,NO
1.7122,YES
4.7243,YES
4.7602,YES
2.222,YES
0.5163,NO
0.3633,NO
1.7819999999999998,YES
1.2012,NO
1.2521,YES
1.1304,NO
1.3302,NO
1.5457,NO
1.1335,NO
0.2607,NO
4.9755,YES
0.3453,NO
4.8109,YES
0.5331,NO
3.9349,YES
0.7201,NO
1.5797,NO
1.8715,NO
0.8007,NO
1.7787,YES
1.4141,NO
2.1933,YES
0.3881,NO
0.555,NO
1.4132,YES
3.5993,YES
4.0854,YES
2.3732,YES
0.5394,NO
0.2335,NO
1.9151,YES
1.161,NO
1.6778,YES
0.8154,NO
0.5471,NO
0.772,NO
0.3232,NO
0.2087,NO
4.6035,YES
0.2335,NO
4.3403,YES
0.5383,NO
3.3213,YES
1.0886,NO
1.8251,NO
1.7792,NO
0.7099,NO
1.9405,YES
1.9322,NO
1.9992,YES
0.2323,NO
0.7697,NO
1.1647,NO
1.3296,NO
1.2428,NO
1.2118,NO
0.2102,NO
0.0712,NO
1.5161,NO
0.2228,NO
0.8753,NO
0.5484,NO
2.1939,YES
2.1587,YES
2.0428,YES
0.1983,NO
1.2571,NO
0.2096,NO
1.2915,NO
0.2045,NO
0.9263,NO
0.4195,NO
0.6364,NO
0.6998,NO
0.1211,NO
1.0352,NO
1.102,NO
2.0251,NO
2.3577,YES
2.2342,YES
1.1767,NO
0.5037,NO
0.2743,NO
0.8253,NO
1.3274,YES
1.4636,YES
0.9807,NO
0.1519,NO
0.7592,NO
0.1926,NO
0.4405,NO
0.6787,NO
0.5654,NO
1.7434,YES
0.3832,NO
1.6748,YES
0.5179,NO
2.5648,YES
0.3131,NO
0.3977,NO
0.5254,NO
0.4118,NO
0.2669,NO
0.7602,NO
0.6409999999999999,NO
0.8258,NO
0.4562,NO
0.5873,NO
2.2549,YES
4.2044,YES
4.4054,YES
3.2228,YES
0.7527,NO
0.2228,NO
2.6614,YES
0.6005,NO
2.3487,YES
0.3438,NO
0.5593,NO
0.574,NO
0.2371,NO
0.4242,NO
5.0146,YES
0.1955,NO
4.5936,YES
0.7037,NO
3.9012,YES
0.4165,NO
1.0341,NO
1.1466,NO
0.3939,NO
2.595,YES
1.4493,NO
2.6434,YES
3.028,YES
2.3971,YES
1.08,NO
0.5775,NO
0.382,NO
0.6083,NO
1.5778,YES
2.0681,YES
0.7562,NO
0.6014,NO
0.5437,NO
0.654,NO
0.5182,NO
0.8771,NO
0.6754,NO
2.3749,YES
0.44799999999999995,NO
2.2981,YES
0.5515,NO
3.1962,YES
0.3682,NO
0.8107,NO
1.0554,NO
0.8419,NO
0.7559,NO
0.5977,NO
0.8101,NO
0.7688,NO
0.6404,NO
0.5095,NO
0.2414,NO
0.8482,NO
0.6725,NO
0.3176,NO
0.0907,NO
0.4176,NO
0.6814,NO
2.6135,YES
0.3087,NO
2.51,YES
0.6388,NO
1.015,NO
0.7169,NO
0.3191,NO
1.1704,NO
0.4062,NO
1.0276,NO
0.7290000000000001,NO
0.6808,NO
2.193,YES
2.4665,YES
2.8814,YES
2.3838,YES
0.4269,NO
2.2799,YES
0.7078,NO
3.0755,YES
2.244,YES
0.7573,NO
0.2826,NO
0.2881,NO
0.5522,NO
1.5218,YES
2.053,YES
0.4375,NO
0.3032,NO
0.4038,NO
0.3367,NO
0.3326,NO
0.6844,NO
0.5339,NO
2.2764,YES
0.3745,NO
2.2965,YES
0.3978,NO
3.1473,YES
0.2995,NO
0.521,NO
0.6243,NO
0.441,NO
0.3844,NO
0.5222,NO
0.4396,NO
0.6824,NO
1.15,NO
1.0039,NO
0.6209,NO
0.5453,NO
0.5388,NO
0.7019,NO
0.358,NO
0.6517,NO
0.8813,NO
2.2231,YES
0.8386,NO
1.954,YES
0.5589999999999999,NO
0.7748,NO
0.7043,NO
0.3938,NO
1.0089,NO
0.5484,NO
0.9737,NO
1.288,NO
0.3799,NO
1.9352,YES
2.0898,YES
2.4715,YES
2.0495,YES
1.0583,NO
2.7171,YES
0.8891,NO
