50Traced_NONETRACED_SUM_SINGLE_LSA_54_MEDIAN,Associated
0.8291,NO
4.8904,YES
0.4359,NO
4.5426,YES
0.9867,NO
4.6726,YES
3.1418,NO
3.8701,NO
3.9649,NO
2.7153,NO
1.8443,YES
2.6424,NO
2.4,YES
0.1935,NO
0.5304,NO
2.3273,YES
1.3688,NO
1.2139,NO
2.845,YES
0.3206,NO
0.2662,NO
3.0204,YES
1.1632,NO
2.5156,YES
1.3759,NO
0.4264,NO
0.9003,NO
0.7239,NO
0.2639,NO
1.2327,NO
0.2256,NO
1.5125,NO
0.4695,NO
1.1313,NO
1.4119,NO
1.2732,NO
1.8713,NO
1.6084,NO
2.4272,YES
2.2446,NO
2.7672,YES
0.3335,NO
0.5714,NO
2.1593,YES
4.5182,YES
3.8128,YES
1.5511,YES
0.6421,NO
0.3993,NO
2.1467,YES
0.3746,NO
2.2678,YES
0.7389,NO
0.3559,NO
0.3323,NO
0.7079,NO
0.5553,NO
4.754,YES
0.2009,NO
4.1606,YES
1.1124,NO
4.0223,YES
0.6082,NO
1.4838,NO
1.4439,NO
0.8567,NO
1.8251,YES
0.7524,NO
2.0657,YES
1.9303,YES
1.5189,YES
1.3645,NO
0.7539,NO
0.6359,NO
0.9673,NO
0.9696,YES
1.9913,YES
0.9706,NO
0.1484,NO
1.1288,NO
0.1614,NO
0.2131,NO
0.2292,NO
0.1571,NO
1.6511,YES
0.843,NO
2.2286,YES
0.7384,NO
2.5687,YES
0.6178,NO
0.1054,NO
0.5031,NO
0.3058,NO
0.4491,NO
1.2985,NO
0.4802,NO
1.0696,NO
0.5844,NO
0.7321,NO
5.7457,YES
1.6443,YES
1.6202,YES
5.7623,YES
0.8188,NO
0.4187,NO
6.3757,YES
0.2836,NO
5.9991,YES
0.6248,NO
0.7107,NO
1.4337,NO
1.2964,NO
0.1363,NO
2.9236,YES
0.1626,NO
1.9666,YES
0.7437,NO
2.1769,YES
0.5683,NO
0.5688,NO
1.6125,NO
1.4406,NO
5.721,YES
1.9569999999999999,NO
5.575,YES
0.4349,NO
0.6846,NO
5.513999999999999,YES
2.1577,YES
2.0591,YES
6.1676,YES
1.0654,NO
0.4409,NO
6.1851,YES
1.7799,NO
5.5972,YES
2.0267,NO
0.4375,NO
1.2803,NO
0.8769,NO
0.2243,NO
3.141,YES
0.0969,NO
2.0924,YES
1.1555,NO
2.4202,YES
1.8743,NO
2.3147,NO
2.8046,NO
2.4956,NO
5.7463,YES
2.6979,NO
5.7134,YES
0.7036,NO
0.7587,NO
6.0051,YES
1.685,YES
1.7544,YES
5.9656,YES
1.0327,NO
0.5661,NO
6.2941,YES
0.2708,NO
6.1437,YES
0.5645,NO
0.4677,NO
1.1895,NO
0.9742,NO
0.2771,NO
3.0702,YES
0.2792,NO
2.0029,YES
1.0658,NO
2.1623,YES
0.5522,NO
0.7321,NO
1.6889,NO
1.6068,NO
5.9714,YES
1.9678,NO
5.6694,YES
0.4681,NO
0.6753,NO
5.0572,YES
1.4863,YES
1.4944,YES
5.1499,YES
0.6454,NO
0.3873,NO
5.6947,YES
0.305,NO
5.365,YES
0.5638,NO
0.6335,NO
1.2913,NO
1.0979999999999999,NO
0.1249,NO
2.5336,YES
0.1606,NO
1.8307,YES
0.7068,NO
1.915,YES
0.4442,NO
0.4681,NO
1.3293,NO
1.2751,NO
5.1088,YES
1.6567,NO
5.1958,YES
0.4232,NO
0.5397,NO
1.5647,YES
4.3282,YES
3.4341,YES
1.3529,YES
0.643,NO
0.4476,NO
1.7326,YES
0.736,NO
1.6447,YES
1.2575,NO
0.7659999999999999,NO
0.8618,NO
1.2122,NO
0.6844,NO
4.0259,YES
0.5427,NO
3.8615,YES
0.987,NO
4.0137,YES
1.1134,NO
1.8072,NO
1.5641,NO
1.0591,NO
1.3122,YES
1.0173,NO
1.4354,YES
0.3127,NO
0.5032,NO
2.7253,YES
4.4277,YES
3.7426,YES
2.611,YES
0.7609,NO
0.3483,NO
2.9789999999999996,YES
0.7829,NO
2.9518,YES
1.1653,NO
0.3653,NO
0.5146,NO
0.6914,NO
0.4993,NO
4.6896,YES
0.1852,NO
3.9786,YES
1.0172,NO
4.1249,YES
1.0031,NO
1.7867,NO
1.8039,NO
1.3404,NO
2.4969,YES
1.1149,NO
2.7511,YES
0.7474,NO
0.8262,NO
1.5185,NO
1.3705,NO
0.9552,NO
1.0353,NO
0.2889,NO
0.4361,NO
1.7486,NO
0.185,NO
1.5478,NO
0.4727,NO
1.9583,YES
2.0914,YES
2.1598,YES
0.1276,NO
1.3854,NO
0.4166,NO
1.2803,NO
0.5602,NO
0.8435,NO
0.2549,NO
0.4289,NO
0.7503,NO
0.2441,NO
1.1757,NO
0.6682,NO
1.6422,NO
2.185,YES
2.2324,YES
1.2493,NO
0.5888,NO
0.3871,NO
0.6179,NO
1.6338,YES
2.0835,YES
0.8205,NO
0.2245,NO
0.8508,NO
0.2743,NO
0.4006,NO
0.6472,NO
0.4934,NO
2.3126,YES
0.7569,NO
2.9892,YES
0.6075,NO
3.0245,YES
0.5625,NO
0.2299,NO
0.4865,NO
0.3625,NO
0.3607,NO
0.8971,NO
0.38299999999999995,NO
0.7637,NO
0.3412,NO
0.8184,NO
3.0814,YES
5.0906,YES
4.3222,YES
2.8285,YES
0.8136,NO
0.3916,NO
3.5405,YES
0.5611,NO
3.5282,YES
1.1454,NO
1.1565,NO
1.2165,NO
1.5977,NO
0.4512,NO
5.1867,YES
0.2187,NO
4.6855,YES
1.1372,NO
4.5556,YES
0.9636,NO
1.7247,NO
1.8526,NO
1.1061,NO
2.9628,YES
1.511,NO
3.2421,YES
2.1731,YES
2.2873,YES
1.3399,NO
0.7042,NO
0.628,NO
0.9621,NO
1.7517,YES
2.1654,YES
0.9215,NO
0.7853,NO
0.9759,NO
0.8054,NO
0.5307,NO
0.8151,NO
0.6397,NO
2.3576,YES
0.7352,NO
3.0239999999999996,YES
0.6682,NO
3.2088,YES
0.5067,NO
0.6203,NO
1.0383,NO
0.9813,NO
0.8575,NO
1.1297,NO
1.0477,NO
0.978,NO
0.7262,NO
0.4536,NO
0.7192,NO
1.8275,NO
1.4231,NO
1.3715,NO
0.4792,NO
0.5242,NO
1.3935,NO
3.2425,YES
0.6319,NO
3.6146,YES
0.6736,NO
1.079,NO
0.9713,NO
0.6957,NO
1.5255,NO
0.7547,NO
1.3895,NO
0.7326,NO
1.5019,NO
3.0507,YES
3.1584,YES
3.5231,YES
3.2934,YES
0.2989,NO
2.8953,YES
1.2161,NO
2.1284,YES
1.4982,YES
0.6245,NO
0.4864,NO
0.2677,NO
0.2948,NO
0.8441,YES
2.0473,YES
0.4468,NO
0.20600000000000002,NO
0.4185,NO
0.2762,NO
0.5171,NO
0.6958,NO
0.6791,NO
1.6258,YES
0.3848,NO
2.3464,YES
0.3982,NO
2.2534,YES
0.4167,NO
0.2537,NO
0.4266,NO
0.2932,NO
0.2884,NO
0.4381,NO
0.3632,NO
0.2852,NO
0.8998,NO
0.5443,NO
0.5457,NO
0.6218,NO
0.5963,NO
0.6502,NO
0.4208,NO
0.8607,NO
0.5605,NO
1.7671,YES
0.4508,NO
1.7996,YES
0.5318,NO
0.581,NO
0.6525,NO
0.6317,NO
0.6345,NO
0.8784,NO
0.4526,NO
1.0649,NO
0.4197,NO
1.2446,YES
1.5079,YES
1.8629,YES
1.7147,YES
0.4485,NO
1.7135,YES
0.5943,NO
