50Traced_NONETRACED_SUM_RAW_LSA_82_MAX,Associated
2.1919999999999997,YES
0.3251,NO
3.5315,YES
0.373,NO
3.2192,YES
0.7224,NO
1.1101,NO
0.8578,NO
0.5746,NO
0.3486,YES
1.0252,NO
0.4688,YES
0.6096,NO
0.3848,NO
0.6092,NO
0.6264,NO
1.0511,NO
0.9445,NO
0.6685,NO
0.2111,NO
0.7607,NO
2.4037,YES
0.5845,NO
3.4744,YES
0.3236,NO
0.3327,NO
0.2033,NO
0.0829,NO
1.0852,NO
0.44,NO
0.7516,NO
0.46799999999999997,NO
0.8252,NO
1.4484,YES
3.0255,YES
2.4852,YES
1.4565,YES
0.6459999999999999,NO
2.5848,YES
0.7209,NO
0.2446,NO
0.1371,NO
0.5209,NO
0.2688,NO
0.5561,NO
0.613,NO
0.52,NO
0.2146,NO
0.4945,NO
1.675,YES
0.3859,NO
2.1963,YES
0.1521,NO
0.2726,NO
0.1906,NO
0.204,NO
0.5973,NO
0.3138,NO
0.31,NO
0.2905,NO
0.2819,NO
0.976,YES
1.7373,YES
1.2877,YES
0.8237,YES
0.4517,NO
1.7261,YES
0.3634,NO
0.3745,NO
0.3138,NO
0.3868,NO
0.6783,NO
0.8852,NO
0.4628,NO
0.6712,NO
0.2413,NO
0.4858,NO
1.4247,YES
0.2688,NO
2.8691,YES
0.6465,NO
0.8206,NO
0.3642,NO
0.09699999999999999,NO
0.7353,NO
0.3183,NO
0.6257,NO
0.5426,NO
0.7768,NO
1.6269,YES
2.7051,YES
1.8113,YES
0.8699,YES
0.551,NO
1.4827,YES
0.4904,NO
0.5141,NO
0.3436,NO
0.5991,NO
0.623,NO
1.0308,NO
0.8142,NO
0.7078,NO
0.1735,NO
0.7719,NO
2.5959,YES
0.4187,NO
4.0622,YES
0.5701,NO
0.6161,NO
0.2057,NO
0.0849,NO
1.0255,NO
0.3615,NO
0.6333,NO
0.479,NO
0.7927,NO
2.0371,YES
3.5942,YES
2.5816,YES
1.6148,YES
0.6352,NO
2.6522,YES
0.6594,NO
0.3984,NO
0.3303,NO
2.359,YES
0.6792,YES
1.3572,YES
3.8094,YES
0.4435,NO
0.4632,NO
2.0272,YES
0.0997,NO
2.4165,YES
0.1897,NO
0.742,NO
0.5056,NO
0.3644,NO
0.3373,NO
1.5879,YES
0.5395,NO
1.8017,YES
0.5565,NO
0.6021,YES
0.4739,NO
0.8604,NO
0.7923,NO
0.3357,NO
3.0761,YES
0.6897,NO
2.0865,YES
0.361,NO
0.1547,NO
1.4597,YES
0.2156,NO
0.2453,NO
1.5333,YES
0.2733,NO
0.2013,NO
2.1922,YES
0.191,NO
2.1492,YES
0.5497,NO
0.43799999999999994,NO
0.7742,NO
0.3908,NO
0.1898,NO
0.4755,NO
0.4009,NO
0.5115,NO
0.1833,NO
0.3449,NO
0.1991,NO
0.7944,NO
0.8859999999999999,NO
0.315,NO
0.7816,YES
0.4793,NO
0.747,YES
0.4394,NO
0.2061,NO
1.4068,YES
2.5389,YES
3.7894,YES
2.3477,YES
0.5394,NO
0.3204,NO
1.415,YES
0.5787,NO
1.2159,YES
0.6217,NO
0.8222,NO
0.9063,NO
0.5137,NO
0.3337,NO
3.1425,YES
0.4806,NO
4.5626,YES
0.5063,NO
3.3946,YES
0.5868,NO
1.0584,NO
0.9769,NO
0.6886,NO
1.4201,YES
0.9293,NO
1.2229,YES
0.2212,NO
0.1646,NO
1.0722,YES
0.4053,NO
0.4946,NO
1.3429,YES
0.1863,NO
0.153,NO
1.2163,YES
0.159,NO
1.0582,YES
0.419,NO
0.5528,NO
0.4385,NO
0.2123,NO
0.1775,NO
0.5194,NO
0.1654,NO
0.5874,NO
0.124,NO
0.3642,NO
0.2519,NO
0.6362,NO
0.7728,NO
0.21600000000000003,NO
1.4025,YES
0.5506,NO
1.1787,YES
0.3988,NO
0.1756,NO
0.4773,YES
2.2784,YES
2.4692,YES
0.6067,YES
0.3006,NO
0.0884,NO
0.4265,YES
0.3299,NO
0.1809,YES
0.4111,NO
0.2964,NO
0.5425,NO
0.3148,NO
0.1258,NO
1.7286,YES
0.2512,NO
2.5757,YES
0.2166,NO
1.7477,YES
0.2809,NO
0.5239,NO
0.5358,NO
0.2622,NO
0.1089,YES
0.3895,NO
0.129,YES
0.9364,YES
0.5942,YES
0.5816,NO
0.4289,NO
0.4644,NO
0.7939,NO
1.6333,YES
1.2722,YES
0.5181,NO
0.259,NO
0.525,NO
0.5472,NO
0.5773,NO
0.5667,NO
0.337,NO
0.5136,YES
0.46299999999999997,NO
1.5804,YES
0.3804,NO
1.5353,YES
0.2687,NO
0.4516,NO
0.6956,NO
0.4229,NO
0.1831,NO
0.6734,NO
0.4579,NO
0.4994,NO
0.3478,NO
0.2338,NO
2.6331,YES
0.4544,YES
1.2498,YES
4.2697,YES
0.3766,NO
0.3244,NO
3.4109,YES
0.3273,NO
3.3239,YES
0.5331,NO
0.9489,NO
0.6951,NO
0.2632,NO
0.2298,NO
1.4528,YES
0.3759,NO
1.6877,YES
0.3759,NO
0.479,YES
0.5974,NO
1.1103,NO
1.1298,NO
0.6938,NO
3.8097,YES
1.0999,NO
2.8245,YES
0.4579,NO
0.2261,NO
1.2306,YES
0.6518,YES
0.9302,YES
1.8980000000000001,YES
0.4062,NO
0.2695,NO
1.9882,YES
0.3369,NO
1.9282,YES
0.6621,NO
0.3638,NO
0.5917,NO
0.37799999999999995,NO
0.2143,NO
0.9208,YES
0.4861,NO
1.0831,YES
0.3185,NO
0.3862,YES
0.4978,NO
0.9712,NO
0.8537,NO
0.5496,NO
1.4815,YES
0.5915,NO
1.1518,YES
0.3972,NO
0.1947,NO
2.2003,YES
0.8771,YES
1.6207,YES
3.7594,YES
0.451,NO
0.3909,NO
2.0009,YES
0.3724,NO
2.2677,YES
0.5242,NO
0.5988,NO
0.3063,NO
0.14300000000000002,NO
0.2238,NO
1.8029,YES
0.4713,NO
2.0402,YES
0.4055,NO
0.6268,YES
0.6367,NO
1.0921,NO
0.8995,NO
0.5856,NO
2.9377,YES
0.912,NO
1.9737,YES
0.3105,NO
0.1348,NO
2.3323,YES
0.6277,YES
1.4706,YES
3.6122,YES
0.4133,NO
0.2486,NO
3.705,YES
0.1251,NO
3.1686,YES
0.6328,NO
0.6709999999999999,NO
0.5217,NO
0.1947,NO
0.23600000000000002,NO
1.7346,YES
0.3261,NO
1.8707,YES
0.3049,NO
0.7329,YES
0.4544,NO
1.1609,NO
1.2121,NO
0.5331,NO
2.7695,YES
0.8072,NO
2.4004,YES
0.259,NO
0.1037,NO
0.4988,YES
1.1086,YES
1.9629,YES
1.2974,YES
0.3998,NO
0.1133,NO
0.5053,YES
0.2864,NO
0.3813,YES
0.5163,NO
0.2488,NO
0.3256,NO
0.3288,NO
0.1698,NO
1.7599,YES
0.1669,NO
2.1566,YES
0.2627,NO
1.2186,YES
0.5191,NO
0.6501,NO
0.273,NO
0.2537,NO
0.5192,YES
0.3665,NO
0.5043,YES
0.6045,NO
0.1952,NO
1.1517,YES
3.0525,YES
4.364,YES
2.0929,YES
0.5403,NO
0.2092,NO
1.4242,YES
0.4125,NO
0.9798,YES
0.6313,NO
0.47700000000000004,NO
0.529,NO
0.2881,NO
0.2665,NO
3.694,YES
0.3642,NO
5.1371,YES
0.4492,NO
3.6211,YES
0.5151,NO
0.9817,NO
0.8885,NO
0.3803,NO
0.9798,YES
0.7103,NO
0.9891,YES
0.349,NO
0.1682,NO
0.196,NO
0.2558,NO
0.1992,NO
0.0957,NO
0.3319,NO
0.1064,NO
0.2592,NO
0.1291,NO
0.0886,NO
0.2997,NO
0.6061,YES
0.8348,YES
0.5156,YES
0.0766,NO
0.2678,NO
0.2642,NO
0.2321,NO
0.2302,NO
0.2312,NO
0.21100000000000002,NO
0.3855,NO
0.2903,NO
0.1447,NO
0.1685,NO
0.2271,NO
0.2105,NO
2.1318,YES
1.1363,YES
0.2752,NO
0.3347,NO
0.1608,NO
0.4598,NO
1.5714,YES
1.0451,YES
0.3465,NO
0.2269,NO
0.3036,NO
0.3357,NO
0.2606,NO
0.2179,NO
0.1562,NO
0.4104,YES
0.3107,NO
1.8186,YES
0.2594,NO
1.6854,YES
0.2231,NO
0.2809,NO
0.4109,NO
0.1403,NO
0.0948,NO
0.4292,NO
0.3704,NO
0.1325,NO
0.3777,NO
0.2273,NO
0.9036,YES
2.6178,YES
3.5588,YES
1.7412,YES
0.3126,NO
0.1187,NO
1.1251,YES
0.1936,NO
0.674,YES
0.3466,NO
0.1977,NO
0.3031,NO
0.1805,NO
0.2091,NO
2.7948,YES
0.179,NO
3.8716,YES
0.3475,NO
2.3607,YES
0.4017,NO
0.6546,NO
0.4961,NO
0.2895,NO
0.6169,YES
0.2977,NO
0.5513,YES
1.5634,YES
0.5434,YES
0.5244,NO
0.3507,NO
0.4062,NO
0.8474,NO
1.3616,YES
0.6869,YES
0.5116,NO
0.2559,NO
0.402,NO
0.4925,NO
0.3725,NO
0.2932,NO
0.132,NO
0.2833,YES
0.539,NO
1.4148,YES
0.5439,NO
0.9574,YES
0.3801,NO
0.3381,NO
0.5373,NO
0.3334,NO
0.1485,NO
0.7459,NO
0.4783,NO
0.3793,NO
0.3601,NO
0.2074,NO
0.4215,NO
0.4106,NO
0.5194,NO
0.6674,NO
0.4395,NO
0.1459,NO
0.5118,NO
0.7798,YES
0.4021,NO
1.5856,YES
0.2814,NO
0.47100000000000003,NO
0.3011,NO
0.1414,NO
0.3327,NO
0.2895,NO
0.3582,NO
0.3457,NO
0.2321,NO
1.2684,YES
1.5674,YES
0.6854,YES
0.5903,YES
0.5927,NO
0.7168,YES
0.4082,NO
1.5022,YES
0.5266,YES
0.2823,NO
0.3496,NO
0.348,NO
0.5257,NO
1.2498,YES
0.6659999999999999,YES
0.2534,NO
0.1147,NO
0.1626,NO
0.1482,NO
0.1665,NO
0.1472,NO
0.1463,NO
0.2629,YES
0.4504,NO
1.3832,YES
0.4802,NO
0.9045,YES
0.2826,NO
0.0994,NO
0.2048,NO
0.1274,NO
0.0963,NO
0.3698,NO
0.2546,NO
0.0792,NO
0.2592,NO
0.2338,NO
0.5671,NO
0.7902,NO
1.1333,NO
0.6597,NO
0.7445,NO
0.2719,NO
0.7407,NO
2.5758,YES
0.3731,NO
4.0473,YES
0.5364,NO
0.6349,NO
0.22899999999999998,NO
0.1243,NO
1.1295,NO
0.3882,NO
0.703,NO
0.4663,NO
0.8003,NO
2.0078,YES
3.6067,YES
2.6212,YES
1.6065,YES
0.4888,NO
2.5622,YES
0.4945,NO
