50Traced_NONETRACED_MAX_MULTI_LSA_57_MAX,Associated
0.3011,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
0.6459,YES
1.0,YES
0.2231,NO
0.1327,NO
1.0,YES
0.3268,NO
1.0,YES
0.3984,NO
0.3031,NO
0.3522,NO
0.1612,NO
0.1825,NO
0.8013,YES
0.1772,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.462,NO
0.3583,NO
0.3984,NO
0.5820000000000001,YES
0.4444,NO
0.4937,YES
0.3471,NO
0.1122,NO
0.2636,NO
0.2108,NO
0.0676,NO
0.3322,NO
0.4356,NO
0.1364,NO
0.6011,NO
0.2736,NO
0.3096,NO
0.2363,NO
1.0,YES
1.0,YES
1.0,YES
0.1943,NO
0.386,NO
0.1756,NO
0.1247,NO
0.2378,NO
0.077,NO
0.2363,NO
0.3778,NO
0.3189,NO
0.2363,NO
0.1825,NO
0.1636,NO
0.4702,NO
0.6856,YES
0.289,YES
0.2752,NO
0.1989,NO
0.1112,NO
0.1989,NO
0.6856,YES
0.2171,YES
0.1989,NO
0.1519,NO
0.1989,NO
0.1784,NO
0.2437,NO
0.1848,NO
0.2437,NO
0.6856,YES
0.0983,NO
0.2881,YES
0.1989,NO
0.6856,YES
0.1989,NO
0.1206,NO
0.1569,NO
0.1354,NO
0.1017,NO
0.16699999999999998,NO
0.1206,NO
0.1146,NO
0.3229,NO
0.11599999999999999,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2784,NO
0.1327,NO
1.0,YES
0.1255,NO
1.0,YES
0.1809,NO
0.3031,NO
0.3569,NO
0.1805,NO
0.1567,NO
1.0,YES
0.1669,NO
1.0,YES
0.304,NO
1.0,YES
0.3369,NO
0.462,NO
0.4471,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.9589,YES
0.1148,YES
0.3473,NO
0.2044,NO
0.1473,NO
0.295,NO
1.0,YES
0.7333,YES
0.1841,NO
0.1611,NO
0.295,NO
0.2321,NO
0.3062,NO
0.3144,NO
0.19,NO
0.7969,YES
0.0971,NO
0.8716,YES
0.1462,NO
0.568,YES
0.1152,NO
0.2321,NO
0.1677,NO
0.2321,NO
0.2321,NO
0.295,NO
0.2011,NO
0.1288,NO
0.3071,NO
0.0713,NO
0.5722,NO
0.5644,NO
0.2813,NO
0.6333,NO
0.2425,NO
0.1779,NO
0.2269,NO
0.9462,YES
0.2269,NO
0.5249,YES
0.24100000000000002,NO
0.35200000000000004,NO
0.2504,NO
0.1596,NO
0.3984,NO
0.2114,NO
0.3844,NO
0.2072,NO
0.2269,NO
1.0,YES
1.0,YES
0.8236,YES
1.0,YES
0.2502,NO
1.0,YES
0.2193,NO
0.7726,YES
0.1165,YES
0.2823,NO
0.2061,NO
0.1756,NO
0.0975,NO
0.8165,YES
0.5909,YES
0.1008,NO
0.1079,NO
0.1028,NO
0.1095,NO
0.2289,NO
0.2534,NO
0.2289,NO
0.8165,YES
0.1756,NO
0.7382,YES
0.2061,NO
0.4767,YES
0.1624,NO
0.1128,NO
0.1718,NO
0.1274,NO
0.0681,NO
0.1862,NO
0.1408,NO
0.1076,NO
0.3446,NO
0.1196,NO
0.2888,NO
0.5644,NO
0.2698,NO
0.414,NO
0.3765,NO
0.2553,NO
0.2888,NO
0.9462,YES
0.414,NO
0.6992,YES
0.2438,NO
0.35200000000000004,NO
0.2176,NO
0.3765,NO
0.2698,NO
0.3404,NO
0.2888,NO
0.2932,NO
0.2888,NO
0.83,YES
1.0,YES
0.6992,YES
1.0,YES
0.414,NO
1.0,YES
0.2676,NO
