50Traced_NONETRACED_MAX_RAW_VSM_39_MEDIAN,Associated
0.1566,NO
0.1025,NO
0.3362,YES
1.0,YES
1.0,YES
0.3362,YES
0.1366,NO
0.0999,NO
0.3362,YES
0.1495,NO
0.3362,YES
0.1023,NO
0.2043,NO
0.2003,NO
0.1805,NO
0.1025,NO
1.0,YES
0.1025,NO
1.0,YES
0.1039,NO
1.0,YES
0.1516,NO
0.1495,NO
0.2125,NO
0.1012,NO
0.3362,YES
0.2085,NO
0.3362,YES
0.4428,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.1401,NO
1.0,YES
1.0,YES
0.1111,NO
0.1017,NO
0.1401,NO
0.1422,NO
0.1741,NO
0.17300000000000001,NO
0.17300000000000001,NO
1.0,YES
0.1017,NO
1.0,YES
0.0297,NO
1.0,YES
0.1017,NO
0.1422,NO
0.1422,NO
0.1422,NO
0.1173,NO
0.192,NO
0.1173,NO
0.1401,NO
0.1495,NO
0.0659,NO
0.2688,NO
0.2168,NO
0.1508,NO
0.1396,NO
0.0797,NO
0.1474,NO
0.2252,NO
1.0,YES
0.1396,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.159,NO
0.1733,NO
0.1658,NO
0.1843,NO
0.2072,NO
0.2083,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1396,NO
0.4428,YES
1.0,YES
0.2823,NO
0.1584,NO
0.0776,NO
0.1187,NO
1.0,YES
1.0,YES
0.1163,NO
0.1079,NO
0.1163,NO
0.1269,NO
0.1665,NO
0.1528,NO
0.1463,NO
1.0,YES
0.0902,NO
1.0,YES
0.0329,NO
1.0,YES
0.0902,NO
0.1269,NO
0.1269,NO
0.1274,NO
0.0681,NO
0.1427,NO
0.0913,NO
0.1035,NO
0.1495,NO
0.2143,NO
0.2688,NO
0.1926,NO
0.1508,NO
0.1705,NO
0.2143,NO
0.1714,NO
0.2252,NO
1.0,YES
0.1705,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2143,NO
0.1733,NO
0.2143,NO
0.1843,NO
0.2286,NO
0.1705,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1705,NO
