50Traced_NONETRACED_SUM_RAW_VSM_80_MAX,Associated
0.2589,NO
0.2251,NO
0.1137,NO
0.2047,NO
0.1156,NO
0.1605,NO
0.3914,NO
0.1257,NO
0.4313,NO
1.3729,YES
0.289,YES
0.3409,NO
0.5024,NO
0.1329,NO
0.2167,NO
1.2341,YES
1.2288,YES
0.1462,NO
0.1519,NO
0.2502,NO
0.1784,NO
0.2433,NO
0.6679999999999999,NO
0.2123,NO
1.1781,YES
0.0742,NO
2.1101,YES
0.3028,NO
1.4869999999999999,YES
0.3088,NO
0.1294,NO
0.314,NO
0.1354,NO
0.1188,NO
0.4006,NO
0.1397,NO
0.2368,NO
0.6477,NO
0.1782,NO
0.9405,YES
3.6868,YES
2.1338,YES
2.1109999999999998,YES
0.4411,NO
0.2424,NO
1.1863,YES
0.4937,NO
0.9862,YES
0.42100000000000004,NO
0.3873,NO
0.4799,NO
0.1805,NO
0.3039,NO
2.1338,YES
0.0849,NO
4.4359,YES
0.2015,NO
3.6147,YES
0.4733,NO
0.7133,NO
0.3811,NO
0.3868,NO
1.6214,YES
0.5866,NO
1.0251,YES
1.5668,YES
0.1089,YES
0.3473,NO
0.2297,NO
0.0906,NO
0.6752,NO
0.4528,YES
1.4556,YES
0.2961,NO
0.2218,NO
0.6039,NO
0.2083,NO
0.1741,NO
0.3411,NO
0.132,NO
0.4085,YES
0.0866,NO
1.0361,YES
0.0605,NO
1.3335,YES
0.1961,NO
0.2539,NO
0.5492,NO
0.2524,NO
0.258,NO
0.6206,NO
0.1552,NO
0.6226,NO
0.3918,NO
0.1033,NO
0.3296,NO
0.5387,NO
0.2158,NO
0.39799999999999996,NO
0.2415,NO
0.2408,NO
0.2723,NO
0.9091,YES
0.4026,NO
0.6687,YES
0.24100000000000002,NO
0.3323,NO
0.2504,NO
0.3772,NO
0.1598,NO
0.3393,NO
0.2276,NO
0.2228,NO
0.6544,NO
1.5836,YES
2.349,YES
1.348,YES
1.329,YES
0.2282,NO
0.6143,YES
0.4358,NO
2.0469999999999997,YES
0.126,YES
0.2823,NO
0.3084,NO
0.065,NO
0.2184,NO
0.5121,YES
2.0348,YES
0.1124,NO
0.1669,NO
0.0911,NO
0.2537,NO
0.1665,NO
0.4864,NO
0.1463,NO
0.4631,YES
0.1059,NO
1.5894,YES
0.1433,NO
1.4468,YES
0.2241,NO
0.1936,NO
0.3677,NO
0.2306,NO
0.2016,NO
0.1614,NO
0.1694,NO
0.0905,NO
0.5538,NO
0.1463,NO
0.6359,NO
0.6929,NO
0.3104,NO
0.7433,NO
0.3402,NO
0.3145,NO
0.4616,NO
0.9381,YES
0.4441,NO
0.7312,YES
0.4911,NO
0.7219,NO
0.4047,NO
0.4601,NO
0.1585,NO
0.4908,NO
0.4193,NO
0.2891,NO
0.5039,NO
1.6224,YES
2.353,YES
1.3836,YES
1.3795,YES
0.5791,NO
0.6014,YES
0.5973,NO
