50Traced_NONETRACED_SUM_SINGLE_VSM_88_MEDIAN,Associated
0.5760000000000001,NO
0.7574,NO
0.929,NO
0.1829,NO
0.7944,NO
0.9347,NO
1.0123,NO
2.9979,YES
3.2501,YES
2.9113,YES
3.2041,YES
0.8002,NO
3.4956,YES
1.0242,NO
0.1262,NO
0.5902,NO
0.3988,NO
0.8903,NO
0.6074,NO
1.5135,NO
0.8703,NO
0.3318,NO
0.7763,NO
2.8327,YES
0.5219,NO
2.7411,YES
0.8682,NO
1.1202,NO
0.7999,NO
0.3733,NO
1.0722,NO
0.0824,NO
0.9001,NO
0.7477,NO
0.9595,NO
2.8816,YES
3.2894,YES
3.0079,YES
3.1443,YES
0.9753,NO
3.3258,YES
1.0473,NO
0.5855,NO
0.4921,NO
5.2697,YES
1.7676,YES
1.9973,YES
5.9927,YES
1.9448,NO
0.5305,NO
5.8103,YES
0.2143,NO
5.7047,YES
0.3509,NO
2.3332,NO
0.8963,NO
1.6029,NO
0.7453,NO
2.7126,YES
0.3973,NO
2.6222,YES
2.1171,NO
2.5039,YES
0.2554,NO
0.5078,NO
0.3025,NO
0.6789,NO
5.2735,YES
1.6381,NO
5.6132,YES
0.2704,NO
0.3296,NO
2.7476,YES
1.5555,NO
1.8632,NO
3.8971,YES
1.5659999999999998,NO
0.2199,NO
3.6306,YES
0.3579,NO
3.4571,YES
0.7457,NO
1.1294,NO
0.3203,NO
0.6079,NO
0.3602,NO
2.0236,NO
0.1544,NO
2.8181,NO
0.6099,NO
2.2021,NO
0.5278,NO
0.9032,NO
0.7846,NO
0.7757,NO
3.1964,YES
1.3458,NO
3.362,YES
0.41100000000000003,NO
1.0235,NO
3.498,YES
4.1067,YES
3.9305,YES
3.8705,YES
1.4469,NO
0.4288,NO
3.3846,YES
2.5386,NO
3.0331,YES
2.5568,NO
1.5862,NO
1.3297,NO
1.2992,NO
0.65,NO
4.8322,YES
0.1818,NO
3.7365,YES
1.6469999999999998,NO
3.9777,YES
2.7357,NO
3.4154,NO
2.6936,NO
3.1391,NO
3.2714,YES
3.7867,NO
3.8432,YES
0.23,NO
0.1894,NO
2.6102,YES
0.8045,NO
1.092,NO
3.5119,YES
1.2028,NO
0.2999,NO
3.2536,YES
0.4189,NO
3.1988,YES
0.8755,NO
1.3138,NO
0.435,NO
0.8199,NO
0.2018,NO
1.2318,NO
0.1654,NO
1.9575,NO
0.8619,NO
0.8461,NO
0.3538,NO
0.6821,NO
0.6229,NO
0.9955,NO
2.8991,YES
1.7037,NO
3.7473,YES
0.262,NO
0.7366,NO
1.733,YES
4.0868,YES
3.7731,YES
1.7175,YES
0.7213,NO
0.2288,NO
1.9732,YES
0.7652,NO
1.1751,YES
0.8382,NO
1.0413,NO
1.3253,NO
1.3214,NO
0.6123,NO
4.5227,YES
0.2658,NO
3.6614,YES
1.1612,NO
3.9609,YES
0.993,NO
1.0094,NO
0.5456,NO
1.1416,NO
1.3384,YES
1.161,NO
1.34,YES
2.0128,YES
0.7115,YES
0.9693,NO
1.0565,NO
1.0101,NO
1.0797,NO
1.8833,YES
1.9979,YES
1.2322,NO
0.8248,NO
0.9971,NO
0.7851,NO
0.9594,NO
0.9804,NO
0.9546,NO
2.4019999999999997,YES
1.1757,NO
1.959,YES
0.7936,NO
2.9309,YES
0.953,NO
0.6989,NO
0.8199,NO
0.5791,NO
0.8012,NO
0.971,NO
1.2456,NO
1.401,NO
0.2583,NO
0.2085,NO
4.1053,YES
0.9802,YES
1.2835,YES
5.5807,YES
1.5913,NO
0.3461,NO
5.5954,YES
0.2883,NO
5.412999999999999,YES
0.4182,NO
2.5607,NO
1.0899,NO
1.9185,NO
0.3609,NO
2.0580000000000003,YES
0.1492,NO
2.0092,YES
1.4283,NO
1.7736,YES
0.3548,NO
0.4749,NO
0.4565,NO
0.9904,NO
4.6263,YES
1.6125,NO
5.2523,YES
0.5626,NO
0.5512,NO
4.7838,YES
1.6185,YES
1.8977,YES
6.2751,YES
1.9626,NO
0.6456,NO
4.9987,YES
1.3847,NO
5.5061,YES
1.6395,NO
1.6752,NO
0.4538,NO
0.9488,NO
0.7061,NO
2.6428,YES
0.2645,NO
2.7105,YES
1.8399,NO
2.4159,YES
1.6819,NO
2.3379,NO
1.9094,NO
1.9378,NO
5.4746,YES
3.1444,NO
5.4251,YES
0.3683,NO
0.5776,NO
4.6799,YES
1.6865,YES
1.8363,YES
5.807,YES
1.8335,NO
0.3663,NO
5.1106,YES
0.9405,NO
5.216,YES
1.3059,NO
1.7719,NO
0.5939,NO
0.9654,NO
0.5372,NO
2.3911,YES
0.1975,NO
2.6004,YES
1.4012,NO
2.3568,YES
1.1111,NO
1.6233,NO
1.3768,NO
1.8195,NO
5.0485,YES
2.3513,NO
5.2178,YES
0.3552,NO
0.3402,NO
5.0058,YES
1.8039,YES
2.1732,YES
6.1032,YES
1.8099,NO
0.3296,NO
6.2591,YES
0.2524,NO
5.9894,YES
0.3472,NO
2.6060000000000003,NO
0.9176,NO
1.7748,NO
0.4262,NO
2.9376,YES
0.1793,NO
2.819,YES
1.5146,NO
2.6794,YES
0.3714,NO
0.5738,NO
0.429,NO
0.9523,NO
5.2053,YES
1.7648,NO
5.7715,YES
0.4771,NO
0.7241,NO
1.4452,YES
4.3466,YES
3.8307,YES
1.4646,YES
0.5665,NO
0.3614,NO
1.8529,YES
1.2977,NO
0.9543,YES
1.1766,NO
1.3903,NO
1.6446,NO
1.6789,NO
0.7071,NO
4.6538,YES
0.3691,NO
3.5819,YES
1.2177,NO
3.8248,YES
1.5278,NO
1.5384,NO
1.135,NO
1.6398,NO
0.934,YES
1.4843,NO
1.5542,YES
0.3977,NO
0.6798,NO
2.6431,YES
3.9168,YES
3.8944,YES
2.7629,YES
0.9492,NO
0.3281,NO
2.6884,YES
0.8822,NO
2.3804,YES
1.0307,NO
0.9194,NO
0.6406,NO
0.8368,NO
0.5642,NO
4.7194,YES
0.2884,NO
3.7298,YES
0.9959,NO
3.9671,YES
1.2701,NO
1.6434,NO
1.203,NO
1.546,NO
2.3732,YES
1.6768,NO
2.7404,YES
0.08900000000000001,NO
0.2352,NO
1.014,NO
0.9881,NO
0.5364,NO
1.5996,NO
0.2685,NO
0.1553,NO
1.9149,NO
0.4796,NO
0.9082,NO
0.6362,NO
2.2267,YES
2.0979,YES
2.1589,YES
0.1532,NO
1.2930000000000001,NO
0.1349,NO
0.6108,NO
1.135,NO
0.925,NO
0.4864,NO
0.4449,NO
0.5335,NO
1.0087,NO
1.1259,NO
0.7356,NO
1.5398,NO
0.8902,YES
1.0887,YES
0.3927,NO
0.2365,NO
0.2621,NO
0.4914,NO
1.7173,YES
0.851,YES
0.3223,NO
0.3734,NO
0.3595,NO
0.4681,NO
0.1661,NO
0.2851,NO
0.1562,NO
1.7996,YES
0.2774,NO
1.0489,YES
0.2803,NO
1.979,YES
0.41,NO
0.4116,NO
0.4887,NO
0.2945,NO
0.4333,NO
0.498,NO
0.4385,NO
0.4189,NO
0.4223,NO
0.6442,NO
2.474,YES
4.3938,YES
4.3483,YES
2.4857,YES
0.8928,NO
0.2781,NO
2.7027,YES
0.3502,NO
2.173,YES
0.6413,NO
1.2138,NO
0.9621,NO
1.2364,NO
0.5383,NO
4.9147,YES
0.2662,NO
4.4128,YES
1.1971,NO
4.2064,YES
0.5703,NO
0.8294,NO
0.3979,NO
0.7178,NO
2.0103,YES
1.3112,NO
2.6809,YES
2.1417,YES
1.1257,YES
0.6413,NO
0.7098,NO
0.5903,NO
0.7809,NO
2.4448,YES
2.0976,YES
0.7375,NO
0.2142,NO
0.5533,NO
0.2307,NO
0.4963,NO
0.6442,NO
0.6071,NO
3.0588,YES
0.9021,NO
2.228,YES
0.7663,NO
3.3614,YES
0.7522,NO
0.4409,NO
0.3631,NO
0.2529,NO
0.2041,NO
0.7511,NO
0.4575,NO
0.6551,NO
0.1463,NO
0.531,NO
0.3828,NO
1.1988,NO
0.9375,NO
1.3475,NO
0.7459,NO
0.2101,NO
0.6911,NO
2.3414,YES
0.4677,NO
2.6615,YES
0.9381,NO
1.2477,NO
0.7307,NO
0.3413,NO
0.9951,NO
0.1658,NO
1.1911,NO
0.7663,NO
1.0747,NO
2.1112,YES
2.5556,YES
2.3446,YES
2.8657,YES
0.7996,NO
2.9202,YES
1.1753,NO
2.1453,YES
1.2455,YES
0.823,NO
0.8896,NO
0.7159,NO
1.0751,NO
2.4877,YES
2.1136,YES
0.9861,NO
0.1344,NO
0.7746,NO
0.31,NO
0.7382,NO
0.8794,NO
0.8177,NO
3.0922,YES
0.9931,NO
2.2559,YES
0.8214,NO
3.46,YES
0.8844,NO
0.413,NO
0.4588,NO
0.2861,NO
0.3342,NO
1.0235,NO
0.3723,NO
1.0043,NO
0.4544,NO
0.7589,NO
0.3424,NO
0.4838,NO
0.3414,NO
1.4438,NO
1.137,NO
0.5211,NO
0.5898,NO
2.4828,YES
0.7316,NO
2.6727,YES
0.45799999999999996,NO
0.6846,NO
0.2176,NO
0.9017,NO
0.3063,NO
0.3359,NO
0.6437,NO
0.9235,NO
0.7637,NO
2.4455,YES
2.8291,YES
2.5899,YES
3.2201,YES
1.0173,NO
2.9475,YES
0.8814,NO
