50Traced_NONETRACED_SUM_MULTI_LSA_81_MEDIAN,Associated
1.9672,YES
0.6098,NO
2.3063,YES
1.1655,YES
1.236,NO
0.9398,NO
0.8132,NO
0.7424,NO
2.9826,YES
2.8004,YES
0.6711,NO
0.3105,NO
0.4607,NO
0.5356,NO
0.7446,NO
1.228,NO
0.3934,NO
1.6202,YES
0.8435,NO
3.0278,YES
0.6979,NO
2.1846,YES
0.8568,NO
0.3696,NO
0.9378,NO
0.2942,NO
0.4932,NO
0.9722,NO
0.1569,NO
0.8318,NO
1.0393,NO
0.4938,NO
1.4523,NO
0.9008,NO
1.045,NO
1.4709999999999999,NO
1.5463,NO
1.1641,NO
1.4325,NO
3.0216,YES
1.2653,NO
2.8975,YES
0.8867,NO
1.79,NO
0.6479,NO
0.9903,NO
1.3273,NO
1.6061,NO
1.2024,NO
0.9168,NO
1.1987,NO
3.0137,YES
3.327,YES
3.208,YES
1.5651,YES
1.5268,NO
2.7136,YES
1.454,NO
