50Traced_NONETRACED_MAX_SINGLE_VSM_52_MEDIAN,Associated
0.3073,NO
0.2128,NO
0.1846,NO
0.3073,NO
0.3914,NO
0.2918,NO
0.3143,NO
1.0,YES
1.0,YES
0.2752,NO
0.1653,NO
0.1333,NO
0.1244,NO
1.0,YES
1.0,YES
0.1931,NO
0.1519,NO
0.1175,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.1868,NO
0.9606,YES
0.1429,NO
1.0,YES
0.21600000000000003,NO
0.1163,NO
0.1196,NO
0.1354,NO
0.0948,NO
0.1407,NO
0.0878,NO
0.0894,NO
0.1709,NO
0.1742,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.257,NO
0.1036,NO
0.3893,YES
0.3019,NO
0.48700000000000004,YES
0.22399999999999998,NO
0.1977,NO
0.1726,NO
0.2833,NO
0.0827,NO
1.0,YES
0.0764,NO
1.0,YES
0.3867,NO
1.0,YES
0.3405,NO
0.3338,NO
0.2743,NO
0.2563,NO
0.5479,YES
0.3581,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.0906,NO
0.1418,NO
1.0,YES
0.9740000000000001,YES
0.2143,NO
0.2094,NO
0.131,NO
0.2094,NO
0.3064,NO
0.3324,NO
0.3324,NO
1.0,YES
0.1603,NO
1.0,YES
0.0904,NO
1.0,YES
0.1366,NO
0.2094,NO
0.1232,NO
0.2094,NO
0.1149,NO
0.192,NO
0.2094,NO
0.0813,NO
0.267,NO
0.3133,NO
0.1901,NO
0.3895,NO
0.3315,NO
0.1787,NO
0.2831,NO
0.2605,NO
0.1921,NO
0.8445,YES
0.3591,NO
1.0,YES
0.24100000000000002,NO
0.263,NO
0.2504,NO
0.2831,NO
0.5985,NO
0.2886,NO
0.1333,NO
0.2831,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.1787,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.2289,NO
0.2289,NO
1.0,YES
0.9863,YES
0.1657,NO
0.1102,NO
0.1631,NO
0.1102,NO
0.2369,NO
0.257,NO
0.257,NO
1.0,YES
0.1897,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.1102,NO
0.1179,NO
0.1274,NO
0.0773,NO
0.1618,NO
0.1102,NO
0.1631,NO
0.263,NO
0.263,NO
0.2598,NO
0.3384,NO
0.3369,NO
0.2598,NO
0.263,NO
0.263,NO
0.1753,NO
1.0,YES
0.1715,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.1438,NO
0.2942,NO
0.2526,NO
0.2598,NO
0.2556,NO
0.2598,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.1937,NO
0.3196,YES
0.2054,NO
