50Traced_NONETRACED_SUM_SINGLE_VSM_2_MEDIAN,Associated
1.6022,NO
0.7983,NO
1.0651,NO
0.7068,NO
0.5996,NO
4.2458,YES
0.5521,NO
3.3161,YES
0.4759,NO
3.1223,YES
1.3671,NO
2.1227,NO
1.7698,NO
1.3911,NO
1.6843,YES
2.1595,NO
1.1308,YES
1.0467,NO
0.5503,NO
1.5658,NO
0.8637,NO
0.639,NO
1.9789,NO
1.1997,NO
0.8083,NO
1.5726,NO
2.9198,YES
1.9046,NO
2.8284,YES
0.34299999999999997,NO
0.2873,NO
0.2033,NO
0.5333,NO
1.3796,NO
0.78,NO
0.7781,NO
1.1298,NO
0.45799999999999996,NO
2.8811,YES
2.9557,YES
3.6051,YES
2.7901,YES
1.7905,NO
2.991,YES
0.8706,NO
0.6249,NO
0.3043,NO
2.1430000000000002,NO
1.6764,NO
1.2325,NO
2.3934,NO
1.4041,NO
0.2405,NO
1.9969,NO
3.2576,YES
2.5887,NO
3.1706,YES
0.4129,NO
0.3685,NO
0.1819,NO
0.4419,NO
2.1051,NO
0.4938,NO
1.2357,NO
0.5479999999999999,NO
0.6951,NO
3.2774,YES
3.4083,YES
3.7755,YES
2.8221,YES
2.2612,NO
3.6381,YES
1.6163,NO
0.759,NO
0.4321,NO
1.4622,NO
1.4368,NO
1.0073,NO
2.0340000000000003,NO
1.3097,NO
0.3979,NO
1.2803,NO
3.6075,YES
1.5352,NO
3.533,YES
0.5995,NO
0.6006,NO
0.5358,NO
0.6417,NO
2.0598,NO
0.6809999999999999,NO
0.8919,NO
0.5121,NO
0.4598,NO
3.4852,YES
3.7852,YES
4.1415,YES
3.1213,YES
1.7092,NO
3.6255,YES
0.7746,NO
0.517,NO
0.2978,NO
0.6890000000000001,NO
1.6465,NO
1.3477,NO
1.2179,NO
0.9096,NO
0.3833,NO
0.5398,NO
2.8397,YES
0.7248,NO
2.8083,YES
0.2368,NO
0.2975,NO
0.2045,NO
0.4883,NO
1.9361,NO
0.58,NO
0.8979,NO
0.5099,NO
0.7785,NO
2.8262,YES
3.2362,YES
3.3685,YES
2.7296,YES
0.9743,NO
2.7957,YES
0.3614,NO
1.0302,NO
0.8215,NO
4.8499,YES
1.204,YES
1.345,YES
5.4499,YES
1.1655,NO
0.8763,NO
5.1912,YES
0.4473,NO
5.6274,YES
0.7234,NO
0.7666,NO
0.4643,NO
0.6728,NO
0.6433,NO
1.8807,YES
0.6631,NO
2.0340000000000003,YES
1.7401,NO
1.2364,YES
0.4314,NO
1.0322,NO
1.8391,NO
0.7796,NO
5.92,YES
2.4599,NO
4.7821,YES
0.583,NO
0.1547,NO
3.5709,YES
1.1955,NO
1.1318,NO
3.5121,YES
0.7545,NO
0.2163,NO
3.8532,YES
0.365,NO
4.1406,YES
0.7359,NO
1.1578,NO
0.9598,NO
0.5754,NO
0.2541,NO
1.4682,NO
0.1927,NO
1.3382,NO
0.7234,NO
1.0113,NO
0.5659,NO
0.9002,NO
1.3116,NO
0.6097,NO
3.5166,YES
1.899,NO
3.4299,YES
0.6488,NO
0.2174,NO
3.2089999999999996,YES
4.8298,YES
4.5399,YES
4.124,YES
1.2192,NO
0.3999,NO
4.1159,YES
2.1421,NO
4.1371,YES
2.3005,NO
1.5289,NO
1.5719999999999998,NO
0.7741,NO
0.563,NO
5.6781,YES
0.621,NO
4.3093,YES
1.2395,NO
3.5662,YES
2.5158,NO
3.2937,NO
3.8058,NO
2.7484,NO
4.1021,YES
3.3847,NO
3.3262,YES
0.6124,NO
0.3851,NO
4.6221,YES
1.0007,NO
1.1365,NO
4.9883,YES
1.2343,NO
0.3004,NO
4.8882,YES
1.2403,NO
5.1987,YES
1.5472,NO
1.073,NO
0.6897,NO
0.6444,NO
0.3219,NO
1.9147,NO
0.2374,NO
1.8062,NO
0.917,NO
0.9047,NO
1.3616,NO
1.4368,NO
2.4942,NO
1.1655,NO
5.2708,YES
2.9997,NO
4.3351,YES
0.6058,NO
0.0459,NO
1.5003,YES
4.6929,YES
4.4877,YES
1.985,YES
0.9593,NO
0.1898,NO
2.2568,YES
1.0617,NO
2.0242,YES
1.4214,NO
2.0648,NO
2.3931,NO
1.7762,NO
0.3896,NO
5.171,YES
0.3724,NO
4.1283,YES
0.2746,NO
3.9002,YES
1.1569,NO
2.1907,NO
1.5986,NO
1.3837,NO
1.9952,YES
1.886,NO
1.6671,YES
3.1011,YES
2.2012,YES
0.7633,NO
0.5438,NO
0.42,NO
0.5945,NO
1.86,YES
3.0101,YES
0.934,NO
0.3799,NO
0.7240000000000001,NO
0.4763,NO
0.6627,NO
0.831,NO
0.9873,NO
2.1462,YES
0.7268,NO
2.9572,YES
0.5843,NO
3.0766,YES
0.5963,NO
0.276,NO
0.955,NO
0.5007,NO
0.6351,NO
0.9048,NO
0.8188,NO
0.6337,NO
0.7781,NO
0.3848,NO
5.166,YES
1.8093,YES
1.6592,YES
5.7422,YES
0.9974,NO
0.4328,NO
5.8312,YES
0.3855,NO
6.2271,YES
0.7947,NO
1.5124,NO
1.1877,NO
1.1588,NO
0.3028,NO
2.2612,YES
0.1669,NO
2.6203,YES
1.1078,NO
1.6218,YES
0.5081,NO
1.0024,NO
1.9863,NO
0.8886,NO
6.1142,YES
2.2009,NO
5.3731,YES
0.8385,NO
0.4042,NO
4.5394,YES
1.8630000000000002,YES
1.7023,YES
5.0733,YES
0.9773,NO
0.5506,NO
4.7703,YES
0.9159999999999999,NO
5.4287,YES
0.9490000000000001,NO
1.0974,NO
0.8713,NO
0.9564,NO
0.2887,NO
2.2754,YES
0.4008,NO
2.1881,YES
1.4753,NO
1.399,YES
0.9462,NO
1.5425,NO
2.2216,NO
1.2583,NO
5.3607,YES
2.2125,NO
4.3257,YES
0.8331,NO
0.5172,NO
4.8597,YES
0.9153,YES
1.117,YES
5.1396,YES
1.2825,NO
0.5303,NO
5.0004,YES
0.9727,NO
5.5102,YES
1.2217,NO
0.9008,NO
0.5532,NO
0.4812,NO
0.3073,NO
1.7543,YES
0.3191,NO
1.8876,YES
1.2473,NO
1.0051,YES
1.0047,NO
1.1555,NO
2.1252,NO
1.0097,NO
5.4882,YES
2.9471,NO
4.4648,YES
0.718,NO
0.3699,NO
4.5246,YES
1.5902,YES
1.4844,YES
4.8646,YES
1.1464,NO
0.3132,NO
5.3893,YES
0.3226,NO
5.2699,YES
0.5627,NO
1.3034,NO
0.9948,NO
0.8617,NO
0.2223,NO
2.0996,YES
0.1569,NO
2.3174,YES
0.8339,NO
1.4269,YES
0.4359,NO
0.7807,NO
1.5381,NO
0.7709,NO
5.2183,YES
2.0132,NO
5.0280000000000005,YES
0.6093,NO
0.3434,NO
0.9490000000000001,YES
4.4447,YES
4.4891,YES
1.551,YES
0.9514,NO
0.4525,NO
1.4583,YES
1.3323,NO
1.4212,YES
1.6519,NO
1.4504,NO
1.7321,NO
1.3248,NO
0.6989,NO
5.04,YES
0.6759,NO
3.8358,YES
0.5948,NO
3.7745,YES
1.4587,NO
2.3803,NO
1.954,NO
1.5716,NO
1.6566,YES
2.0519,NO
1.0655,YES
0.5383,NO
0.10300000000000001,NO
2.4202,YES
4.3573,YES
4.5389,YES
3.1961,YES
1.1191,NO
0.2815,NO
3.112,YES
1.3063,NO
3.2439999999999998,YES
1.5907,NO
1.0281,NO
1.1782,NO
0.4345,NO
0.4251,NO
5.3784,YES
0.4143,NO
4.4208,YES
0.6029,NO
3.7893,YES
1.5126,NO
2.0146,NO
2.3694,NO
1.531,NO
3.3128,YES
2.4421,NO
2.5844,YES
0.7327,NO
0.2667,NO
0.7138,NO
1.5141,NO
1.1775,NO
0.6019,NO
0.7473,NO
0.3904,NO
0.9654,NO
0.3237,NO
0.8479,NO
0.4742,NO
2.1142,YES
2.1867,YES
2.0572,YES
0.3979,NO
1.4232,NO
0.4297,NO
1.0366,NO
0.3737,NO
1.0261,NO
0.324,NO
0.8277,NO
0.3375,NO
0.3349,NO
0.6333,NO
0.6477,NO
0.2865,NO
3.0882,YES
2.0926,YES
0.4335,NO
0.5399,NO
0.4178,NO
0.4971,NO
1.6758,YES
3.0122,YES
0.4884,NO
0.2585,NO
0.3539,NO
0.1784,NO
0.4033,NO
0.5695,NO
0.6117,NO
2.2523,YES
0.7483,NO
3.0111,YES
0.4328,NO
3.0872,YES
0.3337,NO
0.2335,NO
0.6585,NO
0.4315,NO
0.4122,NO
0.6615,NO
0.3285,NO
0.1959,NO
0.2577,NO
0.0662,NO
0.9193,YES
4.0735,YES
4.2077,YES
1.5298,YES
0.4167,NO
0.196,NO
1.4493,YES
0.3196,NO
1.679,YES
0.5956,NO
0.8578,NO
1.1987,NO
0.7097,NO
0.2857,NO
4.6058,YES
0.2255,NO
4.0525,YES
0.4748,NO
3.7933,YES
0.517,NO
1.0844,NO
0.9021,NO
0.6584,NO
1.6769999999999998,YES
0.9019,NO
1.0923,YES
2.4907,YES
1.5049,YES
0.9009999999999999,NO
0.6821,NO
0.5774,NO
0.8924,NO
1.1122,YES
2.3517,YES
0.8122,NO
0.5255,NO
0.8131,NO
0.3736,NO
0.4832,NO
0.5122,NO
0.6615,NO
1.5602,YES
0.9782,NO
2.3329,YES
0.6985,NO
2.4919,YES
0.5484,NO
0.4955,NO
0.7664,NO
0.6072,NO
0.5416,NO
1.0574,NO
0.6899,NO
0.5481,NO
0.6381,NO
0.1404,NO
1.1163,NO
1.1638,NO
0.9374,NO
1.4228,NO
1.114,NO
0.3534,NO
1.1019,NO
2.9603,YES
1.0333,NO
3.2680000000000002,YES
0.8933,NO
0.9382,NO
0.6057,NO
0.418,NO
1.9969999999999999,NO
0.6329,NO
0.9102,NO
0.373,NO
0.5914,NO
2.9494,YES
3.215,YES
3.4471,YES
2.4776,YES
1.137,NO
3.2745,YES
0.2853,NO
2.3287,YES
1.4456,YES
0.3437,NO
0.2662,NO
0.3743,NO
0.3394,NO
0.8108,YES
2.3735,YES
0.2699,NO
0.221,NO
0.2196,NO
0.2825,NO
0.1665,NO
0.1472,NO
0.1513,NO
1.5587,YES
0.5352,NO
2.313,YES
0.3653,NO
2.4384,YES
0.4657,NO
0.278,NO
0.4959,NO
0.4247,NO
0.34600000000000003,NO
0.4912,NO
0.3402,NO
0.1188,NO
1.2168,NO
0.8659,NO
1.2264,NO
1.0616,NO
0.9974,NO
1.6195,NO
1.2696,NO
1.0933,NO
0.9122,NO
2.8195,YES
1.2266,NO
3.2055,YES
0.3629,NO
0.408,NO
0.2531,NO
1.1136,NO
1.8653,NO
1.2734,NO
1.0158,NO
1.0444,NO
0.6427,NO
2.781,YES
3.0769,YES
3.4455,YES
2.4181,YES
1.4902,NO
3.3193,YES
0.5365,NO
