50Traced_NONETRACED_MAX_MULTI_VSM_15_MEDIAN,Associated
0.5347,NO
0.3056,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.2912,NO
0.1493,NO
0.3565,NO
0.5352,NO
0.3069,NO
0.4162,NO
0.3056,NO
0.272,NO
0.2367,NO
1.0,YES
0.2756,NO
1.0,YES
0.2391,NO
0.3337,NO
0.1689,NO
0.2249,NO
0.4528,NO
0.0786,NO
0.4528,NO
0.272,NO
0.4528,NO
1.0,YES
0.9481,YES
1.0,YES
1.0,YES
0.2635,NO
0.5682,YES
0.2756,NO
0.3011,NO
0.0774,NO
0.5033,YES
1.0,YES
0.5589,YES
0.6382,YES
0.344,NO
0.1676,NO
0.5227,YES
0.4608,NO
0.4491,YES
0.4066,NO
0.2568,NO
0.3522,NO
0.3108,NO
0.1567,NO
1.0,YES
0.141,NO
1.0,YES
0.1676,NO
1.0,YES
0.4576,NO
0.4576,NO
0.4608,NO
0.4576,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.3071,NO
0.1149,NO
0.2722,NO
0.5644,NO
0.1547,NO
0.2811,NO
0.2132,NO
0.2988,NO
0.3011,NO
1.0,YES
0.2383,NO
1.0,YES
0.3298,NO
0.35200000000000004,NO
0.4018,NO
0.2988,NO
0.36,NO
0.3096,NO
0.2405,NO
0.3096,NO
0.3078,NO
1.0,YES
1.0,YES
0.6467,YES
1.0,YES
0.3327,NO
0.3689,YES
0.2383,NO
0.22399999999999998,NO
0.1374,NO
0.5722,NO
0.4117,NO
0.4156,NO
0.3829,NO
0.2811,NO
0.1187,NO
0.33899999999999997,NO
1.0,YES
0.3855,NO
1.0,YES
0.184,NO
0.3824,NO
0.0674,NO
0.204,NO
0.3984,NO
0.1655,NO
0.3844,NO
0.1309,NO
0.4156,NO
1.0,YES
1.0,YES
0.9199,YES
1.0,YES
0.3855,NO
0.7756,YES
0.3855,NO
0.2762,NO
0.0951,NO
0.3406,NO
0.5077,NO
0.2688,NO
0.3069,NO
0.1947,NO
0.1204,NO
0.2798,NO
0.8995,YES
0.2512,NO
0.8232,YES
0.2912,NO
0.3166,NO
0.3547,NO
0.1601,NO
0.4809,NO
0.0515,NO
0.4809,NO
0.1912,NO
0.4809,NO
0.8995,YES
0.8995,YES
0.6371,YES
0.8995,YES
0.2799,NO
0.4616,YES
0.2798,NO
0.3071,NO
0.1493,NO
0.5722,NO
0.5644,NO
0.3069,NO
0.4162,NO
0.3056,NO
0.1187,NO
0.2065,NO
1.0,YES
0.1488,NO
1.0,YES
0.282,NO
0.3824,NO
0.3435,NO
0.1944,NO
0.4327,NO
0.0824,NO
0.3844,NO
0.1702,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
0.7756,YES
0.3251,NO
0.3618,NO
0.1291,NO
1.0,YES
0.5061,YES
0.4136,YES
1.0,YES
0.4093,NO
0.2734,NO
1.0,YES
0.5358,NO
1.0,YES
0.5358,NO
0.2992,NO
0.3885,NO
0.2417,NO
0.2771,NO
0.5061,YES
0.2734,NO
0.5522,YES
0.308,NO
0.5061,YES
0.5358,NO
0.5358,NO
0.6069,NO
0.5358,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1547,NO
0.5866,YES
0.2789,NO
0.6395,NO
1.0,YES
0.4093,NO
0.1097,NO
1.0,YES
0.2942,NO
0.7318,YES
0.1713,NO
0.4413,NO
0.5231,NO
0.3254,NO
0.184,NO
0.4013,NO
0.1411,NO
0.509,NO
0.1807,NO
0.6395,NO
0.256,NO
0.3458,NO
0.518,NO
0.2244,NO
1.0,YES
0.5562,NO
1.0,YES
0.2522,NO
0.0819,NO
0.5764,YES
0.7909,YES
0.6940000000000001,YES
0.4272,YES
0.2303,NO
0.0888,NO
0.4519,YES
0.5486,NO
0.5764,YES
0.5117,NO
0.3536,NO
0.3376,NO
0.4308,NO
0.1049,NO
1.0,YES
0.0442,NO
1.0,YES
0.1387,NO
0.6773,YES
0.5117,NO
0.5347,NO
0.5486,NO
0.5117,NO
0.5764,YES
0.3117,NO
0.5764,YES
0.2798,NO
0.1646,NO
1.0,YES
0.44,NO
0.2459,NO
0.6838,YES
0.3016,NO
0.153,NO
0.8116,YES
0.3773,NO
1.0,YES
0.1456,NO
0.2949,NO
0.3856,NO
0.1542,NO
0.1895,NO
0.44,NO
0.1654,NO
0.4609,NO
0.1664,NO
0.44,NO
0.2585,NO
0.3432,NO
0.5187,NO
0.242,NO
1.0,YES
0.5169,NO
1.0,YES
0.3229,NO
0.0265,NO
0.1378,YES
0.7909,YES
0.6940000000000001,YES
0.3029,YES
0.3189,NO
0.04,NO
0.2418,YES
0.1827,NO
0.1869,YES
0.2022,NO
0.2453,NO
0.3376,NO
0.1785,NO
0.1493,NO
1.0,YES
0.0614,NO
1.0,YES
0.1387,NO
1.0,YES
0.3118,NO
0.5347,NO
0.3056,NO
0.1827,NO
0.1594,YES
0.1442,NO
0.1644,YES
1.0,YES
0.408,YES
0.3634,NO
0.2576,NO
0.1459,NO
0.2004,NO
0.7571,YES
1.0,YES
0.2571,NO
0.1453,NO
0.2796,NO
0.1189,NO
0.3101,NO
0.4028,NO
0.2505,NO
1.0,YES
0.1555,NO
1.0,YES
0.1494,NO
1.0,YES
0.132,NO
0.102,NO
0.2289,NO
0.145,NO
0.1193,NO
0.228,NO
0.2142,NO
0.2796,NO
0.3618,NO
0.1294,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.1327,NO
1.0,YES
0.4779,NO
1.0,YES
0.4779,NO
0.3879,NO
0.5037,NO
0.42,NO
0.2771,NO
1.0,YES
0.1767,NO
1.0,YES
0.308,NO
1.0,YES
0.4779,NO
0.4779,NO
0.6069,NO
0.4779,NO
1.0,YES
0.578,NO
1.0,YES
0.3618,NO
0.1291,NO
1.0,YES
1.0,YES
0.5589,YES
1.0,YES
0.4093,NO
0.2465,NO
1.0,YES
0.3769,NO
1.0,YES
0.1578,NO
0.2976,NO
0.3865,NO
0.2404,NO
0.2465,NO
1.0,YES
0.3341,NO
1.0,YES
0.3341,NO
1.0,YES
0.2582,NO
0.3428,NO
0.5187,NO
0.2338,NO
0.7476,YES
0.4918,NO
1.0,YES
0.3009,NO
0.1531,NO
1.0,YES
0.4498,YES
0.2514,YES
1.0,YES
0.4024,NO
0.1622,NO
0.9051,YES
0.4318,NO
1.0,YES
0.1713,NO
0.4413,NO
0.3727,NO
0.18,NO
0.2771,NO
0.4498,YES
0.1975,NO
0.5522,YES
0.2433,NO
0.4498,YES
0.2958,NO
0.3928,NO
0.6069,NO
0.1715,NO
1.0,YES
0.578,NO
1.0,YES
0.3075,NO
0.1531,NO
1.0,YES
1.0,YES
0.5589,YES
0.85,YES
0.3898,NO
0.1327,NO
0.9051,YES
0.4462,NO
1.0,YES
0.4462,NO
0.4413,NO
0.3588,NO
0.18,NO
0.1911,NO
1.0,YES
0.1767,NO
1.0,YES
0.308,NO
1.0,YES
0.4462,NO
0.4462,NO
0.518,NO
0.4462,NO
1.0,YES
0.5562,NO
1.0,YES
0.3229,NO
0.0905,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1881,NO
0.5227,YES
0.1971,NO
0.4491,YES
0.2022,NO
0.293,NO
0.3575,NO
0.3569,NO
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.1881,NO
1.0,YES
0.3118,NO
0.5347,NO
0.3056,NO
0.2229,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.3229,NO
0.10300000000000001,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.3569,NO
0.4491,YES
0.3569,NO
0.20800000000000002,NO
0.3569,NO
0.146,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1414,NO
1.0,YES
0.3569,NO
0.4291,NO
0.2985,NO
0.3569,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
0.4042,NO
0.19,NO
0.3578,NO
0.3949,NO
0.2507,NO
0.2784,NO
0.2934,NO
0.1943,NO
0.6384,NO
0.2736,NO
0.3096,NO
0.2363,NO
0.77,YES
1.0,YES
0.7691,YES
0.1943,NO
0.386,NO
0.1963,NO
0.2904,NO
0.1963,NO
0.2654,NO
0.2363,NO
0.3778,NO
0.3189,NO
0.2363,NO
0.301,NO
0.1836,NO
0.2784,NO
1.0,YES
0.289,YES
0.2856,NO
0.2044,NO
0.1921,NO
0.1893,NO
0.519,YES
1.0,YES
0.1251,NO
0.2608,NO
0.1893,NO
0.2608,NO
0.1793,NO
0.3144,NO
0.1562,NO
1.0,YES
0.1036,NO
1.0,YES
0.175,NO
1.0,YES
0.1921,NO
0.2608,NO
0.2104,NO
0.1354,NO
0.2608,NO
0.2673,NO
0.1724,NO
0.1893,NO
0.3011,NO
0.0804,NO
0.5033,YES
1.0,YES
1.0,YES
0.6382,YES
0.344,NO
0.1327,NO
0.5227,YES
0.2467,NO
0.4491,YES
0.2467,NO
0.3029,NO
0.3934,NO
0.3565,NO
0.1567,NO
1.0,YES
0.1474,NO
1.0,YES
0.1474,NO
1.0,YES
0.2467,NO
0.41,NO
0.2343,NO
0.2467,NO
0.5820000000000001,YES
0.4444,NO
0.4367,YES
1.0,YES
0.408,YES
0.3473,NO
0.275,NO
0.1537,NO
0.2376,NO
0.7571,YES
1.0,YES
0.1841,NO
0.1616,NO
0.1537,NO
0.1216,NO
0.2514,NO
0.3144,NO
0.3062,NO
1.0,YES
0.275,NO
1.0,YES
0.275,NO
1.0,YES
0.275,NO
0.0838,NO
0.2289,NO
0.1266,NO
0.0726,NO
0.2673,NO
0.2142,NO
0.295,NO
0.2582,NO
0.1493,NO
0.5722,NO
0.4329,NO
0.3069,NO
0.4162,NO
0.3056,NO
0.2582,NO
0.218,NO
1.0,YES
0.1598,NO
1.0,YES
0.2977,NO
0.3824,NO
0.3627,NO
0.2582,NO
0.4327,NO
0.2582,NO
0.3844,NO
0.2582,NO
0.3438,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2193,NO
0.7756,YES
0.3251,NO
1.0,YES
0.1165,YES
0.2856,NO
0.2067,NO
0.1187,NO
0.1546,NO
0.2791,YES
1.0,YES
0.1462,NO
0.1453,NO
0.1546,NO
0.1189,NO
0.1922,NO
0.3082,NO
0.2341,NO
1.0,YES
0.2067,NO
1.0,YES
0.2067,NO
1.0,YES
0.2067,NO
0.1388,NO
0.2104,NO
0.1274,NO
0.1388,NO
0.228,NO
0.1724,NO
0.1803,NO
0.3765,NO
0.1493,NO
0.1788,NO
0.5644,NO
0.3069,NO
0.4162,NO
0.3056,NO
0.3765,NO
0.26,NO
1.0,YES
0.2445,NO
1.0,YES
0.2522,NO
0.35200000000000004,NO
0.2176,NO
0.3765,NO
0.4327,NO
0.3765,NO
0.3529,NO
0.3765,NO
0.3078,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
0.5682,YES
0.26,NO
