50Traced_NONETRACED_SUM_SINGLE_VSM_76_MAX,Associated
3.1341,YES
3.0801,YES
2.6217,YES
2.112,NO
2.9657,YES
2.0356,NO
0.49700000000000005,NO
0.7185,NO
1.4619,NO
0.1967,NO
0.3199,NO
1.1224,NO
1.2554,NO
0.2381,NO
1.6198,NO
2.557,YES
1.0959999999999999,NO
2.9243,YES
0.6029,NO
0.4824,NO
0.2931,NO
0.384,NO
0.7649,NO
0.3291,NO
0.8616,NO
0.5768,NO
0.496,NO
2.9398,YES
3.2336,YES
2.9805,YES
2.5678,YES
1.4809999999999999,NO
2.8986,YES
1.8477,NO
0.7622,NO
0.6453,NO
1.5199,NO
0.2342,NO
0.4611,NO
1.0057,NO
1.5325,NO
0.4859,NO
1.5330000000000001,NO
2.6721,YES
0.8725,NO
3.2056,YES
1.083,NO
0.9579,NO
0.9558,NO
0.6969,NO
1.2619,NO
0.7032,NO
0.6951,NO
1.141,NO
0.5998,NO
2.7681,YES
3.315,YES
3.3154,YES
2.8095,YES
1.4712,NO
3.1527,YES
1.4834,NO
0.2863,NO
0.3463,NO
0.4769,NO
0.2886,NO
0.3684,NO
0.4369,NO
0.6312,NO
0.0671,NO
0.7458,NO
2.5367,YES
0.1672,NO
2.748,YES
0.5201,NO
0.5352,NO
0.6274,NO
0.1662,NO
0.8076,NO
0.2906,NO
0.5835,NO
0.381,NO
0.5836,NO
2.5496,YES
2.7734,YES
2.9251,YES
2.4894,YES
0.6928,NO
2.5792,YES
0.6194,NO
0.4553,NO
1.2288,NO
6.8011,YES
1.6917,YES
1.6745,YES
5.2284,YES
1.6389,NO
0.4077,NO
5.6573,YES
0.7318,NO
6.3457,YES
1.1424,NO
1.7148,NO
1.7395,NO
1.4936,NO
0.6776,NO
2.4981,YES
0.2566,NO
2.6412,YES
1.525,NO
1.4816,YES
1.0268,NO
1.6561,NO
1.5331,NO
1.8329,NO
5.6789,YES
2.1590000000000003,NO
5.9089,YES
0.2278,NO
0.2632,NO
2.807,YES
1.3511,NO
1.4595,NO
3.125,YES
0.8784,NO
0.1269,NO
2.9809,YES
0.2264,NO
3.3277,YES
0.3266,NO
1.2563,NO
1.3785,NO
0.9057,NO
0.1965,NO
1.7271,NO
0.1887,NO
1.8319,NO
0.6457,NO
1.2187,NO
0.4621,NO
0.6047,NO
0.3866,NO
0.9937,NO
2.8086,YES
1.2781,NO
3.3328,YES
0.2649,NO
0.7488,NO
2.0642,YES
4.1054,YES
3.8456,YES
2.8464,YES
0.4659,NO
0.0474,NO
2.5845,YES
1.7266,NO
2.7244,YES
1.8072,NO
0.8138,NO
1.3846,NO
0.9901,NO
0.3473,NO
4.2131,YES
0.3396,NO
4.3029,YES
0.7034,NO
3.5276,YES
1.5955,NO
1.8538,NO
2.1169,NO
1.6743,NO
2.4824,YES
1.6289,NO
2.3248,YES
0.184,NO
0.4923,NO
2.6172,YES
0.4765,NO
0.5311,NO
1.8469,YES
0.452,NO
0.2742,NO
2.2211,YES
0.159,NO
2.6386,YES
0.2676,NO
0.3389,NO
0.4969,NO
0.7296,NO
0.1775,NO
0.4797,NO
0.1654,NO
1.1383,NO
0.5769,NO
0.6988,NO
0.3107,NO
0.34700000000000003,NO
0.3901,NO
0.5942,NO
2.1703,YES
0.6404,NO
2.3565,YES
0.6666,NO
0.9423,NO
1.6917,YES
4.8347,YES
4.2562,YES
1.9233,YES
0.9373,NO
0.2658,NO
1.5593,YES
1.2542,NO
1.6268,YES
1.204,NO
0.9629,NO
1.5952,NO
1.3074,NO
0.6995,NO
5.1555,YES
0.5474,NO
4.7235,YES
0.6798,NO
4.0407,YES
1.2192,NO
1.4645,NO
1.6417,NO
1.0632,NO
1.5974,YES
1.3985,NO
1.5986,YES
3.1753,YES
1.2882,YES
1.6614,NO
0.5272,NO
0.6403,NO
0.8371,NO
3.1281,YES
2.0684,YES
0.8239,NO
0.4368,NO
0.9928,NO
0.6824,NO
0.2131,NO
0.16,NO
0.5704,NO
3.1427,YES
0.5912,NO
2.2977,YES
0.7309,NO
3.2819,YES
0.6183,NO
0.3898,NO
0.8925,NO
0.7465,NO
0.7082,NO
0.9975,NO
0.8516,NO
1.1062,NO
0.3163,NO
0.8762,NO
6.3139,YES
2.0069999999999997,YES
1.9647,YES
5.6581,YES
1.2624,NO
0.39,NO
5.9510000000000005,YES
0.7505,NO
6.3787,YES
1.055,NO
1.4504,NO
1.6269,NO
1.1803,NO
0.4516,NO
2.4124,YES
0.2707,NO
3.0497,YES
1.0816,NO
1.6724,YES
1.2007,NO
1.5864,NO
1.4627,NO
1.6869,NO
5.7017,YES
2.0198,NO
5.9077,YES
0.3167,NO
1.0351,NO
6.0903,YES
1.3031,YES
1.4329,YES
5.0861,YES
1.5637,NO
0.3801,NO
5.5958,YES
1.6012,NO
6.082000000000001,YES
1.8251,NO
1.6584,NO
1.7346,NO
1.3372,NO
0.4517,NO
2.0113,YES
0.2626,NO
2.3118,YES
1.2426,NO
1.2573,YES
1.8711,NO
2.4807,NO
1.9977,NO
2.1326,NO
5.4168,YES
2.3758,NO
5.7676,YES
0.5518,NO
0.6052,NO
5.4184,YES
1.8472,YES
1.8469,YES
4.9531,YES
0.9293,NO
0.4669,NO
4.7091,YES
0.258,NO
5.4926,YES
0.2963,NO
0.7317,NO
0.9511,NO
0.6426,NO
0.5721,NO
1.7065,YES
0.4002,NO
2.7218,YES
1.2785,NO
1.771,YES
0.6008,NO
0.8665,NO
1.0426,NO
1.2015,NO
4.7589,YES
1.1075,NO
5.0952,YES
0.345,NO
0.8681,NO
5.5856,YES
1.9438,YES
1.9529,YES
5.2606,YES
0.9357,NO
0.3273,NO
5.2059,YES
0.5822,NO
5.9557,YES
0.5989,NO
1.2791,NO
1.4894,NO
1.0373,NO
0.5219,NO
1.9469999999999998,YES
0.1707,NO
2.6702,YES
0.9266,NO
1.7037,YES
0.8492,NO
1.1614,NO
1.2167,NO
1.3141,NO
5.0065,YES
1.359,NO
5.711,YES
0.3327,NO
1.0666,NO
1.7172,YES
4.8909,YES
4.2935,YES
1.8808,YES
0.9118,NO
0.0554,NO
1.4995,YES
1.2790000000000001,NO
1.8905,YES
1.1754,NO
1.1731,NO
1.8068,NO
1.4346,NO
0.4148,NO
5.1685,YES
0.2526,NO
4.7419,YES
0.5056,NO
4.1259,YES
1.2102,NO
1.4238,NO
1.4237,NO
1.0382,NO
1.6179,YES
1.2906,NO
2.0651,YES
0.3216,NO
0.7767,NO
1.5019,YES
4.3153,YES
3.7824,YES
1.5418,YES
0.5486,NO
0.18600000000000003,NO
1.0796,YES
0.9553,NO
1.6207,YES
0.9216,NO
0.1682,NO
0.7736,NO
0.5057,NO
0.3014,NO
4.1616,YES
0.2812,NO
4.3699,YES
0.3932,NO
3.8808,YES
1.0854,NO
1.148,NO
1.1832,NO
0.6552,NO
1.2702,YES
0.7479,NO
1.7904,YES
0.6597,NO
0.8019,NO
1.4293,NO
1.1427,NO
1.1971,NO
0.8531,NO
1.2244,NO
0.6242,NO
1.2816,NO
0.6132,NO
1.237,NO
0.7954,NO
1.9687,YES
2.0155,YES
2.3202,YES
0.7883,NO
1.9767,NO
0.6453,NO
1.0218,NO
0.953,NO
1.1425,NO
0.4478,NO
0.6116,NO
0.758,NO
0.9025,NO
1.0403,NO
1.1583,NO
1.421,NO
3.0737,YES
1.2139,YES
1.2829,NO
0.6529,NO
0.6421,NO
0.6138,NO
3.1596,YES
1.9839,YES
0.4816,NO
0.4392,NO
0.6103,NO
0.6487,NO
0.1826,NO
0.163,NO
0.504,NO
3.1445,YES
0.8495,NO
2.2748,YES
0.6593,NO
3.2137,YES
0.5747,NO
0.3234,NO
0.7975,NO
0.7146,NO
0.551,NO
0.6495,NO
0.6986,NO
0.6657,NO
0.3192,NO
0.7557,NO
2.0198,YES
4.6879,YES
4.0386,YES
1.8373,YES
0.4792,NO
0.1559,NO
1.4442,YES
0.8246,NO
1.901,YES
0.7559999999999999,NO
0.4912,NO
1.034,NO
0.8014,NO
0.377,NO
4.731,YES
0.2605,NO
4.3845,YES
0.4479,NO
4.0866,YES
0.7839,NO
1.1436,NO
1.3126,NO
0.4994,NO
1.6728,YES
0.6403,NO
1.8665,YES
2.4118,YES
0.5196,YES
1.6231,NO
0.5024,NO
0.4305,NO
1.0941,NO
2.5201,YES
1.9749,YES
0.9579,NO
0.2774,NO
1.2183,NO
0.2043,NO
0.1741,NO
0.1786,NO
0.5055,NO
2.4397,YES
0.4537,NO
2.1032,YES
0.5218,NO
2.6042,YES
0.4271,NO
0.1844,NO
0.5245,NO
0.3371,NO
0.3133,NO
1.1208,NO
0.2343,NO
1.0289,NO
0.4738,NO
0.3239,NO
0.5028,NO
0.3452,NO
0.5316,NO
0.6221,NO
0.6457,NO
0.3114,NO
0.9136,NO
1.6684,YES
0.3571,NO
1.9862,YES
0.769,NO
0.8472,NO
0.8458,NO
0.4844,NO
0.9656,NO
0.5189,NO
0.7354,NO
0.6131,NO
0.4824,NO
1.6292,YES
1.8251,YES
2.0163,YES
1.9103,YES
0.7225,NO
2.092,YES
0.581,NO
2.3919,YES
0.6964,YES
1.206,NO
0.6064,NO
0.6246,NO
0.6273,NO
2.5142,YES
1.9598,YES
0.6075,NO
0.29600000000000004,NO
0.7439,NO
0.3918,NO
0.5782,NO
0.5792,NO
0.9442,NO
2.4855,YES
0.8678,NO
2.1155,YES
0.6288,NO
2.6463,YES
0.6221,NO
0.1769,NO
0.4527,NO
0.4412,NO
0.4228,NO
0.653,NO
0.4073,NO
0.6592,NO
0.7040000000000001,NO
0.6646,NO
1.2429,NO
0.3056,NO
0.6203,NO
0.4653,NO
1.3187,NO
0.3982,NO
0.8557,NO
1.5843,YES
0.5316,NO
2.4585,YES
0.757,NO
0.6095,NO
0.6786,NO
0.7168,NO
1.4144,NO
0.5318,NO
0.5491,NO
1.0771,NO
0.5465,NO
1.5894,YES
2.1879,YES
2.3446,YES
2.0311,YES
0.9471,NO
2.5633,YES
1.0825,NO
