50Traced_NONETRACED_SUM_SINGLE_LSA_18_MEDIAN,Associated
1.3973,YES
1.1541,NO
1.1987,YES
1.0907,NO
0.7438,NO
1.0254,NO
1.1199,NO
0.2076,NO
4.8328,YES
0.3608,NO
4.6574,YES
0.489,NO
4.1653,YES
0.9176,NO
0.8431,NO
1.1794,NO
1.1662,NO
1.3875,YES
1.2939,NO
0.9787,YES
0.4674,NO
0.3361,NO
1.8586,NO
0.9634,NO
1.0638,NO
2.0276,NO
1.032,NO
0.3743,NO
1.9929,NO
3.1509,YES
1.9697,NO
3.2131,YES
0.3663,NO
0.4629,NO
0.2033,NO
0.4805,NO
1.2253,NO
0.5105,NO
1.5776,NO
0.628,NO
0.8472,NO
3.6787,YES
2.8575,YES
3.0185,YES
3.6512,YES
1.8546,NO
2.2818,YES
1.7087,NO
0.4773,NO
0.2434,NO
1.2264,NO
1.3079,NO
1.4395,NO
1.5959999999999999,NO
1.1111,NO
0.3659,NO
1.5813,NO
3.3269,YES
1.1377,NO
3.3573,YES
0.451,NO
0.5387,NO
0.2259,NO
0.4215,NO
1.7411,NO
0.4835,NO
2.1517,NO
0.3916,NO
1.3509,NO
3.8245,YES
3.11,YES
3.3662,YES
4.1038,YES
1.4651,NO
2.5778,YES
1.1047,NO
0.7020000000000001,NO
0.4071,NO
1.5337,NO
1.1002,NO
1.2562,NO
1.579,NO
1.1433,NO
0.5811,NO
1.6122,NO
3.3269,YES
1.1768,NO
3.3776,YES
0.9967,NO
1.0583,NO
0.6886,NO
0.4801,NO
1.4374,NO
0.6656,NO
1.7483,NO
0.527,NO
0.9987,NO
3.9394,YES
3.1287,YES
3.4901,YES
4.1082,YES
1.4712,NO
2.4989,YES
1.4011,NO
0.5775,NO
0.4593,NO
0.9888,NO
1.1019,NO
1.0527,NO
0.9790000000000001,NO
1.122,NO
0.3784,NO
1.1816,NO
2.6705,YES
0.8821,NO
2.7427,YES
0.4865,NO
0.7385,NO
0.3695,NO
0.6424,NO
1.4514,NO
0.6843,NO
1.4064,NO
0.5916,NO
0.9951,NO
2.972,YES
2.4692,YES
2.489,YES
3.0647,YES
0.9436,NO
1.6815,YES
0.9136,NO
0.1622,NO
0.8517,NO
6.273,YES
1.5609,YES
1.4307,YES
6.6918,YES
0.9495,NO
0.3833,NO
5.8233,YES
0.4267,NO
6.4308,YES
0.5841,NO
0.8381,NO
0.7125,NO
0.332,NO
0.3031,NO
1.5113,YES
0.3615,NO
3.0114,YES
0.9852,NO
1.1953,YES
1.3973,NO
0.3344,NO
1.5761,NO
0.8381,NO
5.5302,YES
1.6939,NO
5.8051,YES
0.1799,NO
0.4663,NO
2.4922,YES
0.8540000000000001,NO
0.574,NO
2.5135,YES
0.5034,NO
0.1885,NO
2.5804,YES
0.3342,NO
2.3995,YES
0.4576,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.1913,NO
0.4176,NO
0.2473,NO
1.0741,NO
0.478,NO
0.4334,NO
0.7024,NO
0.5112,NO
1.1689,NO
0.7242,NO
2.0917,YES
0.8545,NO
2.2673,YES
0.5928,NO
0.8649,NO
3.719,YES
3.8003,YES
3.978,YES
4.5599,YES
1.3253,NO
0.6949,NO
3.7569,YES
1.6236,NO
3.5599,YES
1.4525,NO
1.2517,NO
1.0277,NO
1.1006,NO
0.2939,NO
4.5733,YES
0.474,NO
5.0875,YES
1.0057,NO
4.1082,YES
2.1747,NO
1.2593,NO
2.0543,NO
2.3482,NO
3.8307,YES
2.4998,NO
2.9984,YES
0.1688,NO
0.4561,NO
4.2155,YES
0.8025,NO
0.8714,NO
4.4778,YES
0.6699,NO
0.3111,NO
4.1209,YES
0.1982,NO
4.2056,YES
0.2846,NO
0.7645,NO
0.3,NO
0.536,NO
0.1775,NO
1.0828,NO
0.1654,NO
2.7605,NO
0.667,NO
1.1754,NO
0.5549,NO
0.365,NO
0.5524,NO
0.8053,NO
3.7788,YES
1.1704,NO
3.6673,YES
0.6406,NO
1.0156,NO
1.5462,YES
4.2863,YES
3.9063,YES
2.1031,YES
1.5426,NO
0.5432,NO
1.893,YES
0.6931,NO
1.7395,YES
0.7101,NO
1.7971,NO
1.9548,NO
2.1417,NO
0.3893,NO
4.7857,YES
0.7372,NO
4.7852,YES
0.7111,NO
4.075,YES
0.4629,NO
0.5102,NO
1.111,NO
0.8147,NO
2.0257,YES
1.3041,NO
1.9893,YES
2.1458,YES
2.5796,YES
1.9319,NO
0.8163,NO
0.8726,NO
1.7726,NO
1.9349,YES
2.0971,YES
1.7191,NO
0.3514,NO
1.5208,NO
0.4916,NO
0.7849,NO
0.9302,NO
0.693,NO
1.6268,YES
0.9853,NO
2.3592,YES
0.7654,NO
2.373,YES
0.4623,NO
0.6752,NO
0.3998,NO
0.7421,NO
0.6552,NO
1.5676,NO
0.6015,NO
1.611,NO
0.1694,NO
0.7977,NO
5.772,YES
1.3328,YES
1.1863,YES
6.2248,YES
0.7917,NO
0.3621,NO
5.5455,YES
0.2569,NO
5.7331,YES
0.4455,NO
0.7528,NO
0.6107,NO
0.3317,NO
0.2335,NO
1.4636,YES
0.2771,NO
3.1092,YES
0.8042,NO
1.2773,YES
1.0707,NO
0.3534,NO
1.2323,NO
0.8663,NO
5.0463,YES
1.4334,NO
5.3493,YES
0.3258,NO
0.856,NO
5.763,YES
2.2064,YES
2.0268,YES
6.2076,YES
1.238,NO
0.3978,NO
5.3886,YES
1.3062,NO
5.9564,YES
1.4919,NO
0.9836,NO
1.0547,NO
0.6205,NO
0.4129,NO
2.3904,YES
0.4692,NO
3.694,YES
0.7907,NO
1.9162,YES
2.0809,NO
1.2472,NO
2.4385,NO
1.7801,NO
5.2444,YES
2.0197,NO
5.7891,YES
0.3271,NO
0.6706,NO
5.7436,YES
1.192,YES
1.0864,YES
5.8787,YES
0.9892,NO
0.4415,NO
5.4777,YES
0.6477,NO
5.9554,YES
0.8544,NO
0.9129,NO
0.5851,NO
0.5079,NO
0.4171,NO
1.0114,YES
0.4912,NO
2.7856,YES
0.9784,NO
0.873,YES
1.4301,NO
0.7078,NO
1.5696,NO
1.2589,NO
5.0838,YES
1.7899,NO
5.1088,YES
0.2757,NO
0.8976,NO
5.544,YES
1.729,YES
1.5205,YES
5.7662,YES
1.0884,NO
0.5037,NO
5.3905,YES
0.6327,NO
5.5507,YES
0.8877,NO
1.5032,NO
1.5169,NO
1.1028,NO
0.3189,NO
1.5459,YES
0.4006,NO
2.5954,YES
0.7236,NO
0.9238,YES
1.2789,NO
0.4696,NO
1.6586,NO
0.9464,NO
4.631,YES
1.4037,NO
5.5227,YES
0.4278,NO
0.4945,NO
0.7523,YES
3.7483,YES
3.3691,YES
1.2319,YES
1.0055,NO
0.3076,NO
1.1143,YES
1.0096,NO
1.0054,YES
0.9502,NO
0.7451,NO
1.0257,NO
1.1227,NO
0.2871,NO
4.1499,YES
0.4173,NO
3.8807,YES
0.5144,NO
3.5367,YES
0.743,NO
0.7162,NO
1.0404,NO
0.9717,NO
1.1156,YES
1.006,NO
0.8195,YES
0.3249,NO
0.4589,NO
1.4115,YES
3.9367,YES
3.5368,YES
2.186,YES
1.0422,NO
0.3011,NO
1.8954,YES
0.8119,NO
2.0116,YES
0.8118,NO
0.2914,NO
0.3931,NO
0.622,NO
0.3767,NO
3.9853,YES
0.4907,NO
4.7705,YES
0.5331,NO
3.7991,YES
0.8628,NO
0.9659,NO
1.5808,NO
1.0441,NO
2.1369,YES
1.8584,NO
1.4459,YES
0.2769,NO
0.4768,NO
1.9239,NO
1.1098,NO
0.9752,NO
1.5446,NO
0.9590000000000001,NO
0.3321,NO
2.1348,NO
0.4694,NO
1.3166,NO
0.613,NO
2.1405,YES
2.1543,YES
2.2396,YES
0.0879,NO
1.1578,NO
0.1689,NO
1.1957,NO
0.2845,NO
0.8099,NO
0.2758,NO
0.102,NO
0.5252,NO
0.6796,NO
1.3292,NO
0.3795,NO
1.8825,NO
1.5681,YES
2.5444,YES
0.7388,NO
0.55,NO
0.4401,NO
0.6736,NO
1.8429,YES
1.41,YES
0.5071,NO
0.292,NO
0.7274,NO
0.4085,NO
0.4143,NO
0.5083,NO
0.4815,NO
1.7074,YES
0.6202,NO
2.4453,YES
0.6882,NO
2.3047,YES
0.4166,NO
0.3694,NO
0.4159,NO
0.4546,NO
0.4311,NO
0.86,NO
0.3011,NO
0.9417,NO
0.2753,NO
0.6542,NO
2.5136,YES
4.0733,YES
3.7303,YES
3.2003,YES
0.9976,NO
0.3157,NO
2.5765,YES
0.7529,NO
2.716,YES
0.7032,NO
0.7881,NO
0.9334,NO
1.0439,NO
0.221,NO
4.3098,YES
0.3412,NO
5.0089,YES
0.6231,NO
4.1366,YES
0.9417,NO
0.7642,NO
1.5911,NO
1.0391,NO
2.8802,YES
1.7133,NO
2.5562,YES
2.2253,YES
3.177,YES
1.2243,NO
0.8053,NO
0.7145,NO
1.0348,NO
2.6887,YES
2.0907,YES
1.013,NO
0.465,NO
1.1440000000000001,NO
0.6122,NO
0.889,NO
0.8876,NO
0.909,NO
2.2891,YES
1.0251,NO
3.0410000000000004,YES
1.0226,NO
3.0696,YES
0.6135,NO
0.4849,NO
0.34700000000000003,NO
0.3481,NO
0.5835,NO
1.25,NO
0.4172,NO
1.1081,NO
0.8584,NO
0.6496,NO
1.1729,NO
0.8432,NO
0.9825,NO
0.8835,NO
1.6064,NO
0.6853,NO
1.3193,NO
3.4516,YES
0.5096,NO
3.5394,YES
1.4112,NO
1.4986,NO
1.2119,NO
0.8441,NO
1.2437,NO
0.8916,NO
1.3948,NO
0.7868,NO
0.8868,NO
3.8356,YES
3.1069,YES
3.2383,YES
4.2803,YES
1.0136,NO
2.2318,YES
0.9022,NO
2.0667,YES
2.5289,YES
0.7441,NO
0.5308,NO
0.4773,NO
0.6043,NO
1.7825,YES
2.0211,YES
0.5479999999999999,NO
0.3367,NO
0.7111,NO
0.4796,NO
0.36,NO
0.4752,NO
0.4227,NO
1.6427,YES
0.59,NO
2.362,YES
0.5852,NO
2.4774,YES
0.3894,NO
0.4018,NO
0.3687,NO
0.3217,NO
0.32299999999999995,NO
0.778,NO
0.2997,NO
0.7336,NO
0.6503,NO
0.6572,NO
1.1745,NO
0.321,NO
0.5566,NO
1.1756,NO
0.597,NO
0.6679999999999999,NO
0.981,NO
1.8089,YES
0.4652,NO
1.7402,YES
0.6863,NO
0.6948,NO
0.4943,NO
0.2011,NO
0.6139,NO
0.5584,NO
0.922,NO
0.8666,NO
0.617,NO
2.4116,YES
1.7081,YES
1.9103,YES
2.5105,YES
1.0301,NO
1.5376,YES
0.6795,NO
