50Traced_NONETRACED_MAX_SINGLE_LSA_21_MEDIAN,Associated
0.7667,YES
1.0,YES
0.4103,NO
0.1337,NO
1.0,YES
0.4834,NO
1.0,YES
0.2684,NO
0.4743,NO
0.5147,NO
0.5147,NO
0.0927,NO
0.7517,YES
0.2282,NO
1.0,YES
0.4988,NO
0.4963,YES
0.3725,NO
0.2843,NO
0.5265,NO
0.4834,NO
1.0,YES
0.5757,NO
1.0,YES
0.1585,NO
0.2237,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2366,NO
0.1337,NO
1.0,YES
0.7974,NO
1.0,YES
0.3417,NO
0.3372,NO
0.3659,NO
0.3659,NO
0.0948,NO
0.7517,YES
0.1326,NO
1.0,YES
0.506,NO
0.4963,YES
0.6074,NO
0.6074,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.2216,NO
0.2497,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.679,NO
1.0,YES
0.5224,NO
0.4322,NO
0.4246,NO
0.2972,NO
0.2034,NO
0.7517,YES
0.2282,NO
1.0,YES
0.4988,NO
0.4963,YES
0.4261,NO
0.5224,NO
0.679,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.4724,YES
0.4724,YES
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.4433,NO
1.0,YES
0.1361,NO
0.4322,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1047,NO
0.5293,YES
0.1365,NO
0.6151,YES
0.284,NO
0.4724,YES
0.2597,NO
0.2608,NO
0.4433,NO
0.4433,NO
1.0,YES
0.5796,NO
1.0,YES
0.1425,NO
0.1914,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.1337,NO
1.0,YES
0.5159,NO
1.0,YES
0.6109,NO
0.4862,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1763,NO
1.0,YES
0.4988,NO
1.0,YES
0.4983,NO
0.6109,NO
0.5554,NO
0.4755,NO
0.7068,YES
0.6109,NO
0.5859,YES
0.1425,NO
0.1304,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2033,NO
0.1337,NO
1.0,YES
0.4027,NO
1.0,YES
0.1843,NO
0.1448,NO
0.2493,NO
0.2758,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.376,NO
0.5265,NO
0.4027,NO
0.7068,YES
0.4619,NO
0.5865,YES
0.2581,NO
0.2552,NO
0.294,NO
0.285,NO
0.2185,NO
0.2898,NO
0.4239,NO
0.2552,NO
0.6008,NO
0.157,NO
0.4344,NO
0.166,NO
1.0,YES
0.9658,YES
0.9975,YES
0.2552,NO
0.4495,NO
0.2552,NO
0.2408,NO
0.3599,NO
0.1182,NO
0.1086,NO
0.2552,NO
0.1339,NO
0.2932,NO
0.4344,NO
0.1275,NO
0.4344,NO
1.0,YES
1.0,YES
0.2752,NO
0.1742,NO
0.1739,NO
0.1763,NO
1.0,YES
1.0,YES
0.2269,NO
0.2238,NO
0.2269,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.1847,NO
1.0,YES
0.2269,NO
0.9717,YES
0.18899999999999997,NO
0.1685,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.1763,NO
0.1105,NO
0.1304,NO
0.7752,YES
1.0,YES
1.0,YES
0.5308,YES
0.257,NO
0.1036,NO
0.7752,YES
0.2002,NO
0.7752,YES
0.22399999999999998,NO
0.1977,NO
0.3152,NO
0.2833,NO
0.0827,NO
1.0,YES
0.1052,NO
1.0,YES
0.3867,NO
1.0,YES
0.3405,NO
0.457,NO
0.4081,NO
0.2563,NO
0.5479,YES
0.4518,NO
0.4541,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.1135,NO
0.316,YES
1.0,YES
0.1111,NO
0.2094,NO
0.1482,NO
0.2506,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.1366,NO
0.1298,NO
0.1492,NO
0.2506,NO
0.2506,NO
0.192,NO
0.2506,NO
0.1135,NO
0.267,NO
0.18899999999999997,NO
0.1147,NO
0.3384,NO
0.3369,NO
0.1787,NO
0.1685,NO
0.2605,NO
0.1921,NO
1.0,YES
0.2166,NO
1.0,YES
0.564,NO
0.5447,NO
0.5626,NO
0.1685,NO
0.4176,NO
0.2831,NO
0.2668,NO
0.2831,NO
0.3471,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1787,NO
1.0,YES
0.1787,NO
1.0,YES
1.0,YES
0.2823,NO
0.1703,NO
0.2282,NO
0.1567,NO
0.3287,YES
1.0,YES
0.2289,NO
0.1102,NO
0.2289,NO
0.1095,NO
0.2369,NO
0.257,NO
0.257,NO
1.0,YES
0.2282,NO
1.0,YES
0.2289,NO
1.0,YES
0.2282,NO
0.0853,NO
0.0786,NO
0.1274,NO
0.1102,NO
0.1618,NO
0.1102,NO
0.1341,NO
0.1422,NO
0.2677,NO
0.2598,NO
0.3384,NO
0.1992,NO
0.2215,NO
0.2677,NO
0.1098,NO
0.2598,NO
0.6882,YES
0.2598,NO
1.0,YES
0.3884,NO
0.3751,NO
0.3874,NO
0.2677,NO
0.2942,NO
0.0862,NO
0.2598,NO
0.2508,NO
0.2254,NO
0.5181,YES
0.5954,YES
1.0,YES
1.0,YES
0.2215,NO
1.0,YES
0.2215,NO
