50Traced_NONETRACED_SUM_MULTI_VSM_26_MEDIAN,Associated
0.9613,NO
2.4514,YES
1.1399,NO
1.5031,YES
1.2224,NO
1.3877,YES
0.95,NO
1.835,NO
2.3672,NO
0.9204,NO
4.3361,YES
2.3134,NO
3.4558,YES
0.5244,NO
0.5371,NO
1.9666,YES
1.3337,NO
1.1144,NO
2.0624,YES
0.6346,NO
0.1882,NO
2.2275,YES
0.5746,NO
1.7709,YES
0.3345,NO
1.2001,NO
1.1713,NO
1.0508,NO
0.4231,NO
1.1532,NO
0.5381,NO
0.5156,NO
0.5588,NO
1.2902,NO
0.2648,NO
0.8836,NO
1.4226,NO
0.6141,NO
1.7997,YES
0.8462,NO
1.9254,YES
1.4045,NO
0.2082,NO
2.8459,YES
4.3817,YES
3.8056,YES
2.55,YES
1.0072,NO
0.2715,NO
2.2395,YES
2.0318,NO
1.6098,YES
0.5858,NO
1.1703,NO
2.065,NO
0.8289,NO
0.3469,NO
4.9291,YES
0.6793,NO
3.5698,YES
0.7545,NO
4.0355,YES
1.4953,NO
2.3422,NO
1.9878,NO
0.8182,NO
2.0339,YES
1.6544,NO
1.2074,YES
0.6637,NO
0.3244,NO
3.3349,YES
1.7072,NO
0.7657,NO
2.8849,YES
0.8367,NO
0.1807,NO
3.2303,YES
0.3125,NO
2.3855,YES
0.3464,NO
0.9199,NO
0.9669,NO
0.6173,NO
0.5129,NO
1.3769999999999998,NO
0.3446,NO
1.2377,NO
0.4261,NO
1.3657,NO
0.5522,NO
0.8591,NO
1.0949,NO
0.7667,NO
2.6705,YES
1.1955,NO
2.6432,YES
1.0915,NO
0.3077,NO
2.0834,YES
4.0280000000000005,YES
3.1566,YES
1.7208,YES
0.7283,NO
0.4803,NO
1.1095,YES
1.276,NO
0.684,YES
0.4011,NO
0.3614,NO
1.1019,NO
0.4305,NO
0.6079,NO
3.9638,YES
0.7022,NO
2.9389999999999996,YES
0.6425,NO
3.5783,YES
0.8957,NO
1.625,NO
0.8266,NO
0.6196,NO
1.3542,YES
0.3305,NO
0.7002,YES
2.0763,YES
1.7168,YES
1.5030000000000001,NO
0.6716,NO
0.6898,NO
0.9673,NO
2.6809,YES
2.2386,YES
0.7728,NO
0.591,NO
0.9529,NO
0.1416,NO
0.6712,NO
1.4789,NO
0.4581,NO
1.9447,YES
0.6973,NO
2.5584,YES
0.6637,NO
2.5941,YES
0.8106,NO
0.3441,NO
0.5678,NO
0.4527,NO
0.2884,NO
0.7042,NO
0.3516,NO
0.9742,NO
1.4519,NO
0.4988,NO
5.872999999999999,YES
2.6527,YES
1.4218,YES
4.6543,YES
1.2251,NO
0.3816,NO
5.7671,YES
0.8282,NO
4.2476,YES
0.525,NO
1.0032,NO
1.3158,NO
0.5646,NO
0.6159,NO
2.655,YES
0.5053,NO
1.9221,YES
0.8531,NO
2.0319,YES
0.966,NO
1.7605,NO
2.3757,NO
1.0832,NO
5.129,YES
2.3211,NO
4.0531,YES
1.8216,NO
0.7712,NO
5.2083,YES
2.2855,YES
1.3789,YES
4.1809,YES
2.0281,NO
0.6952,NO
5.3025,YES
1.3048,NO
4.1464,YES
0.9275,NO
1.1740000000000002,NO
1.8429,NO
0.8488,NO
0.7715,NO
2.2421,YES
0.9996,NO
1.5234,YES
1.3712,NO
1.5636,YES
1.2965,NO
1.9846,NO
2.7508,NO
1.3371,NO
4.6394,YES
2.4024,NO
3.5378,YES
1.5237,NO
0.6015,NO
4.9647,YES
2.9872,YES
1.776,YES
4.1411,YES
1.6145,NO
0.565,NO
4.7995,YES
1.4183,NO
3.719,YES
0.7437,NO
0.9866,NO
1.641,NO
0.5684,NO
0.5994,NO
3.0908,YES
0.8821,NO
2.1781,YES
1.0447,NO
2.1296,YES
1.3195,NO
2.287,NO
2.7923,NO
1.1474,NO
4.3899,YES
2.4376,NO
3.1603,YES
1.4591,NO
0.6072,NO
5.5506,YES
2.4947,YES
1.4739,YES
4.4127,YES
1.391,NO
0.3659,NO
5.4274,YES
0.9937,NO
4.1013,YES
0.6713,NO
1.4434,NO
1.4853,NO
0.917,NO
0.5524,NO
2.6827,YES
0.5923,NO
1.7959,YES
0.8596,NO
1.7739,YES
0.9431,NO
1.9001,NO
2.5719,NO
1.1327,NO
4.9979,YES
2.2392,NO
4.0198,YES
1.1054,NO
0.3574,NO
2.1439,YES
4.2314,YES
3.2521,YES
2.1049,YES
0.9149,NO
0.4532,NO
1.4588,YES
1.8559,NO
0.9818,YES
0.8141,NO
0.6758,NO
1.2737,NO
0.44,NO
0.6626,NO
3.8853,YES
0.7706,NO
2.8989,YES
0.5475,NO
3.7581,YES
1.4676,NO
2.2895,NO
1.8246,NO
1.0644,NO
1.2286,YES
0.8484,NO
1.0496,YES
1.2451,NO
0.3431,NO
1.8184,YES
4.0861,YES
3.6562,YES
1.819,YES
0.7786,NO
0.4413,NO
1.2543,YES
1.4759,NO
0.7343,YES
0.514,NO
0.2613,NO
0.9766,NO
0.2961,NO
0.539,NO
4.3232,YES
0.7233,NO
3.0891,YES
0.6575,NO
3.9517,YES
1.1888,NO
2.1269,NO
1.5394,NO
0.8869,NO
1.2114,YES
0.8754,NO
0.7582,YES
0.41,NO
0.3509,NO
0.9706,NO
0.7665,NO
0.9001,NO
0.9945,NO
0.9329999999999999,NO
0.2698,NO
0.8929,NO
0.7836,NO
0.7306,NO
0.4571,NO
1.9766,YES
1.6498,YES
1.5125,YES
0.3145,NO
0.6539,NO
0.5491,NO
0.7242,NO
0.6731,NO
0.927,NO
0.4247,NO
0.5805,NO
0.4767,NO
0.5004,NO
0.9228,NO
0.8177,NO
0.9249,NO
2.3789,YES
1.8197,YES
1.1585,NO
0.7442,NO
0.8775,NO
0.7074,NO
2.9316,YES
2.1763,YES
0.6395,NO
0.7659,NO
0.6875,NO
0.312,NO
0.7251,NO
1.4891,NO
0.5778,NO
2.0093,YES
0.7776,NO
2.5834,YES
0.7897,NO
2.5404,YES
0.8811,NO
0.5259,NO
0.7509,NO
0.5893,NO
0.4698,NO
0.5788,NO
0.539,NO
0.6141,NO
1.3177,NO
0.0842,NO
2.5857,YES
3.8814,YES
3.5705,YES
2.1254,YES
0.7208,NO
0.2833,NO
1.8703,YES
1.1899,NO
1.2833,YES
0.3844,NO
1.1342,NO
1.3681,NO
0.7439,NO
0.3567,NO
4.3479,YES
0.5557,NO
3.0311,YES
0.5635,NO
3.873,YES
0.7754,NO
1.6713,NO
0.8216,NO
0.6107,NO
1.8523,YES
0.6353,NO
1.4865,YES
1.9177,YES
1.1739,YES
1.4597,NO
0.8105,NO
0.5509,NO
0.8889,NO
2.2017,YES
1.525,YES
1.1613,NO
0.7803,NO
1.0057,NO
0.3943,NO
0.3132,NO
1.0208,NO
0.1751,NO
1.4096,YES
0.7444,NO
1.8175,YES
0.6923,NO
1.7555,YES
0.7073,NO
0.5804,NO
0.83,NO
0.8541,NO
0.5132,NO
0.9164,NO
0.6094,NO
0.8113,NO
0.638,NO
0.3642,NO
1.0816,NO
1.2191,NO
0.7522,NO
1.0112,NO
0.9996,NO
0.5293,NO
0.9519,NO
1.4152,YES
0.6381,NO
0.8786,YES
0.3839,NO
0.6319,NO
0.2504,NO
0.4664,NO
0.9595,NO
0.6118,NO
0.7901,NO
0.604,NO
0.8841,NO
0.9995,YES
1.591,YES
1.6611,YES
0.9694,YES
0.8989,NO
0.8132,YES
0.6155,NO
2.1183,YES
1.3992,YES
0.6904,NO
0.5128,NO
0.4486,NO
0.2977,NO
2.5502,YES
1.7468,YES
0.5045,NO
0.7539,NO
0.5351,NO
0.3779,NO
0.5194,NO
1.0638,NO
0.3887,NO
1.5877,YES
0.413,NO
2.2078,YES
0.4877,NO
1.964,YES
0.5223,NO
0.4877,NO
0.7077,NO
0.8235,NO
0.475,NO
0.2838,NO
0.5275,NO
0.4108,NO
0.7040000000000001,NO
0.541,NO
1.2928,NO
1.9636,NO
1.2093,NO
1.617,NO
1.2601,NO
0.5037,NO
1.2586,NO
2.7531,YES
1.0348,NO
1.545,YES
0.9117,NO
1.4269999999999998,NO
0.4177,NO
0.6548,NO
1.4261,NO
0.7614,NO
1.3379,NO
0.547,NO
1.3513,NO
2.1959999999999997,YES
3.22,YES
3.4118,YES
1.6056,YES
0.9797,NO
2.2334,YES
0.6178,NO
