50Traced_NONETRACED_MAX_MULTI_LSA_89_MAX,Associated
0.2608,NO
0.2289,NO
0.1522,NO
0.1354,NO
0.2673,NO
0.2608,NO
0.16699999999999998,NO
0.3229,NO
0.1476,NO
0.6207,YES
1.0,YES
0.6940000000000001,YES
0.6207,YES
0.3189,NO
0.1474,NO
0.6207,YES
0.1109,NO
0.6207,YES
0.2022,NO
0.3934,NO
0.42,NO
0.3934,NO
0.1493,NO
1.0,YES
0.1476,NO
1.0,YES
0.1887,NO
1.0,YES
0.2091,NO
0.5347,NO
0.3056,NO
0.1587,NO
0.3775,YES
0.2869,NO
0.3775,YES
1.0,YES
1.0,YES
0.3473,NO
0.2304,NO
0.11900000000000001,NO
0.2376,NO
1.0,YES
1.0,YES
0.2279,NO
0.2321,NO
0.1554,NO
0.2011,NO
0.2938,NO
0.2938,NO
0.2938,NO
1.0,YES
0.2044,NO
1.0,YES
0.2043,NO
1.0,YES
0.1607,NO
0.2321,NO
0.2289,NO
0.2011,NO
0.2011,NO
0.295,NO
0.2321,NO
0.295,NO
0.2582,NO
0.2425,NO
0.2193,NO
0.2168,NO
0.1423,NO
0.2193,NO
0.2425,NO
0.2582,NO
0.218,NO
1.0,YES
0.2193,NO
0.3527,YES
0.3627,NO
0.3627,NO
0.3627,NO
0.2582,NO
0.2051,NO
0.2425,NO
0.2102,NO
0.2155,NO
0.3078,NO
0.83,YES
1.0,YES
1.0,YES
0.2829,YES
0.2193,NO
0.5249,YES
0.2193,NO
0.8165,YES
0.8057,YES
0.2823,NO
0.1882,NO
0.1187,NO
0.2067,NO
0.8057,YES
0.8165,YES
0.2067,NO
0.1388,NO
0.2067,NO
0.1128,NO
0.2341,NO
0.2534,NO
0.2341,NO
0.8165,YES
0.1835,NO
0.8057,YES
0.1247,NO
0.4767,YES
0.128,NO
0.1152,NO
0.1388,NO
0.1388,NO
0.1128,NO
0.2154,NO
0.1432,NO
0.1803,NO
0.2787,NO
0.2932,NO
0.2888,NO
0.185,NO
0.1614,NO
0.2888,NO
0.2932,NO
0.2906,NO
0.2888,NO
1.0,YES
0.2888,NO
0.5949,YES
0.3705,NO
0.3705,NO
0.3705,NO
0.2425,NO
0.3104,NO
0.2932,NO
0.1743,NO
0.2932,NO
0.2418,NO
1.0,YES
0.6533,YES
0.3698,YES
0.5193,YES
0.1937,NO
1.0,YES
0.2445,NO
